global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
62674.66939839594	104.47893493931042	10915.84784605266	3928114184.198229	100926.19270595726	4.929616218068986	10186096374.120022	24.301116057448773	60661.91002919723	95.59001315369824	3679867328.39042	9137.450614724205	73288.26423801568	57581.95956107722	0.925578	24.073486	0.11274891	0.0707569	-0.0500805391	-0.0214283306	-0.0914211115	-0.0063603358	-0.0006685388	0.0864301863	0.0362999471	-0.0542958311	-0.0704007123	0.1174712374	0.0138683652	0.0217746701	-0.1495619676	0.0414007761	0.0467623716	0.1010178184	-0.0443141116	0.0393374423	-0.167780977	0.0252956531	-0.0955810552	0.142154917	-0.1306071355	-0.1313928045	0.0346868093	0.0008048735	0.0921759625	-0.0239032246	-0.086431096	0.0801595778	-0.0580933558	-0.0097842103	0.0072782532	-0.0510616755	-0.0951337943	-0.031840573	-0.0074919213	-0.0090526649	-0.0264780459	0.1391699531	-0.0570041	0.0018296	0.00324946741681	3.3474361600000023e-06	0.0676492	-0.0412728	0.00457641426064	0.0017034440198399	-0.00470469	0.01228081	2.21341079961e-05	0.0001508182942561	0.00574228	-0.00099246	3.29737795984e-05	9.849768516000012e-07	0.000552557	-1.3084000000000012e-05	1.711910560000003e-10	3.05319238249e-07	-0.00131637	0.0001417699999999	1.7328299769000003e-06	2.0098732899999956e-08	0.0	0.0	0.0
62611.32368938272	-63.34570901322149	4012.678850387731	3920177854.1366577	101493.6610995476	567.4683935903304	10300963243.38982	322020.3777239901	60621.85298001037	-40.0570491868566	3675009058.729992	1604.567189558249	73177.30931560954	56916.475566320914	1.048101	27.260189	0.0886538899999999	0.0494266	-0.0332990805	-0.0396202983	0.0104740477	0.0746373979	0.1001057243	0.0660076401	-0.0595880901	-0.018187818	-0.0206798424	0.0425524947	-0.0060672223	0.0326436441	-0.1539743794	-0.1458982317	-0.1133212367	-0.1243488823	-0.0021410792	-0.1130782599	-0.0587324647	-0.0344375674	-0.1343598058	0.0512050884	0.0026854102	-0.1057920029	0.1654440205	-0.1893776897	-0.0587805989	0.0038300223	0.0093349381	0.0995517763	0.1073876457	-0.0019794901	0.0627357044	-0.0883692178	-0.0667646094	-0.0669482603	0.1133434335	0.0721272062	0.0502600621	0.1372207617	-0.0529272	0.0040769	0.00280128849984	1.662111361000001e-05	0.0836307	0.0159814999999999	0.00699409398249	0.0002554083422499	0.0169375	0.02164219	0.00028687890625	0.0004683843879961	0.00501263	-0.00072965	2.51264595169e-05	5.323891225000002e-07	0.000380531	-0.0001720259999999	2.9592944675999996e-08	1.44803841961e-07	-0.00127898	3.738999999999999e-05	1.6357898404000002e-06	1.3980120999999992e-09	0.0	0.0	0.0
62695.50202174421	84.17833236148726	7085.991639161014	3930725973.758532	102165.00833761026	671.3472380626627	10437688928.623974	450707.11405436543	60590.9276621293	-30.925317881068622	3671260514.957386	956.3752860451426	73342.47487614918	57867.86714066996	1.010018	26.26968	0.11016295	0.0650538	-0.0262323033	-0.0976571344	0.1444705461	-0.0810532807	0.013701982	-0.0361307796	0.0020340743	-0.0374598724	0.0177558514	-0.2499041733	0.0471318499	-0.0054940708	-0.0028843958	0.043792577	-0.0185040054	-0.1732266339	-0.1654621409	0.0278485539	-0.0404578565	-0.1055936754	-0.0758241246	-0.0596318085	0.1553619429	0.0745562311	-0.0110630126	0.0141710626	-0.0329393147	-0.0707706954	0.1082762075	-0.0950982417	0.1060391457	-0.0259890609	0.0146401589	0.1763140697	-0.0446033431	0.0041488946	-0.0877228699	0.0621792027	0.0701039286	0.135104388	-0.0596767	-0.0067494999999999	0.00356130852289	4.5555750249999984e-05	0.0860028	0.0023721	0.00739648160784	5.626858410000009e-06	-0.0196333	-0.0365708	0.0003854664688899	0.00133742341264	0.00588603	0.0008734	3.4645349160900006e-05	7.628275600000013e-07	0.000718172	0.000337641	1.1400144488100001e-07	5.15771021584e-07	-0.00135735	-7.836999999999992e-05	1.8423990225e-06	6.141856899999987e-09	0.0	0.0	0.0
62788.77241307656	93.2703913323494	8699.365899289596	3942429941.141124	101501.8717424156	-663.13659519465	10302629967.213787	439750.1438863531	60676.86165198501	85.9339898557082	3681681539.934129	7384.650612520961	73346.53074783683	58292.64488986407	0.955354	24.847931	0.1517276	0.0867586999999999	-0.0292576761	-0.0794046827	-0.0103661603	-0.0376940461	-0.1378056128	0.0270208312	0.0012224997	-0.0332750797	-0.0291018715	0.0691675292	0.0279899952	-0.1448959007	-0.0730016436	0.0580647106	-0.0261171341	-0.0062989471	-0.102924972	0.0358446628	-0.0085857263	-0.02203155	-0.1028041677	-0.0567321573	0.116885108	-0.015881906	0.0176923035	-1.23508e-05	-0.0933642651	-0.0338995626	0.0026237246	-0.0323715053	-0.056629213	0.1500379715	-0.0320369154	-0.0929735891	-0.0598170261	-0.0753724922	-0.1471802365	-0.0236717301	0.0018270542	0.1328234104	-0.0596305	4.619999999999624e-05	0.00355579653025	2.134439999999653e-09	0.0567972	-0.0292056	0.00322592192784	0.00085296707136	0.0258101	0.0454433999999999	0.0006661612620099	0.0020651026035599	0.00477762	-0.00110841	2.28256528644e-05	1.2285727281000015e-06	0.000297454	-0.000420718	1.77003635524e-07	8.8478882116e-08	-0.00136887	-1.151999999999989e-05	1.8738050769e-06	1.3271039999999746e-10	0.0	0.0	0.0
62629.93641719701	-158.83599587954814	25228.873587047838	3922508935.62214	101346.96215879712	-154.90958361848607	10271206738.816656	23996.979096852727	60555.154329261	-121.70732272401074	3666926715.840617	14812.6724046465	73196.7367530323	56883.79916238744	1.059765	27.563568	0.1122818499999999	0.0569143	-0.0168667236	0.0323052848	-0.0797228468	0.055189384	-0.0086799456	0.0808385547	-0.0219868658	-0.0117039588	0.0268386086	0.0250065829	-0.1275356397	-0.1500373334	-0.0721012425	-0.0374192979	-0.173547378	-0.1806851292	-0.0010172219	-0.0179521204	0.019663084	0.0526744037	0.1147731464	0.1643171642	-0.0562692838	0.0163042269	-0.0627594384	0.0065802855	-0.0610210545	0.0367254237	-0.0700952371	0.0411082692	0.0045254909	0.067431093	0.0882745734	-0.0543700152	-0.104996348	-0.1990936712	0.0255467468	0.1250726543	-0.0613909846	0.130380608	-0.0484802	0.0111503	0.00235032979204	0.00012432919009	0.0895131	0.0327159	0.00801259507161	0.00107033011281	0.0671337	0.0413236	0.00450693367569	0.00170763991696	0.00467113	-0.0001064899999999	2.18194554769e-05	1.1340120099999976e-08	0.000180213	-0.000117241	1.3745452081e-08	3.2476725369e-08	-0.00105076	0.0003181099999999	1.1040965776e-06	1.0119397209999997e-07	0.0	0.0	0.0
62729.32578443988	99.38936724287488	9878.246320939048	3934968313.370394	101503.99194514142	157.02978634429746	10303060380.799334	24658.35379933571	60614.340050522165	59.18572126116487	3674098219.760336	3502.949601204304	73201.84563673324	57239.36530253873	1.063494	27.660561	0.0821305399999999	0.0616098	-0.0151508736	-0.0332898584	0.0260174213	0.0698647889	0.1521518603	0.0427076711	-0.0644833138	-0.0222561431	0.0212099656	-0.0364838763	0.0459069843	-0.1546513401	-0.0605088114	-0.0712166759	-0.0039788085	-0.0702680423	0.0305434427	0.0514142019	0.0952360644	0.2139259643	-0.025520114	0.0322926503	-0.1134227492	-0.0060107674	-0.242659947	0.0760061257	-0.1532589176	0.0051443971	0.0233666225	0.0966066072	0.1708089561	0.0276461399	0.0422171783	-0.1068963603	-0.0262341262	-0.0240976826	-0.0603850188	0.0011416468	-0.0171809366	0.1277789568	-0.0484562	2.4000000000003185e-05	0.0023480033184399	5.760000000001528e-10	0.085012	-0.0045010999999999	0.007227040144	2.0259901209999947e-05	0.00633141	-0.06080229	4.00867525881e-05	0.0036969184692441	0.00453524	-0.0001358899999999	2.05684018576e-05	1.8466092099999897e-08	8.16685e-23	-0.000180213	3.2476725369e-08	6.669743892250001e-45	-0.00107072	-1.9960000000000077e-05	1.1464413184000002e-06	3.984016000000029e-10	0.0	0.0	0.0
62831.56475788948	102.2389734495955	10452.807692027094	3947805529.924859	102466.95742805276	962.9654829113424	10499477364.562376	927302.5212786748	60651.96882722816	37.62877670599119	3678661322.619056	1415.9248363893448	73471.94092702217	58768.71458972303	1.157425	30.103613	0.19622234	0.125801	0.0084318095	-0.0998460443	0.1756268283	-0.0750655597	-0.1282100171	-0.0375480133	-0.066882875	0.0399824556	-0.0370503816	-0.1564612838	-0.1206607435	-0.263455217	0.06429677	0.0599898284	-0.0546471614	0.0729905621	-0.0232112643	-0.0605005627	0.0510423702	0.0406638574	-0.1567754356	-0.0390134647	0.0766894824	0.0764029498	-0.2036356577	-0.1938392889	-0.0524642606	-0.0535296055	0.1558369398	-0.1362843675	-0.0401570501	0.1139197856	0.04091775	0.0318193171	-0.0904516315	-0.0712674257	-0.2331280816	-0.0510349959	0.0398378203	0.1250216267	-0.048476	-1.9800000000000373e-05	0.002349922576	3.9204000000001476e-10	0.0280656	-0.0569464	0.00078767790336	0.00324289247296	0.0339036	0.02757219	0.00114945409296	0.0007602256613961	0.00260607	-0.00192917	6.791600844899999e-06	3.7216968889000017e-06	-0.0	-8.16685e-23	6.669743892250001e-45	0.0	-0.000766211	0.000304509	5.87079296521e-07	9.272573108100001e-08	0.0	0.0	0.0
62586.624325853896	-244.9404320355825	59995.815245777805	3917085544.505567	100278.56679117244	-2188.3906368803146	10055790957.691631	4789053.579585428	60624.71470922353	-27.254118004624612	3675356033.574744	742.7869482100036	73166.25325923208	57383.061796508686	1.104352	28.723225	0.1124286	0.0529365	0.0133129196	0.0606957812	-0.1176086657	-0.0302583246	-0.0210910884	-0.0226044001	0.0813664872	-0.0091637989	0.0005494735	0.1454374592	-0.0279909695	-0.0670288225	-0.0946636752	0.1200232048	-0.0157287264	-0.0460402345	-0.0425224533	0.178915179	-0.0202755008	0.0456780889	-0.1719049549	0.0104077063	-0.1407876092	-0.0879997704	-0.157510892	-0.0218618219	0.0306756436	0.0039321103	-0.0880541688	0.004278976	-0.074249362	-0.0412281339	-0.0187726358	-0.0644013601	-0.1408729733	-0.0392523876	-0.0510609124	-0.0374438034	-0.0416996901	0.122111977	-0.030066	0.01841	0.0009039643559999	0.0003389281	0.0580658	0.0300002	0.00337163712964	0.00090001200004	0.0129934	-0.0209101999999999	0.00016882844356	0.0004372364640399	0.00308769	0.00048162	9.5338295361e-06	2.319578244000003e-07	0.000380543	0.000380543	1.44812974849e-07	1.44812974849e-07	-0.00076621	1.000000000015745e-09	5.870777641e-07	1.0000000000314906e-18	0.0	0.0	0.0
62569.435181093126	-17.189144760770432	295.4666976067216	3914934218.8810143	101230.54477693509	951.9779857626418	10247623195.83506	906262.0853766964	60689.82125418527	65.10654496173811	3683254403.8649583	4238.862196854826	73238.47529984935	57267.38779480033	1.16413	30.278017	0.13241533	0.0809413999999999	0.008970638	0.028128069	-0.0071491924	0.0857081922	0.1337224904	-0.0002965121	-0.0625393382	0.0748610278	-0.0417681309	0.0457990412	0.0573042091	0.0266702386	-0.1169658917	0.0083135279	-7.102e-05	0.0557812572	-0.1048986086	0.0517655411	-0.1599683803	0.0256469123	-0.1072399436	0.0087205694	0.0446530174	0.1465358163	0.1746687468	0.0459623707	0.0148511646	0.0463585356	0.016184339	0.1099670929	0.0615925247	-0.0142865455	0.0476642056	-0.1114322155	-0.148742012	0.1111707563	0.011382126	-0.0830355456	0.1273960531	0.1190535526	-0.0289461	0.0011199	0.00083787670521	1.2541760100000002e-06	0.0195361	-0.0385297	0.00038165920321	0.00148453778209	0.0114194	-0.001574	0.00013040269636	2.4774760000000023e-06	0.00179526	-0.00129243	3.2229584676e-06	1.6703753049000006e-06	5.19204e-05	-0.0003286226	1.0799281323076003e-07	2.6957279361599998e-09	-0.000563428	0.0002027819999999	3.1745111118400005e-07	4.1120539524e-08	0.0	0.0	0.0
62407.90886625659	-161.52631483653386	26090.750384671057	3894747089.058988	101563.1018903969	332.5571134618076	10315063665.599142	110594.23371404958	60567.3565424705	-122.46471171476878	3668404678.542744	14997.605615381426	73195.38781964617	56633.44316872469	1.199465	31.197029	0.108244186	0.0527291	0.0153603929	0.053188195	0.098360743	-0.0892777163	0.014442907	-0.1221989204	-0.0352073496	0.0392653779	0.0427264256	-0.2410279209	0.0271080657	-0.1016580126	-0.0191894229	0.1183283965	-0.0435713169	-0.0773771455	0.0345972321	0.0568615421	0.0310321651	-0.0991786146	0.0333872216	0.1193493172	0.0601336903	0.0517575418	0.0385530885	-0.018138227	0.1148369379	-0.0245026543	0.0898830584	-0.1496091777	0.0526789679	-0.0548488817	0.0335206921	0.1278286187	-0.1515534614	-0.0038610021	-0.0508830728	0.0162870167	-0.0045514454	0.1158500799	0.000528296	0.029474396	2.79096663616e-07	0.0008687400195648	0.0445266	0.0249905	0.0019826181075599	0.00062452509025	0.0369772	0.0255578	0.00136731331984	0.00065320114084	0.00190621	0.00011095	3.6336365641e-06	1.2309902500000014e-08	7.429719999999998e-05	2.2376799999999985e-05	5.007211782399992e-10	5.520073927839997e-09	-0.000132325	0.000431103	1.7509905625e-08	1.8584979660900005e-07	0.0	0.0	0.0
62502.09735842686	94.18849217026582	8871.472057308225	3906512174.2022696	100895.77165069952	-667.330239697374	10179956736.9901	445329.64881455473	60533.57300302933	-33.78353944117407	3664313460.513081	1141.327537173364	73186.45831683598	56649.14609214737	1.03058	26.804497	0.136597639	0.0738455999999999	0.0445234774	0.1418723266	-0.1143746215	0.0119973555	-0.0886247951	-0.0444439937	-0.0107622014	0.0485409481	0.0946679963	0.1109325914	-0.023999264	-0.063554058	0.1658604229	0.1085394433	-0.1327663831	-0.1117609401	-0.0298031769	-0.100585204	0.0019189674	0.0985426774	-0.1104562018	0.0693641953	0.1884697946	0.1063350573	0.0962029865	-0.1936592396	-0.1142876679	0.06535868	-0.088481251	-0.0817585175	-0.1163103687	0.0364555108	-0.0123301412	-0.0115963459	-0.0812014859	-0.0587139792	0.0768394794	-0.0910326971	-0.0619629702	0.1125054616	0.00217504	0.001646744	4.730799001600001e-06	2.711765801536e-06	0.00605206	-0.03847454	3.66274302436e-05	0.0014802902282116	0.00432264	-0.03265456	1.86852165696e-05	0.0010663202887935	0.0007847439999999	-0.0011214660000001	6.158231455358431e-07	1.2576859891562242e-06	-0.0	-7.429719999999998e-05	5.520073927839997e-09	0.0	-5.16523e-05	8.06727e-05	2.66796009529e-09	6.50808452529e-09	0.0	0.0	0.0
62513.94463755745	11.847279130590325	140.358022798121	3907993274.147598	101341.45198448905	445.6803337895253	10270089890.3245	198630.9599267427	60570.02201251595	36.449009486619616	3668727566.5966654	1328.5302925556869	72953.57087381219	55950.33582973887	1.000454	26.020939	0.137516525	0.0780793	0.0689571314	0.1534626965	-0.0666252622	0.1169175201	-0.0502030087	0.0219196574	-0.0969437758	0.0836592988	0.0953645447	0.0017886423	0.0606140894	-0.1127225285	-0.0244485708	0.0015562992	-0.134396238	-0.1035610006	0.1201485895	0.027842199	0.0226807654	0.0272509975	0.1417460843	0.0288600108	0.0296103346	-0.0123416772	-0.1205545446	-0.0450216013	-0.0025000917	0.1397316573	-0.0541254994	0.0189071332	0.0396721475	0.0986210586	0.0497469485	-0.0358425681	-0.1079258224	-0.0641684527	0.0157297518	0.0626325454	0.053235382	0.1090237728	0.0184733	0.01629826	0.00034126281289	0.0002656332790276	0.0138767	0.00782464	0.00019256280289	6.122499112960002e-05	0.0344983	0.03017566	0.00119013270289	0.0009105704564356	-0.000325785	-0.0011105289999999	1.06135866225e-07	1.2332746598407782e-06	-0.0	0.0	0.0	0.0	0.000502178	0.0005538303	2.5218274368400004e-07	3.067280011980901e-07	0.0	0.0	0.0
62742.12174027278	228.17710271533	52064.79020356224	3936573840.47121	102032.35414290604	690.9021584169968	10410601291.943396	477345.792505265	60663.24710518973	93.22509267378337	3680029549.34531	8690.917904035497	73145.86713197234	57406.79647933817	1.078102	28.040499	0.11463769	0.0742359999999999	0.091729665	0.0200494119	0.109986167	0.0827552539	0.116703146	-0.0895297383	0.0545794339	0.0395636812	0.0076542132	0.0530447505	0.1486016548	0.0299044251	0.0134584981	-0.0575054907	0.0190579095	-0.1595833664	0.0980936765	0.0632797925	-0.0725745809	-0.1348100993	0.0597747284	0.0177246251	0.0495067274	0.0296836915	-0.0072483864	-0.0814031357	0.0414882095	0.0616126346	0.0802270876	0.0252573437	0.0956546713	-0.0747425235	-0.0807724983	-0.0500920835	-0.0048606584	-0.0367837148	0.0839562052	-0.075463628	0.0200782929	0.1054092553	-0.00182618	-0.02029948	3.3349333924e-06	0.0004120688882704	-0.00242896	-0.01630566	5.8998466816e-06	0.0002658745480356	-0.0355588	-0.0700571	0.00126442825744	0.00490799726041	-0.000393931	-6.8146e-05	1.55181632761e-07	4.643877315999999e-09	-0.0	0.0	0.0	0.0	0.000593541	9.13629999999999e-05	3.522909186809999e-07	8.347197768999983e-09	0.0	0.0	0.0
62889.44883473383	147.32709446104857	21705.27276233472	3955082774.736604	101918.29147420544	-114.06266870060064	10387338137.021095	13010.292391102976	60720.05191974251	56.804814552779135	3686924705.136226	3226.786956375628	73324.64572147327	58804.32914631121	1.102145	28.665827	0.18594998621	0.101167	0.1092589669	-0.0177240556	0.0450591375	0.0162630775	-0.1682198613	-0.0972716197	0.0378387006	0.1145674488	-0.024653347	-0.0468403204	0.0813550917	-0.0214945933	0.1130254168	0.0943474239	-0.0751277795	-0.0209639328	0.0035390719	0.1637511817	-0.1015879784	-0.112675774	-0.0947457961	0.0692147569	-0.073953721	-0.0064367499	0.0674959977	-0.0101497719	0.1373896532	0.0534300665	0.0892403401	-0.0708481975	-0.0964872887	0.0395458189	-0.0941629291	0.0863749428	-0.1118461379	-0.0115317291	-0.0367935055	-0.0839441092	0.0617753282	0.1016663129	0.0173079	0.01913408	0.00029956340241	0.0003661130174464	-0.0422754	-0.03984644	0.00178720944516	0.0015877387806735	-4.93379e-06	0.03555386621	2.4342283764100003e-11	0.0012640774024785	-0.00183345	-0.001439519	3.3615389024999995e-06	2.072214951361e-06	0.00027864	0.00027864	7.76402496e-08	7.76402496e-08	0.000483388	-0.0001101529999999	2.33663958544e-07	1.2133683408999984e-08	0.0	0.0	0.0
62638.75237348519	-250.6964612486336	62848.71568258763	3923613298.906797	101144.6431056113	-773.6483685941348	10230238828.961485	598531.7982283663	60725.25838050064	5.206460758134199	3687557005.3785634	27.107233625991334	73395.37464993434	57184.0185512533	1.141835	29.698139	0.1233408862099999	0.0649567	0.0978293186	0.1101700461	-0.098017261	0.0503406786	0.0013067346	-0.0092625734	0.1150722372	0.1142804466	-0.0393590814	0.1456585717	0.0757574347	0.0502223398	-0.1924871366	0.10925655	-0.0498553528	0.0624149496	0.0840967939	-0.0302052949	-0.0030228214	-0.0688284784	0.18190637	0.1295446043	0.0288449476	0.0005270206	0.008025765	0.1763315609	0.0437386785	0.076579567	-0.0623739033	0.0893276542	-0.1258612063	-0.092187353	-0.01550744	-0.0116302917	-0.1726653849	0.0195039599	0.1025341058	-0.0938284812	0.0224508878	0.0977995057	0.00848594	-0.00882196	7.201117768360001e-05	7.78269782416e-05	-0.00718189	0.0350935099999999	5.15795439721e-05	0.00123155444412	-0.0116986	-0.01169366621	0.00013685724196	0.0001367418294308	-0.000991993	0.0008414569999999	9.84050112049e-07	7.080498828489998e-07	-0.000125095	-0.000403735	1.63001950225e-07	1.5648759025e-08	0.000373945	-0.000109443	1.3983486302499998e-07	1.1977770249000008e-08	0.0	0.0	0.0
62725.13494444896	86.38257096376765	7461.948566310353	3934442553.799332	101700.62964045392	555.9865348426101	10343018069.264774	309121.0269262929	60746.737292231344	21.47891173070093	3690166091.6513705	461.343649135242	73335.93933361983	57530.088969172924	1.127723	29.331095	0.1289332	0.0728724	0.0841810688	0.027944209	0.0177979318	0.1264556676	0.121953715	-0.041688991	-0.0353403072	0.0974424184	-0.05258574	0.0887986647	0.1031670036	0.011400625	-0.0809308782	-0.0070779475	0.0019059562	0.0437819659	-0.0239797949	-0.0008348605	-0.1011130286	0.1754667358	0.0400289557	0.2248061748	0.0260385539	0.0434915779	0.035215594	0.0735808733	0.2461954488	0.0689845538	0.0593655927	0.1261718778	0.0494045231	-0.0624698526	-0.0277093255	-0.1143309949	-0.1082989888	0.0862009878	0.0465902219	-0.1433745795	0.1024693724	0.0938135449	-0.00183454	-0.01032048	3.3655370116e-06	0.0001065123074304	-0.0421103	-0.03492841	0.00177327736609	0.0012199938251281	0.00449046	0.0161890599999999	2.01642310116e-05	0.0002620856636835	-0.00207201	-0.001080017	4.2932254401e-06	1.166436720289e-06	-0.0	0.000125095	1.5648759025e-08	0.0	0.000229152	-0.000144793	5.2510639104e-08	2.0965012849e-08	0.0	0.0	0.0
62661.56439052194	-63.57055392702023	4041.215326588187	3926471651.867528	102628.43913948449	927.809499030569	10532596520.206873	860830.4664913554	60665.72186154736	-81.01543068398314	3680329808.9826255	6563.500008911277	73168.40469039709	57649.18180479032	1.317384	34.264008	0.32309248	0.165585	0.1495970413	0.0171316907	0.1645875406	0.0517338034	-0.0812927317	-0.1375352266	-0.083742596	0.1514365904	0.0028629512	-0.1767475098	-0.0002442208	0.0564856195	0.0900740146	0.1160350119	-0.0386132146	-0.0261053321	0.0889150265	-0.0521670382	-0.0530363464	-0.0020569866	0.0509074659	-0.0339880214	-0.1261418519	0.0298954798	0.0164971183	-0.0896972603	-0.0029810346	0.0894426228	0.2020455997	-0.1350771956	6.42023e-05	-0.0195352171	-0.0300120253	0.1257684372	-0.1215071707	-0.00715513	0.1142893815	0.1094573556	-0.0919544265	0.0897132868	0.0398989	0.04173344	0.00159192222121	0.0017416800142336	-0.0730915	-0.0309812	0.00534236737225	0.00095983475344	0.103815	0.09932454	0.010777554225	0.0098653642462116	-0.00391392	-0.00184191	1.5318769766400003e-05	3.392632448100001e-06	-0.000572342	-0.000572342	3.27575364964e-07	3.27575364964e-07	0.000835966	0.000606814	6.988391531560001e-07	3.6822323059600003e-07	0.0	0.0	0.0
62561.88258430674	-99.6818062152015	9936.462490324986	3913989152.492583	100930.49712496198	-1697.9420145225013	10186965249.89196	2883007.08468073	60568.18466996174	-97.53719158562308	3668504994.214588	9513.50374241054	73241.5603839134	56802.64279021306	1.124412	29.244984	0.1679225	0.101521	0.1417212488	0.1227542255	-0.0705735311	0.0148419927	-0.1276464456	-0.0933989715	0.0323067649	0.1046006643	0.0896280593	0.0603539921	-0.0101477513	-0.0837669336	0.0917902929	0.0863267229	-0.0998090286	-0.0074405005	0.1009672417	-0.1132095035	0.0668009806	0.0519517755	-0.096927705	-0.1166920151	-0.099249813	0.130704989	-0.0563795164	0.0681730624	-0.1332741696	0.0922836371	-0.0342745352	-0.097028531	-0.1355365671	0.0295936934	-0.0279068214	-0.0304715669	-0.0292909201	-0.0266348196	0.0452207032	-0.1356369307	-0.1097443572	0.0855037268	0.0194716	-0.0204273	0.0003791432065599	0.00041727458529	-0.0574542	0.0156373	0.0033009850976399	0.00024452515129	0.0267563	-0.0770587	0.00071589958969	0.00593804324569	-0.00299413	0.00091979	8.964814456899998e-06	8.460136441000011e-07	-0.000469775	0.0001025669999999	1.0519989488999994e-08	2.2068855062500002e-07	0.000762339	-7.362700000000005e-05	5.81160750921e-07	5.420935129000007e-09	0.0	0.0	0.0
62623.54675240076	61.6641680940229	3802.469626727912	3921708607.850124	101248.7326499772	318.2355250152177	10251305863.22656	101273.84938171126	60599.47811453683	31.293444575094327	3672296747.7542286	979.2796733745006	73054.0874814103	57789.41114545661	1.167622	30.368841	0.11413275	0.0832274999999999	0.1360586344	0.0905707689	-0.0696419781	0.1470009244	-0.0394171933	-0.0258250998	-0.0546525645	0.1403326993	0.0829097958	0.1364255439	0.1079625225	-0.0748401785	-0.0042502839	-0.0465204078	-0.0279570719	0.3035235986	0.0837684715	-0.1435333938	0.0203479235	0.0970464337	0.168294451	-0.0542755649	-0.031728069	0.1225748187	-0.0322279647	-0.0045217852	-0.0700164968	0.1598662903	-0.023264347	0.0568295431	-0.0192391427	0.067849696	0.0138106817	-0.1127881644	0.0064781905	0.1003751915	-0.0244696801	-0.1939036651	-0.05857887	0.0811899937	0.0116949	-0.0077766999999999	0.0001367706860099	6.047706288999999e-05	-0.0689268	-0.0114726	0.0047509037582399	0.00013162055076	0.0438893	0.017133	0.0019262706544899	0.0002935396889999	-0.00447775	-0.00148362	2.00502450625e-05	2.2011283044000005e-06	-0.000452261	1.7513999999999995e-05	3.0674019599999985e-10	2.0454001212100005e-07	0.000708464	-5.3875e-05	5.01921239296e-07	2.9025156249999995e-09	0.0	0.0	0.0
62488.601101581	-134.9456508197618	18210.32867516908	3904825267.63251	101865.14763201414	616.4149820369348	10376508302.092035	379967.43007959466	60655.71368283642	56.23556829958397	3679115602.374229	3162.439141977174	73076.5236209827	56613.574015195416	1.284443	33.407253	0.123589	0.0591574	0.1636920035	0.057970721	0.0926244341	0.1306144572	0.0888448815	-0.1172544026	-0.0259626602	0.120463857	0.0429574073	0.0516889601	-0.0010802088	-0.018714288	0.1268046766	-0.1077761124	-0.1029872551	-0.0453541104	0.2822151683	0.0608444583	0.0151882955	-0.0033069239	0.0578645136	0.0275678433	-0.1833935618	-0.1261921286	-0.0376255704	-0.0070706478	-0.0983388398	0.128844341	0.0949564541	-0.0043832943	0.0700714906	-0.1100183297	-0.0301750607	-0.0770192995	0.057755868	-0.0477335286	0.1987359554	-0.132383147	-0.1003140597	0.0767773431	0.0241462	0.0124513	0.00058303897444	0.00015503487169	-0.0517265	0.0172002999999999	0.00267563080225	0.0002958503200899	0.0867344	0.0428451	0.00752285614336	0.00183570259401	-0.00491527	-0.00043752	2.41598791729e-05	1.9142375040000025e-07	-0.000854165	-0.000401904	1.61526825216e-07	7.295978472250001e-07	0.000890886	0.000182422	7.936778649960001e-07	3.3277786084000006e-08	0.0	0.0	0.0
