global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
62553.09510503515	n/a	n/a	3912889707.219573	105005.56167125465	n/a	11026167981.895662	n/a	60300.28826076966	n/a	3636124764.3319154	n/a	73173.48308023174	63355.64136755144	n/a	n/a	n/a	n/a	-0.0146140202	0.1185171985	0.0933087378	0.0342311832	-0.0865789511	-0.0365732935	-0.1622915183	0.0420791453	0.1045699472	-0.0380232418	0.0845631788	-0.016251023	0.2627384657	-0.0650081372	0.0641148187	-0.1025885951	0.0318178967	-0.0274204156	0.1313045226	-0.0083066397	0.1960418341	-0.1746320529	0.0335692237	-0.0228909559	0.100118251	-0.0842993605	0.0686138689	-0.0856449544	0.0758038986	-0.0332766898	-0.0050488154	0.042817751	-0.0370881483	0.0017955174	-0.1267620616	0.1049099039	-0.058084186	0.0405614484	-0.0566917257	0.0792082157	-0.035608522	0.1262339847	-0.1491083281	0.0602525802	-0.1268698583	0.0067189417	-0.0825736361	0.1233430637	-0.1070529617	0.1165584504	-0.0939485187	0.1732906875	-0.1430245578	-0.0609369022	0.0755500686	-0.153014171	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0190158	n/a	0.0003616006496399	n/a	0.0795711999999999	n/a	0.0063315758694399	n/a	0.203872	n/a	0.041563792384	n/a	0.00576525	n/a	3.3238107562500007e-05	n/a	-0.000121068	n/a	n/a	1.4657460624e-08	0.000491584	n/a	2.41654829056e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62272.550136900834	-280.5449681343161	78705.47914548447	3877870500.552828	103902.2858686802	-1103.2758025744406	10795685008.736942	1217217.496546276	60551.33960398018	251.0513432105217	3666464727.836539	63026.77692780718	72938.49879301264	59618.82246831946	2.277169	54.779716	0.28116135	0.215246	0.1328487468	0.3200275226	-0.0144261646	0.0847155913	0.0598641526	-0.1251166573	-0.1627326033	0.1432205969	0.0890868123	0.0366958437	0.1201518465	0.133203431	0.2666009932	0.0334334643	0.0534579822	-0.2030591124	-0.1766870266	-0.075742349	0.0404880086	0.1746187434	0.0319336885	0.034588647	-0.1643842537	0.0353728092	-0.0147096297	-0.1016475241	0.0875030692	0.002408368	-0.0701576875	0.118790839	-0.0621452938	-0.2016291009	-0.0198772138	-0.0494773169	-0.057724607	-0.0978038625	0.0227499431	0.0212797326	0.0111554551	-0.0418711204	-0.0186022537	0.1821719595	-0.0190854159	0.1997300169	-0.0924756302	-0.1771358157	0.1022962853	0.199064427	-0.1489741278	-0.1296445404	-0.2124828801	-0.0397551403	-0.0024910927	-0.0070152382	-0.0775094551	-0.1207545741	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.00993115	0.02894695	9.86277403225e-05	0.0008379259143024	0.0747832999999999	-0.0047878999999999	0.0055925419588899	2.2923986409999977e-05	0.416232	0.21236	0.1732490778239999	0.0450967695999999	0.00559734	-0.00016791	3.13302150756e-05	2.8193768100000094e-08	-0.00042339	-0.000302322	9.1398591684e-08	1.792590921e-07	0.000260486	-0.000231098	6.7852956196e-08	5.3406285604e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62794.96900776953	522.4188708686925	272921.4766397196	3943208132.686735	103787.19400395472	-115.09186472548754	10771781639.214537	13246.137325989925	60559.04899796196	7.709393981778703	3667398415.5375576	59.43475556628569	73190.91424050016	62113.627099939295	1.907917	45.896965	0.40480012	0.300941	0.0325217537	0.2162510467	-0.0536054718	-0.0700054096	0.0550290263	-0.1201202364	-0.0837250065	0.056805697	0.1089544748	0.0505179835	0.1808805541	-0.0670489702	0.1850952496	-0.013444302	-0.0061653136	-0.0473325317	-0.0666797221	-0.0543273362	0.055489737	-0.0407188162	0.1241509204	-0.1033029902	0.007412984	0.0425657435	-0.0682734348	-0.0908273696	-0.0944347139	0.0367332687	-0.0822897996	-0.0043412182	-0.0393468616	0.1247619978	0.0673383628	0.0992112604	-0.0370347736	0.0257416433	-0.0206480219	0.0446086381	0.0219328007	-0.0245349763	-0.0118126401	0.0969106508	0.0608256746	0.1480126079	-0.103057851	0.0331147868	-0.1577416934	0.0417786792	-0.0753236575	-0.0793412555	-0.1379058849	0.1021016562	-0.0133608737	-0.0030050731	0.0791526065	-0.1183004351	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0215753	-0.03150645	0.0004654935700899	0.0009926563916025	0.0578803	-0.0169029999999998	0.00335012912809	0.0002857114089999	0.117781	-0.298451	0.0138723639609999	0.089072999401	0.00567593	7.858999999999991e-05	3.22161813649e-05	6.176388099999986e-09	0.000357777	0.0007811669999999	6.102218818889999e-07	1.2800438172899998e-07	-3.85504e-05	-0.0002990364	1.48613334016e-09	8.942276852496e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62484.336528780914	-310.632478988613	96492.5370026111	3904292311.441945	103964.37136515198	177.17736119726032	10808590513.351233	31391.817320824448	60712.88046974904	153.83147178708168	3686053854.9340334	23664.12171217971	73125.23370445147	60813.08839029879	1.406829	33.842777	0.238171375	0.157183	0.0598344481	0.2653933809	-0.004303131	-0.0427044239	0.0541002795	-0.1020457942	-0.1557055991	0.0480166432	0.0903306221	0.108188775	0.1251734515	-0.0197423609	0.1882274442	-0.0098657506	-0.0689097054	-0.049912875	-0.1492143028	-0.0492689346	0.006584485	0.1086296689	0.1950798553	-0.1433204035	0.1227693582	-0.0574048553	-0.0642832938	-0.0684940754	-0.0393527714	0.0351145436	0.0784526835	0.0270442577	-0.1148049438	0.0339005161	-0.0915410037	0.0473996307	0.1227297515	0.1285586416	0.0194130818	0.0685818918	0.0578613191	-0.0964178604	-0.0758064249	0.1650872787	0.0584562958	0.144923123	-0.0962614275	-0.0548017844	-0.1064097542	0.1088449674	-0.0856739046	-0.1302426921	-0.1471666205	-0.0410808969	-0.0026726356	-0.0989622581	-0.1142074548	-0.0976509671	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.00582751	0.0157477899999999	3.39598728001e-05	0.000247992889884	0.114545	0.0566646999999999	0.0131205570249999	0.0032108882260899	0.263871	0.14609	0.069627904641	0.0213422881	0.00565728	-1.8650000000000264e-05	3.20048169984e-05	3.4782250000000984e-10	6.27669e-05	-0.0002950101	8.703095910201e-08	3.93968373561e-09	-0.000118268	-7.97176e-05	1.3987319824e-08	6.35489574976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63519.07344597932	1034.7369171984028	1070680.4878132544	4034672691.4357142	105754.50667963905	1790.1353144870664	11184015683.05382	3204584.444173708	60757.327815297314	44.447345548273006	3691452883.255501	1975.566526287584	74011.8258207514	66048.48322894122	2.791561	67.153961	1.018664995	0.742781	-0.1112845842	0.0625569545	0.0261223164	-0.04973467	-0.1036249853	-0.213457082	0.0399264852	-0.0477296268	0.0488206188	0.1119128715	-0.0428253372	-0.0846965453	0.0267362527	-0.0536069657	-0.1299819325	0.1066511888	-0.122925045	-0.1065383207	-0.0474588401	-0.1483918849	-0.2339004064	-0.011745337	0.0457449762	0.0303412627	0.0895080039	0.0778141202	0.0071740782	0.0937438654	0.1162119417	-0.0112229528	0.0980921169	-0.0212550574	-0.0610610936	0.15147742	0.1902666389	0.0468536923	-0.1466185728	-0.0562901226	-0.0622843152	0.0118913759	-0.0929465499	-0.0424889806	0.1110837638	-0.0984705556	-0.1660714946	0.1671454669	-0.223512506	-0.0691563162	-0.1709499088	0.1761801776	-0.1090371118	-0.0538926003	0.1179342558	0.0849532896	0.2101480824	0.4483794869	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0654019	-0.05957439	0.00427740852361	0.0035491079438721	0.0386821	-0.0758629	0.0014963048604099	0.0057551795964099	-0.483209	-0.74708	0.233490937681	0.5581285264	0.00458	-0.00107728	2.09764e-05	1.1605321983999995e-06	0.00149981	0.0014370431	2.0650928712576103e-06	2.2494300361000004e-06	-0.000326899	-0.000208631	1.0686295620100001e-07	4.3526894161000015e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63000.87628979035	-518.1971561889659	268528.2926823315	3969110413.281468	106940.61367866004	1186.1069990209944	11436294853.96841	1406849.8131265892	60346.69653132992	-410.631283967392	3641723782.2444263	168618.05137270887	74007.5262791018	68518.74322179846	2.812215	67.650818	0.19011115	0.110825	-0.2404043785	-0.2890112464	-0.0132513596	0.0111042558	-0.2295700214	-0.0137851668	0.2597447789	-0.0313686039	-0.2010830487	-0.0109399361	-0.1932024048	-0.07846589	-0.1419094607	-0.0821132832	0.00755394	-0.0639473906	0.0163052711	0.1333070221	-0.0114279932	0.1430671385	-0.1711367348	0.0324718807	-0.0025370158	0.1327110818	0.1522076068	0.0631743799	-0.0150985211	-0.1307186132	0.1247459159	-0.0419116753	0.0408185142	-0.0847840867	0.0916610055	-0.1215856749	0.0446750748	0.0280975971	0.0690330909	-0.0366042098	0.0216058026	0.0404485174	-0.0506551638	-0.2837619958	-0.0609727293	-0.1439390596	-0.1223330629	-0.1026498784	0.2506633218	0.0779375178	0.0824357284	0.0005731446	-0.0988163269	-0.1128147937	0.0275384403	-0.0743413282	0.2216129356	-0.0108968077	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0632824	0.0021194999999999	0.00400466214976	4.492280249999985e-06	0.0329618	-0.0057202999999999	0.00108648025924	3.272183208999997e-05	-0.576663	-0.093454	0.332540215569	0.008733650116	0.00309588	-0.0014841199999999	9.5844729744e-06	2.2026121743999992e-06	0.00147505	-2.4759999999999973e-05	6.130575999999987e-10	2.1757725025e-06	-0.000594366	-0.000267467	3.532709419560001e-07	7.153859608900002e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62011.229762602576	-989.6465271877752	979400.2487748236	3845392616.670288	101640.51074703396	-5300.102931626083	10330793424.917925	28091091.0858314	60198.4038597946	-148.2926715353242	3623847827.266933	21990.71643108355	72804.20043366203	63038.62950752877	2.298362	55.289543	0.0822715	0.0537177	-0.0376731269	-0.0912625439	-0.0973566842	0.039011005	0.0819617264	0.1797980411	0.1989232694	-0.0779420841	-0.1208048108	-0.0696300206	-0.1686147827	-0.0568733665	-0.1328070637	-0.1071129562	-0.1109319728	-0.0667540297	-0.0641655606	-0.0085755557	0.0429484112	0.0544501374	0.0103358257	-0.062892604	0.0184247039	-0.0377374095	-0.0455777766	-0.0057679827	0.0456255807	-0.0339797928	-0.0115757998	-0.0719933865	-0.0036404958	0.0005763689	0.0238052248	-0.1032978906	0.1008814436	-0.0717522058	0.0076024173	-0.0542717261	-0.0923127304	-0.038555361	0.0918097478	-0.1934424898	0.070593589	-0.1338926101	0.0552462677	-0.1938845005	-0.0749417949	0.0327404828	-0.1835222721	-0.1978899316	0.0265895901	0.0023655923	-0.0385437617	-0.2514094496	0.0260669365	-0.0421451929	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0665177	-0.0032352999999999	0.00442460441329	1.0467166089999975e-05	0.0754795999999999	0.0425177999999999	0.0056971700161599	0.0018077633168399	-0.574396	0.002267	0.329930764816	5.139289000000086e-06	0.00369138	0.0005955	1.36262863044e-05	3.5462025000000015e-07	0.00155747	8.241999999999993e-05	6.793056399999989e-09	2.4257128009e-06	-0.000587258	7.108000000000028e-06	3.44871958564e-07	5.0523664000000393e-11	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62533.28310214408	522.0533395415041	272539.68932643696	3910411495.5328975	103896.34829477164	2255.837547737683	10794451188.9885	5088803.041783163	60244.733947910005	46.3300881154064	3629427968.45446	2146.477064781321	72862.15470286166	63814.25937064918	1.898907	45.680225	0.4666576	0.333693	-0.0896506682	-0.1619875593	0.000939941	-0.1391283719	0.0365641263	0.0127355995	0.0259640696	-0.0753601876	-0.0522941641	-0.0395248925	-0.0785576602	-0.0448310871	-0.1094942937	-0.0118620581	-0.0304884524	-0.0241783375	0.0449817038	-0.1241448228	-0.0487332703	-0.1504132731	-0.1217091003	-0.0282328334	0.0181466674	-0.0447840504	-0.0365442796	0.0243522614	0.1914987462	0.0250479793	-0.0405984424	0.0385937432	-0.0724007638	-0.0403643609	-0.053613698	-0.1116829962	-0.119271064	-0.000370855	-0.0221148095	0.007644516	0.0889858573	0.0917484496	0.0284281215	-0.001775983	0.0246960783	-0.1207760993	0.0526357487	-0.0032807987	-0.0365594787	-0.0800996405	-0.0278316952	0.0406508737	0.2451684896	-0.0055407796	-0.1480921342	0.0730937945	-0.1409953453	-0.0585213658	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0456511	0.0208666	0.00208402293121	0.0004354149955599	0.0452674	-0.0302121999999998	0.00204913750276	0.0009127770288399	-0.258305	0.316091	0.066721473025	0.099913520281	0.00249274	-0.00119864	6.213752707599999e-06	1.436737849600001e-06	0.000772971	-0.000784499	6.15438681001e-07	5.97484166841e-07	-0.000580641	6.616999999999994e-06	3.37143970881e-07	4.378468899999992e-11	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62106.85151210791	-426.4315900361689	181843.90098077524	3857261004.7470207	103347.5704942424	-548.7778005292348	10680720327.062405	301157.07435370464	60295.33774076886	50.60379285885574	3635527753.2733855	2560.743851701979	72802.81872634792	61292.336115424696	1.784042	42.917034	0.0809443	0.0361612	0.0174671114	-0.057888465	0.0415842167	0.1042168046	-0.0419531252	0.1431373943	0.0341785104	-0.0888823667	-0.0660651421	-0.0512015165	-0.0959879272	-0.0363805048	-0.050412429	-0.0255678176	0.0177816023	-0.0394593875	-0.0262933264	0.0241922692	0.0072573858	0.0181970623	0.0027615217	0.0754271258	-0.0909405633	-0.1969728743	-0.0148827635	-0.0675926304	-0.0649025163	0.0200478342	-0.1375090539	-0.0680536476	0.0559002841	0.0311963827	0.1146749286	-0.0276801023	0.0365322187	-0.1064261015	-0.052566042	-0.0004060788	-0.0187905556	-0.0556053239	0.0339080232	-0.0488354541	-0.0769066502	-0.1010541372	0.0672231221	-0.0564848689	-0.0520480164	0.0084906698	0.0628545078	-0.1343336933	0.0465550411	0.0375182869	0.0174868613	0.0179932572	-0.1183601514	0.022805762	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.031628	0.0140230999999999	0.001000330384	0.0001966473336099	0.0570642	0.0117968	0.00325632292164	0.00013916449024	-0.233243	0.025062	0.054402297049	0.000628103844	0.00263541	0.00014267	6.9453858681e-06	2.0354728900000037e-08	0.000978012	0.0002050409999999	4.2041811680999954e-08	9.565074721439997e-07	-0.000327104	0.000253537	1.06997026816e-07	6.4281010369e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62443.68546887595	336.8339567680377	113457.11443201231	3899213854.935909	103389.15519831733	41.58470407492132	10689317412.621746	1729.2876129987778	60493.05428538603	197.7165446171712	3659409616.7746615	39091.83201535384	73171.37473178058	62557.49359991744	1.336615	32.153698	0.08965925	0.0451307	-0.028106362	-0.0794434305	-0.0911471321	-0.0184713446	0.0425649064	0.0462350715	0.0648479389	0.0405961843	0.0139011268	0.0182340418	-0.0209580528	0.0047875828	-0.0542958637	-0.0018865251	-0.0928704584	-0.010659212	-0.0627360014	0.0193139634	-0.0936522002	-0.0962317259	-0.0022677291	0.0324948307	0.0120536163	-0.0057577476	0.0139730962	0.0408401715	-0.0623515593	-0.036206676	-0.0458661952	-0.0176987946	0.049709715	-0.0169789854	-0.0296516973	-0.0925338585	-0.0437627553	0.1188619888	0.0003563318	-0.0864878169	-0.0460694902	0.1627675021	-0.0001506246	-0.0375789587	0.0434590802	0.0277027293	0.0679483245	-0.0686113457	-0.0207308415	-0.0781492923	-0.0012545095	0.0448903964	0.0534259258	-0.0255403136	-0.0983421606	0.0388805378	-0.0447855625	0.0766364176	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0251474	0.0064806	0.00063239172676	4.199817636000004e-05	0.0286644	-0.0283998	0.00082164782736	0.00080654864004	-0.212088	0.021155	0.044981319744	0.000447534025	0.00223319	-0.00040222	4.9871375761e-06	1.617809284e-07	0.0007847909999999	-0.000193221	3.73343548410386e-08	6.15896913680843e-07	-0.000250068	7.7036e-05	6.2534004624e-08	5.934545296e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
