global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
62162.09691243323	n/a	n/a	3864126292.550741	101458.47931152344	n/a	10293823024.20683	n/a	60204.08309241568	n/a	3624531620.998492	n/a	72032.73110007533	61241.56239716847	n/a	n/a	n/a	n/a	-0.1469522271	0.1307951203	-0.0378119581	0.0813971956	-0.0453165736	-0.0260881811	-0.179259375	0.0250296888	-0.1982088508	0.036871867	-0.0994055335	-0.0943117073	-0.182580107	0.0768005221	-0.00501885	0.0944634649	-0.1162411561	0.023092041	-0.0711439002	0.029666674	-0.073973893	0.0481413202	-0.064719512	0.0664741426	-0.0332042985	0.171298904	-0.1165185405	0.1136983276	-0.1740931733	0.005469414	0.0481774375	0.0761395393	-0.0119263841	0.0446976947	-0.1026145405	0.0393843011	-0.082345373	0.3333161053	-0.1412531396	0.0520408296	-0.0531218144	0.0417719218	-0.0508735028	0.2173909609	-0.0068588955	0.1994802161	-0.0695623283	0.1231010308	-0.0190796282	0.0297879539	-0.0429096819	0.1044920355	0.1252134003	-0.0579132395	0.1485832737	-0.0886336769	0.0431101571	-0.0444515684	0.1611454689	-0.1679536622	0.4107598373	-0.0663708981	0.0788616824	-0.2487782877	0.028820948	-0.0681626572	0.0533651572	-0.1990390169	0.3258165049	-0.1155053842	0.0060068863	-0.0405781106	0.0612731593	0.0484024081	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.102216	n/a	0.010448110656	n/a	-0.000555811	n/a	3.0892586772100005e-07	n/a	-0.256824	n/a	0.065958566976	n/a	0.00271987	n/a	7.3976928169e-06	n/a	0.00047187	n/a	n/a	2.226612969e-07	0.000936821	n/a	8.77633586041e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62262.091884221256	99.99497178802268	9998.99438288745	3876568085.7992105	100824.4636645508	-634.0156469726353	10165572473.244324	401975.8406061293	60320.210403291305	116.12731087562132	3638527783.097333	13485.5523312032	72228.6661019343	62036.48690601436	1.812911	44.400848	0.275643889	0.164485	-0.0609551577	0.0436983706	0.1060051634	0.1699350405	-0.0298633419	0.0534291318	-0.0721806869	0.1038715047	0.0123606413	0.1456909453	0.068527621	-0.0028756813	0.0501714982	0.1320829876	-0.012900227	0.1676731006	0.022264698	-0.1454536583	0.0121341089	0.1164070164	0.0535277145	-0.1053812743	-0.0781853867	-0.0189510652	0.0542282904	0.0521862584	-0.0006821465	-0.0678947608	0.0283226641	-0.1447084119	0.106384935	0.0956541527	0.0005099381	0.0567255594	0.0362043531	0.0240764941	-0.150292865	-0.0417055005	0.0741561802	-0.0477068536	-0.0513897976	-0.052006191	-0.1211554262	-0.1110013781	-0.0122540096	0.094451635	0.1858130017	-0.0347925481	0.1941192279	-0.0568748683	0.0513696407	0.1503651627	-0.0377317701	-0.0071688465	0.0772945083	-0.1976723359	0.0667538346	-0.0764972513	0.0216623137	-0.0372652701	0.1229834817	-0.0806000963	-0.0899993411	0.2593937959	-0.0586467843	0.1570199528	-0.0147780142	0.0750371751	0.1084606069	0.1194364721	-0.1363272891	-0.1987308621	-0.0434446778	-0.035959281	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.106525	-0.0043089999999999	0.0113475756249999	1.8567480999999945e-05	-0.022032	-0.021476189	0.0004854090239999	0.0004612266939637	-0.17795	0.078874	0.0316662025	0.006221107876	0.000321561	-0.002398309	1.03401476721e-07	5.751886059481e-06	0.000177535	-0.000294335	8.6633092225e-08	3.1518676225e-08	0.000209771	-0.00072705	4.4003872441e-08	5.286017025e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
61824.92244648973	-437.1694377315289	191117.1172865011	3822321035.514469	100501.165703125	-323.2979614257929	10100484307.68699	104521.57186207348	60203.54944935411	-116.66095393719296	3624467366.3008256	13609.77817353586	71994.21220860051	60048.56157840544	1.376797	33.719788	0.1359784499999999	0.0669631	-0.1476941061	-0.0504035677	0.0527840849	0.0332648421	-0.1360808943	0.1046328293	-0.0562873047	0.0363456421	-0.0426537672	0.0876543434	-0.0506954595	-0.0748761964	0.0792431102	0.1449163405	0.036093493	0.0985843519	-0.1166288212	0.0113554943	-0.0353022209	0.1426080582	-0.0303141858	-0.035725742	-0.050772803	0.1002504386	0.0730473591	0.0822000944	0.0298691734	-0.0338414814	0.0134713673	0.08237584	0.1147079224	0.0109266981	-0.0629216649	-0.0449900352	-0.0633057066	-0.02874242	0.0157125162	-0.0457107951	-0.012705778	-0.0215340038	0.0127204343	0.0166291655	0.1164390625	0.168945305	-0.0185275786	0.0564119782	-0.0111039111	0.0242329107	0.0701029016	0.0061207033	0.1461236798	0.0696549144	-0.0091137644	-0.0244069624	0.088764207	-0.0366781983	0.1309461651	0.0404929439	0.0457362818	-0.0624794082	0.1395335771	-0.0476408439	-0.1833738649	0.0548012977	0.0362088693	-0.0045023115	-0.0494801855	0.0251609832	0.0834034307	0.116212291	-0.0607545642	-0.0311810673	-0.0358850244	0.0233222064	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0804645999999999	0.0260604	0.0064745518531599	0.00067914444816	0.00483245	0.0268644499999999	2.3352573002500004e-05	0.0007216986738024	-0.126531	0.0514189999999999	0.016010093961	0.0026439135609999	0.00090497	0.000583409	8.189707009e-07	3.403660612810001e-07	0.000226818	4.928300000000001e-05	2.428814089000001e-09	5.1446405124e-08	0.000209771	0.0	4.4003872441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61928.6402499012	103.7178034114695	10757.382744500235	3835156483.2016826	100708.49209960936	207.32639648435	10142200380.97708	42984.23467918589	60126.85230942528	-76.69713992883044	3615238368.63944	5882.451273262596	72009.10526716046	59331.83291405586	1.06978	26.200489	0.0654761099999999	0.0341337	-0.1192722506	-0.038569772	0.0946416771	-0.0555142248	-0.0282540085	0.1048242152	-0.0158315789	0.0006624287	-0.0885043537	0.1607103956	-0.0246603692	-0.1127077522	0.0211139231	0.0490330507	-0.0190441842	0.0739006021	-0.0651178877	-0.0118678312	0.1147680837	0.0862590975	-0.076705685	-0.0095022428	-0.0568644275	0.0639414511	0.1038030634	-0.0187676096	-0.0674394044	0.0623496038	0.0879428225	-0.0087342306	0.0120464107	0.0180464829	-0.133521498	-0.0668161235	-0.0572618354	0.0849117718	-0.0642014479	-0.0407677747	-0.1847633942	-0.0655580823	0.0642662913	-0.0418363758	0.0554750469	0.0762313245	-0.0194342172	-0.0506701318	0.1192355611	0.0550126598	0.0140677463	-0.0696072752	0.1341620422	0.0198391629	0.0128159106	-0.0773704479	0.1524238319	-0.0102096092	0.0123066848	0.00090976	-0.0720977942	-0.089828319	0.1782828606	0.012449083	-0.0842432614	0.015278656	0.0761633361	0.0419943069	-0.0249962478	0.0476614603	-0.0198441628	0.0197448194	0.0297875577	0.0421171533	-0.1008103909	0.0447620527	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0713233	0.0091412999999998	0.00508701312289	8.356336568999806e-05	0.00249914	-0.00233331	6.2457007396e-06	5.444335556100002e-06	-0.149117	-0.0225859999999999	0.022235879689	0.0005101273959999	0.00127171	0.0003667399999999	1.6172463240999995e-06	1.3449822759999996e-07	0.000439598	0.0002127799999999	4.527532839999999e-08	1.93246401604e-07	0.000160981	-4.879e-05	2.5914882361e-08	2.3804641e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62298.36299976543	369.72274986423145	136694.91176716905	3881086032.450542	101142.75495117188	434.2628515625256	10229856879.112804	188584.22424721616	60258.80161761293	131.94930818764988	3631123172.390831	17410.619931199406	71982.22377827083	60828.280805900526	1.151685	28.206451	0.12289244	0.0672056	-0.0161057887	0.0658288199	0.1708452032	-0.040463053	-0.0659062447	0.0315611658	0.000924919	-0.0660489373	0.006216731	0.0603250846	0.1025159396	-0.0630992315	-0.0159285583	0.0243456939	-0.0649489656	-0.0179771354	0.0859560649	0.0769893472	0.1244721685	-0.0313007389	-0.0691268884	-0.0183420557	-0.0501238407	-0.0606829532	0.0050294545	-0.0236953454	-0.0301289327	0.0754806629	0.037010316	0.1253261018	0.0331092496	0.0146578719	0.040384466	0.0854043139	-0.0093422682	0.1319419703	-0.0064435454	-0.0002416549	-0.0846338592	-0.0445699229	0.1420880017	0.0952673186	-0.0727909086	-0.0520017284	0.0664898915	-0.05399826	0.0012214678	0.0625512021	0.0676132069	0.0120193256	0.0424385225	-0.0626223001	0.048987668	-0.0079798133	0.0432681864	-0.104970174	-0.0631820068	-0.0165970382	-0.0286347604	-0.0823412663	0.0404358596	0.0601615463	0.0022092059	0.0618345585	0.0721353442	0.0425447171	-0.0694331881	0.0763215677	0.0814073953	-0.0197715232	0.1891779505	-0.0820834495	0.0174499028	0.0126881244	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0745698999999999	-0.0032465999999998	0.0055606699860099	1.0540411559999294e-05	-0.0260668	-0.02856594	0.00067947806224	0.0008160129280836	-0.100114	0.049003	0.0100228129959999	0.002401294009	0.000833755	-0.0004379549999999	6.951474000250001e-07	1.918045820249999e-07	0.000474645	3.504700000000002e-05	1.2282922090000011e-09	2.25287876025e-07	-0.000207555	-0.000368536	4.3079078025e-08	1.3581878329600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62367.490682182186	69.12768241675803	4778.636476312158	3889703893.9920816	101672.19956054688	529.4446093750012	10337236163.47967	280311.5943962476	60249.34137385907	-9.460243753863324	3629983135.983806	89.49621188251004	72002.9054551095	61331.01315766548	1.258348	30.818785	0.205747925	0.0996414	-0.0472960183	0.1211247944	-0.0255272052	-0.0208303446	0.0017307804	-0.0499313411	-0.042418215	-0.0939854473	-0.047086398	-0.0763353707	0.0279933088	-0.062406266	0.0048485213	0.0815037118	0.0244543601	-0.0417952511	0.07668348	0.0367375309	-0.0298873367	0.0638215413	-0.2130857054	0.0293173598	-0.0794634204	0.0657276808	-0.07029296	0.0646787468	0.0391083277	-0.0736955838	-0.0769020852	0.0168906741	-0.0236316149	-0.0569633085	0.0448151078	0.0670849061	-0.1417139008	0.0235202314	0.0083977718	-0.0750640093	0.1162247555	0.0416319663	0.0359044442	0.0741788467	0.0148181255	-0.0090509061	0.0190702447	-0.112316671	-0.0791934338	-0.0462232346	0.0565419582	0.1256494018	-0.0046647285	-0.0343539918	0.1040178277	0.0312310624	0.0513356498	-0.0565892595	0.0830874455	-0.089276553	0.0506311037	-0.0865092935	-0.0871554172	0.0931217146	0.0487071081	-0.0055878684	0.0283708067	-0.0304059577	-0.038700256	0.0360808295	0.0683855614	0.0647808184	-0.0440745808	0.0520973187	-0.0703241721	-0.0648856958	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0461035	0.0284663999999999	0.0021255327122499	0.0008103359289599	-0.00315066	0.02291614	9.9266584356e-06	0.0005251494724996	-0.0350274	0.0650866	0.00122691875076	0.00423626549956	-0.000132178	-0.000965933	1.7471023683999998e-08	9.33026560489e-07	-6.31963e-05	-0.0005378412999999	2.8927326398569e-07	3.99377233369e-09	7.424639999999998e-05	0.0002818013999999	5.512527912959997e-09	7.941202904195998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62270.31205053607	-97.1786316461148	9443.686448611266	3877591762.8711376	102745.53664794922	1073.3370874023385	10556645301.075075	1152052.5031933354	60186.24899926516	-63.09237459390715	3622384568.601547	3980.647731897901	72273.47912582567	60873.79054352299	1.121931	27.477745	0.062512115	0.0400576	-0.0407116299	0.0905332509	-0.0607710741	0.0571169933	0.0786376522	-0.1103787754	-0.0672208749	0.0552100162	-0.0220154273	0.056946826	-0.0634178136	-0.0809247384	-0.1201455051	0.0584982704	0.0590066495	0.1037759422	0.0780379614	-0.0361974664	0.0295458837	0.0115514409	0.0855596606	0.0171497616	-0.2105381329	-0.0720023213	-0.0614631385	0.0654323362	-0.0227416561	-0.0041830452	-0.126324476	-0.0356900991	-0.0175734795	0.1156689594	0.0928461479	0.0019448123	0.010573468	-0.0840325764	-0.008426397	-0.0178227845	-0.0285652582	-0.0134125503	0.0224776512	-0.0806107439	0.011137254	-0.098924189	-0.0668332616	0.0236251115	-0.0366445648	-0.0059541867	-0.0915492599	0.0046129354	-0.0741019933	0.074860921	0.1083424265	-0.0674532477	0.0637932373	-0.0301881735	0.0675445475	0.0211242312	-0.0531938063	0.0635273715	0.1078988023	-0.0770424515	0.1735486223	0.0837850561	-0.0309969665	0.0232281348	0.1076965194	-0.0494310159	0.0513875486	-0.0579001533	-0.032915298	0.0428511339	0.0132270033	-0.0018181866	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0524786	-0.0063751	0.00275400345796	4.064190001000002e-05	-0.0104569	-0.00730624	0.00010934675761	5.3381142937600005e-05	-0.0727938999999999	-0.0377664999999999	0.0052989518772099	0.0014263085222499	-5.12973e-05	8.088069999999999e-05	2.63141298729e-09	6.541687632489999e-09	-0.0	6.31963e-05	3.99377233369e-09	0.0	-2.9621e-06	-7.720849999999998e-05	8.77403641e-12	5.9611524722499965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62337.040946681336	66.72889614526503	4452.745580765565	3885906673.9882255	101599.56020996094	-1145.9764379882836	10322470634.857475	1313261.9964243143	60265.90749487546	79.65849561029609	3631979606.180886	6345.475922895561	72268.37059943314	61484.12851473307	1.041873	25.51701	0.13774693	0.0811802999999999	-0.0111373648	0.0167036215	0.0365046717	0.1326998868	0.0480419786	-0.0224346263	-0.0263318137	0.1064109924	0.1095173575	0.0665391426	0.1104164068	-0.0223718561	0.0201323758	0.0064466163	-0.0476420507	0.074404625	0.1042488664	-0.0735601903	-0.1530097425	0.0467395101	0.1104408957	-0.0956064736	-0.1261803932	0.0945943129	0.0612650761	-0.046584786	-0.0608367885	-0.0392753348	0.0012293949	-0.1427471621	0.0172709185	-0.0104227853	0.1198456243	-0.0655877434	0.1113927049	-9.38999e-05	0.0136884215	0.0118530976	-0.0029993811	0.0164247585	-0.0052750647	0.0060895617	0.0682874207	0.0056716115	0.0028052253	-0.0142681773	-0.0025648394	-0.0227497211	0.0307830689	-0.0503667314	-0.011760499	0.1102621907	-0.017291279	-0.0543075534	-0.0616746468	-0.1496568587	-0.0159144934	-0.0752026597	-0.0203578271	0.1121126536	-0.0367067792	0.0858656444	-0.0508599091	0.1914789767	0.0094832185	0.099363943	-0.0014001819	-0.0925803662	-0.0238449241	-0.017095459	-0.1296304935	0.103596976	0.0258939519	0.0430402373	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0524664	1.2199999999996936e-05	0.00275272312896	1.4883999999992522e-10	-0.0356144	-0.0251575	0.00126838548736	0.00063289980625	-0.0289271	0.0438667999999999	0.00083677711441	0.0019242961422399	-0.00109176	-0.0010404627	1.1919398976e-06	1.08256263009129e-06	0.000129153	0.000129153	1.6680497408999997e-08	1.6680497408999997e-08	-0.000207555	-0.0002045929	4.3079078025e-08	4.185825473041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62085.72208322708	-251.318863454253	63161.171127937465	3854636886.595711	100957.28534667968	-642.2748632812581	10192373464.570904	412517.00000295887	60255.62207998143	-10.285414894024145	3630739992.245546	105.78975954221367	72068.95969054195	59586.11535571932	1.290656	31.610058	0.1175414799999999	0.0596211	-0.1244401322	-0.0878909489	-0.0733216061	-0.0261054396	0.0517598815	0.0850806373	0.0072840866	0.0314997927	0.021569688	0.0293132895	-0.0582141731	-0.0138632759	0.1098231409	0.0095099116	0.085335809	-0.0078031637	-0.053333457	0.0824133453	-0.093260337	-0.018431664	-0.0036035179	0.043315893	0.0606273677	0.1207816175	0.1004164818	0.0442949577	0.0563324331	-0.0063631711	0.0809516544	-0.0536418526	-0.0882472748	0.0038135617	-0.0772906127	0.1992369552	0.011144531	0.0997259925	0.0749194709	-0.0091085953	-0.1020386792	0.0080431264	-0.0564524823	0.1595371732	0.0058826202	-0.0765313361	0.1120816132	-0.1058401127	-0.0217773921	0.0410838566	-0.1340030205	-0.0455495956	0.0916589753	0.0177939152	-0.0315855955	-0.0202756087	-0.0281020899	0.0561602721	0.1223678706	0.0477087662	-0.0102094374	-0.0085831974	-0.0594751159	0.027787895	-0.0965933589	0.0462950939	0.0048138301	-0.0839463435	0.011488401	0.1090181956	0.0140362036	0.127678171	0.0356445301	0.1595047464	0.039932912	-0.0268629642	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0420721	0.0103943	0.00177006159841	0.00010804147249	-0.00267677	0.0329376299999999	7.165097632900001e-06	0.0010848874700168	0.0179631	0.0468902	0.00032267296161	0.00219869085604	-0.000674526	0.0004172339999999	4.549853246760001e-07	1.7408421075599997e-07	-0.0	-0.000129153	1.6680497408999997e-08	0.0	-0.000207555	0.0	4.3079078025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62199.85480518857	114.13272196148318	13026.278222337229	3868821937.786539	100832.91737670898	-124.36796997069904	10167277226.69822	15467.391954632702	60221.78307984607	-33.83900013536186	3626663157.3160334	1145.0779301610198	71944.27033881529	59574.05873438496	1.052567	25.778917	0.146322755	0.0913899	-0.0560825178	-0.048642091	0.0749867838	-0.0739434879	0.0679374537	0.0824047741	0.0343133632	-0.0137041465	0.004858241	0.082787635	-0.0044983006	-0.0518725588	0.0491803609	0.006057688	0.0296193456	0.0182406066	0.0276839216	0.0229921747	0.0462682234	-0.0452892711	0.0574368328	-0.0428113239	-0.0353858587	-0.0897063452	-0.021108697	0.0524678179	-0.0036750606	0.0452864629	0.0675471955	0.0489587185	-0.0578241809	-0.0608719822	0.0454375902	-0.0532544688	-0.0728827197	0.0708344187	-0.1320696622	-0.1861518926	-0.132882459	-0.1560807463	-0.1585739356	-0.0310578588	0.0023716564	0.0233698583	-0.0092531828	-0.0833521504	-0.1490130597	-0.0658398954	-0.1169179685	-0.068249414	0.0772330873	-0.0438881049	0.006687931	-0.0401538288	0.0222720392	0.0105025563	-0.0254075104	0.0291582592	-0.0888995878	0.0328848623	0.0235041438	0.0405968252	-0.0213719437	0.0178737342	0.0341000123	-0.013704783	0.049418476	0.1324501788	0.0059378106	0.0193609055	0.0819961476	0.0738957127	-0.0310415067	0.0682661715	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.039531	0.0025411	0.0015626999609999	6.457189210000023e-06	0.00350531	0.00618208	1.2287198196100002e-05	3.82181131264e-05	-0.0530645	-0.0710276	0.00281584116025	0.00504491996176	0.000188794	0.00086332	3.5643174436e-08	7.453214224000002e-07	0.000262779	0.000262779	6.9052802841e-08	6.9052802841e-08	-2.2145e-06	0.0002053405	4.90401025e-12	4.216472094025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
