global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
62181.09152032504	n/a	n/a	3866488142.659039	103378.19233291516	n/a	10687050650.021198	n/a	60198.060661915086	n/a	3623806507.455608	n/a	73508.22112736937	59393.47207946777	n/a	n/a	n/a	n/a	-0.0161447595	-0.0806263962	0.0738632815	-0.0185800128	-0.0591633457	0.051483683	-0.0024761803	0.0845064584	-0.0609159477	-0.0133299167	0.0927287035	-0.0394816006	0.0991995799	-0.1504314245	0.0254792058	-0.0009794182	0.0861123562	-0.0153118734	0.1176666506	-0.0097335611	0.1005818822	-0.1010697886	0.0809437593	-0.0282312585	0.0315289754	-0.0062845639	0.0063129037	0.0551906427	-0.0491303208	-0.0493547523	0.0826201759	-0.0585073168	0.002035229	-0.0375886926	-0.0321972343	-0.0727683898	0.010479849	0.0808074548	0.0457990197	-0.1108496749	0.0564793373	-0.0083304661	0.0360085724	-0.0907421598	0.0191669394	-0.1328183544	0.0918681104	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.136857	n/a	0.018729838449	n/a	-0.0354416	n/a	0.0012561070105599	n/a	0.180264	n/a	0.032495109696	n/a	-0.00157525	n/a	2.4814125625000003e-06	n/a	-0.0008540419999999	n/a	n/a	7.293877377638292e-07	0.0013576	n/a	1.84307776e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62463.70178670612	282.6102663810816	79868.5626639859	3901714040.8985534	104385.48365030032	1007.2913173851556	10896329196.907114	1014635.7980795224	60261.23587307755	63.17521116246644	3631416548.950689	3991.107305422224	73734.08032688368	61375.00270106429	1.274769	35.117287	0.1049165499999999	0.050909	-0.0163794366	-0.0156384294	0.0603953264	0.0340535949	0.0666528616	-0.1082477783	0.0130360135	0.1135336346	-0.0501140244	0.0037138524	0.1099356088	-0.0172948922	0.1465319648	-0.1424942265	-0.0525172003	-0.0011264923	-0.0353677851	0.0607522132	-0.0291660703	-0.0248162165	-0.0782224524	0.1011375786	-0.062505506	-0.0546151405	0.0106684463	0.0264396386	0.1301224003	-0.121046201	0.0847736109	-0.0827921125	0.0262760444	0.1130999346	0.0834826793	0.0745246762	0.0224170333	-0.0330859895	0.0956559011	-0.0967248572	-0.048866999	-0.1167627809	0.0358021141	-0.009545366	0.0903714258	-0.1319645395	0.0405404929	-0.0040350574	-0.068225196	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.118832	-0.018025	0.0141210442239999	0.000324900625	-0.0708295	-0.0353879	0.00501681807025	0.00125230346641	0.204256	0.0239919999999999	0.0417205135359999	0.0005756160639999	-0.00179411	-0.0002188599999999	3.2188306921e-06	4.7899699599999996e-08	-0.000710749	0.0001432929999999	2.053288384897134e-08	5.05164141001e-07	0.00116952	-0.0001880799999999	1.3677770304000005e-06	3.537408639999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62165.4463378	-298.2554489061222	88956.31280219246	3864542718.377892	104036.69474224452	-348.7889080557943	10823633852.890968	121653.70238275334	60480.53857166231	219.30269858476092	3657895545.918333	48093.673606558514	73430.14744431253	59139.2800269434	1.810871	49.885792	0.52597005	0.340565	-0.0658808936	-0.1284467634	0.1821678299	0.0790410391	-0.0667899503	-0.0553645093	-0.178119452	0.010414921	0.0270920027	0.1014965117	0.1781269044	0.1161656282	0.0646533513	-0.0362686554	-0.0499860631	0.00065859	-0.0382130107	-0.0885463924	-0.0814083697	0.0174827312	0.1147573781	0.1909672546	0.042582793	0.0563431516	-0.033115733	0.0493008127	0.0010546293	0.0114165324	-0.1321125496	0.0619331348	-0.0156771029	0.0400646613	-0.0070194267	-0.1104519645	0.090323215	-0.0671722606	0.1586915779	-0.0530196313	0.1976930943	-0.0766274311	-0.0627942074	-0.0327176921	-0.1337861202	-0.0596208274	0.145882843	0.1102905918	0.1275509318	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.109605	-0.0092269999999999	0.0120132560249999	8.513752899999998e-05	-0.149357	-0.0785274999999999	0.0223075134489999	0.0061665682562499	0.479838	0.275582	0.2302445062439999	0.075945438724	-0.00452683	-0.00273272	2.04921898489e-05	7.467758598400001e-06	-0.00112113	-0.0004103809999999	1.6841256516099994e-07	1.2569324769e-06	0.00105995	-0.00010957	1.1234940025e-06	1.2005584900000003e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62648.73244293496	483.28610513496096	233565.45941652052	3924863676.7064514	103135.3930058166	-901.3017364279222	10636909290.464245	812344.8200879877	60658.415570803336	177.87699914102268	3679443379.560277	31640.22682341538	73874.66260196643	59981.80814560712	1.791494	49.352016	0.723818375	0.364199	-0.0843939218	-0.1003488716	0.1765936631	0.0276262174	-0.0705362952	0.0063304349	-0.0332017002	-0.0506623285	0.0795162239	0.0429669482	0.0222919493	0.1173798281	-0.0743548507	-0.0347396937	-0.0908582579	0.0958739426	0.0779649668	-0.024860972	-0.0765822001	0.1766352853	-0.0734826505	0.2004185848	0.0091024629	-0.0692611829	0.0749401737	-0.0398095477	0.1386273638	-0.0481085623	-0.0767867908	-0.1394286177	0.0764026846	0.0686611034	-0.0263695805	0.0123791211	0.0586839276	0.0215901565	0.0621262522	0.0253423902	0.1473652156	-0.0154004586	0.002141119	0.0590556201	0.0442439252	0.0501147274	-0.1439071155	0.0470915736	-0.0444988321	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0184127	-0.1280176999999999	0.00033902752129	0.0163885315132899	-0.244279	-0.094922	0.059672229841	0.009010186084	0.236198	-0.24364	0.055789495204	0.0593604496	-0.00116127	0.00336556	1.3485480129000002e-06	1.13269941136e-05	-6.37375e-05	0.0010573924999999	1.1180788990562497e-06	4.06246890625e-09	0.000338129	-0.000721821	1.14331220641e-07	5.210255560410001e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63431.600189336656	782.8677464016946	612881.908356068	4023567902.579854	105344.63345878954	2209.2404529729392	11097491798.56672	4880743.379052077	61088.70485571417	430.28928491083207	3731829860.948556	185148.8687090752	74137.93032047998	63466.21008114572	2.069768	57.017902	0.44921957	0.229833	-0.1411936263	0.0523317297	0.0939992517	0.2574177252	-0.1072477005	0.0072479958	-0.206385124	0.1682475657	0.2087819108	0.1369269299	0.205968708	-0.035955088	-0.1116021201	-0.1851058115	-0.1812749093	0.1942450506	0.1472763494	0.1353033953	-0.1560812453	-0.0523047639	0.0488949951	0.0031399251	0.0463897224	0.1531342783	0.1108795723	-0.0473587532	0.1238324316	0.0042783308	0.0157429779	0.0511140666	0.0446288871	-0.045874921	0.0010205655	-0.0309630417	0.2682266525	0.0395904393	0.2646267463	0.0573725726	0.115122324	-0.2443713242	-0.1763447754	0.0727625927	0.0370947512	0.0777602164	-0.0120775128	-0.0821027759	-0.0513288379	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0134168	0.0318295	0.0001800105222399	0.0010131170702499	-0.0845336	0.1597453999999999	0.00714592952896	0.0255185928211599	0.388443	0.152245	0.1508879642489999	0.0231785400249999	9.03929e-05	0.0012516629	8.170876370410002e-09	1.5666600152364102e-06	0.000164229	0.0002279665	5.196872512225e-08	2.6971164441e-08	-0.000290235	-0.000628364	8.423635522500001e-08	3.94841316496e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63305.01877775323	-126.58141158342914	16022.85375845349	4007525402.451689	106699.98090832192	1355.347449532375	11384885925.836262	1836966.7089539147	60587.58669165167	-501.1181640625	3670855661.1184063	251119.41435337067	75530.78833315682	63744.52413288698	2.759847	76.02816799999998	0.7878675049999998	0.568352	0.0175831775	0.0907167747	-0.0262475076	0.074838591	0.1670115467	0.1778157939	-0.04713795	-0.1276509488	0.0601620326	-0.0763879234	-0.1313076959	-0.1784835281	0.1091585603	0.1230365003	-0.0482395088	0.03081213	0.0605395957	0.0884405133	0.0641398632	-0.1113464548	-0.1103989695	-0.1233183684	-0.0753168191	-0.0622334358	-0.0877848947	-0.0889411257	0.0639187084	0.0149469772	-0.0353675818	0.0401414344	0.0104376048	0.0004919306	0.0249197695	-0.1543229682	-0.0578683485	0.1550606316	-0.3915855965	0.0334445794	-0.0321173442	-0.1472007729	-0.0268048625	-0.103311236	0.0374003318	-0.1566675371	-0.1628565049	0.065746359	0.0969113593	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0375495	-0.0509663	0.0014099649502499	0.00259756373569	-0.0206481	0.0638855	0.00042634403361	0.00408135711025	-0.14479	-0.533233	0.0209641441	0.2843374322889999	0.00193059	0.0018401971	3.7271777481e-06	3.38632536684841e-06	-0.000286203	-0.000450432	2.02888986624e-07	8.1912157209e-08	-0.00079526	-0.000505025	6.324384676e-07	2.55050250625e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62692.68473212103	-612.3340456321966	374952.9834402931	3930372718.921121	102153.70261177007	-4546.278296551842	10435378957.29396	20668646.34969832	60629.95543347104	42.3687418193731	3675991495.8646846	1795.110283356695	73544.61934751339	64000.01938228284	1.653591	45.553059	0.23532863	0.154863	-0.0146854837	0.1235076332	-0.103921366	-0.067482741	-0.0705435626	0.0117088289	0.1434422455	-0.004190365	0.0724250583	-0.0187858119	-0.0637975871	0.0061946095	-0.0648644506	0.0263162912	-0.082347435	-0.092891245	-0.0505548208	-0.0159003312	-0.0439532034	0.0694497767	-0.1229675385	-0.034300668	0.1351148896	-0.0885802882	0.0140550946	-0.0363115198	-0.0150738416	-0.0778497475	0.0338187766	-0.0555547889	-0.0114032562	-0.2061957104	0.0426655902	0.0315041917	0.0329824468	0.0310782209	0.0085792563	0.0668785125	-0.0175860709	0.1725418699	0.085063025	0.0672551414	0.0904485774	-0.0034562164	-0.050259822	0.1108224308	-0.0847895631	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0231956	0.0143539	0.00053803585936	0.0002060344452099	0.00481663	0.0254647299999999	2.31999245569e-05	0.0006484524739728	0.00229576	0.14708576	5.2705139776e-06	0.0216342207947776	0.00187159	-5.9000000000000025e-05	3.5028491281e-06	3.4810000000000024e-09	-0.000456167	-0.000169964	2.8887761295999998e-08	2.08088331889e-07	-5.57392e-05	0.0007395208	3.10685841664e-09	5.468910136326399e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62048.45767313625	-644.2270589847831	415028.5035281832	3850011099.61498	103005.11110239888	851.4084906288044	10610052913.217537	724896.417914819	60281.09761023396	-348.85782323707826	3633810729.094555	121701.78083371256	73399.4814939559	60886.82924577099	1.644849	45.312233	0.13080875	0.084605	0.0181734623	0.0042330807	-0.0348204972	-0.0733344286	0.0186560539	-0.0362064227	0.1703428967	0.0046415279	-0.0275247179	-0.0036599808	-0.1106921664	0.0517613818	0.0648973151	0.0608254438	0.0453433733	-0.0323328791	-0.0402283957	-0.1298546083	-0.0504984558	-0.0673501267	-0.01739754	0.1265680298	0.0964239803	-0.0495091621	0.0139014435	-0.0724652335	-0.0001485647	0.0344008136	-0.0491614124	0.080153167	-0.0362448167	-0.0278326938	-0.0609209599	-0.0568232433	-0.043660731	-0.0113967205	-0.0325179096	-0.0311465868	-0.0390140048	0.1004501428	0.1634619679	0.0305700829	-0.1176287361	0.0174567426	0.1371480556	0.1054600803	-0.0402255985	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0171238	0.0060717999999999	0.00029322452644	3.686675523999998e-05	0.0184236	0.01360697	0.0003394290369599	0.0001851496325808	0.0307265	0.02843074	0.00094411780225	0.0008083069769475	0.000453184	-0.001418406	2.05375737856e-07	2.0118755808360004e-06	-0.000482684	-2.651699999999999e-05	7.031512889999994e-10	2.32983843856e-07	-0.000264801	-0.0002090618	7.0119569601e-08	4.370683621924e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62203.92792058411	155.47024744786177	24170.997841499367	3869328648.749223	103831.99799103748	826.8868886386044	10781083806.810812	683741.9266024318	60321.48342911486	40.385818880895386	3638681363.088978	1631.0143666804863	73833.5717748808	61620.73869349593	1.212309	33.396645	0.08503535	0.0450097	0.0040405548	-0.0092231809	-0.0462459795	0.0040533709	0.0284408263	-0.1174137721	-0.0081950406	-0.1016947504	-0.0244095656	0.0233149178	-0.0926959789	0.0163260005	-0.0473150568	0.0267829455	0.0446833143	-0.0259402516	-0.0720564225	-0.0161476795	-0.0559030902	-0.0987863515	0.0697531939	0.1048080863	-0.0516931563	-0.1026382643	-0.005827861	-0.0362747579	0.0529227772	-0.0531816395	-0.1636571253	-0.0076190311	0.0072350128	-0.0019882727	0.1467916417	0.1210566964	0.0035196619	-0.0026215294	-0.0235282028	-0.1167674809	-0.0403079191	0.0760566175	-0.0826601295	0.0334945364	0.0119031455	0.0617721105	0.0284585074	0.0465054813	0.0234514932	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0157242	0.0013996	0.00024725046564	1.9588801600000026e-06	-0.0138382	-0.0322618	0.00019149577924	0.00104082373924	0.0200086	-0.0107178999999999	0.00040034407396	0.0001148733804099	0.000958153	0.000504969	9.18057171409e-07	2.549936909610001e-07	-0.000308229	0.000174455	3.0434547025000004e-08	9.500511644099998e-08	-0.000131104	0.000133697	1.7188258816e-08	1.7874887809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62034.80163626944	-169.12628431466874	28603.700046086164	3848316614.0512977	103218.96232749772	-613.035663539762	10654154183.965391	375812.7247716363	60188.9049206479	-132.5785084669551	3622704275.5467935	17577.060907322484	73415.12126738847	60147.78445020773	1.104096	30.415588	0.14372726	0.0935672	0.0142133735	-0.0571657108	-0.0264430815	-0.0353397395	-0.0683604479	0.0191718593	-0.0404203187	-0.0166610559	-0.0598366204	0.0010459823	-0.0192312212	0.0637793088	-0.0636826551	0.0755113167	-0.0465071939	0.0595381904	-0.0406512144	-0.0235437576	0.00201523	-0.0283061843	0.005121417	0.063443288	0.0176505151	0.0022500797	-0.0009939105	0.176925079	-0.1847913774	0.1087297693	-0.0438591515	0.0580593874	0.1020617026	-0.0794180062	-0.1277327175	0.0073842397	-0.0407678478	-0.0501851469	0.0094834286	0.0171763747	0.0461322191	0.0518965732	-0.0390359947	0.0035724622	-0.0674926751	0.0768278189	0.0220188654	-0.0021254145	-0.0186090852	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00312561	0.01884981	9.7694378721e-06	0.0003553153370361	-0.0174239	-0.0035856999999999	0.0003035922912099	1.2857244489999991e-05	0.0703146	0.050306	0.00494414297316	0.002530693636	-0.000352251	-0.001310404	1.24080767001e-07	1.717158643216e-06	-0.000219551	8.867799999999997e-05	7.863787683999995e-09	4.820264160100001e-08	-0.000151737	-2.063299999999999e-05	2.3024117169e-08	4.2572068899999957e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
