global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
62035.66562234082	n/a	n/a	3848423809.206879	102426.63118570158	n/a	10491214776.051737	n/a	60253.968921112326	n/a	3630540770.74637	n/a	73005.034413487	63029.96337767632	n/a	n/a	n/a	n/a	-0.0103743437	-0.0938777808	-0.0627504951	-0.0437877199	0.0219363214	-0.1096916906	0.0416366011	0.1001453529	-0.0334930489	-0.0089280169	0.1420686771	-0.0805754652	0.0759514001	-0.0261049341	0.0071531333	-0.0940811761	0.0458758191	-0.0943094223	0.0436929661	-0.0215731069	0.0826908193	-0.0834460802	0.0705062447	-0.0367721148	0.0141063131	0.039063551	-0.0661159155	0.0227446003	-0.0888025309	0.0532939766	-0.020737239	0.0008385727	-0.0428510629	0.1267759096	-0.1272601686	0.0335117299	-0.0443757678	0.0408314736	-0.0780292012	0.0509691572	-0.0148497089	0.0427746587	-0.0659782171	0.0925080816	-0.0413020762	0.0259531301	-0.0601612658	-0.0599269624	-0.0190848772	0.0368718145	-0.0942399758	-0.0334343441	0.136656301	-0.0876797267	0.0354050062	-0.0038240707	0.0824506721	-0.054854411	0.0325407533	0.1230578872	-0.1327087746	0.1050291618	-0.009146291	0.0065407972	-0.0110367831	0.0779445526	-0.0295735751	0.033912488	-0.0892904179	0.0692023944	-0.0861862947	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0413357	n/a	0.00170864009449	n/a	-0.0183329	n/a	0.00033609522241	n/a	-0.020221	n/a	0.000408888841	n/a	-0.000122714	n/a	1.5058725796e-08	n/a	-0.000142013	n/a	n/a	2.0167692169e-08	0.000900311	n/a	8.10559896721e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62068.586566691214	32.920944350393256	1083.7885769216896	3852509438.386841	102049.5775690362	-377.05361666537647	10414116282.018738	142169.42984044066	60224.35559586201	-29.61332525031321	3626973006.936836	876.9490323808379	73228.99337388256	63658.64601782247	1.179384	30.019316	0.07154105	0.038569	-0.0057941235	0.0208838002	-0.0887371527	-0.0558980457	0.0866140642	0.0772157755	0.0217875069	-0.0345091469	-0.045320017	-0.0010745952	-0.0290821097	-0.010680577	0.0298656299	0.0386759552	-0.136815604	-0.0702857144	-0.1041385642	-0.0455674757	-0.0525470738	0.0113837965	0.0351484461	-0.028364218	-0.0420877317	0.0771444573	0.0094123327	0.2229504202	-0.1098239488	-0.0876680781	-0.0385922167	-0.02297026	-0.0226341099	0.0804004338	0.0968480179	0.0164555175	-0.0312172714	0.0498324888	-0.0413947436	-0.0691725528	-0.0091663552	-0.0166844877	0.0076974623	0.0553075574	0.0702416899	-0.1357632112	0.0974441307	-0.0406181369	0.0100412917	0.0037508069	-0.0426475025	0.0955864432	0.0317093737	0.0466203457	-0.0438787317	0.0100510458	0.0015257455	-0.0295501855	-0.0346458943	-0.0487338071	0.025809985	-0.0089319729	0.003962035	0.0627701929	0.0507729946	-0.0604137335	-0.0672174851	0.0131300545	-0.0384553103	0.1736416393	-0.043488441	0.1453884845	-0.0916521477	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0361966	-0.0051391	0.00131019385156	2.6410348810000008e-05	-0.0380889	-0.019756	0.00145076430321	0.000390299536	-0.0466235	-0.0264025	0.00217375075225	0.0006970920062499	0.00017138	0.000294094	2.93711044e-08	8.6491280836e-08	-0.000142773	-7.60000000000013e-07	5.776000000000199e-13	2.0384129529000002e-08	0.000790296	-0.0001100149999999	6.24567767616e-07	1.2103300224999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62542.10531288597	473.5187461947571	224220.0029978548	3911514936.96812	103039.0714890886	989.493920052395	10617050253.333511	979098.2178206554	60513.4920848326	289.1364889705874	3661882724.301098	83599.90925423859	73127.3515509599	64878.609604893965	1.632768	41.559467	0.3425668	0.221939	0.0329164661	0.0728724927	0.1193483951	0.0329601411	-0.268761433	0.1444534486	-0.0919576482	-0.1016141636	0.1172913944	0.1920826281	-0.1782018693	0.1095346099	-0.0901296415	-0.025267877	-0.0272041001	0.0351091411	-0.1409323208	0.0048056906	-0.0438962752	-0.1191810314	-0.0889924693	0.0029063467	-0.0067365958	0.0289501508	-0.028942623	0.1674599044	-0.021542539	-0.0412888982	-0.0218788049	-0.0160327813	0.0507822217	-0.138791751	0.0184654388	0.0430557811	0.0678619555	0.0790595119	0.0668712788	0.0569959461	0.0430662752	0.0794786957	0.1721413043	-0.0321714619	0.0041539986	0.0777437062	-0.1362158871	-0.0268709785	-0.0051547043	-0.1028423361	0.2140580676	-0.0756735509	0.096278181	0.0298225984	-0.2081539012	0.1469708122	0.1535905887	-0.0025614853	0.0671868271	0.0285939925	-0.0179030748	0.0373087365	0.0712336184	0.0096880489	0.0293231142	-0.1633085179	-0.1321701959	0.0688771473	-0.0147176364	0.0260000952	-0.088619893	0.0966799995	-0.0352487983	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0430333	0.0068366999999999	0.0018518649088899	4.674046688999992e-05	-0.118099	-0.0800101	0.013947373801	0.00640161610201	0.147429	0.1940525	0.021735310041	0.03765637275625	-0.000553613	-0.000724993	3.06487353769e-07	5.256148500489999e-07	1.25321e-22	0.000142773	2.0384129529000002e-08	1.5705353041e-44	0.00115588	0.0003655839999999	1.3360585744e-06	1.3365166105599997e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62257.67256966533	-284.432743220641	80901.98541601909	3876017793.791659	102233.82527508122	-805.2462140073767	10451755030.375835	648421.4651732139	60592.77271638376	79.28063155116251	3671484105.4593406	6285.4185391511855	72716.69995072226	61760.18577031184	1.650254	42.004539	0.1145431999999999	0.0695333	-0.0771956657	0.0598068936	0.0810321501	0.0658369461	-0.1027222461	0.0396661685	-0.0605405648	0.1711056075	0.1621499888	0.0418607135	-0.0681266566	-0.0767371637	-0.0806926988	0.0501675186	0.0387648135	-0.0094944195	-0.1985932386	-0.0577177389	0.0547967421	-0.083155396	0.0136510949	-0.1832606704	0.0516981628	-0.0187702249	0.0376350098	-0.0831516401	0.0933765661	0.0065744747	0.0808649919	0.0485964796	-0.0867819864	-0.0775307215	-0.0577532836	-0.1005662852	-0.0411682065	-0.1293937413	0.0309459422	0.0681902305	0.0020744786	0.0849297386	0.0221970252	0.0206655892	0.0877619738	-0.0929397861	0.1939372058	-0.1164995253	-0.0039665574	-0.057203743	0.1252200371	-0.1338851762	0.1281721144	-0.0715473085	0.1397263742	0.0108718793	0.0309623497	0.1903850622	0.0714627992	-0.0562447235	-0.0385111874	-0.1097233695	0.1401560396	-0.1953751751	-0.1220199754	-0.0811761969	0.1268278712	0.1276419146	-0.1045891432	0.0083682332	-0.0496450805	-0.126901072	-0.1627627504	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.050714	0.0076807	0.002571909796	5.899315249000009e-05	-0.117758	0.0003409999999999	0.013866946564	1.1628099999999597e-07	0.126248	-0.021181	0.015938557504	0.000448634761	-0.00184992	-0.001296307	3.4222040064e-06	1.680411838249e-06	-0.0	-1.25321e-22	1.5705353041e-44	0.0	0.0007453769999999	-0.000410503	5.555868721288509e-07	1.6851271300908209e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62427.943338571095	170.27076890576427	28992.13474376018	3897248109.4838433	102749.8888725054	516.0635974241741	10557539663.312208	266321.63658638	60328.60162116709	-264.1710952166759	3639540173.565484	69786.36754797804	73680.81292623446	63029.33038412073	1.726404	43.942829	0.4499569	0.252211	-0.0555099495	0.0210255062	0.0479105142	0.0228337506	0.0665275745	-0.120453978	-0.1798084678	0.0166654412	0.0151075221	-0.1327697285	-0.0849994647	0.0323883097	0.1649786042	-0.0800040747	0.0296409894	-0.0183378496	-0.0751873406	-0.085731701	-0.0769084476	-0.0806519843	-0.0609723567	-0.0823828304	-0.0457517772	0.0302926908	0.2283233153	0.1260561008	0.0148812548	0.038145901	0.0425317383	0.0272284916	0.0690371435	-0.001124235	-0.0109694061	-0.092857001	-0.1171899292	0.0256206976	-0.0535934581	-0.0465600173	0.0371330661	0.1431798714	-0.0363029325	0.0845849089	-0.0457950666	0.0551286445	-0.0377361888	-0.0548022138	-0.018812998	-0.0470675974	-0.123088972	-0.0502659509	-0.0545436562	-0.1731260218	-0.0877464778	0.1137627843	-0.1200102606	0.0942123498	-0.1260203455	0.1276289368	0.0090933294	0.0160169813	0.0618464059	-0.07415283	0.0990849802	-0.0078643952	-0.0237046197	0.1582620427	-0.0468897496	0.0752803455	0.0335818791	0.0743861897	-0.030352617	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0409708	-0.0097432	0.00167860645264	9.492994624e-05	-0.0162947	0.1014633	0.00026551724809	0.01029480124689	-0.0551428	-0.1813908	0.00304072839184	0.0329026223246399	0.000282518	0.002132438	7.9816420324e-08	4.547291823844e-06	0.000692595	0.000692595	4.796878340249999e-07	4.796878340249999e-07	0.000423218	-0.0003221589999999	1.79113475524e-07	1.037864212809356e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62379.63705743242	-48.30628113867715	2333.496797448916	3891219119.416996	102454.84311910196	-295.0457534034358	10496994878.559795	87051.99660140106	60370.77375528004	42.172134112952335	3644630323.811209	1778.488895640838	73042.38338381004	65381.71365236015	1.436835	36.572315	0.19108425	0.117779	0.0858640964	-0.1301809414	0.057647405	-0.0609807351	-0.0588042563	-0.0956806793	0.070744914	0.0408069973	0.0373429207	0.097203195	0.0668643511	0.1502927675	0.0244875458	-0.0329682311	-0.0272884661	0.0574203528	0.0740696612	-0.0958774631	0.0707047527	0.0475267982	-0.1730370203	0.0846259198	0.0037845155	-0.2411028873	0.0363030688	0.0131643074	-0.10329543	0.0446978322	0.001361334	0.0407792176	-0.0464715536	0.0884134096	0.0296183953	0.065435951	-0.0063514646	-0.0910295371	-0.0394926342	-0.0319327337	0.0920986675	0.0406257325	-0.1222224455	-0.1057149101	-0.0789367122	-0.0294524866	-0.1203677179	0.038169709	-0.0002504053	0.0674822368	0.0816537303	0.0139643067	-0.0969533042	-0.0425938287	-0.0172164686	0.0448360687	0.0105659254	-0.1203868351	0.0058854129	-0.1472256824	-0.0457685428	0.0665120245	0.0211210789	-0.0385043514	-0.041815597	0.111652062	-0.0261957578	-0.0456723586	-0.0679938976	0.0350274046	0.0166076903	-0.0661405765	0.1552099887	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0410042	3.339999999999593e-05	0.0016813444176399	1.1155599999997283e-09	-0.049507	-0.0332123	0.002450943049	0.00110305687129	0.0450502	0.100193	0.0020295205200399	0.010038637249	-0.000423529	-0.000706047	1.7937681384100002e-07	4.985023662090001e-07	0.000245731	-0.0004468639999999	1.9968743449600001e-07	6.0383724361e-08	0.000423218	0.0	1.79113475524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62001.19999528223	-378.4370621501876	143214.61000886493	3844148800.854985	102177.11184057858	-277.73127852338075	10440162184.082104	77134.66307023169	60400.292770748594	29.519015468555157	3648195366.792145	871.3722742327984	73208.77151554827	62484.57201717963	1.469275	37.398029	0.11756945	0.0610267	-0.0875117964	-0.0397310032	-0.110216365	-0.0684992254	0.0873242358	0.040693416	0.052605824	0.1243080779	0.0404362678	0.0452199141	0.0968329918	-0.1696572786	-0.0258410624	-0.0058614412	-0.0126336067	-0.0128571286	0.1555656215	0.0845110861	0.0778885243	0.0083967601	-0.0107884823	-0.1080066976	0.020799832	-0.0477533649	-0.0486211281	-0.021738422	-0.0541254155	0.037259169	0.0521017366	0.0346265525	0.0639967455	-0.1092608791	-0.0121066458	-0.0942152127	-0.0580399018	0.0100250835	-0.0441506255	-0.0589287247	-0.0262017717	-0.048915135	0.0252767977	0.0330462735	-0.055144283	-0.0953960513	-0.0889008099	0.0306057672	-0.0463840118	0.1787727182	-0.0071516072	0.0952018989	0.0629097529	-0.0257971968	0.1198503796	-0.003650196	-0.0814501101	-0.0126719515	0.0179753402	-0.0315293341	0.1053871192	0.0145616098	-0.0751646971	0.0537436793	-0.0227413881	0.0750807872	0.0992864692	0.0364009986	0.0509805822	0.0555255936	-0.1026988416	-0.0378122555	-0.0030523031	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.049618	0.0086138	0.002461945924	7.419755044000008e-05	-0.0239325	0.0255745	0.00057276455625	0.00065405505025	0.0806603	0.0356101	0.00650608399609	0.00126807922201	-0.0011096	-0.000686071	1.2312121600000002e-06	4.706934170410002e-07	0.000188823	-5.690800000000002e-05	3.238520464000002e-09	3.5654125329e-08	0.00063566	0.000212442	4.040636356e-07	4.5131603364000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62002.84474497876	1.644749696533836	2.7052015642481453	3844352756.4699407	101056.01543403852	-1121.0964065400622	10212318255.40463	1256857.1527570402	60270.17929883057	-130.1134719180263	3632494512.713185	16929.51557456303	72985.8103430498	63563.382353378285	1.211022	30.824602	0.161353433	0.108096	-0.0147926829	0.0905923343	-0.0142943995	0.0685200604	0.0380728311	0.0647475059	0.0635220021	-0.0194737623	-0.035387499	-0.0210123153	0.0046023117	0.0071831429	0.0434711293	0.0269544411	-0.0883538091	-0.0079960377	0.0749994181	0.1064281569	0.0436075456	0.0216201187	0.0261540839	0.1113597883	0.0776368526	0.0610681207	-0.1207704624	0.0588390413	-0.0257599614	0.0285300108	-0.0433981959	0.005262189	-0.025025357	-0.0720842946	-0.0020761702	-0.0411886818	0.0659582392	0.0514777304	0.0179234288	-0.0694280593	-0.0530053768	0.1594705577	-0.0534629797	-0.0257657091	0.0134939089	0.1034245525	0.0828824721	-0.1261447803	-0.0791118626	0.2398804569	-0.0488867752	-0.0053686815	0.0506784036	0.0557566658	-0.0425320743	0.0118389493	0.0480346979	-0.0688830485	-0.0356414814	-0.0875099078	0.0292571736	0.0798628313	-0.0278989863	0.0395649245	0.0040508656	0.0167114428	0.0644391657	-0.1302140007	0.0395879106	-0.0260449757	0.0795196458	-0.0715106158	-0.0587479421	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0410179	-0.0086001	0.00168246812041	7.396172000999999e-05	-0.0387937	-0.0148612	0.00150495115969	0.00022085526544	-0.000732188	-0.081392488	5.36099267344e-07	0.0066247371028301	-1.18701e-05	0.0010977299	1.4089927401e-10	1.20501093335401e-06	0.000188823	0.0	0.0	3.5654125329e-08	0.000667923	3.226299999999993e-05	4.46121133929e-07	1.0409011689999955e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61880.27077401426	-122.57397096450586	15024.378358007523	3829167911.065323	101632.69968769338	576.6842536548647	10329205645.80887	332564.72841346834	60378.32133917397	108.1420403434022	3645541687.736551	11694.700889634028	72845.25242551988	62039.96992622074	1.146773	29.189241	0.148265093	0.103447	-0.0182721449	0.037126851	0.0812096543	0.0797623121	-0.0561426197	0.0262288088	0.0431724718	0.055112918	0.052828486	0.0709357166	0.0463508596	-0.0465076675	0.0028633459	0.0979417337	0.0237743689	-0.0273331118	-2.79661e-05	0.0528274556	0.0319051041	0.0384714908	-0.0456129079	-0.0149741447	0.0242673	0.1188941655	-0.0163303415	-0.0033783925	-0.0815454064	-0.0473169105	-0.0580480025	-0.0124057218	-0.06903933	0.1072633801	-0.0550911301	-0.1219738039	0.0015155051	0.0829765586	0.030860681	0.1284212263	0.0359970674	-0.0374737611	0.0973720145	0.0230460338	-0.0793394395	-0.0242714814	0.0009270531	0.0424904362	0.050174748	-0.0191692208	0.0310080449	-0.0749300444	0.0664748403	0.0089621126	0.0983027306	-0.0192098329	0.0838942421	-0.0326184797	0.0197000931	0.0108043917	0.0165019582	0.0277743973	-0.0641385243	0.0040702882	0.0326848068	0.0317913443	-0.0357396297	-0.0532623707	0.034829768	0.0136352373	0.0495438389	-0.0480725632	-0.1779602187	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0410331	1.5199999999999936e-05	0.00168371529561	2.3103999999999802e-10	-0.0240765	0.0147172	0.00057967785225	0.00021659597584	0.0950191	0.0957512879999999	0.00902862936481	0.0091683091536589	-0.000485554	-0.0004736839	2.3576268691600005e-07	2.2437643711921e-07	-6.76482e-05	-0.0002564712	6.577747642944e-08	4.5762789632400005e-09	0.000693396	2.5473000000000032e-05	4.80798012816e-07	6.488737290000015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61913.97931971897	33.7085457047142	1136.266053526806	3833340835.202589	101700.13640934406	67.43672165067983	10342917745.67919	4547.71142699127	60325.93629488032	-52.385044293652754	3639218589.853959	2744.192865647961	73151.63659465642	62162.62470420242	1.208003	30.747768	0.180550165	0.109135	-0.050314052	-0.0819984317	0.0577674776	0.0153362424	-0.004065599	-0.1158883975	0.069122592	-0.0276153739	0.0140644435	0.0019788076	0.038510373	0.0675293697	-0.0007041078	-0.0029985601	-0.0391642677	-0.1047960098	-0.0183912245	-0.033290245	-0.0949809303	0.0122216911	-0.0265546378	0.0843585677	-0.034264313	0.0067485657	0.1180266931	-0.1004039444	0.0198496982	0.0332913957	-0.0680130635	-0.006902362	-0.1182114324	-0.0123017903	0.0333059664	0.0733435316	0.0650861391	-0.0053667455	-0.0230357539	-0.030785473	-0.1647373479	-0.0899109531	0.0791621074	0.0764458812	-0.0371511125	0.0262116532	0.0143908977	0.1192995847	-0.0299967667	-0.0112851204	-0.0128752004	-0.0280791532	-0.0929342061	-0.063678831	0.011828662	0.001777427	-0.0595678621	-0.0785605138	-0.0419131299	-0.0061333338	0.0869425201	-0.0540103136	0.0434110221	-0.0586613572	0.0506367357	0.0014019862	-0.2144701541	0.0379493535	0.0771469723	-0.0128830256	0.057010048	0.0026268411	0.0038742588	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.027559	-0.0134741	0.000759498481	0.00018155137081	-0.0242028	-0.0001262999999999	0.00058577552784	1.595168999999983e-08	-0.00198186	-0.09700096	3.927769059599999e-06	0.0094091862409216	5.21349e-05	0.0005376889	2.71804779801e-09	2.8910935318321e-07	0.000523461	0.0005911092	3.4941008632464e-07	2.74011418521e-07	0.000423218	-0.000270178	1.79113475524e-07	7.2996151684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
