global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
62365.03814908124	n/a	n/a	3889397983.336359	104059.35308321672	n/a	10828348964.097565	n/a	60505.47636446451	n/a	3660912670.090774	n/a	73721.61145252404	69683.32268130167	n/a	n/a	n/a	n/a	-0.085999388	-0.029056563	-0.0651077856	0.0476991144	-0.072782239	-0.0593239293	0.0409508494	-0.1213665764	0.0769558514	-0.0033952111	0.0398819382	-0.0195536584	0.0101057137	-0.066805278	0.1957580427	-0.0020892812	0.0417895297	-0.0474931846	0.0647866433	-0.1680161652	0.034618158	-0.0674671578	0.0660285258	-0.0984709544	0.0669660579	-0.0270541225	0.1481402802	-0.0031862202	0.1281838519	-0.0601859085	0.0894021831	-0.1079877883	0.0776147977	-0.0787839554	0.0202514795	-0.0832304343	0.0211301344	0.1137320433	-0.0718634684	0.0683646175	-0.0729505053	-0.0113938463	0.1121921728	-0.0798115641	-0.0700240627	0.0309572459	-0.0615017423	0.0858095403	-0.1075206716	0.1057576256	-0.0460074148	0.1054092287	-0.1230739877	0.0621176987	-0.0072065234	0.1452715948	-0.0113672936	0.0636776841	-0.0744961271	0.0227236572	-0.1259069259	0.0300694491	-0.0909849162	0.0977685198	-0.0621178358	0.1203780544	0.1203546593	0.1203156708	-0.0177073	n/a	0.0003135484732899	n/a	-0.0115468	n/a	0.00013332859024	n/a	-0.220977	n/a	0.048830834529	n/a	0.00229406	n/a	5.262711283600001e-06	n/a	0.0011494	n/a	n/a	1.32112036e-06	-4.23516e-22	n/a	1.7936580225599999e-43	n/a	0.0	0.0	0.0	0.0
62249.095119178375	-115.94302990286816	13442.786183057377	3874949843.156517	103897.27994062888	-162.073142587833	10794644779.061403	26267.703548296045	60470.89680618267	-34.5795582818464	3656729360.543993	1195.745850967612	73409.77815384616	68194.79997282985	1.164075	26.762016	0.1057563497	0.0652258	-0.0120718452	0.0817596203	-0.0905722456	0.0103389143	-0.0543980043	0.0430828057	-0.0012429683	-0.0709504236	0.1144523136	-0.0324090991	0.0364912459	-0.0156430495	-0.064456672	0.0002392249	0.039339291	-0.0218041892	-0.0875268058	0.0677194774	0.0252123633	-0.0201421923	-0.1173854928	0.0680256818	-0.0100812686	-0.0755654847	0.0095818487	-0.0472122888	-0.0374516643	-0.0352222017	0.101202501	0.0948250555	-0.0411687805	-0.0202518987	0.0253256322	0.0908609985	0.0237682374	0.002978581	-0.0603763227	-0.0427143493	0.1345960783	0.1527759709	0.2058670734	-0.0078519432	-0.0038295109	-0.0561005749	0.0660996152	0.0672852119	-0.0160869809	-0.0944840847	-0.0114764279	0.0784025382	0.0806936719	0.0588404304	-0.0206894401	-0.0044108442	0.0675313884	0.1054127149	0.0050352316	-0.0209777134	-0.0586115793	0.1428046769	-0.0713238037	-0.1764756065	-0.1264313372	-0.1224166031	-0.0915856199	0.1203156708	0.1201052059	0.1197547036	-0.00803388	0.0096734199999999	6.45432278544e-05	9.357505449639996e-05	-7.83703e-05	0.0114684297	6.141903922090001e-09	0.0001315248797838	-0.179757	0.04122	0.032312579049	0.0016990884	0.00148653	-0.00080753	2.2097714409e-06	6.521047009000001e-07	0.00120976	6.035999999999997e-05	3.6433295999999966e-09	1.4635192576000002e-06	0.0	4.23516e-22	0.0	1.7936580225599999e-43	0.0	0.0	0.0	0.0
62323.20466256396	74.10954338558804	5492.224420820356	3884181839.4118342	104111.32304298818	214.0431023592973	10839167585.761442	45814.44966759264	60412.525185163184	-58.37162101948343	3649673199.247976	3407.2461404422	73651.43299579326	69028.0582111876	1.245749	28.639694	0.0916312903	0.04995	0.0734630267	0.0280869873	-0.0296913676	-0.0649372467	0.0146721871	0.031125341	0.1883289223	-0.0280575815	-0.0771019403	-0.0884208447	0.1084375646	-0.0212936683	0.0456239332	-0.0559775936	-0.0405361949	-0.0787836509	0.0973165751	-0.108985765	-0.1174006121	-0.2193744052	0.0191215761	0.0346515703	-0.0306592378	-0.0020950626	-0.0126211313	-0.1575864312	0.088565033	-0.0241006803	-0.0449710504	-0.0093077401	0.1976260292	-0.0935144826	-0.0339725294	-0.1171237269	0.0464662408	-0.0555184862	-0.1026464017	-0.1349003675	-0.0824865441	-0.1258114669	-0.0319250747	0.0539517921	-0.0721475807	-0.0357330991	-0.0023798779	0.1237998403	0.0370514229	0.2271276893	-0.0177171581	-0.0384818736	0.0359217313	0.1494748185	-0.0722240304	0.0572127219	-0.0235121865	0.0328585327	-0.0282229143	0.1706167768	-0.1147901473	0.0647363055	-0.1686786688	-0.1026468518	0.0109617558	0.1216919511	0.1124772719	0.120190936	0.1196068161	0.1186353847	-0.0178711	-0.00983722	0.00031937621521	9.677089732840002e-05	0.0189937	0.0190720702999999	0.0003607606396899	0.0003637438655281	-0.220667	-0.04091	0.048693924889	0.0016736281	0.00172144	0.00023491	2.9633556736000003e-06	5.518270810000003e-08	0.00141109	0.00020133	4.05337689e-08	1.9911749881000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62467.60862569225	144.4039631282867	20852.504567155585	3902202127.4126606	104659.85379256064	548.5307495724555	10953684995.880169	300885.98322651995	60545.378549786124	132.85336462294072	3665742863.7369018	17650.016491636037	73769.20292548077	69144.1553463506	1.163364	26.745663	0.0427613549999999	0.0294407	0.1101273552	-0.0564961869	-0.0074330376	0.0352678079	0.111180669	-0.0880056523	0.0792843806	-0.0398774118	-0.0210442274	0.0133775275	0.05276698	-0.0143943982	0.0636594072	-0.0179695762	-0.0088876724	-0.0541903916	-0.031139936	-0.0479859961	0.0009050626	-0.1086152818	-0.1255419263	-0.0271329657	0.0686126413	0.0405842544	-0.0510908873	-0.0145355561	0.1615332837	0.0687722491	0.008788988	-0.0071015944	0.0239534295	-0.0310422054	0.0646781525	0.1381228293	0.0851611955	-0.1925671596	-0.1272437989	0.0468843179	0.0759349826	-0.0361767239	-0.0470351772	-0.0052804882	-0.0210952456	0.0820163144	-0.0743501153	0.0769905752	-0.0082386281	0.0716096084	-0.0235119988	-0.056052423	0.0773144655	0.0613357219	-0.0919786412	0.0878426482	-0.034993459	0.1595887634	0.0670851863	-0.01217337	-0.1870502775	0.0901047623	-0.0351201405	0.0117857872	-0.1269248111	0.1514930381	0.1391765759	0.1200039147	0.1188605229	0.1169629329	-0.0187622	-0.0008910999999999	0.00035202014884	7.940592099999979e-07	-0.00950484	-0.02849854	9.03419834256e-05	0.0008121667821316	-0.226972	-0.006305	0.051516288784	3.975302500000007e-05	0.00172928	7.839999999999844e-06	2.9904093184e-06	6.146559999999755e-11	0.00133361	-7.748e-05	6.003150399999999e-09	1.7785156321e-06	-5.60143e-05	-5.60143e-05	3.13760180449e-09	3.13760180449e-09	0.0	0.0	0.0	0.0
62613.56120982359	145.95258413133706	21302.156814615024	3920458047.376325	104472.42986726524	-187.42392529539936	10914488602.370651	35127.72777313545	60762.23976404072	216.86121425459717	3692049781.1427712	47028.786247978285	73940.46308834135	70115.69034330244	1.202395	27.642971	0.1505250644	0.103412	0.0189270482	-0.1285012767	-0.0090041746	0.0486836687	0.0458276804	-0.0697573563	-0.0444141846	-0.1048742202	0.0019482124	0.2130117389	0.040890668	-0.1297701906	0.0712619863	-0.0024779272	0.0141087774	-0.067350837	0.0910004126	-0.0249375215	-0.0210506928	0.0623161326	0.0685056429	-0.1206556363	-0.1769823318	0.0156019608	0.0068741867	-0.0594147388	0.0688604391	0.0430225274	0.0319307191	-0.0382365523	-0.0894948096	-0.0005281556	-0.1184378076	-0.0414928061	0.010382195	-0.077508453	-0.0494595021	-0.1164485857	0.0261775622	-0.0184567331	0.061305154	0.0047303704	0.0792511241	0.0695909324	-0.1205171512	0.000867747	-0.1500184668	-0.1300690446	0.0208001745	0.019254213	-0.0594067143	0.0887067062	0.0355946163	0.0132274357	0.1189853485	-0.0904929911	-0.0268973789	0.1732783293	-0.1354507489	-0.0269725965	-0.0892935355	0.0701090891	0.0960573182	-0.1053365983	0.070824702	0.1197547036	0.1178678731	0.1147451459	-0.0148292	0.0039329999999999	0.00021990517264	1.5468488999999992e-05	-3.59906e-05	0.0094688494	1.29532328836e-09	8.965910895988036e-05	-0.132896	0.094076	0.0176613468159999	0.008850293776	0.00115865	-0.0005706299999999	1.3424698225e-06	3.256185968999999e-07	0.00109931	-0.0002343	5.489649e-08	1.2084824761000002e-06	0.0	5.60143e-05	0.0	3.13760180449e-09	0.0	0.0	0.0	0.0
62362.53411932757	-251.0270904960198	63014.60016289692	3889085661.784295	103656.1494577892	-816.2804094760359	10744597320.415531	666313.7068943648	60639.177098186	-123.06266585471894	3677109799.145166	15144.419727270208	73762.83118028846	68512.41632650836	1.208202	27.776491	0.0945028905999999	0.0432585	-0.1088595099	-0.0517718058	-0.0480335109	0.0047662968	-0.0930046968	-0.0685006877	0.0420871465	-0.0859240495	-0.0851549316	0.1359312589	0.011157029	-0.0180416446	-0.0525646656	-0.0081629832	0.0341582265	-0.0046473754	0.0407409737	0.0611831755	0.0928432888	0.1182255683	0.0202322547	0.0232970411	-0.0239599757	-0.136668769	-0.0181473594	0.0520066971	0.1995009775	0.0882495674	-0.1001501681	-0.126269146	-0.1415563956	-0.1637831553	0.024676005	0.009989164	0.0095825537	0.1123207473	0.0155178634	0.0066310747	0.1255024584	0.0340389474	0.0200330988	-0.0588451764	-0.1632451804	-0.096913458	-0.1034013046	-0.0186980825	-0.1263553646	0.0801716594	0.1038004161	0.0351612967	-0.02978744	0.0579746864	-0.1393298075	-0.0251564887	0.066818876	0.0426954776	0.0882675038	-0.0748968728	-0.0642053816	0.199386771	0.0404931666	0.2333662107	0.0813922358	-0.0725836954	-0.0492364063	0.1194434321	0.1166309242	0.111992364	-0.0310882	-0.016259	0.00096647617924	0.000264355081	0.0225084	0.0225443906	0.00050662807056	0.0005082495475253	-0.126024	0.0068719999999999	0.015882048576	4.7224383999999855e-05	0.00150487	0.0003462199999999	2.2646337169e-06	1.1986828839999996e-07	0.000571919	-0.000527391	2.78141266881e-07	3.270913425610001e-07	-0.000102939	-0.000102939	1.0596437721e-08	1.0596437721e-08	0.0	0.0	0.0	0.0
62442.76609359752	80.23197426995466	6437.169695254667	3899099037.419732	104219.13580534824	562.9863475590391	10861628268.01362	316953.6275378672	60527.186185539445	-111.99091264655726	3663540267.538957	12541.96451540882	73708.71990745193	69035.45442645773	1.032949	23.747421	0.10146345	0.0768130999999999	-0.0569274015	0.0538020341	-0.1009948677	0.0609428978	-0.0574521996	0.0274922266	0.0481878458	-0.1123578125	-0.0106544838	0.0080196341	0.0389868891	-0.0115612565	-0.0024333666	-0.0161151986	0.0860311005	0.0418271166	-0.0712521237	0.0011568613	0.1144967745	0.0817096403	-0.0024878276	0.0506632242	0.0477975068	-0.1814272956	0.0737951117	-0.0618418961	0.146011435	-0.121185584	0.060539938	-0.0222230845	-0.0759057112	0.0748649474	0.0959539042	0.0975612221	0.0497213608	-0.1125536587	-0.0268975879	-0.1345255956	-0.0646837475	0.2140721502	0.0186506877	0.0011040464	-0.0225722506	-0.0756491817	0.0078290563	0.0555397702	-0.0927466041	0.0874811757	-0.0452067162	0.0325873847	-0.0093850809	0.0902087797	-0.0271974826	0.0348812467	-0.0411379928	0.136748219	0.0546546771	0.0715656976	-0.0211255787	0.0700246882	0.0733175104	0.0392253969	0.1292276184	-0.0980648075	0.0360764933	0.1190702613	0.1151522399	0.1087174221	-0.0310575	3.070000000000156e-05	0.0009645683062499	9.424900000000955e-10	0.0128593	-0.0096491	0.00016536159649	9.310513081e-05	-0.196867	-0.0708429999999999	0.038756615689	0.0050187306489999	0.00185531	0.00035044	3.4421751961e-06	1.2280819360000006e-07	0.000537832	-3.408700000000003e-05	1.161923569000002e-09	2.892632602240001e-07	-0.000137225	-3.428599999999999e-05	1.8830700625e-08	1.1755297959999991e-09	0.0	0.0	0.0	0.0
62500.815562852906	58.04946925538388	3369.7408808317587	3906351946.021756	104905.43047215095	686.2946668027143	11005149342.547298	471000.3696818487	60445.8448911795	-81.34129435994691	3653700164.6085305	6616.406168151531	73709.26009344951	69881.70139709319	1.260731	28.984123	0.1337615907	0.0810078999999999	0.1555962672	0.0509588362	-0.0801947361	0.0977609772	0.1025663994	0.124059508	0.0746312412	-0.0041713727	0.0574076369	-0.0396699093	0.026709953	-0.0469255684	0.0015127883	-0.1615903131	-0.1448446558	0.1247885217	0.1314734086	-0.0136776273	-0.0231154909	-0.0499497696	0.1202630176	0.053379423	-0.0034146226	-0.0494642117	0.0667056317	0.033696294	0.0030867049	0.0899284153	-0.0623312119	-0.0427818671	0.0181265877	-0.0882938965	0.0088115067	-0.0582292566	-0.0460331043	-0.0192071069	0.0812954274	-0.1021344283	-0.073892828	-0.0059150906	0.1086722441	-0.0055784568	-0.0235367903	0.0969366707	0.0900906208	0.1088408133	-0.01480804	0.0861410014	-0.1103314412	0.0345676521	-0.0179969769	-0.1188408118	-0.0673225678	0.0420786099	0.0507374399	-0.1182410576	-0.0236849147	0.0113515677	0.0341102691	0.1001197146	-0.0912696606	-0.0610260487	0.1966241569	0.1172849958	-0.0754222591	0.1186353847	0.1134348849	0.1049355893	-0.0311029	-4.5400000000001e-05	0.00096739038841	2.06116000000009e-09	4.38593e-05	-0.0128154407	1.92363819649e-09	0.0001642355203352	-0.134543	0.0623239999999999	0.0181018188489999	0.0038842809759999	0.00109029	-0.0007650199999999	1.1887322841e-06	5.852556003999999e-07	0.000268542	-0.00026929	7.251710410000004e-08	7.211480576399999e-08	0.0	0.000137225	0.0	1.8830700625e-08	0.0	0.0	0.0	0.0
62258.05401580705	-242.76154704585497	58933.16872409685	3876065289.835148	103950.41791044777	-955.012561703188	10805689383.75674	912048.9930108855	60531.48131782716	85.63642664765939	3664060230.5304585	7333.597568979947	73619.18850540866	68403.38209180182	1.53762	35.34977	0.1435129407	0.0957909	0.0059842057	-0.1206030424	0.0557222679	-0.0451748931	0.0539386375	-0.1304453197	-0.005015734	0.0167321542	-0.0486606994	-0.0044665105	0.0448371336	-0.0527441722	0.0710551986	0.093055242	-0.1035224286	0.0611250609	0.1178966329	0.0867365124	-0.0961610111	0.1612598642	-0.0533337817	0.0286766262	0.1280553958	0.0474903846	-0.1402796566	-0.0061039073	0.0461085506	-0.0629380762	0.0430244022	0.0329431445	-0.0387944739	-0.0565904194	-0.1313588966	-0.0093085377	0.1795621742	0.1131151852	0.071444569	0.1810812423	-0.0365245488	0.0165544385	-0.0563595942	0.0677200755	-0.051199784	0.0712123688	-0.1226610971	-0.0245959355	0.0686238718	-0.0586491717	0.0663130279	-0.0589876909	0.075649529	-0.0188433175	0.0372741764	0.0015604277	0.1130832171	-0.0749074789	-0.0883248351	-0.1503443032	-0.0633709921	0.0572233125	0.0876460862	0.0162122457	-0.0262374479	0.043866507	0.178643552	0.1181390277	0.1114824189	0.1006644984	-0.0077466999999999	0.0233562	6.0011360889998446e-05	0.00054551207844	0.0107345	0.0106906406999999	0.0001152294902499	0.0001142897985764	-0.0503283	0.0842147	0.00253293778089	0.00709211569609	0.000585262	-0.000505028	3.4253160864400004e-07	2.55053280784e-07	0.000268542	0.0	0.0	7.211480576399999e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
62353.9780968247	95.92408101764886	9201.429319080462	3888018584.4992943	103511.63832934934	-438.7795810984244	10714659269.626024	192527.5207889088	60499.6525195065	-31.828798320661008	3660207954.981029	1013.072402537313	73520.20784915866	68675.3976367928	1.157168	26.603212	0.0985092393	0.062734	-0.1046199	-0.0407706799	0.0114704743	-0.000580881	-0.0828204632	-0.0374283023	-0.0488250715	0.0059045629	0.007494922	-0.0409784701	0.0725083494	0.0607269537	0.0721228681	0.0026716202	0.0467494443	0.0830480896	0.0679301071	-0.0229653503	-0.0835138551	0.032583647	-0.0056216421	-0.0506815029	-0.0232897061	-0.0432682147	-0.1018446701	0.0401360814	0.005558477	0.1799181959	-0.075630667	-0.0555997471	0.0202746661	-0.0070993649	-0.0630961815	0.0433996821	-0.0112897629	0.0568390037	-0.1252140233	0.1453842353	0.0584292356	0.0100944355	0.008669565	-0.1046355877	-0.1339632726	-0.0856073076	-0.03499107	-0.0251929317	0.0439559073	0.003651017	-0.0873618976	-0.058521802	0.0553887257	-0.0031013376	-0.0961363115	-0.0107316359	-0.0408487395	-0.1103678628	0.01081294	-0.1448670502	-0.0305764722	-0.0094554168	0.0224945682	0.2376306809	0.051418587	0.0215192695	0.0653028362	0.1175814474	0.1092988885	0.0959240631	-0.0189744	-0.0112277	0.0003600278553599	0.00012606124729	6.68607e-05	-0.0106676392999999	4.4703532044900015e-09	0.0001137985282349	-0.0998883	-0.04956	0.00997767247689	0.0024561936	0.00112634	0.000541078	1.2686417956e-06	2.92765402084e-07	0.000268542	0.0	0.0	7.211480576399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
