onset	duration	trial_type	identifier	response
4.000004	9.968713	experimental_trial	25.mov	n/a
16.00018	9.967849	experimental_trial	16.mov	n/a
28.00046	9.969065	experimental_trial	24.mov	n/a
40.00078	9.973406	experimental_trial	49.mov	n/a
52.00107	9.971993	experimental_trial	5.mov	n/a
64.00137	9.973061	experimental_trial	21.mov	n/a
76.00166	9.968202	experimental_trial	29.mov	n/a
88.00191	9.966799	attention_check	n2.mov	Neutral
104.0278	9.971333	experimental_trial	30.mov	n/a
116.0281	9.965405	experimental_trial	36.mov	n/a
130.0284	9.967727	experimental_trial	22.mov	n/a
142.0286	9.965797	experimental_trial	14.mov	n/a
154.0288	9.968684	experimental_trial	8.mov	n/a
166.0292	9.972242	experimental_trial	37.mov	n/a
178.0294	9.966833	experimental_trial	50.mov	n/a
190.0298	9.968633	experimental_trial	1.mov	n/a
202.03	9.968113	experimental_trial	2.mov	n/a
214.0302	9.966619	experimental_trial	6.mov	n/a
226.0305	9.966758	experimental_trial	35.mov	n/a
240.0308	9.968902	attention_check	n3.mov	Neutral
258.0549	9.97133	experimental_trial	32.mov	n/a
272.0551	9.970031	experimental_trial	44.mov	n/a
284.0555	9.970157	experimental_trial	23.mov	n/a
296.0558	9.965117	experimental_trial	20.mov	n/a
310.056	9.966455	experimental_trial	46.mov	n/a
322.0564	9.968673	experimental_trial	19.mov	n/a
334.0566	9.966455	attention_check	n1.mov	Neutral
350.0781	9.968137	experimental_trial	39.mov	n/a
