onset	duration	trial_type	identifier	response
4.000069	9.968616	experimental_trial	2.mov	n/a
16.00052	9.967593	experimental_trial	47.mov	n/a
28.00093	9.968999	experimental_trial	23.mov	n/a
40.00134	9.970227	experimental_trial	46.mov	n/a
54.00173	9.965713	experimental_trial	36.mov	n/a
68.00241	9.973043	attention_check	f3.mov	Friendly
84.034	9.974119	experimental_trial	9.mov	n/a
96.03431	9.97142	experimental_trial	15.mov	n/a
108.0346	9.968911	experimental_trial	48.mov	n/a
120.0349	9.970259	experimental_trial	7.mov	n/a
132.0352	9.96853	experimental_trial	29.mov	n/a
144.0355	9.970348	experimental_trial	39.mov	n/a
156.0358	9.966325	attention_check	a1.mov	Adversarial
172.0679	9.969481	experimental_trial	45.mov	n/a
184.0682	9.967387	experimental_trial	27.mov	n/a
196.0685	10.02497	experimental_trial	42.mov	n/a
208.0687	9.971219	experimental_trial	34.mov	n/a
222.069	9.967204	experimental_trial	20.mov	n/a
234.0693	9.970006	experimental_trial	24.mov	n/a
246.0697	9.965603	experimental_trial	6.mov	n/a
258.07	9.968794	experimental_trial	11.mov	n/a
270.0703	9.968975	experimental_trial	35.mov	n/a
282.0707	9.967781	experimental_trial	1.mov	n/a
294.0708	9.96544	experimental_trial	25.mov	n/a
306.0711	9.967937	experimental_trial	32.mov	n/a
320.0714	9.966728	experimental_trial	10.mov	n/a
332.0716	9.969684	attention_check	n3.mov	Neutral
350.0886	9.971326	experimental_trial	37.mov	n/a
