onset	duration	trial_type	identifier	response
4.000297	9.969399	experimental_trial	31.mov	n/a
16.00059	9.966375	experimental_trial	18.mov	n/a
28.00089	9.969404	experimental_trial	34.mov	n/a
42.00119	9.968097	experimental_trial	14.mov	n/a
54.00149	9.968938	attention_check	f3.mov	Friendly
70.02335	9.973773	experimental_trial	6.mov	n/a
84.02365	9.966929	experimental_trial	40.mov	n/a
96.02394	9.966636	experimental_trial	49.mov	n/a
108.0242	9.970716	experimental_trial	25.mov	n/a
120.0245	9.97393	experimental_trial	16.mov	n/a
132.0247	9.971437	experimental_trial	7.mov	n/a
144.0251	9.969825	experimental_trial	32.mov	n/a
156.0254	9.966877	experimental_trial	27.mov	n/a
168.0257	9.967443	attention_check	n3.mov	Neutral
184.0475	9.970203	experimental_trial	38.mov	n/a
196.0478	9.965804	experimental_trial	41.mov	n/a
208.0481	9.966581	experimental_trial	9.mov	n/a
220.0484	9.968001	experimental_trial	45.mov	n/a
232.0487	9.9652	experimental_trial	36.mov	n/a
244.049	9.969823	experimental_trial	8.mov	n/a
256.0492	9.968613	experimental_trial	11.mov	n/a
270.0495	9.971071	experimental_trial	23.mov	n/a
282.0498	9.969489	experimental_trial	50.mov	n/a
296.0501	9.966508	experimental_trial	22.mov	n/a
310.0504	9.969086	attention_check	a2.mov	Adversarial
326.08	9.974623	experimental_trial	19.mov	n/a
338.0804	9.967609	experimental_trial	3.mov	n/a
350.0807	9.966903	experimental_trial	48.mov	n/a
