onset	duration	trial_type	identifier	response
4.000004	9.969111	experimental_trial	44.mov	n/a
18.00031	9.969502	experimental_trial	24.mov	n/a
30.00061	9.970097	experimental_trial	48.mov	n/a
42.00091	9.978024	experimental_trial	15.mov	n/a
54.00123	9.966303	experimental_trial	12.mov	n/a
66.00148	9.96857	experimental_trial	35.mov	n/a
80.00177	9.969918	experimental_trial	30.mov	n/a
92.00207	9.965144	experimental_trial	41.mov	n/a
104.0023	9.971669	experimental_trial	3.mov	n/a
116.0026	9.971105	attention_check	n2.mov	Neutral
134.0249	9.983089	experimental_trial	33.mov	n/a
146.0252	9.966915	experimental_trial	36.mov	n/a
158.0255	9.965493	experimental_trial	38.mov	n/a
170.0258	9.971021	attention_check	f3.mov	Friendly
188.0496	9.97294	experimental_trial	50.mov	n/a
200.0498	9.972056	experimental_trial	49.mov	n/a
212.0502	9.970391	experimental_trial	20.mov	n/a
224.0504	9.968789	experimental_trial	1.mov	n/a
236.0507	9.966792	experimental_trial	27.mov	n/a
250.051	9.969026	experimental_trial	32.mov	n/a
262.0513	9.969548	experimental_trial	46.mov	n/a
274.0516	9.968795	attention_check	n1.mov	Neutral
290.0817	9.973273	experimental_trial	13.mov	n/a
302.082	9.971353	experimental_trial	47.mov	n/a
314.0823	9.967149	experimental_trial	45.mov	n/a
326.0825	9.967831	experimental_trial	23.mov	n/a
338.0828	9.968811	experimental_trial	22.mov	n/a
350.0831	9.97383	experimental_trial	18.mov	n/a
