onset	duration	trial_type	identifier	response
4.000163	9.968637	experimental_trial	7.mov	n/a
16.00099	9.967771	experimental_trial	47.mov	n/a
28.00143	9.973787	experimental_trial	27.mov	n/a
40.00185	9.974177	experimental_trial	13.mov	n/a
52.00251	9.967055	experimental_trial	14.mov	n/a
64.00318	9.973289	experimental_trial	45.mov	n/a
76.00349	9.964573	attention_check	f3.mov	Neutral
94.02769	9.971388	experimental_trial	35.mov	n/a
106.028	9.974412	experimental_trial	5.mov	n/a
118.0283	9.970225	experimental_trial	31.mov	n/a
130.0286	9.968812	experimental_trial	6.mov	n/a
142.0289	9.967396	experimental_trial	15.mov	n/a
154.0291	9.966065	experimental_trial	30.mov	n/a
168.0294	9.967414	experimental_trial	44.mov	n/a
180.0297	9.966153	experimental_trial	12.mov	n/a
192.0301	9.969355	attention_check	n2.mov	NoResponse
208.0586	9.974918	experimental_trial	20.mov	n/a
220.0589	9.968737	experimental_trial	22.mov	n/a
234.0591	9.973835	experimental_trial	19.mov	n/a
246.0594	9.973459	experimental_trial	32.mov	n/a
258.0597	9.966588	experimental_trial	16.mov	n/a
270.06	9.968963	attention_check	n3.mov	Adversarial
286.079	9.974665	experimental_trial	17.mov	n/a
298.0793	9.966219	experimental_trial	23.mov	n/a
312.0796	9.973936	experimental_trial	34.mov	n/a
324.0799	9.967881	experimental_trial	4.mov	n/a
336.0802	9.966882	experimental_trial	9.mov	n/a
350.0805	9.969569	experimental_trial	37.mov	n/a
