onset	duration	trial_type	identifier	response
4.000085	9.97109	experimental_trial	2.mov	n/a
16.00041	9.971005	experimental_trial	15.mov	n/a
28.00069	9.968252	attention_check	a2.mov	Adversarial
46.01862	9.980914	experimental_trial	34.mov	n/a
58.01895	9.966344	attention_check	f3.mov	Adversarial
74.04652	9.982135	experimental_trial	32.mov	n/a
86.0468	9.969804	experimental_trial	48.mov	n/a
98.0472	9.978863	experimental_trial	37.mov	n/a
110.0475	9.975198	experimental_trial	24.mov	n/a
122.0478	9.972202	experimental_trial	13.mov	n/a
134.0481	9.968067	experimental_trial	10.mov	n/a
146.0484	9.966429	experimental_trial	20.mov	n/a
158.0487	9.971792	experimental_trial	42.mov	n/a
170.0491	9.966146	experimental_trial	30.mov	n/a
184.0493	9.971334	experimental_trial	33.mov	n/a
196.0496	9.968984	experimental_trial	18.mov	n/a
208.0499	9.966583	experimental_trial	39.mov	n/a
220.0502	9.965435	experimental_trial	27.mov	n/a
232.0505	9.970255	attention_check	f1.mov	Neutral
248.0686	9.985958	experimental_trial	40.mov	n/a
262.069	9.966722	experimental_trial	31.mov	n/a
274.0692	9.966848	experimental_trial	36.mov	n/a
286.0695	9.970569	experimental_trial	38.mov	n/a
300.0699	9.97109	experimental_trial	45.mov	n/a
314.0702	9.972409	experimental_trial	41.mov	n/a
326.0704	9.966558	experimental_trial	11.mov	n/a
338.0706	9.966021	experimental_trial	46.mov	n/a
350.0707	9.96514	experimental_trial	23.mov	n/a
