onset	duration	trial_type	identifier	response
4.000122	9.971512	experimental_trial	47.mov	n/a
16.00046	9.970108	attention_check	n1.mov	Neutral
32.02649	9.977111	experimental_trial	17.mov	n/a
44.02668	9.973578	experimental_trial	7.mov	n/a
56.02695	9.969469	experimental_trial	46.mov	n/a
68.02724	9.972892	experimental_trial	26.mov	n/a
80.02756	9.968729	experimental_trial	38.mov	n/a
92.02785	9.974484	experimental_trial	8.mov	n/a
106.0282	9.971754	experimental_trial	5.mov	n/a
118.0284	9.969275	attention_check	f1.mov	NoResponse
134.0591	9.971699	experimental_trial	48.mov	n/a
148.0594	9.967138	experimental_trial	43.mov	n/a
162.0597	9.972248	experimental_trial	25.mov	n/a
176.0601	9.980035	experimental_trial	31.mov	n/a
188.0604	9.967922	experimental_trial	35.mov	n/a
200.0605	9.968052	experimental_trial	13.mov	n/a
212.0609	9.972491	experimental_trial	2.mov	n/a
224.0611	9.96803	experimental_trial	12.mov	n/a
236.0614	9.971142	experimental_trial	28.mov	n/a
250.0617	9.971733	experimental_trial	19.mov	n/a
262.062	9.96831	experimental_trial	50.mov	n/a
274.0623	9.972618	experimental_trial	45.mov	n/a
286.0626	9.967497	attention_check	f3.mov	Friendly
302.0824	9.975078	experimental_trial	1.mov	n/a
314.0826	9.97204	experimental_trial	3.mov	n/a
326.0829	9.969209	experimental_trial	4.mov	n/a
338.0831	9.969505	experimental_trial	15.mov	n/a
350.0834	9.971206	experimental_trial	11.mov	n/a
