onset	duration	trial_type	identifier	response
4.000424	9.968685	experimental_trial	20.mov	n/a
16.00069	9.968153	experimental_trial	9.mov	n/a
28.00087	9.972545	experimental_trial	4.mov	n/a
42.00116	9.970871	experimental_trial	42.mov	n/a
54.00149	9.972894	experimental_trial	17.mov	n/a
66.00178	9.966797	experimental_trial	45.mov	n/a
80.00208	9.969406	experimental_trial	22.mov	n/a
92.00237	9.973804	experimental_trial	21.mov	n/a
106.0027	9.972056	experimental_trial	16.mov	n/a
118.003	9.971969	experimental_trial	46.mov	n/a
132.0033	9.969714	attention_check	n2.mov	Neutral
148.0282	9.975858	experimental_trial	30.mov	n/a
160.0285	9.966638	experimental_trial	44.mov	n/a
172.0288	9.972134	experimental_trial	24.mov	n/a
184.0291	9.974045	attention_check	f3.mov	Friendly
200.0535	9.975382	experimental_trial	29.mov	n/a
214.0538	9.968009	experimental_trial	28.mov	n/a
226.0541	9.970373	experimental_trial	10.mov	n/a
238.0544	9.972319	attention_check	f2.mov	Friendly
254.0786	9.980292	experimental_trial	36.mov	n/a
266.0789	9.967714	experimental_trial	34.mov	n/a
278.0791	9.965294	experimental_trial	14.mov	n/a
290.0794	9.971922	experimental_trial	47.mov	n/a
302.0797	9.97049	experimental_trial	41.mov	n/a
314.08	9.969184	experimental_trial	43.mov	n/a
326.0803	9.969777	experimental_trial	39.mov	n/a
338.0807	9.967137	experimental_trial	49.mov	n/a
350.0811	9.971458	experimental_trial	8.mov	n/a
