global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
45642.06312440677	n/a	2083197926.252332	n/a	78583.01963641826	n/a	6175290975.177698	n/a	43424.45048761692	n/a	n/a	1885682900.1514933	54116.57203798966	46333.38366303254	n/a	n/a	n/a	n/a	-0.0278355838	0.1365614559	0.1102690413	-0.0750868829	-0.0088043457	-0.2470886011	0.08540591	-0.1122686287	0.0573507015	-0.1178766352	0.07807221	-0.114182169	0.0810429261	-0.0890241394	0.2653663867	-0.0229351793	0.0360297114	-0.0810917361	0.0610408659	-0.0291793611	0.0934609083	-0.0094337446	0.1899549584	-0.156917174	0.0717757243	-0.0321449926	0.0030728475	-0.0853501868	0.0111917264	-0.0039326115	0.0281220507	-0.0373083298	-0.1411868483	0.0965889708	-0.0451761792	0.1747379071	-0.030409964	0.0193776645	-0.1913789473	0.0323238316	-0.0492967899	0.065996382	-0.0165846486	0.1246391365	-0.203292248	0.1490484942	0.0453539	n/a	0.00205697624521	n/a	0.0236314	n/a	0.00055844306596	n/a	-0.0239855	n/a	0.00057530421025	n/a	0.0020022	n/a	4.00880484e-06	n/a	-0.00103277	n/a	n/a	1.0666138728999998e-06	0.00138031	n/a	1.9052556961e-06	n/a	0.0	0.0	0.0	0.0	0.0
45584.49091279408	-57.57221161269263	2077945811.7786057	3314.55954997666	78152.4663686899	-430.5532677283627	6107807999.509206	185376.1163515712	43532.63129118835	108.18080357142752	11703.086261359787	1895089987.134551	54158.18983137104	46527.31413906829	1.00303	20.734392	0.0949948	0.0421884	-0.0583687568	0.155977534	0.1672897995	0.0400723728	0.0788198098	-0.1045351392	-0.0093672977	0.0835333525	0.0438059187	-0.0277111105	0.0704260156	-0.0234038599	0.0430663448	-0.0180609582	0.0767287511	0.0034402257	0.0954014266	-0.0959406593	0.1442936726	0.1515315285	-0.0860575862	-0.1132225599	-0.1147185555	-0.1463245401	0.1031953009	0.0758389531	0.0361148904	-0.2607034428	-0.1821561841	0.0719855282	-0.0108583122	0.0775207042	-0.0721341213	0.0399176212	-0.0268667632	0.1414661045	-0.0094781997	-0.0088462631	0.0153754464	0.0974201717	0.0139879222	-0.0716774665	0.1135517558	0.1380477537	-0.0568401603	0.1488669016	0.0337429	-0.011611	0.00113858330041	0.000134815321	0.0368497	0.0132182999999999	0.00135790039009	0.0001747234548899	-0.038486	-0.0145005	0.0014811721959999	0.00021026450025	0.00249998	0.00049778	6.249900000400001e-06	2.477849284000002e-07	-0.00139312	-0.00036035	1.2985212250000014e-07	1.9407833344000003e-06	0.00163548	0.0002551699999999	2.6747948304e-06	6.511172889999994e-08	0.0	0.0	0.0	0.0	0.0
45695.6000555617	111.10914276762196	2088087864.4378505	12345.2416065558	78741.03237179488	588.5660031049774	6200150178.976048	346409.9400109683	43658.71556122449	126.08427003613906	15897.243150546034	1906083444.4559052	54367.70174199494	47210.50292357833	0.989054	20.445475	0.0724797999999999	0.0350939	0.0050633754	0.1620413492	0.0740753271	0.0681774834	-0.0565867554	0.0051633485	0.0199595972	0.1697610376	0.0895227579	0.0468240709	0.1744060623	0.087400732	0.0605028046	0.0286811437	0.0859007274	0.0516602192	0.053422999	-0.1025832821	-0.2164807879	0.0701300922	-0.0944350957	-0.0450125877	-0.0361184973	0.0242710495	0.0304438259	0.0409726575	0.1754671545	0.0610465149	-0.1123734639	0.0765561932	0.002575754	0.026166891	-0.024992893	-0.1299687967	0.0319820539	0.0445066749	0.0194589786	0.0898917749	0.1798424023	0.0829217725	0.0443478424	-0.0786998881	0.0302776824	0.0430259536	-0.1058640961	0.1485039376	0.0236038	-0.0101390999999999	0.00055713937444	0.0001028013488099	0.0264839	-0.0103657999999999	0.00070139695921	0.0001074498096399	-0.0582014	-0.0197154	0.00338740296196	0.00038869699716	0.00288285	0.00038287	8.310824122500001e-06	1.465894369e-07	-0.00126138	0.0001317399999999	1.7355427599999996e-08	1.5910795044000002e-06	0.0015049	-0.0001305799999999	2.26472401e-06	1.7051136399999982e-08	0.0	0.0	0.0	0.0	0.0
45655.44976965117	-40.15028591053124	2084420093.6691408	1612.045458697403	78651.36033904247	-89.672032752409	6186036483.181903	8041.073457949112	43605.28831845238	-53.427242772108	2854.470270229767	1901421169.33536	54320.992520356514	46728.118797380026	1.015158	20.9851	0.047431	0.0374717	0.034163384	0.1261814041	0.017019381	-0.0660928435	-0.0930646238	0.0493263302	0.1177769749	0.1022053272	-0.0660205109	0.1094855747	0.0274159737	0.0939214443	0.0922011798	0.0588542082	0.0500080999	0.0507172727	-0.0839242961	-0.2634465585	0.0635357975	-0.1242821517	-0.0191225822	-0.0655253611	-0.0210995556	-0.012087206	-0.1049844748	0.08165015	0.0867516639	-0.1706592143	0.0124066449	-0.0005056526	0.004336921	-0.0340230535	-0.0947182953	-0.169668518	-0.0258186227	-0.0448384357	0.0963829374	-0.0529926872	0.1039543482	0.1429674873	-0.0238792378	0.0705785364	0.0119569485	0.0661074758	0.0166758903	0.1479600444	0.0270513	0.0034474999999999	0.00073177283169	1.1885256249999996e-05	0.0262024	-0.0002815	0.00068656576576	7.92422500000003e-08	-0.0582254	-2.3999999999996247e-05	0.0033901972051599	5.759999999998199e-10	0.00216809	-0.00071476	4.7006142481e-06	5.108818576000001e-07	-0.00122717	3.421000000000001e-05	1.1703241000000006e-09	1.5059462089000002e-06	0.00138031	-0.0001245899999999	1.9052556961e-06	1.5522668099999985e-08	0.0	0.0	0.0	0.0	0.0
45654.75794045925	-0.6918291919209878	2084356922.6019263	0.4786276307940469	78870.68892978766	219.32859074519365	6220585572.25933	48105.03071827265	43597.173532498935	-8.114785953446699	65.84975107025585	1900713540.0228257	54357.586274482834	47170.762078512365	1.052094	21.748631	0.0472942999999999	0.0234626	0.0478860438	0.1764625543	-0.057511248	-0.1586322568	-0.1209847121	0.0611461974	0.194375027	0.0292763291	-0.0266829896	0.0654648672	0.0479110876	0.0510217381	0.0721304901	0.09559833	0.0863123123	-0.0639088473	-0.0341843631	0.0412785513	-0.0140306207	-0.0291038302	-0.215681475	0.0339889849	0.1236343752	-0.1029744173	0.0263303125	0.0199126756	0.0356019207	-0.1509708203	-0.0932003257	0.0627213803	-0.2006376587	-0.0537103097	-0.0983011461	-0.1839854685	-0.044549184	-0.0628128931	0.0713770245	-0.1079539139	-0.0003094284	0.1117002312	-0.0582208764	0.0436086688	-0.1311543496	0.1230375082	0.0275931721	0.1472358847	0.0270727	2.140000000000128e-05	0.00073293108529	4.579600000000547e-10	0.0338602	0.0076577999999999	0.00114651314404	5.864190083999999e-05	-0.0433272	0.0148981999999999	0.00187724625984	0.0002219563632399	0.002388	0.0002199099999999	5.702544e-06	4.8360408099999924e-08	-0.000952742	0.000274428	7.531072718400003e-08	9.07717318564e-07	0.00138031	0.0	1.9052556961e-06	0.0	0.0	0.0	0.0	0.0	0.0
45518.941370846245	-135.81656961300175	2071974023.522538	18446.14058144336	78331.02859825721	-539.6603315304528	6135750041.260989	291233.27342755825	43502.44553172832	-94.72800077061402	8973.39412999745	1892462767.2409892	54246.84948902399	46387.68498075837	0.988214	20.428123	0.0744744799999999	0.0370358	-0.0326590521	0.1705785465	0.0292343986	-0.1518697394	0.0181737796	-0.0222529302	0.2271165284	0.0127036493	-0.0928091581	-0.0800312735	0.0712983693	-0.0324433335	0.0592909553	0.0207231149	0.1826241601	-0.0355025772	-0.0986416544	-0.1397772681	0.0962123293	-0.1856756345	-0.1771409198	0.147947819	-0.112851571	-0.1167012253	0.1097057507	0.0836510948	0.1985622763	0.065860464	-0.0131305427	0.0062029261	-0.017596421	0.058005234	-0.1174077137	-0.059552339	-0.0941444854	0.031332532	0.1302957778	-0.0998763539	0.0102566728	0.1978543963	-0.1124398079	0.0693661796	-0.0500123624	0.1393304301	-0.0492729491	0.1463323407	0.00943462	-0.01763808	8.90120545444e-05	0.0003111018660864	0.030839	-0.0030212	0.000951043921	9.12764944000001e-06	-0.0521025	-0.0087753	0.00271467050625	7.700589009e-05	0.00270589	0.0003178899999999	7.3218406921e-06	1.0105405209999997e-07	-0.00144509	-0.000492348	2.42406553104e-07	2.0882851081e-06	0.00128975	-9.055999999999996e-05	1.6634550625000002e-06	8.20111359999999e-09	0.0	0.0	0.0	0.0	0.0
45519.12664073205	0.1852698858056101	2071990890.1350024	0.0343249305864238	78208.35459735576	-122.67400090144656	6116546728.825738	15048.910497168112	43361.36876527955	-141.0767664487721	19902.654031641392	1880208301.198561	54253.485567162745	46291.83410723724	1.05623	21.834137	0.20831958	0.112398	-0.0605834233	0.1592193698	0.162627764	-0.1110203602	0.0363022667	0.0081754496	0.0926015577	0.1297444546	0.0318486498	-0.1319502213	0.0289257521	-0.1853175577	0.1608905772	0.1014999728	-0.1272889453	-0.1486787549	0.1054542164	-0.2472504696	0.060663097	-0.1507296451	-0.1890113352	-0.0710048453	0.0558630004	-0.1589693675	-0.042207207	0.0432692304	-0.0574729564	0.20225133	-0.0440052854	0.2116787869	0.0572481695	0.1914547534	-0.1252136671	-0.0609667767	-0.0833883688	0.0066709126	0.1070844831	0.1394571138	-0.1241083307	0.2438476946	0.1392354058	0.0383493479	-0.0112859552	-0.0160642125	0.0558809325	0.1452505133	0.0211229	0.01168828	0.00044617690441	0.0001366158893584	-0.0458403	-0.0766793	0.00210133310409	0.00587971504849	-0.126756	-0.0746535	0.016067083536	0.00557314506225	0.00269043	-1.5459999999999693e-05	7.238413584900001e-06	2.3901159999999046e-10	-0.00200436	-0.00055927	3.1278293290000016e-07	4.017459009600001e-06	0.00095851	-0.00033124	9.187414201e-07	1.0971993760000009e-07	0.0	0.0	0.0	0.0	0.0
45718.00574793176	198.87910719971117	2090136049.5679216	39552.8992805542	79055.26818409454	846.9135867387813	6249735427.659111	717262.6234027472	43622.09846673045	260.7297014509022	67979.9772186766	1902887474.641127	54697.32833509848	47553.91382152709	1.593246	32.935192	0.84304375	0.416326	0.0582103041	0.27587769	0.2964022499	-0.0798896298	-0.0798596057	0.0799367861	0.1703579436	0.2101397898	0.2029077492	-0.0191871058	0.1208421298	0.0152406874	0.2645633789	0.1896386903	-0.0081749558	-0.0312717287	0.3746601037	0.025283025	0.0446610084	0.0614427481	-0.0264411215	0.1079886515	0.1970584339	-0.0573304197	-0.0362794977	-0.1251677831	0.0184648104	0.0180528765	0.1335121141	-0.0394676696	-0.0100447702	0.2405825064	-0.1471542873	-0.3164612374	-0.0803435717	0.0385718488	0.0870579788	0.2539140496	-0.0563360245	-0.0149882446	-0.0847776357	-0.0122632777	0.062613924	-0.0472835975	-0.1425733228	0.1439917206	-0.0238111	-0.044934	0.00056696848321	0.002019064356	-0.281344	-0.2355036999999999	0.079154446336	0.0554619927136899	-0.243464	-0.116708	0.059274719296	0.013620757264	0.00806977	0.00537934	6.512118785290001e-05	2.89372988356e-05	-0.00387366	-0.0018693	3.49428249e-06	1.50052417956e-05	-0.000710811	-0.001669321	5.05252277721e-07	2.7866326010410003e-06	1.0	0.0	0.0	0.0	0.0
45888.31340145919	170.30765352743038	2105737306.8305392	29004.696850019267	78481.23569210737	-574.0324919871782	6159304355.760107	329513.3018570098	43726.18259061437	104.08412388392026	10833.50484468326	1911979043.9477472	54580.61532756107	47681.1636516016	1.373298	28.388485	0.28131535	0.147918	0.1073943225	0.2235561471	0.1830159449	-0.1597132434	0.0604050083	-0.1050031639	0.0397625972	-0.0179671419	0.2227028395	-0.1810431282	-0.1141104142	0.0218841443	0.3520138335	0.0699230838	-0.0197742394	0.031201426	0.4188124201	0.0357893812	-0.1991324001	-0.1663202347	0.1913347413	0.0010290961	-0.0812650585	0.1461396489	-0.0899413683	0.2278476597	0.0943443961	0.0908505647	-0.0410155087	-0.1149574812	0.1182261974	0.2007998406	-0.1242298713	-0.1833030187	-0.1356257994	0.1466936745	-0.2035488955	0.3318550378	-0.1627181516	0.0912100349	-0.0595480823	0.0235537712	0.1286110558	0.0076549275	0.2736691715	0.1425574961	-0.0112094	0.0126017	0.0001256506483599	0.00015880284289	-0.228442	0.0529019999999999	0.052185747364	0.0027986216039999	-0.161153	0.082311	0.0259702894089999	0.006775100721	0.00635203	-0.00171774	4.03482851209e-05	2.950630707600002e-06	-0.00473574	-0.0008620799999999	7.43181926399999e-07	2.2427233347599995e-05	-0.000620618	9.019300000000002e-05	3.85166701924e-07	8.134777249000004e-09	0.0	0.0	0.0	0.0	0.0
45944.59111073061	56.277709271416825	2110905452.332226	3167.180560838115	78958.5673001803	477.33160807292734	6234455350.0971	227845.4640654867	43790.85843165391	64.67584103954141	4182.964414172029	1917639282.1811545	54641.614470318	48547.59254847289	1.981815	40.96759	0.75645416	0.381515	0.1621067675	-0.0986270729	0.0409168507	-0.1105318837	0.012079928	0.0632944215	0.0303792709	0.1784611591	0.3202471478	0.2339984452	-0.0632303649	0.2237879427	0.1082479658	0.174883804	-0.1148349547	0.0842242731	-0.0737655029	-0.037836177	0.0759945599	0.311581819	-0.0622376877	-0.2057958515	0.0084147373	0.1514429722	-0.0816763035	0.0130641098	-0.0240202034	0.1916129376	0.188276865	-0.0821375591	-0.0585475143	0.1395674145	0.0946791661	-0.2564512297	0.0537349269	-0.030276934	-0.1925736941	-0.0177403709	0.1129313002	-0.0204522589	0.1076390631	-0.3526662803	-0.2118569468	0.0979073042	-0.0564681646	0.1409495873	-0.00953204	0.0016773599999999	9.08597865616e-05	2.8135365695999977e-06	-0.0243984	0.2040436	0.00059528192256	0.0416337907009599	-0.208239	-0.047086	0.043363481121	0.002217091396	0.00123066	-0.00512137	1.5145240356e-06	2.62284306769e-05	-0.000927816	0.0038079239999999	1.4500285189775997e-05	8.60842529856e-07	0.000523032	0.00114365	2.73562473024e-07	1.3079353225e-06	0.0	1.0	0.0	0.0	0.0
