global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
45510.701741807134	n/a	2071223973.0317268	n/a	77800.50533492478	n/a	6052918630.369658	n/a	43413.43203125	n/a	n/a	1884726080.7319636	53584.85421277638	42799.19038416711	n/a	n/a	n/a	n/a	-0.009733546	0.0109340838	-0.0620366689	0.0041439438	-0.000315066	0.0370923515	0.0755735192	-0.0558800189	0.0279441415	-0.0019640227	0.0954241332	-0.0751919128	-0.0485012721	0.0711183521	-0.0259675481	0.0092044611	-0.0645619923	0.0268687032	-0.0292132947	-0.0167590026	0.033749086	-0.0448141226	0.0146794293	-0.0569142789	0.0008767615	-0.0309794954	0.0810604282	-0.0179229382	0.0242256211	-0.0409321979	0.0126474089	0.1023777695	-0.078742733	0.0185279192	-0.0216306201	0.0145854623	-0.0817218101	0.0566825948	-0.0134572197	0.0589882758	-0.0036272059	0.012038446	-0.0331148703	0.1027437026	0.0455486006	0.0162668872	-0.0048902298	0.0432684139	-0.0345622808	0.0013500546	-0.0480406743	0.0350060325	-0.0325531674	0.0276554283	0.0067193941	-0.0538794029	0.1231013566	-0.0064410515	0.0417636844	-0.0037552783	0.0092609269	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.00599917	n/a	3.59900406889e-05	n/a	-0.0278285	n/a	0.0007744254122499	n/a	0.145826	n/a	0.021265222276	n/a	0.00304926	n/a	9.2979865476e-06	n/a	-0.000961816	n/a	n/a	9.25090017856e-07	0.00129014	n/a	1.6644612196e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45565.22734581547	54.525604008333175	2076189943.0758493	2973.0414924735587	77823.83055865575	23.325223730978905	6056548602.822361	544.0660621002215	43634.14479597107	220.71276472107277	48714.124510819616	1903938592.0757692	53720.10977484694	41998.1860858032	1.5615	29.606659	0.1027836466999999	0.0595011	-0.0512678588	-0.0097971787	-0.0778159783	-0.0938082526	-0.0292186457	0.0755550419	0.0624762843	0.0203036231	0.0435122512	0.0135280511	0.0083893155	0.0878226309	0.0171487573	-0.0148851144	-0.0923521258	-0.0683905846	0.0165283026	0.1223484426	0.0474499267	0.006773944	0.031439112	0.1108739836	0.0492551433	-0.1138128343	-0.0088600801	-0.157895515	-0.0091593407	0.1035829721	0.0571804215	-0.012819068	-0.0094153387	-0.1009019308	-0.0857084392	-0.1801072534	0.0041720089	-0.0206499203	0.0670823917	-0.0044952717	-0.0239967803	-0.013158796	-0.0219287652	-0.0260365875	-0.0313957546	0.0039769271	0.12381846	-0.0534905735	0.0016028971	-0.0124191797	0.0755001683	-0.0547018805	0.0381380563	0.0574789683	0.0686844701	-0.0119606891	0.0462274318	0.0176369052	0.0377574203	0.0373920633	-0.0835606128	-0.0236245793	-0.1153426009	0.1025662807	0.1024716367	0.1023139614	0.1020933517	1.39267e-05	0.0060130967	1.9395297289e-10	3.6157331923550887e-05	-0.0279093	-8.08000000000024e-05	0.00077892902649	6.528640000000387e-09	0.192687	0.0468609999999999	0.037128279969	0.0021959533209999	0.00262333	-0.0004259299999999	6.8818602889000005e-06	1.8141636489999978e-07	-0.000735837	0.0002259789999999	5.1066508440999987e-08	5.414560905690001e-07	0.000945474	-0.000344666	8.939210846759999e-07	1.1879465155600001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45676.73334220091	111.50599638544372	2086363968.8145285	12433.587229910589	78168.85415116568	345.02359250992595	6110369759.306212	119041.27938845544	43662.73866864669	28.59387267562124	817.6095545896391	1906434748.0465355	53986.11804156206	43455.93668566701	1.405146	26.64213	0.1857467767	0.143673	-0.0212541179	0.0578778247	-0.0525426775	-0.0666856415	-0.0227292886	0.0657420861	-0.0363071073	-0.0060245637	-0.0287456723	-0.0567701567	-0.0051977087	0.0802579646	-0.0057196226	-0.0459242489	0.0556285131	-0.0693287997	-0.0204910078	0.0651710987	0.0813934147	0.081750147	-0.0289649669	0.067611353	0.0831940148	-0.0518239958	-0.1632938422	-0.0387420327	0.0529139716	0.0980237477	0.0176853511	-0.0194758032	-0.0785608354	-0.1012010169	-0.0020468159	0.0018349325	0.087449376	-0.1405740977	-0.0087901407	-0.082053379	0.0164984431	-0.0673453267	-0.0243789847	0.0277614424	0.0348232737	-0.0513252284	0.0904597368	0.030256163	0.0270291899	0.0067155619	-0.0369047119	-0.0884662868	0.0125797256	0.0049505812	0.0377973869	0.0849068179	-0.0035191813	-0.0194517475	-0.1161426717	-0.0529043741	-0.0411648107	0.0945623762	-0.0321408505	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0142325	-0.0142464267	0.00020256405625	0.0002029606737184	-0.0145789	0.0133304	0.00021254432521	0.00017769956416	0.0509915	-0.1416955	0.00260013307225	0.02007761472025	0.00261989	-3.439999999999953e-06	6.863823612100001e-06	1.183359999999968e-11	-0.00060783	0.000128007	1.638579204900002e-08	3.6945730889999993e-07	0.000747432	-0.0001980419999999	5.58654594624e-07	3.9220633763999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45531.01297215439	-145.72037004651793	2073073142.270492	21234.42624649412	78698.75591362847	529.9017624627886	6193494182.352872	280795.87786116963	43620.27281766529	-42.46585098140349	1803.348499574768	1902728200.687549	53895.055377769335	42849.43437691126	1.170049	22.184593	0.16110819	0.124063	-0.0222918616	0.0043831978	-0.0375652844	-0.0219657467	0.0996483524	0.0350930642	-0.0305198792	-0.0974002828	0.0765594074	-0.0723862487	0.0482692413	0.0782950642	-0.0300397504	-0.015724811	-0.0452987188	-0.0610841046	-0.0226642577	-0.1670507687	0.166732094	0.0304758055	-0.0786793566	0.082732034	-0.0298803868	0.0173723139	-0.0608041622	0.0626124314	-0.0356123951	-0.0122069168	-0.0099508354	-0.1025546673	0.0804474302	-0.0466519452	0.0756287516	0.0757098805	0.0201341015	0.0739932137	-0.0370527366	-0.1183441055	-0.1217877494	-0.0011583971	0.0140217955	0.0508625032	-0.0642521765	-0.0590181077	0.0334661427	0.0311029406	0.030097225	0.1268834018	0.1054010705	-0.0630878106	-0.0709845732	0.0219224617	0.0954052361	0.0350227124	-0.0612121656	0.0535238696	-0.0288268388	-0.1134942009	-0.0361821034	0.0250232962	-0.0384797641	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.00106819	0.01530069	1.1410298760999998e-06	0.0002341111144761	-0.0279839	-0.0134049999999999	0.0007830986592099	0.0001796940249999	0.171388	0.1203965	0.029373846544	0.01449531721225	0.00246328	-0.00015661	6.0677483584e-06	2.452669210000005e-08	-0.00052432	8.350999999999996e-05	6.9739200999999945e-09	2.749114624e-07	0.000747432	0.0	5.58654594624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45398.65895412089	-132.35401803350396	2061038234.8325808	17517.58608961309	77406.86237702546	-1291.8935366030055	5991822343.05576	1668988.9099166212	43479.83052685951	-140.44229080578225	19724.03704677591	1890495662.644424	53659.87769707431	42010.17840809391	1.186951	22.505066	0.11623044	0.0734245	-0.0783177526	-0.000691496	-0.109822076	-0.0168499244	-0.0756111615	0.0287663958	0.0735551385	-0.0068623457	0.0355378445	-0.1155232355	0.0242874208	-0.0050395302	0.0096949858	-0.0523370145	-0.0765010028	-0.0932404429	-0.0746952739	0.0291603864	0.0661296304	0.0324611637	-0.0334643028	-0.016544651	-0.0169550071	0.0330424396	0.1164928676	0.0617281414	0.0210340137	0.0458070307	-0.0198086985	0.1292047395	0.0220358879	-0.0932257347	0.0983518598	0.0632351093	0.0116715793	-0.1146741872	-0.0495611492	0.0153844476	0.0720194275	-0.0203498906	0.14745216	-0.1379698135	0.0186380037	0.0426131775	0.0693508536	-0.0271132032	0.0049235495	0.0452521546	0.0161041718	-0.0462967515	0.00377485	-0.0286680406	-0.011448473	0.0942578567	-0.1142005607	-0.079537547	-0.1393359003	-0.0120432598	0.0313460111	0.1064977124	-0.0200558147	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0169926	-0.01806079	0.00028874845476	0.0003261921354241	-0.0175428	0.0104410999999999	0.00030774983184	0.0001090165692099	0.105035	-0.066353	0.011032351225	0.004402720609	0.00251361	5.032999999999991e-05	6.3182352321e-06	2.5331088999999907e-09	-0.000504205	2.011500000000002e-05	4.046132250000008e-10	2.54222682025e-07	0.000390366	-0.000357066	1.52385613956e-07	1.2749612835600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45510.630110409016	111.97115628812752	2071217453.046468	12537.539840500282	77804.57280557623	397.71042855076666	6053551549.458212	158173.5849780345	43403.73572443182	-76.09480242768768	5790.418956508824	1883884274.836319	53635.73633225423	42657.84508446856	1.041214	19.741821	0.0412903	0.0235091	-0.0300668053	0.014531738	-0.0770786572	-0.0384527173	-0.0031477269	0.0478833044	0.0416730269	-0.0672685599	0.0679122008	-0.0629226481	0.0318273412	-0.0625275671	-0.0449753829	0.0183815384	0.0049398904	-0.0935926602	-0.127436631	-0.0307321869	0.0372474202	-0.0351174083	-0.0287961739	-0.0647711668	0.0273114741	0.064913147	-0.0376158802	-0.0146759222	0.0015767592	0.0342663382	0.0075449844	0.0095866554	0.0325513702	0.0676905485	0.0796840884	0.0664932405	0.0460633389	-0.1334547126	-0.0065313556	-0.1001649518	0.073814705	0.0083868118	0.0592296088	0.0321650652	-0.0171014419	0.0615677687	0.0601064849	0.0208946262	-0.0069565189	0.1143719237	-0.0215921119	-0.0112249417	0.0222327975	-0.0042902841	-0.0230063114	0.0673469874	-0.0308683614	-0.0223703615	-0.0383451048	-0.0611340421	0.0176779937	0.0610189395	0.0054710761	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0169763	1.6300000000000342e-05	0.00028819476169	2.656900000000112e-10	-0.0279648	-0.010422	0.00078203003904	0.000108618084	0.0879507999999999	-0.0170842000000001	0.0077353432206399	0.00029186988964	0.00253615	2.2540000000000147e-05	6.4320568225e-06	5.080516000000065e-10	-0.000735837	-0.000231632	5.3653383424000034e-08	5.414560905690001e-07	0.00041155	2.1183999999999992e-05	1.693734025e-07	4.487618559999997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45472.90380851579	-37.72630189322808	2067784980.7785296	1423.2738545389848	77769.57980427414	-34.993001302093035	6048107542.933364	1224.5101401282848	43463.27877066116	59.54304622934433	3545.374354269836	1889056601.496205	53565.90459693226	42356.61945416254	0.906487	17.187344	0.104520097	0.0494371	-0.048591591	0.007110684	-0.0719720096	-0.0652866246	0.0142322334	0.0556342956	0.0727281042	-0.0439320687	0.0766848557	0.0018910199	0.0651012669	-0.0302072473	-0.0757842403	0.0424646402	0.007121061	-0.0045616995	-0.0146317209	0.0159096544	0.0713161265	-0.0628678071	0.0941519327	-0.0391937335	0.1285445327	0.0064774217	0.083274794	0.0440081874	-0.0330815191	0.0395106411	0.2126037253	-0.0382472346	0.123477294	-0.0040222744	0.0307331444	-0.0542184764	0.0083433008	0.0697473645	-0.1030935778	0.0387676087	-0.0566718635	0.0761341793	0.08282589	-0.0103619456	-0.0585419285	0.0607700108	0.0396195621	0.0022546368	0.0095602589	0.0750498341	-0.0077870276	0.0030665292	0.0186814623	0.0815190508	0.0651867725	-0.053155479	0.0121701454	-0.0064802307	0.040019869	-0.1014013794	0.0238438369	0.0472819555	0.0249446394	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.00134284	0.01563346	1.8032192656000005e-06	0.0002444050715715	0.000615137	0.028579937	3.78393528769e-07	0.0008168127989239	0.113953	0.0260022000000001	0.012985286209	0.00067611440484	0.00218901	-0.00034714	4.7917647801e-06	1.205061796000001e-07	-0.000436196	0.000299641	8.978472888100001e-08	1.9026695041600006e-07	0.000450859	3.930900000000001e-05	2.0327383788100002e-07	1.5451974810000011e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45413.48369675828	-59.42011175750668	2062384501.4757304	3530.749681274583	77927.2507647156	157.67096044146456	6072656411.746868	24860.131766533883	43444.3972688533	-18.88150180786033	356.511110520233	1887415654.0539484	53592.14771694966	42456.61886667783	0.960702	18.215296	0.045963385	0.0230303	-0.0142620242	-0.0102308886	-0.0325320089	-0.0128671325	-0.0143015269	0.0596138181	0.0295097213	-0.04716211	0.0371351387	-0.0362933942	0.0530835436	-0.0352548171	-0.0627149892	0.0361456171	-0.0340537506	-0.0504151932	0.0517719176	-0.1351016797	0.0784243919	-0.0263481689	-0.0519417764	0.0510651389	0.1071977462	0.0097895824	-0.0099959843	-0.0051079028	0.059235565	0.0299014556	-0.113631506	0.0406709708	0.0075424643	-0.0223827596	-0.1282035865	0.0243706553	-0.0346212815	0.0387279228	0.0759317456	-0.0037010668	-0.018468256	-0.0885864852	0.0758809331	0.043031064	-0.0277120907	0.0566714589	0.0294494468	0.0042032052	0.0158940591	0.0566017755	0.0673371761	0.0420116355	-0.0210775331	0.0237189392	0.034316882	-0.0687916093	-0.0254221333	0.0163361179	-0.034060001	-0.1347788354	0.0044106439	0.0098845253	-0.0371786949	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.000118802	0.001461642	1.4113915204000002e-08	2.1363973361640005e-06	0.00337553	0.002760393	1.1394202780899998e-05	7.619769514448999e-06	0.0969517	-0.0170012999999999	0.00939963213289	0.0002890442016899	0.00212487	-6.413999999999986e-05	4.5150725169000005e-06	4.113939599999982e-09	-0.000172531	0.000263665	6.951923222500003e-08	2.9766945961e-08	0.000283863	-0.000166996	8.057820276899998e-08	2.788766401600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45260.94682558256	-152.53687117571826	2048553307.5482123	23267.497068077668	77983.33576957259	56.0850048569846	6081400657.749899	3145.527769807986	43348.37470945248	-96.0225594008225	9220.331913884484	1879081589.9510996	53660.51952987359	41601.27973828489	1.028878	19.507942	0.033365607	0.0182436	-0.0384773375	-0.0487569885	-0.0206634031	0.1084632558	-0.0036339193	-0.0311342964	-0.0105985242	-0.0805899024	-0.0406638689	-0.0561979437	0.1104220419	-0.0836156208	-0.0271599285	0.0563771484	-0.0693729321	-0.032299981	0.0795838383	-0.1195780882	-0.0242117345	-0.0270852329	-0.0228337933	0.063615951	0.0417480745	-0.0698929624	0.0693481169	-0.0776415591	0.0302832512	0.0190255444	-0.058886341	0.0335519311	0.0331737301	0.0724537648	-0.0556546507	-0.0017885069	-0.0126482165	0.0479520668	-0.1671871148	-0.0412929625	-0.0116357844	-0.1705033553	0.0073665981	-0.0230038717	-0.0067748701	0.0390983645	-0.0414449027	0.0122849229	0.0545204712	0.0388456721	0.0675807653	0.0491951439	-0.1351861117	-0.0183232477	-0.0753764788	0.0115074622	-0.0606163081	-0.0074131444	0.0013773832	-0.1177944622	-0.0686768015	-0.0207729962	0.065659863	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00114534	-0.001264142	1.3118037155999995e-06	1.598054996164e-06	-0.00151491	-0.0048904399999999	2.2949523081e-06	2.3916403393599997e-05	0.0970747	0.0001229999999999	0.00942349738009	1.5128999999999536e-08	0.00186811	-0.00025676	3.4898349721e-06	6.59256976e-08	-0.000259999	-8.746800000000002e-05	7.650651024000005e-09	6.7599480001e-08	8.63305e-05	-0.0001975324999999	7.452955230250001e-09	3.901908855624999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45367.93359478302	106.98676920045546	2058249398.6606417	11446.168783951523	77514.27541904348	-469.0603505291074	6008462893.739328	220017.6124384891	43404.9810240186	56.60631456611736	3204.2748487582307	1883992377.6954143	53601.42175249956	41405.166193440375	1.146284	21.734005	0.0749179249999999	0.0309095	-0.0560103523	-0.0579391324	-0.0699055841	0.0163776906	-0.0329820069	0.0230966783	0.0716468298	-0.012724466	0.0206779262	0.0184147895	0.0740039452	-0.0670743809	0.0041048563	0.0143720038	-0.0192048468	-0.0246148019	-0.0141564232	0.021688259	-0.0839140763	0.0117343021	-0.0299622251	0.1543688528	0.0642210981	-0.0466383686	0.0578051265	0.0231687954	0.1562396792	-0.0283333856	-0.1127979775	-0.0291241798	0.0219545277	-0.0680523585	-0.0935996776	-0.0147037714	-0.017349297	-0.0308556382	-0.060924218	0.0265704853	-0.0261010881	0.0190452913	0.00611725	0.0015701958	0.0100280103	0.0687333227	0.0427689112	-0.0188043634	0.0008896313	0.0005249547	-0.0245402321	0.0597383126	-0.0045379325	0.0455986418	-0.0572099942	0.0817349815	-0.0341278628	-0.0337316445	0.0371591813	-0.1030110458	-0.0545907861	-0.0732523993	-0.0403036294	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0169813	-0.01583596	0.00028836454969	0.0002507776291216	-0.014782	-0.01326709	0.000218507524	0.0001760156770681	0.0856474	-0.0114273	0.00733547712676	0.00013058318529	0.00204819	0.00018008	4.1950822761e-06	3.24288064e-08	-0.000570137	-0.0003101379999999	9.618557904399997e-08	3.25056198769e-07	0.000283864	0.0001975335	8.057877049599999e-08	3.901948362225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
