global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
45155.303398831886	n/a	2039001425.0405583	n/a	76642.79065652496	n/a	5874117359.619909	n/a	43161.44552734375	n/a	n/a	1862910380.0098617	53142.49721099214	44172.71507069444	n/a	n/a	n/a	n/a	-0.1584336372	0.0342448993	0.0491586096	-0.039502324	0.0756923655	-0.1723861475	0.0238301942	-0.1351003196	0.0511524989	-0.0270432409	-0.1108107248	0.0080815096	-0.114371163	0.1842724252	-0.0492488793	0.0049251298	-0.0260735073	0.0015325764	-0.0211723136	0.0419518395	-0.0530556856	0.1487491446	-0.062514557	0.0722776474	-0.0039257225	0.0464464814	-0.1137150532	0.0941218355	-0.0888845756	0.0142072331	0.0380934337	-0.0564093921	0.0220574839	-0.0336472852	0.0657809846	-0.039983006	0.094891851	-0.0916722998	-0.1102096715	0.0013517471	0.040625383	-0.1901769207	0.0860355877	-0.1103455342	0.0629096251	-0.0758621507	0.0924542243	-0.0094620229	0.0704003388	-0.069196758	-0.0451092794	0.0308559611	-0.1465409343	0.02461541	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0951173	n/a	0.00904730075929	n/a	0.0308083	n/a	0.00094915134889	n/a	0.460825	n/a	0.212359680625	n/a	-0.00638318	n/a	4.07449869124e-05	n/a	0.000131543	n/a	n/a	1.7303560849e-08	0.000673097	n/a	4.53059571409e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45370.61404792629	215.31064909440465	2058492619.0858865	46358.67561345385	77203.0830309229	560.2923743979482	5960316029.479576	313927.5448084905	43447.962486979166	286.51695963541715	82091.96815872326	1887725444.2699487	53646.923070093966	44567.93284956231	1.478327	29.393845	0.36991495	0.177548	-0.1836360497	0.0136756122	0.081693446	-0.1367108687	0.084348183	-0.0481202079	0.1580643764	-0.1435427305	0.0327835174	0.1113993566	-0.0697396016	-0.0153257292	-0.0113476103	0.1581190433	0.0258123102	-0.0179040939	0.0526569065	-0.0603978244	0.0271979503	-0.109159934	-0.1055116797	0.0271634769	-0.0841335663	0.0726526016	-0.0468020992	-0.0021055134	-0.0035081369	-0.0182919208	-0.0256078424	-0.0593064621	0.0655058903	-0.1028986186	-0.0817820377	0.0327730579	-0.0167040329	0.1127518876	-0.1579657811	-0.0360233295	-0.1438940506	-0.118579384	0.0850358295	-0.0456019001	0.102099472	-0.0748841212	0.0470945249	-0.0668784789	0.0365662664	0.1802731712	-0.0245536962	-0.061677603	-0.0201166665	0.1689152448	0.0289881292	0.0678484766	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.129729	-0.0346117	0.016829613441	0.00119796977689	-0.0808759	-0.1116842	0.00654091120081	0.01247336052964	0.406639	-0.054186	0.1653552763209999	0.002936122596	-0.00447519	0.0019079899999999	2.00273255361e-05	3.640425840099997e-06	-0.00101666	-0.001148203	1.318370129209e-06	1.0335975556e-06	0.000340629	-0.000332468	1.1602811564100001e-07	1.10534971024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45678.68130340604	308.0672554797493	2086541925.6181364	94905.43389882513	78154.67892781971	951.5958968968044	6108153838.310586	905534.7509908336	43543.22944986979	95.26696289062238	9075.794218403222	1896012830.924008	53958.12493580638	46562.15423397315	1.411722	28.069521	0.33409765	0.202691	-0.1329706588	-0.1079899426	0.1148089399	-0.1762270183	-0.0229497865	0.0409115455	0.1003166096	-0.161822126	0.1444397382	0.1740509961	-0.0330879365	0.0091688079	-0.0347898331	0.0873015384	0.0530610794	0.0199173632	-0.0260151901	0.0406262024	0.1204515987	0.0045131188	-0.0333690698	0.1414185384	-0.0481144616	0.0804770556	-0.0093484259	0.0198845462	-0.0791516132	-0.118196994	0.1191294623	-0.0243333142	-0.0686375193	0.0516351022	-0.1235282361	0.0175141518	-0.1130861289	0.0120503408	0.0480110436	0.0208765331	-0.0928886507	-0.1875213071	0.0497839359	0.0489450754	0.0941956273	-0.0498395919	-0.0181689061	-0.078088682	0.0467322189	0.1558579277	0.0516674936	-0.0119224604	0.0679094809	0.1542798344	-0.0659946556	0.1560153404	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.142722	-0.0129929999999999	0.0203695692839999	0.0001688180489999	-0.137524	-0.0566481	0.018912850576	0.00320900723361	0.268326	-0.1383129999999999	0.071998842276	0.0191304859689999	-0.00224514	0.00223005	5.0406536196e-06	4.973123002500002e-06	-0.00108931	-7.265000000000006e-05	5.278022500000008e-09	1.1865962761e-06	0.000120458	-0.000220171	1.4510129764000002e-08	4.8475269241000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45769.32287129194	90.64156788589752	2094830916.0965672	8215.89382881377	78824.77968204832	670.1007542286097	6213345891.923458	449035.0208177517	43404.98504557292	-138.24440429687093	19111.515319396705	1883992726.806409	54570.42204026442	47862.0934563072	2.900902	57.679165	0.9066886	0.494522	0.0843907051	-0.1353614812	0.0259379573	-0.1406771411	-0.4802498802	-0.0316088623	-0.044545346	-0.0581382464	-0.0208190644	-0.0022643095	0.2791936027	0.0725911909	-0.07611438	0.199262605	0.0285469037	0.2430626873	0.0071142433	-0.0356674225	0.1968625884	0.0216216245	0.2495566603	0.0143477045	-0.0474893633	-0.080769867	-0.2046748276	-0.0303963313	-0.0087822649	-0.0099236845	-0.0628960351	0.0749320217	0.0212533155	-0.1089856375	-0.0531317784	-0.0004591399	-0.1012263559	0.0098918475	0.0996033291	0.0692854488	0.2558969408	-0.3833563956	-0.0453666395	-0.2185379086	-0.1743887038	-0.1718118793	-0.1292144611	-0.0513825502	-0.2395584669	-0.0511660766	-0.0144455739	0.0488063284	-0.0344424096	0.1174030418	0.0916122682	0.0758582532	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.147018	-0.004296	0.021614292324	1.845561600000019e-05	-0.0558869	0.0816371	0.00312334559161	0.00666461609641	-0.0849719	-0.3532979	0.00722022378961	0.1248194061444099	-0.0100224	-0.00777726	0.00010044850176	6.048577310760002e-05	-0.00153476	-0.00044545	1.984257025e-07	2.3554882576e-06	0.0012469	0.001126442	1.55475961e-06	1.268871579364e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45274.93980614231	-494.3830651496246	2049820174.4498096	244414.615106738	75679.58277789367	-3145.1969041546545	5727399249.43606	9892263.565904023	43212.7371484375	-192.24789713541395	36959.2539529887	1867340651.8599503	52865.85716236888	46499.82527993585	2.079718	41.35141	0.4585224	0.222332	0.0947969681	-0.0771971736	-0.1796548849	0.1816183728	0.1071089881	-0.0646380821	-0.1202397984	0.0686206298	0.085094557	-0.1257814617	0.1744269452	0.0816796457	0.0058521433	0.2095607773	-0.1784413725	0.1151025982	0.0165328292	-0.0354297227	-0.0947738907	-0.08093605	0.0401822745	0.0077148233	-0.0289388352	-0.0588035012	0.1961243247	-0.0362438367	-0.0070067673	-0.0495603634	0.0376169832	0.0246066781	-0.0529075343	0.0024059552	0.0739535973	0.1344322497	0.1005948772	-0.0625976513	-0.0940025374	-0.0242695882	0.0378132154	0.135693642	-0.1281223451	-0.1473557267	-0.0486201633	-0.1210864552	0.3397664135	-0.0140642827	-0.1627504958	-0.1046785651	0.1079012662	0.0107260295	-0.082407312	0.0163307694	0.1198140755	0.096544168	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.1069	0.040118	0.01142761	0.001609453924	0.070022	0.1259089	0.004903080484	0.0158530510992099	0.0342152	0.1191871	0.00117067991104	0.01420556480641	-0.0119677	-0.0019452999999999	0.0001432258432899	3.7841920899999954e-06	-0.000248582	0.001286178	1.654253847684e-06	6.179301072400002e-08	0.00101221	-0.00023469	1.0245690840999998e-06	5.507939610000004e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44971.33605138167	-303.6037547606393	2022421066.246301	92175.2399047584	76044.3898262098	364.8070483161282	5782749224.04056	133084.1825011259	43062.71705403646	-150.02009440104302	22506.02872409786	1854397600.0760024	52792.81182938156	44377.99913756023	1.684411	33.491455	0.2233683249999999	0.142778	0.0282847695	0.0287598751	-0.1269589328	0.1179799606	0.1090485267	0.0630674142	-0.1127369469	-0.0124061517	0.1168221173	-0.1706732546	0.1023875903	0.1436166127	-0.0600389581	0.0764615257	-0.0870947115	-0.01406766	0.0524426778	0.0371247351	-0.0949313101	-0.0222334597	0.0932360462	-0.1195055237	0.1272291609	0.0381034371	0.0498272786	-0.0051492268	-0.1072625021	0.0313077371	0.0195550132	-0.0499447659	-0.0505986179	-0.04414961	-0.0151312393	-0.1063890269	-0.140647337	-0.0953331775	0.008212327	-0.0097325194	0.0160871748	0.1534192451	-0.1806692861	-0.109149623	0.027845877	-0.0596061948	0.1514957539	0.0386032652	-0.113595453	0.0071472806	-0.0211659585	0.0866829442	0.0805397473	-0.0194395986	0.0844625744	-0.000476013	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.11671	-0.00981	0.0136212240999999	9.623609999999998e-05	0.0923856	0.0223635999999999	0.00853509908736	0.0005001306049599	0.062912	0.0286967999999999	0.0039579197439999	0.0008235063302399	-0.0092221	0.0027455999999999	8.504712841000001e-05	7.538319359999995e-06	4.68665e-05	0.0002954485	8.728981615225003e-08	2.19646882225e-09	0.00122112	0.00020891	1.4911340544e-06	4.364338810000004e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44913.02404821443	-58.31200316724426	2017179729.1554875	3400.289713376704	75970.8429512098	-73.546875	5771568978.717382	5409.142822265625	43047.69937174479	-15.017682291669187	225.53078141351435	1853104421.2001169	52978.24996039117	44367.98641297461	1.060042	21.077005	0.161619325	0.0851742	0.0347422681	0.0390640791	-0.1597026206	0.0600506663	0.114483282	0.0192079185	-0.0514763102	-0.0192184039	-0.077978242	-0.1741476453	0.0986661584	0.1219140177	-0.116667923	0.0213764991	-0.1120969764	0.0008647709	-0.0873521487	-0.0376061362	-0.0978055666	-0.0161961921	-0.0208406394	0.0620170605	0.0313220362	0.0644051852	0.13285986	-0.0513032599	0.0589640293	-0.0450444496	-0.0613719124	-0.0161078136	-0.0102440106	-0.0128675488	0.0074773425	-0.0407203811	0.0203587549	0.0565049861	0.0214318357	0.0892355563	0.0263855775	0.1045019108	-0.168673773	-0.1281829554	0.1002715262	-0.063885545	0.0787293999	0.0687871644	-0.056036417	-0.0145585406	-0.065985202	-0.0413083763	0.0437933895	-0.0132581379	-0.0522623298	0.0755886692	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.116744	-3.400000000000625e-05	0.013629161536	1.1560000000004251e-09	0.101598	0.0092123999999999	0.0103221536039999	8.486831375999992e-05	0.117351	0.054439	0.013771257201	0.002963604721	-0.0078400499999999	0.00138205	6.146638400249844e-05	1.910062202500276e-06	-0.000176823	-0.0002236895	5.0036992410250016e-08	3.1266373329e-08	0.000868181	-0.000352939	7.537382487609999e-07	1.2456593772100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44985.71717757077	72.69312935633934	2023714749.9803855	5284.291055617485	76998.48080414707	1027.637852937274	5928766046.146605	1056039.556789531	43170.36695638021	122.6675846354192	15047.33632028773	1863680583.1485243	53226.09779692964	43408.937643113015	1.476043	29.348442	0.37231765	0.215693	-0.0336310492	0.0989040242	-0.0857992881	-0.0996868832	0.0827202767	0.0937149029	0.0177451926	-0.0750495061	-0.1323039579	-0.0465914624	-0.0259631361	0.0250953791	-0.1080101127	0.0452875467	-0.0417100993	-0.1080675548	-0.0678654298	-0.0262364909	-0.0781426852	-0.0089871937	-0.0978407949	-0.0888062999	0.0771026139	0.0509575797	0.0001695498	0.1231341588	-0.0010142671	-0.0446209868	0.1065262433	-0.011803367	-0.1372128462	-0.036446346	-0.0139400255	0.0012741587	-0.0750967526	-0.0917304838	0.018876893	0.0445376021	-0.0684403059	0.0328408384	-0.1148227394	0.0066118532	0.1214377847	-0.0797040925	-0.123798645	0.0021470473	-0.0618968134	0.0481297508	-0.0768711964	-0.0361118831	0.0675102836	-0.1115652197	-0.016442472	-0.0201921635	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0884147	0.0283293	0.0078171591760899	0.00080254923849	0.0563918	-0.0452061999999999	0.0031800351072399	0.0020436005184399	0.156871	0.03952	0.024608510641	0.0015618304	-0.0037912	0.0040488499999999	1.4373197440000002e-05	1.6393186322499198e-05	-0.000325271	-0.000148448	2.2036808704000008e-08	1.0580122344100001e-07	-0.000119764	-0.000987945	1.4343415696e-08	9.76035323025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45150.82874936008	165.1115717893117	2038597336.7540407	27261.831138737038	76600.94608403178	-397.5347201152909	5867704940.968743	158033.85369714262	43282.63340169271	112.26644531249622	12603.754743103704	1873386354.185325	53329.85098339161	43951.23565012001	1.33521	26.548227	0.2643353999999999	0.147197	-0.0717620654	0.0432523454	-0.0663045216	-0.0007875271	0.0568577447	-0.0656007048	-0.0671727787	-0.0386151103	-0.0765947984	0.0082138762	-0.046700509	0.02980404	0.0413038116	0.0390920219	0.060514877	-0.0949047974	-0.0417171237	-0.0383016515	-0.0718783851	0.0138139582	0.0226976239	-0.0545020319	0.0289490191	0.0191758609	-0.1185099951	0.0696139613	-0.0068108509	0.0550269723	-0.0875683128	-0.0561337074	0.0126138443	0.1015317763	-0.0723304206	-0.0931558091	0.0236450201	0.0200694247	0.1372636059	-0.0871194079	-0.0357684905	0.0111906988	-0.0124685096	-0.0147151716	-0.0082685118	-0.000383164	-0.0093857674	-0.0279136372	0.1438165161	0.0003344473	-0.0366600665	-0.0865926641	0.1019358029	0.0030416947	0.0748434165	0.0160224072	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.107027	-0.0186123	0.011454778729	0.0003464177112899	-0.0218194	-0.0782112	0.00047608621636	0.0061169918054399	0.157708	0.0008369999999999	0.0248718132639999	7.005689999999609e-07	-0.00146959	0.00232161	2.1596947681e-06	5.3898729921e-06	-0.000866177	-0.000540906	2.92579300836e-07	7.50262595329e-07	-0.000590746	-0.0004709819999999	3.48980836516e-07	2.21824044324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45401.09254576726	250.2637964071764	2061259204.349323	62631.96779213264	77078.88162557362	477.9355415418395	5941153992.64919	228422.3818688914	43454.435862630206	171.80246093749884	29516.08558418081	1888287996.1394424	53569.90542094624	44668.30346747567	1.115034	22.170425	0.1339332499999999	0.0577843	-0.0394066327	-0.0142448535	-0.0530795459	-0.0259352042	0.005670817	-0.0472883412	-0.0696794101	-0.0438937686	-0.0044229388	0.0881068846	-0.0503149086	-0.0106866444	0.093698798	0.0877436481	0.0653007024	-0.0986761374	0.0449734003	-0.0552312271	-0.092765533	-0.0149486298	-0.0145654523	0.1406479457	-0.0069608234	0.0328053549	0.0707363539	-0.0169787147	-0.136583063	0.1222354461	0.0738994996	-0.0256321596	0.0542987357	0.1226802229	0.0168959986	-0.0257079511	-0.0768425856	-0.0378077837	-0.0645001196	-0.1203890172	-0.0307077526	-0.0427923661	0.0298044845	0.0323029811	-0.0621997286	0.014934716	0.0260437604	-0.1246404237	0.1654459199	-0.0074729326	-0.0190797905	-0.0526894503	0.0189152227	0.0314273673	0.0679799824	0.1076089292	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.123891	-0.016864	0.015348979881	0.000284394496	-0.0483372	-0.0265177999999999	0.0023364849038399	0.0007031937168399	0.127786	-0.0299219999999999	0.016329261796	0.0008953260839999	-0.000973774	0.000495816	9.48235803076e-07	2.4583350585600004e-07	-0.00118993	-0.000323753	1.0481600500900005e-07	1.4159334049000002e-06	-0.000197726	0.0003930199999999	3.909557107600001e-08	1.5446472039999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
