global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
45890.614610193225	n/a	2105948509.30128	n/a	79726.89086418346	n/a	6356377126.869419	n/a	43867.00929143676	n/a	n/a	1924314504.1749992	54667.66636081891	43040.5068417867	n/a	n/a	n/a	n/a	-0.1207017964	-0.1388446746	-0.0028586724	-0.1794476629	-0.0478664773	0.0234164962	0.0198042766	-0.1817168554	0.0536573833	-0.2148965278	0.0933725965	0.0466696427	-0.0852536978	0.02663582	-0.137446361	0.0747982508	-0.0818639512	0.0283669409	0.0686602085	-0.0708364758	0.1000333364	-0.0803182994	0.04062855	-0.0190626692	0.1312290549	-0.0633583046	0.0141273355	-0.0750840232	0.1885978546	-0.0513199584	-0.2496804321	0.1026422537	-0.1334928068	0.1888425662	0.0768062341	-0.0070921697	0.0364832132	-0.102645246	0.0081212716	-0.0635405918	0.1639399367	-0.0660617022	0.1896696983	-0.0760985413	-0.0233802218	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0107746	n/a	0.00011609200516	n/a	-0.0789529999999999	n/a	0.0062335762089999	n/a	0.446915	n/a	0.199733017225	n/a	-0.00452536	n/a	2.04788831296e-05	n/a	-0.00142106	n/a	n/a	2.0194115236e-06	-0.00180226	n/a	3.2481411076e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45501.439645731705	-389.17496446151927	2070381009.834165	151457.15296362477	79053.6771221645	-673.2137420189538	6249483866.535436	453216.7424431625	43610.16086255836	-256.84842887840205	65971.11541730356	1901846130.458217	54258.85879853303	41003.67428464536	1.448864	34.076923	0.37377685	0.191233	-0.1146488008	-0.0320136852	0.0293773955	-0.0935772178	-0.060317599	-0.0405478584	0.0793548937	-0.1403996116	-0.0408558495	-0.08909054	0.0792870565	0.0475269243	0.0207302253	0.055200968	-0.0285473936	-0.0678499238	-0.0754796771	0.0828537872	0.0209603978	-0.061596738	-0.0304327034	-0.0311480016	-0.0138905952	0.0468015177	0.1372242202	-0.0416639545	-0.0376937765	-0.0235824242	0.0693088571	0.1589919042	0.0087454595	-0.0057360081	-0.0818981828	0.1053316268	-0.0108713308	0.0871990779	-0.0162190056	0.0676466511	0.1285840634	-0.1019609257	0.1241013795	-0.1121933336	0.0151742285	0.023301169	-0.0292152101	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.00349815	0.00727645	1.2237053422499998e-05	5.29467246025e-05	0.0255725	0.1045254999999999	0.00065395275625	0.0109255801502499	0.293573	-0.153342	0.0861851063289999	0.023513768964	-0.00610512	-0.00157976	3.72724902144e-05	2.495641657600001e-06	-0.000961072	0.000459988	2.1158896014400006e-07	9.23659389184e-07	-0.00193517	-0.0001329099999999	3.7448829289e-06	1.7665068099999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45358.81659215606	-142.62305357564765	2057422242.640852	20341.33541124206	78861.85597438134	-191.82114778316463	6219192327.724066	36795.35273685069	43531.60697421477	-78.55388834359474	6170.713373897949	1895000805.757504	54074.5570990535	40499.44052434851	1.001558	23.556398	0.17354695	0.0981884	-0.1204024153	-0.0070748674	-0.0161436811	-0.1420788408	0.0239043713	0.028035479	0.0108267071	-0.0648243545	-0.0981852977	-0.0402294384	0.0660364341	0.0735601226	-0.0429836371	0.1329276963	0.0623788674	-0.043617072	-0.027109653	0.0575251373	-0.1277508073	0.0930127311	-0.0891524149	-0.086367549	-0.0742993186	0.115171944	0.1737590139	-0.0575115258	-0.0334791381	0.0318368521	-0.0719168183	-0.2108813365	0.0332496597	0.0503294563	-0.1222571935	0.0855540282	-0.0511876874	0.0280941349	-0.0937393728	-0.0002426203	0.0923146723	-0.1305963437	-0.0301876235	-0.0823653708	-0.0028479983	-0.0154235669	-0.0153878057	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0174425	-0.01394435	0.00030424080625	0.0001944448969224	0.0457852	0.0202126999999999	0.00209628453904	0.0004085532412899	0.380863	0.08729	0.145056624769	0.0076195441	-0.00648241	-0.0003772899999999	4.20216394081e-05	1.423477440999998e-07	-0.00123339	-0.000272318	7.415709312400001e-08	1.5212508921e-06	-0.00154278	0.0003923899999999	2.3801701284000005e-06	1.5396991209999988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45397.2774442196	38.460852063544735	2060912799.3474495	1479.2371414538734	78346.77060943449	-515.0853649468481	6138216464.927348	265312.9331824277	43502.15289752228	-29.454076692483795	867.5426338067172	1892437306.7194064	54129.91618341806	40349.63416567202	1.525301	35.874699	0.545172254	0.323744	-0.084397893	0.044744317	0.005267952	-0.0464478487	-0.1055889432	-0.0824526872	0.0529590945	-0.025089226	-0.111457226	0.0097296716	-0.0162580553	0.0983836105	0.0514494262	-0.0067488846	0.1434665869	-0.037269548	-0.072835571	0.1525741403	-0.0278039394	-0.0192256653	-0.1683774497	-0.1598359589	-0.174408575	-0.2602038034	0.0551860161	0.0198233724	0.0391006239	-0.040648617	-0.0354497041	0.0373578245	0.0312239945	-0.069244708	-0.0233828534	0.0586381425	-0.0853591211	0.1258061144	-0.031273997	0.1967051458	0.10700467	-0.0324666942	0.0327934607	-0.1145745078	-0.1293954423	0.1068594324	-0.0106563198	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0393934	-0.0219509	0.00155183996356	0.00048184201081	0.000724296	-0.045060904	5.246046956160001e-07	0.0020304850692972	0.101388	-0.279475	0.010279526544	0.078106275625	-0.00470541	0.001777	2.21408832681e-05	3.157729e-06	-0.00237053	-0.00113714	1.2930873796e-06	5.6194124809e-06	-0.000483211	0.001059569	2.33492870521e-07	1.1226864657610004e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45346.00045681356	-51.27698740603955	2056259757.429336	2629.329437439139	78141.73284447375	-205.03776496073988	6106130411.937108	42040.48506009561	43493.82877493633	-8.324122585952864	69.2910168259706	1891713141.5034797	53858.64193577609	40934.33212133337	1.388548	32.658306	0.3375443040000001	0.18088	-0.073985841	0.0231521729	-0.0076906345	-0.0446995798	0.0276896828	-0.0571946143	-0.0742434924	-0.0464067437	0.0584983821	-0.0099928979	0.0574310212	0.0542253314	-0.0334922297	0.057392843	0.1434759926	-0.0589490791	-0.0281806768	0.1869946656	-0.0275187802	0.058833345	-0.0477851719	-0.1096152938	0.1085186504	0.1669435972	-0.0378567743	0.0630617985	-0.1279170729	-0.1111724777	0.0756701341	0.0286427293	0.0621429913	-0.0434222568	-0.0719994017	0.006764246	-0.0546966215	-0.0135370111	0.0259004116	0.0802347514	0.0895038985	-0.0640750491	-0.0339552609	-0.0340283388	0.0733887086	0.0033414703	-0.009724739	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00760405	0.04699745	5.78215764025e-05	0.0022087603065025	0.0497733	0.049049004	0.00247738139289	0.002405804793392	0.236607	0.135219	0.055982872449	0.018284177961	-0.00606177	-0.00135636	3.67450555329e-05	1.8397124496e-06	-0.00160583	0.0007647	5.847660900000001e-07	2.5786899889e-06	-0.000478694	4.516999999999998e-06	2.29147945636e-07	2.0403288999999975e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45320.381605215865	-25.61885159769736	2053936988.8423889	656.3255571848405	77871.80702728426	-269.9258171894908	6064018329.694598	72859.94678541439	43395.56848869906	-98.26028623727323	9655.08385143087	1883175364.4573703	53596.48785576248	40482.30657077365	1.389522	32.681221	0.28179233	0.202929	-0.0919278361	0.0475282803	0.0151365013	-0.0270621266	0.0248051615	-0.095627288	-0.061974858	-0.0611835644	-0.0005456543	0.0422801209	0.0332735586	0.0606233003	-0.0079355273	0.0397487706	0.0320682889	0.058132464	-0.0991775182	-0.0628111005	0.0931268683	0.0163907938	-0.1227423604	0.0569123953	0.0184718035	0.1584524049	0.0167345767	-0.1125477867	0.0102836841	-0.2309783871	0.0430773786	-0.038901411	0.0297209228	0.040329615	-0.0587593561	-0.0374660802	-0.1111827944	-0.0504265703	0.01539109	0.045258395	-0.0130291182	-0.0904895516	0.0450697487	0.0386326503	-0.1399252202	-0.0835754494	-0.1904659033	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00333812	-0.00426593	1.11430451344e-05	1.81981587649e-05	0.0580498	0.0082765	0.0033697792800399	6.850045224999998e-05	0.042987	-0.19362	0.0018478821689999	0.0374887044	-0.00570507	0.0003567	3.2547823704899995e-05	1.2723489000000046e-07	-0.000721284	0.0008845459999999	7.824216261159999e-07	5.20250608656e-07	-0.000750046	-0.000271352	5.62569002116e-07	7.363190790399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45741.96803208413	421.5864268682635	2092327639.4482064	177735.1153195497	78787.57488053221	915.7678532479476	6207481955.5554695	838630.7610423545	43397.28933441214	1.7208457130836905	2.961309968238515	1883324721.5746815	54477.12182805912	44901.645780549225	2.476522	58.247204	0.79947828	0.514992	0.1229163003	-0.0309776975	0.0349544887	0.0047939701	-0.2638626981	0.0075380393	-0.0105475838	0.0634953275	-0.1400085107	0.10536181	-0.1171598995	0.1057859863	0.2341448985	-0.0084733929	0.1274569387	0.0994396274	-0.0061579447	0.0508557007	0.0492812236	-0.0279623189	-0.016062797	0.1273493919	0.0925431861	0.0439191589	0.0166228041	0.0168179111	0.1410321012	-0.1237320559	0.0996116365	-0.0403692534	0.0301588932	0.1200947178	0.1232749711	0.0617400495	-0.1156309772	0.1527985914	-0.0533990834	0.1742725476	-0.1380390471	0.1329405908	0.0732159675	0.0235477659	-0.1358393224	-0.2548577139	-0.1189466856	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.00920731	-0.01254543	8.477455743609999e-05	0.0001573878138849	-0.10645	-0.1644998	0.0113316025	0.02706018420004	-0.43076	-0.473747	0.1855541775999999	0.224436220009	-0.00497845	0.0007266199999999	2.47849644025e-05	5.279766243999999e-07	0.000252843	0.000974127	9.48923412129e-07	6.392958264899999e-08	-0.00202302	-0.001272974	4.0926099204e-06	1.6204628046760002e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45931.17182420671	189.2037921225783	2109672545.1448	35798.074953563824	78557.40523378014	-230.1696467520669	6171265917.064347	52978.06628597127	43633.284320617575	235.99498620543451	55693.63351410324	1903863500.603852	54856.95534817233	46807.19274811921	2.050346	48.22364	0.95052326	0.567524	0.2153585498	-0.1426752974	-0.0341088404	0.0828744359	-0.168991529	0.0886278865	-0.1500596396	-0.0016334626	-0.0319392176	-0.0017446929	-0.2592440023	0.0801110905	0.0677450466	-0.1547369558	0.0341679939	0.0122627617	0.0530159294	-0.0642319078	-0.0387989166	0.096271675	0.1176296451	0.0050340018	0.0879423005	-0.062478909	0.0548934573	0.0545636607	-0.1088493155	-0.0274115944	-0.1161304086	-0.0429216999	-0.0474393609	0.01978326	0.215431813	0.1613419929	-0.1042625943	-0.0558528312	-0.0586413626	-0.0162829054	0.0183451207	0.2282305915	-0.0680015289	0.0624877812	0.2333439212	-0.1602537319	0.2864177158	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0481634	-0.03895609	0.00231971309956	0.001517576948088	-0.374419	-0.267969	0.140189587561	0.071807384961	-0.534884	-0.104124	0.286100893456	0.010841807376	0.00419247	0.0091709199999999	1.7576804700900003e-05	8.410577364639998e-05	-9.11504e-05	-0.0003439934	1.1833145924356e-07	8.308395420159999e-09	-0.00329759	-0.00127457	1.08740998081e-05	1.6245286849000002e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45489.689040210535	-441.4827839961727	2069311808.9750504	194907.04856501124	77104.73582001506	-1452.6694137650777	5945140285.874314	2110248.425688574	43618.21929050828	-15.065030109297368	226.95513219403625	1902549054.0748684	54163.55244511211	44723.038172290944	1.692319	39.802937	0.5806737	0.335104	0.1614702875	-0.0354861558	0.0349583569	0.163494743	0.0540976313	0.1791922796	0.0883880446	-0.0719524764	0.0988819549	-0.0381912024	-0.1131325055	-0.0436664606	0.1384572292	-0.1326828691	-0.1300548017	0.0361186908	0.2034692155	-0.026654892	-0.1393114719	-0.0075516559	0.0970760177	0.0569391372	-0.0613425136	0.1105913829	-0.0154284171	-0.0907203814	-0.0174694645	-0.1822146085	-0.0150084194	0.1365106005	0.003389204	-0.0126735751	0.113527028	0.0204166116	0.0971267438	-0.0794098584	-0.0066670536	-0.1381087976	0.0937561155	0.2287536904	-0.0339546275	-0.0210270905	-0.1151854457	0.007740746	0.0414928036	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0262627	0.0219007	0.00068972941129	0.00047964066049	-0.127969	0.24645	0.016376064961	0.0607376025	-0.33184	0.203044	0.1101177856	0.041226865936	0.00304712	-0.00114535	9.2849402944e-06	1.3118266225000009e-06	-9.11504e-05	0.0	0.0	8.308395420159999e-09	-0.00225736	0.00104023	5.0956741696e-06	1.0820784529000002e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45229.52388986669	-260.1651503438479	2045709831.3040211	67685.905453437	77565.01812341371	460.2823033986497	6016332036.485497	211859.7988219666	43393.307433149406	-224.9118573588712	50585.34358061723	1882979129.9878197	53839.04643990469	41778.94710557726	1.487833	34.993473	0.35996793	0.173505	0.082159347	0.0697777124	-0.0070764199	0.0916836515	0.0422366132	-0.0126686324	-0.074123056	0.1284869336	0.102657465	0.0370768386	-0.0329010778	-0.0801355161	-0.0994945192	-0.0580855256	0.0149897407	0.0842495228	0.0324431501	0.0001323415	-0.0993106455	0.0890098825	-0.0407453996	0.035505747	-0.1260640046	-0.0068494155	-0.076879775	0.0550743109	0.0262910669	0.0837608888	-0.0616987374	0.0018119394	-0.0867050386	-0.0866273858	0.059425179	-0.0793932497	0.0690764043	-0.1028108781	0.0497859097	-0.0125328558	-0.1038366148	-0.0204322478	-0.0559190513	0.0266075745	-0.083314551	-0.0629969057	0.0551949463	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0120453	0.0142174	0.00014508925209	0.00020213446276	-0.00510809	0.12286091	2.60925834481e-05	0.0150948032060281	-0.276694	0.055146	0.076559569636	0.003041081316	0.00148023	-0.00156689	2.1910808529e-06	2.4551442721e-06	0.000811972	0.0009031224	8.156300693817601e-07	6.59298528784e-07	-0.0013725	0.0008848599999999	1.88375625e-06	7.829772195999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
