global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
45611.61512292158	n/a	2080419434.1215289	n/a	78397.36821817614	n/a	6146147343.536294	n/a	43430.0603667324	n/a	n/a	1886170143.4580207	54071.21871726606	44552.183389842285	n/a	n/a	n/a	n/a	-0.0323369374	0.0486365098	-0.031502669	0.1192851817	-0.0030353381	-0.0021600923	0.0533671209	-0.0115503755	0.1100466862	-0.0149905041	-0.0391327051	-0.1972007864	0.0054604199	-0.0243720215	0.0027764536	0.1954392254	-0.2003921969	0.0372853526	-0.1274070722	0.0353535956	-0.1045412513	0.0728991369	-0.0969974633	-0.0771765228	0.1385815026	-0.1044504444	0.0051964514	-0.091269489	0.07674478	-0.008701964	0.0022318064	-0.0254329246	0.0846243372	-0.062562433	-0.0400801201	-0.0820728362	0.1076150851	-0.0139685879	0.1115254785	-0.0143878322	0.1868631449	-0.0928614631	0.1686708929	-0.0388036218	0.0263111781	-0.0272885536	0.0334725718	-0.0504347154	0.1243859472	0.1203780544	0.1203546593	0.1203156708	-2.01212e-05	n/a	4.0486268944e-10	n/a	0.0399057	n/a	0.00159246489249	n/a	-0.139239	n/a	0.019387499121	n/a	0.00134545	n/a	1.8102357025e-06	n/a	-0.000150014	n/a	n/a	2.2504200196e-08	-0.000285891	n/a	8.173366388099999e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45621.8747116077	10.25958868611633	2081355452.20163	105.25916000828622	78118.81453870007	-278.5536794760701	6102549184.931817	77592.1523496572	43352.54567720975	-77.51468952264986	6008.527091792804	1879443216.694558	54215.080895109546	44793.77877801902	1.270925	29.271532	0.2622711859	0.144598	0.1046341328	0.0443883783	-0.0009721094	0.0275703752	-0.1040130767	-0.0743420336	0.1106710276	-0.0715122291	0.0861189888	-0.0048831822	0.0674601534	-0.1427400929	0.1238672341	-0.0966775802	0.0921033392	-0.0548895462	-0.0278891794	0.0026918213	-0.0169653371	0.0279183359	-0.0614285171	-0.0260765228	-0.0569272227	0.0367738596	0.0414406901	-0.1165605426	-0.0061102964	-0.0930967602	-0.0597113317	0.0769438242	-0.0992013914	0.0609786607	-0.0126124429	-0.0973314641	-0.1555300534	-0.0813867675	0.2336942293	-0.0333854396	-0.0594868918	0.0053846905	0.0416368845	-0.1774385018	0.0832438137	-0.0626314152	-0.0727539203	0.0052684097	0.2037000791	-0.0713842304	0.0546155925	0.1203156708	0.1201052059	0.1197547036	8.31147e-05	0.0001032359	6.90805335609e-09	1.065765104881e-08	0.0580624	0.0181566999999999	0.00337124229376	0.0003296657548899	-0.205801	-0.066562	0.042354051601	0.004430499844	-0.00125539	-0.00260084	1.5760040521000002e-06	6.7643687056e-06	1.05879e-22	0.000150014	2.2504200196e-08	1.1210362640999999e-44	0.00051224	0.0007981309999999	2.623898176e-07	6.370130931609998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45680.50082192906	58.62611032136192	2086708155.3422616	3437.020811412499	78190.49733207152	71.68279337145214	6113753873.036684	5138.422865534302	43388.66641699535	36.12073978559784	1304.7078426588705	1882576373.4453	54000.99220795871	44164.30785492744	1.162349	26.770855	0.2408763715	0.180894	0.0536536335	0.0647414986	0.0251338375	-0.0325334039	0.0038056935	0.1409240271	0.0804470631	-0.0505247831	0.0193602601	0.0204053734	0.0452940027	-0.0610479475	0.0862439497	-0.0712342779	0.0105415083	0.0356000254	0.0352701505	0.1012851922	0.0220710341	0.0333335741	-0.0423140593	-0.0760294098	0.1142728701	0.0700340865	-0.0762905445	-0.1112362855	-0.1222932744	-0.1030434444	0.0872073845	0.0646234834	0.0040005672	-0.0617184264	0.0044935663	-0.0438146326	-0.0235862067	0.0107764321	0.1023310255	0.1072456106	0.0086464781	-0.0572210033	-0.0064559568	0.069321594	0.0590999298	-0.0052386276	0.0470481448	-0.1357527974	0.1074927296	0.0338912015	0.0116359072	0.120190936	0.1196068161	0.1186353847	-7.63068e-05	-0.0001594214999999	5.82272772624e-09	2.5415214662249995e-08	0.0581361	7.370000000000293e-05	0.00337980612321	5.4316900000004325e-09	-0.0635645	0.1422365	0.00404044566025	0.02023122193225	-0.00294454	-0.0016891499999999	8.670315811599999e-06	2.853227722499999e-06	0.000249811	0.000249811	6.240553572100002e-08	6.240553572100002e-08	0.000483066	-2.9173999999999972e-05	2.33352760356e-07	8.511222759999986e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45664.60270063687	-15.898121292193537	2085255939.807012	252.75026062129749	78715.48279311977	524.9854610482435	6196127231.353934	275609.7343120367	43351.72442291161	-36.9419940837397	1364.710926883059	1879372010.440071	53948.43226529766	44290.23927781466	0.879876	20.265022	0.1000837267999999	0.0627423	0.0297243772	0.045994537	0.0397336676	-0.0801800507	0.0644811066	0.1248925751	0.0122687873	0.0157040389	-0.0151772213	0.0101554029	0.0519662756	-0.000915675	-0.0158588611	0.0088279138	-0.0449782726	0.0251700604	-0.0350176378	0.1397952629	-0.0104739324	0.0416741607	-0.0589036623	-0.006496292	-0.1484482625	-0.0312087201	-0.0858751659	-0.1113584974	0.1391470491	0.0299149903	0.0886594941	0.2053607161	-0.0280263928	0.0717603196	-0.0915602306	0.1524094807	0.0298406974	0.065968607	0.0236508755	0.1401672419	0.0500417583	-0.0455690583	-0.0038630124	0.0080653586	0.0531083828	0.0579403735	0.0210380199	-0.0636189311	-0.013068063	-0.0411546804	0.0282304475	0.1200039147	0.1188605229	0.1169629329	0.0169866	0.0170629068	0.00028854457956	0.0002911427884654	0.0652019	0.0070657999999999	0.0042512877636099	4.992552963999986e-05	-0.00631648	0.05724802	3.98979195904e-05	0.0032773357939203	-0.00289674	4.779999999999975e-05	8.391102627600001e-06	2.284839999999976e-09	0.000261732	1.192099999999997e-05	1.4211024099999927e-10	6.8503639824e-08	0.000797485	0.000314419	6.35982325225e-07	9.885930756100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45618.45432202092	-46.14837861594424	2081043374.7303092	2129.6728488805397	78436.30703200508	-279.1757611146895	6152254260.818969	77939.10559396619	43392.71521983718	40.99079692556552	1680.2454325929516	1882927734.149889	53895.91918263355	43635.83931935057	0.840389	19.35556	0.1565711799999999	0.0729053	-0.0134432713	0.0680224433	0.0579815136	-0.1118824305	0.0478933156	0.0627868407	-0.0812156776	0.0087978083	-0.0696482735	0.0115911676	0.0704839462	0.0853280786	-0.008332618	0.0084133595	0.028712542	-0.0148071596	-0.1173269295	0.0439008524	-0.011659286	-0.1040580557	-0.0435724691	0.0381642228	-0.062275763	0.0815177028	-0.1346134417	0.1784452494	-0.0630851478	-0.015036946	-0.0206954891	0.0946319772	0.0426230135	0.0677466751	0.0769708564	0.0602029129	0.0512048066	0.0990903514	-0.0172041603	0.0862364236	-0.0372053924	-0.0047464972	-0.0822751211	0.0112796592	0.0355057947	-0.0046480579	0.0265439163	-0.0580296461	-0.0540303076	-0.0472775423	-0.0048855697	0.1197547036	0.1178678731	0.1147451459	0.0349573	0.0179706999999999	0.0012220128232899	0.0003229460584899	0.0447924	-0.0204094999999999	0.00200635909776	0.0004165476902499	0.0465982	0.05291468	0.00217139224324	0.0027999633595024	-0.00312309	-0.0002263499999999	9.7536911481e-06	5.123432249999989e-08	0.000664358	0.000402626	1.62107695876e-07	4.41371552164e-07	0.000120935	-0.00067655	1.4625274225e-08	4.577199025000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45645.517995498754	27.06367347783089	2083513313.0774007	732.4424221146471	78370.09584973523	-66.21118226984981	6141871923.496687	4383.920657571274	43385.43887477245	-7.276345064725319	52.94519750095251	1882296306.3566167	53947.97549591917	44367.207985181485	0.989126	22.781225	0.1321288	0.0629935	-0.0298996558	0.041640009	0.020966824	-0.0285022206	0.031642173	0.027077854	-0.0734827617	-0.0006538386	0.038011915	-0.0493717761	0.0489135765	0.0644635471	0.016500579	-0.0235749896	0.02381694	0.0139171492	-0.0362448941	0.1520849029	-0.0824471491	0.0712651366	0.12824553	-0.263938448	0.0929298435	0.1900356285	-0.1437563621	0.1200910802	-0.0173100064	0.1029664415	0.0295402635	-0.1121881527	0.0543886898	-0.0027636818	-0.0393101018	0.0083992196	0.0422878709	0.0642922664	0.0692001736	0.0361106726	-0.040424279	-0.0244920408	-0.0578194651	0.0167309994	0.1818906656	0.0206258037	-0.0074963832	-0.0653418741	-0.0651250602	0.0809435741	-0.0197973026	0.1194434321	0.1166309242	0.111992364	0.0463354	0.0113781	0.00214696929316	0.00012946115961	0.02403	-0.0207624	0.0005774409	0.00043107725376	0.083682	0.0370838	0.007002677124	0.00137520822244	-0.00361765	-0.00049456	1.30873915225e-05	2.4458959360000024e-07	0.00055323	-0.0001111279999999	1.2349432383999988e-08	3.060634329e-07	-0.000531467	-0.000652402	2.82457172089e-07	4.256283696039999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45465.53642027635	-179.98157522240217	2067115001.9834757	32393.36741953721	77783.09525259746	-587.0005971377686	6050209907.074649	344569.70104009693	43306.34856012338	-79.09031464907457	6255.27787128962	1875439825.6109	53774.38510796744	43939.11100957635	0.977487	22.513159	0.1172297	0.0757951	-0.0353642385	0.103884261	0.0047376328	0.1048099866	-0.0547259648	0.0103758906	-0.176926553	-0.0975432517	-0.0003752172	0.0439922175	0.1286666935	0.049433939	-0.0414722748	-0.0413911177	-0.0636796877	-0.0208783373	-0.0439825598	-0.0496002019	-0.0246655414	-0.1040336814	0.1235421534	-0.0126982606	0.1666684661	0.0047857074	0.008754274	-0.005811905	-0.0109086939	0.0685264525	0.0543401109	-0.1279328127	-0.1713697798	0.0506120259	0.0207495735	0.1160977904	-0.0270427132	0.1266342354	0.0048632478	-0.1486585744	0.0037047642	-0.012186336	-0.0760129638	-0.0384908202	0.0298881336	0.0164003199	0.0341285671	-0.0289364844	-0.1363808088	-0.0084204039	-0.0804314975	0.1190702613	0.1151522399	0.1087174221	0.0465145	0.0001791	0.00216359871025	3.207681000000053e-08	0.0242141	0.0001840999999999	0.0005863226388099	3.389280999999983e-08	0.0766788999999999	-0.0070031000000001	0.0058796537052099	4.904340961000153e-05	-0.00233419	0.00128346	5.4484429561e-06	1.6472695716000004e-06	-4.23516e-22	-0.00055323	3.060634329e-07	1.7936580225599999e-43	-0.0008920449999999	-0.0003605779999999	7.957442820248215e-07	1.300164940839279e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45522.00618438141	56.46976410505886	2072253047.0508597	3188.834258080993	77971.22270155445	188.12744895699143	6079511569.575399	35391.93705106542	43305.33856378944	-1.0099963339380338	1.0200925945682682	1875352348.1244287	53734.91778598551	43831.50100079369	0.988173	22.759275	0.0306872	0.0190726	-0.0505220468	0.103712528	0.0333987494	0.0210693415	-0.0581342073	-0.0129202443	-0.1617172578	-0.0938660982	-0.0658413098	0.0571747062	0.1270600578	0.1057677516	-0.0604123927	-0.0596528241	-0.0734407027	0.0358406844	0.0147623235	-0.0290050714	0.0339400673	-0.1310936912	0.0314027013	0.0328818179	0.1351428122	0.0276956355	0.0670414848	0.1080766289	-0.0632345886	0.1761840913	-0.1060430744	-0.0699707941	-0.1259270616	-0.1188428766	0.1537568608	-0.0379411451	-0.0201319186	0.1488107213	-0.0548591136	-0.1512823285	0.003677329	0.0431472257	-0.1186603345	-0.0407064662	-0.0794465708	0.0657934463	0.0116418624	-0.086744294	-0.0173929978	-0.0118774908	-0.0171327135	0.1186353847	0.1134348849	0.1049355893	0.0616778	0.0151632999999999	0.00380415101284	0.0002299256668899	0.0241925	-2.160000000000009e-05	0.0005852770562499	4.665600000000038e-10	0.0836856	0.0070067000000001	0.00700327964736	4.909384489000143e-05	-0.00238923	-5.504000000000013e-05	5.7084199929e-06	3.0294016000000132e-09	-0.0	4.23516e-22	1.7936580225599999e-43	0.0	-0.000777173	0.0001148719999998	6.039978719290001e-07	1.3195576383977014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45672.7885393923	150.78235501088784	2086003612.9640448	22735.31858262941	78521.40927533022	550.1865737757762	6165611714.583916	302705.2659631276	43478.38240164847	173.04383785903337	29944.169820983432	1890369736.263976	53875.03528309401	43649.86953712492	1.158532	26.682941	0.23836977	0.100903	-0.0854837897	0.0881810066	0.0428187629	0.031413044	0.0029940581	-0.0217139722	-0.1272948158	-0.0399405899	-0.1171503569	0.0912683321	0.0175878693	0.1191817878	-0.086298733	0.0341304644	0.0018900675	-0.0820077719	0.0234768214	0.0200826981	-0.1026281279	-0.0251975153	0.0110017104	-0.0151775127	0.197354101	-0.1572636271	-0.0284277484	0.1187561844	0.184599918	-0.0795430516	0.224697805	-0.1444341908	-0.0486689192	-0.0175174266	0.0034005388	0.0531806578	0.0356291008	0.0684080868	-0.1023827906	-0.0392921982	-0.0257187998	0.0982751095	-0.1119597277	0.0385815737	-0.0387687729	0.0378673881	0.0136971104	-0.0035469326	-0.0034633489	0.0344213916	-0.1966272896	0.1181390277	0.1114824189	0.1006644984	0.0108198	-0.050858	0.0001170680720399	0.002586536164	-0.00392457	-0.0281170699999999	1.5402249684899996e-05	0.0007905696253848	0.112232	0.0285464	0.0125960218239999	0.0008148969529599	-0.00285984	-0.00047061	8.178684825600001e-06	2.214737721000002e-07	-0.0007751639999999	-0.0007751639999999	6.00879226895845e-07	6.00879226895845e-07	0.000594019	0.001371192	3.52858572361e-07	1.880167500864e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45896.29318956546	223.5046501731631	2106469728.542553	49954.328649028015	78487.23767152766	-34.17160380256246	6160246477.306871	1167.6985064393011	43529.95003729268	51.56763564420544	2659.2210459335274	1894856550.2491968	53918.87579107018	44376.97193051456	1.167651	26.892954	0.20427487	0.10009	-0.0068184818	0.0067236186	0.0118380143	0.0450939427	-0.0533698212	-0.1286177454	-0.0444329362	-0.0640666318	-0.0240694249	0.0553661904	-0.0278699943	-0.0931074532	0.1037999448	-0.0584706171	0.0955417176	0.024530951	0.0887102901	-0.0453471992	-0.2448783848	-0.0807802668	-0.0739974204	0.0834930884	0.0050679133	0.2202931893	-0.0110655868	0.0045103565	-0.0771967818	0.0250540363	0.0644507987	-0.0867410665	0.1034220831	-0.0850458142	0.0547908288	-0.0507259353	-0.0208848559	-0.039799029	-0.0485353201	-0.103424226	-0.0059286125	0.1037799269	-0.0150128871	0.1560446476	0.1363276162	-0.0610345843	0.0336161152	-0.0526632776	0.0610642161	-0.0348411379	-0.1507970249	0.1175814474	0.1092988885	0.0959240631	0.00364005	-0.0071797499999999	1.32499640025e-05	5.1548810062499984e-05	0.0120835	0.01600807	0.00014601097225	0.0002562583051249	0.0256908	-0.0865412	0.00066001720464	0.00748937929744	-0.00401516	-0.00115532	1.61215098256e-05	1.3347643024e-06	-0.00107879	-0.0003036260000001	9.218874787606077e-08	1.1637878641e-06	0.00102599	0.000431971	1.0526554801e-06	1.8659894484100008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
