global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
45078.977949844695	n/a	2032114253.002584	n/a	77816.40261748343	n/a	6055392516.326282	n/a	43101.89941726434	n/a	n/a	1857773733.3759725	53649.33439493554	43166.84058583814	n/a	n/a	n/a	n/a	-0.0159323131	0.0175436031	0.0959334846	-0.0523459914	-0.0351729771	-0.0033555692	0.0139020844	-0.082315171	-0.0953936415	-0.0783032552	0.000494573	-0.0321232382	0.0627856581	-0.0957694502	0.0348022974	-0.0498842875	0.0402627159	-0.0820243446	-0.0644387122	0.0298504864	-0.0244655631	0.0297151543	-0.016606686	0.0064839079	-0.061643242	0.0123451202	-0.0125770827	-0.0854730568	-0.0205119183	0.0331348831	0.0037785344	-0.0194611156	0.128870584	-0.0940061252	0.0063141005	-0.0645201646	0.0328686305	-0.0070347286	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.138744	n/a	0.019249897536	n/a	-0.102865	n/a	0.010581208225	n/a	-0.310535	n/a	0.096431986225	n/a	0.00195993	n/a	3.8413256049e-06	n/a	-0.00206136	n/a	n/a	4.2492050496e-06	0.00198205	n/a	3.9285222025e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45504.63620866191	425.6582588172169	2070671916.4826648	181184.9532993048	78566.46002012311	750.0574026396789	6172688640.093603	562586.1072545814	43311.79728803791	209.897870773566	44057.11615527659	1875911784.320088	54051.81348980639	43886.00185745594	1.237189	30.943033	0.227954	0.108544	-0.0141949787	0.0357349355	0.099735976	0.022474139	-0.0369575482	-0.0281946413	0.0134749841	-0.0702593485	-0.0185404432	-0.0222870302	-0.056092609	-0.0422156045	0.0138679928	-0.1840079117	-0.0286542239	0.0032679787	0.0674971886	-0.0797727573	-0.0356713642	-0.0286684739	0.0062200783	-0.039098244	0.0724795245	-0.0399865556	-0.0945218007	-0.0142780644	-0.0402734219	-0.0269966084	0.0466345079	-0.0191546173	0.0287994833	-0.0329567504	0.1202665487	-0.0114329972	0.0365128413	-0.0892110143	-0.0679365595	-0.0537374758	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.132958	0.005786	0.0176778297639999	3.347779600000015e-05	-0.145979	-0.043114	0.021309868441	0.001858816996	-0.239775	0.07076	0.0574920506249999	0.0050069776	0.00359045	0.0016305199999999	1.28913312025e-05	2.6585954704e-06	-0.00245595	-0.00039459	1.5570126810000017e-07	6.031690402500001e-06	0.00184128	-0.0001407699999999	3.3903120384e-06	1.9816192899999977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45651.62992974878	146.99372108686657	2084071315.2427344	21607.154038963523	78626.53416735717	60.07414723405964	6182131875.170584	3608.903165899475	43410.797179175206	98.9998911372968	9800.978445196615	1884497311.731486	53931.9236671072	44454.89094295058	1.014256	25.367327	0.1296324	0.0723942999999999	-0.0147915635	0.0368699744	0.0546761959	0.0174746595	-0.0321851172	0.0554895461	0.0208276247	-0.1383723444	0.02439175	-0.0227563178	-0.0572280261	0.0032420687	-0.0508892366	-0.109052065	-0.0194498158	-0.0354008144	0.0015867899	-0.0439175483	-0.0387230899	-0.0138764024	-0.0132826536	-0.1576629815	0.0153753587	0.0047077348	-0.1304522646	-0.0616015797	0.0236242027	-0.0066630515	0.0393310381	0.0003116592	-0.0036473552	-0.0196573463	0.0801510482	0.0322451457	-0.0189699954	-0.1322893945	-0.0318532087	-0.0032932173	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.126879	0.006079	0.016098280641	3.695424100000001e-05	-0.0815061	0.0644729	0.00664324433721	0.00415675483441	-0.256323	-0.016548	0.065701480329	0.000273836304	0.00298506	-0.0006053899999999	8.9105832036e-06	3.664970520999999e-07	-0.00221918	0.00023677	5.6060032900000145e-08	4.924759872399999e-06	0.00184977	8.489999999999887e-06	3.4216490529e-06	7.208009999999808e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45538.28987030381	-113.3400594449704	2073735844.3118143	12845.969074989422	77860.9730656171	-765.5611017400661	6062331126.724751	586083.8004974638	43439.8430551998	29.04587602459651	843.6629140362303	1887019964.6603904	53833.5604186184	45021.40883959393	0.954713	23.878099	0.0975264999999999	0.0491397	-0.0049572084	0.065376557	0.0289327348	-0.0402633563	-0.0337062349	0.0595741628	0.0422919309	-0.0693572954	0.037911243	-0.0017059563	-0.0022685118	-0.02471706	-0.0088533947	0.0423045238	-0.0284021654	-0.0278643627	-0.1011763467	-0.0846740822	0.0872722661	0.1399065656	0.0291316882	-0.0083606009	0.1238002998	0.0589142984	0.011328596	-0.0892035878	0.0452867934	-0.0260479563	0.0328979805	0.0100056206	0.0823126011	0.013983823	0.0179490446	-0.0100301969	-0.0764669098	-0.0702233764	0.0272726765	-0.0400488044	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.112584	0.0142949999999999	0.012675157056	0.0002043470249999	-0.0536766	0.0278295	0.0028811773875599	0.00077448107025	-0.260176	-0.0038529999999999	0.067691550976	1.4845608999999965e-05	0.00268061	-0.0003044499999999	7.1856699721e-06	9.268980249999996e-08	-0.00151934	0.0006998399999999	4.897760255999996e-07	2.3083940356000003e-06	0.00187646	2.6690000000000004e-05	3.5211021316e-06	7.123561000000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45491.7552457701	-46.53462453370594	2069499795.341052	2165.4712804929864	78013.09653912169	152.1234735045873	6086043231.62232	23141.55119110088	43361.88256915984	-77.96048603996314	6077.837383587288	1880252859.941608	53730.204663033655	44457.39466592478	0.889448	22.245783	0.0873752	0.0489669	-0.0181755022	0.0397436607	0.0202931523	-0.0454645012	-0.0228659869	0.0147740637	-0.0441239282	-0.0152966868	0.0176955393	-0.0053924441	-0.0143739987	-0.0235245565	-0.005490129	0.0876826887	-0.0121265888	-0.0564767477	-0.033503922	-0.1103699073	0.0703403586	0.1241435158	0.0477115025	0.169405064	0.0812705355	0.0391741095	0.0087164013	0.0221857457	-0.0664735553	-0.0256739773	0.0069650351	0.0162252566	0.0398291749	0.0187662166	-0.0322568887	-0.0566372885	-0.0210334024	-0.0614978522	0.0698453513	-0.0504768364	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.109284	0.0032999999999999	0.011942992656	1.0889999999999982e-05	-0.0534039	0.0002727	0.0028519765352099	7.43652900000004e-08	-0.273919	-0.013743	0.075031618561	0.000188870049	0.00182611	-0.0008545	3.3346777321e-06	7.3017025e-07	-0.00110075	0.00041859	1.7521758810000014e-07	1.2116505625e-06	0.00200456	0.0001280999999999	4.0182607936e-06	1.6409609999999978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45430.28225274473	-61.47299302537431	2063910545.5640528	3778.9288714977183	78187.96062184343	174.86408272174594	6113357186.20294	30577.447426117607	43261.40624039447	-100.47632876536954	10095.492642166628	1871549269.8964417	53675.37927463921	44711.67306598042	0.89961	22.499926	0.0890178999999999	0.0461053	-0.0167185999	0.0558386954	0.0036650702	-0.0351126824	-0.0191988705	-0.0413691955	-0.1324479997	0.020195773	-0.0378355567	-0.0296741278	-0.0132639912	-0.0094144061	0.0002352515	0.0275251398	-0.0270569183	0.0007180432	-0.0388036745	-0.0679007288	0.0374604122	0.0999061257	0.03338822	0.2603911786	0.013188614	0.0188361827	-0.0303937166	0.0592774663	-0.0712351034	-0.0344259013	-0.0168581856	0.0449207247	-0.030260804	-0.0215517225	-0.0585485544	-0.0916559144	0.0180934088	-0.0312992075	0.0350821741	-0.0219622416	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.112338	-0.0030539999999999	0.0126198262439999	9.326915999999925e-06	-0.0491605	0.0042433999999999	0.00241675476025	1.800644355999995e-05	-0.286532	-0.0126129999999999	0.082100587024	0.0001590877689999	0.00104006	-0.0007860499999999	1.0817248036e-06	6.178746024999999e-07	-0.00069355	0.0004071999999999	1.6581183999999993e-07	4.810116025e-07	0.00219346	0.0001889	4.8112667716e-06	3.568321000000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45347.49039361231	-82.79185913241963	2056394884.9987605	6854.491938602416	78089.0859079072	-98.87471393623856	6097905337.93251	9776.209055973006	43120.79634349385	-140.6098969006198	19771.143106402928	1859403077.297073	53673.72662140045	44265.87955719704	0.78547	19.645193	0.04804535	0.0235491	-0.0216730307	0.0345828925	0.0115311038	-0.0226941367	-0.0026143275	-0.061686045	-0.1311998852	-0.0423665866	-0.0736125684	-0.0468229796	0.0174967536	-0.0162244157	0.0457295707	0.0436149056	0.0150815519	-0.0644064813	-0.0098685497	-0.0850952663	0.0659051039	-0.0595474912	-0.0498147593	0.1841088369	-0.1579981916	0.0374546071	0.0218524821	-0.0114353644	-0.0406470711	-0.0433168348	-0.0220601353	0.0513725771	-0.0730578	-0.0665372134	-0.0207301773	-0.0918388228	0.0048126914	-0.0057768182	0.0719023602	-0.0090569559	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.112294	4.399999999998849e-05	0.012609942436	1.9359999999989875e-09	-0.053242	-0.0040814999999999	0.0028347105639999	1.6658642249999957e-05	-0.267426	0.019106	0.071516665476	0.000365039236	0.00119542	0.00015536	1.4290289764e-06	2.41367296e-08	-0.000569623	0.000123927	1.5357901329000007e-08	3.244703621290001e-07	0.00241045	0.00021699	5.810269202500001e-06	4.7084660100000106e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45251.74001810098	-95.75037551132846	2047719974.6658015	9168.134410560408	77823.26876923532	-265.817138671875	6056461161.9286375	70658.75121170282	43099.28065765881	-21.515685835038312	462.92473695206826	1857547993.207643	53608.81379476434	43744.0082119822	0.961141	24.038862	0.1395800499999999	0.0848715	-0.0017995827	0.0394751695	0.0578201732	-0.0161687306	0.0424175	-0.0819378627	-0.0489533372	-0.0358801855	-0.0802303734	-0.0245224672	-0.0254311075	0.0517418193	-0.024071755	0.0304869258	0.0248649756	-0.094073934	0.0201382163	-0.0391547729	0.0664968142	-0.124531737	-0.1390032997	0.0847914586	-0.0133741087	0.0189516314	0.1099538621	-0.0818866361	0.0878930646	-0.0469443474	-0.0346498863	0.0134412573	-0.1169056582	-0.0930286395	-0.0136705166	-0.0017485365	0.0467782768	-0.0399482143	0.0482089984	0.0201414147	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.101787	0.010507	0.010360593369	0.000110397049	-0.0396496	0.0135923999999999	0.00157209078016	0.0001847533377599	-0.25273	0.0146959999999999	0.0638724529	0.0002159724159999	0.00277105	0.00157563	7.678718102500002e-06	2.4826098969000005e-06	-0.000991316	-0.0004216929999999	1.7782498624899994e-07	9.82707411856e-07	0.00239208	-1.8370000000000192e-05	5.7220467264e-06	3.3745690000000707e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45306.35816263731	54.61814453633269	2052666089.9611728	2983.1417125917287	77762.19175889756	-61.07701033775811	6046958467.147556	3730.4011917986113	43198.70032978996	99.41967213114548	9884.271206664467	1866127710.182995	53653.7907740983	43643.87723649845	1.125106	28.139753	0.4305737	0.26606	0.0195449728	0.0576124757	0.0991343192	-0.0310721816	-0.0035578519	-0.0289130866	-0.0096926544	-0.0526162625	-0.0477085539	-0.0999679355	0.015656187	-0.036739535	0.0502534755	0.0183100577	-0.0168585721	-0.148423081	0.0784209363	-0.0106336602	-0.0773385132	-0.1428797726	-0.0556887569	-0.1338047196	-0.0960961531	0.0055493546	0.0360538645	0.1004949163	-0.0244023774	-0.0619663682	-0.002195787	0.0674205917	-0.1023412111	-0.0269769165	0.0326022796	-0.0978722915	-0.0171510932	-0.0408787805	0.0222177534	0.0041731692	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.115488	-0.0137009999999999	0.013337478144	0.0001877174009999	-0.0760256	-0.036376	0.0057798918553599	0.001323213376	-0.33065	-0.0779199999999999	0.1093294225	0.0060715263999999	0.0072089	0.00443785	5.196823921e-05	1.96945126225e-05	-0.00218683	-0.001195514	1.429253724196e-06	4.782225448899999e-06	0.00281025	0.0004181699999999	7.897505062499999e-06	1.7486614889999988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45426.78710310859	120.42894047127628	2063592986.5111527	14503.129703034208	78457.53117601799	695.3394171204272	6155584198.235835	483496.90500137553	43327.35344838627	128.65311859631038	16551.624924556305	1877259556.8413892	53985.1032054392	44051.18691377861	1.084726	27.129827	0.2442414	0.129018	0.0034720552	0.0411894328	0.0734088779	0.0266562672	0.0131974089	-0.0713798803	-0.0788195907	-0.0139579018	0.0085929301	-0.0134407298	-0.028560075	0.0276631194	0.0587742332	0.0326138864	0.038491677	-0.1176970077	-0.0025144728	0.0215761782	-0.0333880242	-0.0936077903	-0.0473345386	-0.1729270281	-0.0680985864	0.0631316708	0.1420692989	0.0379264667	0.1143809212	-0.0166035628	0.0418796266	0.01675646	-0.0740593561	-0.0551654291	-0.0284634432	-0.0174639074	0.037005719	-0.0053555345	0.0558438996	0.0377518321	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.10693	0.0085579999999999	0.0114340248999999	7.323936399999994e-05	-0.135455	-0.0594293999999999	0.018348057025	0.0035318535843599	-0.248661	0.081989	0.0618322929209999	0.006722196121	0.00607328	-0.0011356199999999	3.68847299584e-05	1.2896327843999988e-06	-0.00196681	0.00022002	4.8408800400000016e-08	3.868341576099999e-06	0.00228059	-0.0005296599999999	5.2010907481e-06	2.805397156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
