onset	duration	trial_type	identifier	response
4.000011	9.972898	attention_check	a3.mov	Adversarial
20.01645	9.977751	experimental_trial	49.mov	n/a
32.01676	9.976011	experimental_trial	10.mov	n/a
46.01707	9.971627	experimental_trial	21.mov	n/a
58.01741	9.970133	experimental_trial	40.mov	n/a
72.01771	9.966442	experimental_trial	43.mov	n/a
84.01795	9.968124	experimental_trial	37.mov	n/a
96.01821	9.968365	attention_check	a1.mov	Adversarial
112.0509	9.97101	experimental_trial	2.mov	n/a
124.0512	9.966767	experimental_trial	28.mov	n/a
138.0515	9.974649	experimental_trial	23.mov	n/a
152.0519	9.977413	experimental_trial	48.mov	n/a
164.0522	9.972796	attention_check	n3.mov	Neutral
180.0898	9.976484	experimental_trial	44.mov	n/a
192.0901	9.975698	experimental_trial	47.mov	n/a
204.0904	9.967997	experimental_trial	16.mov	n/a
216.0907	9.972154	experimental_trial	8.mov	n/a
228.091	9.968534	experimental_trial	13.mov	n/a
240.0913	9.967342	experimental_trial	46.mov	n/a
252.0915	9.972078	experimental_trial	39.mov	n/a
264.0919	9.976838	experimental_trial	11.mov	n/a
278.0922	9.97291	experimental_trial	45.mov	n/a
290.0925	9.966907	experimental_trial	31.mov	n/a
302.0927	9.968257	experimental_trial	5.mov	n/a
314.093	9.968299	experimental_trial	34.mov	n/a
326.0933	9.969191	experimental_trial	17.mov	n/a
338.0936	9.972995	experimental_trial	1.mov	n/a
350.0938	9.965422	experimental_trial	26.mov	n/a
