onset	duration	trial_type	identifier	response
4.000096	9.971878	experimental_trial	37.mov	n/a
16.00063	9.966953	experimental_trial	50.mov	n/a
28.00093	9.975746	experimental_trial	35.mov	n/a
42.00123	9.973969	experimental_trial	23.mov	n/a
56.00152	9.966103	experimental_trial	38.mov	n/a
68.00179	9.970139	experimental_trial	9.mov	n/a
80.00203	9.969236	experimental_trial	27.mov	n/a
94.00231	9.969723	experimental_trial	13.mov	n/a
106.0025	9.968675	attention_check	a2.mov	Adversarial
122.0143	9.971929	experimental_trial	1.mov	n/a
134.0145	9.970877	experimental_trial	44.mov	n/a
146.0149	9.971278	experimental_trial	49.mov	n/a
158.0152	9.970314	attention_check	n2.mov	Neutral
174.0562	9.97051	experimental_trial	14.mov	n/a
186.0565	9.968015	experimental_trial	34.mov	n/a
198.0568	9.968836	experimental_trial	31.mov	n/a
210.0571	9.965696	experimental_trial	28.mov	n/a
222.0574	9.972915	experimental_trial	12.mov	n/a
234.0577	9.968454	experimental_trial	36.mov	n/a
246.058	9.968861	experimental_trial	3.mov	n/a
260.0583	9.965298	attention_check	a1.mov	Adversarial
276.0938	9.971296	experimental_trial	11.mov	n/a
288.0941	9.96822	experimental_trial	5.mov	n/a
302.0944	9.96977	experimental_trial	24.mov	n/a
314.0947	9.967541	experimental_trial	42.mov	n/a
326.0949	9.965791	experimental_trial	43.mov	n/a
338.0951	9.96978	experimental_trial	17.mov	n/a
350.0954	9.972006	experimental_trial	48.mov	n/a
