onset	duration	trial_type	identifier	response
4.000455	9.971297	experimental_trial	27.mov	n/a
16.00075	9.967265	experimental_trial	16.mov	n/a
28.00104	9.979671	experimental_trial	39.mov	n/a
40.00141	9.974783	experimental_trial	12.mov	n/a
52.00172	9.973228	experimental_trial	19.mov	n/a
66.00201	9.974264	experimental_trial	49.mov	n/a
78.00243	9.970128	attention_check	f1.mov	Friendly
96.04626	9.973114	experimental_trial	10.mov	n/a
108.0466	9.967276	experimental_trial	25.mov	n/a
120.0469	9.971656	experimental_trial	46.mov	n/a
132.0471	9.979419	attention_check	n2.mov	Neutral
148.0765	9.969369	experimental_trial	41.mov	n/a
160.0768	9.973721	experimental_trial	20.mov	n/a
172.0771	9.968736	experimental_trial	11.mov	n/a
184.0774	9.966868	experimental_trial	8.mov	n/a
196.0777	9.970044	experimental_trial	33.mov	n/a
208.078	9.971451	experimental_trial	34.mov	n/a
220.0782	9.964845	experimental_trial	4.mov	n/a
232.0784	9.971115	experimental_trial	18.mov	n/a
246.0787	9.971389	experimental_trial	45.mov	n/a
260.079	9.970446	experimental_trial	1.mov	n/a
272.0793	9.967403	experimental_trial	14.mov	n/a
284.0796	9.972257	experimental_trial	21.mov	n/a
296.0799	9.96817	experimental_trial	44.mov	n/a
310.0802	9.967658	attention_check	a2.mov	Friendly
326.1144	9.97469	experimental_trial	13.mov	n/a
338.1147	9.972343	experimental_trial	42.mov	n/a
350.115	9.971707	experimental_trial	22.mov	n/a
