onset	duration	trial_type	identifier	response
4.00016	9.970067	experimental_trial	47.mov	n/a
16.00074	9.968034	experimental_trial	31.mov	n/a
28.00113	9.979167	experimental_trial	29.mov	n/a
40.00151	9.97713	experimental_trial	5.mov	n/a
52.00241	9.967039	experimental_trial	28.mov	n/a
64.00307	9.969858	experimental_trial	35.mov	n/a
76.00337	9.972987	attention_check	f3.mov	Adversarial
94.02084	9.976736	experimental_trial	24.mov	n/a
106.0211	9.966451	experimental_trial	15.mov	n/a
118.0214	9.965473	experimental_trial	48.mov	n/a
130.0217	9.977534	experimental_trial	26.mov	n/a
142.022	9.973395	experimental_trial	36.mov	n/a
154.0223	9.971439	experimental_trial	43.mov	n/a
168.0226	9.969859	experimental_trial	38.mov	n/a
180.0229	9.968578	experimental_trial	6.mov	n/a
192.0232	9.973726	attention_check	n2.mov	Neutral
208.035	9.974828	experimental_trial	2.mov	n/a
220.0353	9.968533	experimental_trial	37.mov	n/a
234.0356	9.967168	experimental_trial	50.mov	n/a
246.0359	9.970057	experimental_trial	17.mov	n/a
258.0362	9.967287	experimental_trial	23.mov	n/a
270.0365	9.968484	attention_check	n3.mov	Neutral
286.0724	9.974618	experimental_trial	32.mov	n/a
298.0728	9.973208	experimental_trial	3.mov	n/a
312.073	9.975129	experimental_trial	9.mov	n/a
324.0733	9.970016	experimental_trial	7.mov	n/a
336.0736	9.969487	experimental_trial	40.mov	n/a
350.0739	9.969818	experimental_trial	30.mov	n/a
