onset	duration	trial_type	identifier	response
4.000054	9.967442	experimental_trial	30.mov	n/a
16.00034	9.966829	experimental_trial	2.mov	n/a
28.00064	9.973806	attention_check	a2.mov	Adversarial
46.04505	9.976547	experimental_trial	25.mov	n/a
58.04534	9.970364	attention_check	f3.mov	Friendly
74.07893	9.980038	experimental_trial	22.mov	n/a
86.07919	9.974936	experimental_trial	29.mov	n/a
98.07943	9.965736	experimental_trial	32.mov	n/a
110.0798	9.969197	experimental_trial	6.mov	n/a
122.08	9.971704	experimental_trial	18.mov	n/a
134.0803	9.973666	experimental_trial	8.mov	n/a
146.0806	9.966482	experimental_trial	33.mov	n/a
158.0809	9.970827	experimental_trial	20.mov	n/a
170.0812	9.968993	experimental_trial	41.mov	n/a
184.0816	9.971653	experimental_trial	40.mov	n/a
196.0819	9.967876	experimental_trial	45.mov	n/a
208.0822	9.968122	experimental_trial	7.mov	n/a
220.0825	9.973054	experimental_trial	26.mov	n/a
232.0828	9.964876	attention_check	f1.mov	Friendly
248.101	9.986155	experimental_trial	47.mov	n/a
262.1012	9.967904	experimental_trial	15.mov	n/a
274.1016	9.971819	experimental_trial	19.mov	n/a
286.1019	9.971723	experimental_trial	16.mov	n/a
300.1022	9.965535	experimental_trial	21.mov	n/a
314.1025	9.9802	experimental_trial	10.mov	n/a
326.1028	9.970699	experimental_trial	39.mov	n/a
338.1031	9.966898	experimental_trial	46.mov	n/a
350.1032	9.964643	experimental_trial	4.mov	n/a
