onset	duration	trial_type	identifier	response
4.000004	9.971356	experimental_trial	18.mov	n/a
16.00019	9.96756	attention_check	n2.mov	Neutral
32.02695	9.97006	experimental_trial	6.mov	n/a
44.02723	9.967613	experimental_trial	46.mov	n/a
56.02753	9.974722	experimental_trial	14.mov	n/a
68.0278	9.970108	experimental_trial	25.mov	n/a
80.02809	9.970134	experimental_trial	28.mov	n/a
92.02837	9.969386	experimental_trial	4.mov	n/a
104.0286	9.966815	experimental_trial	19.mov	n/a
116.029	9.969254	experimental_trial	36.mov	n/a
128.0293	9.967229	experimental_trial	35.mov	n/a
142.0296	9.965444	experimental_trial	43.mov	n/a
154.03	9.96912	experimental_trial	16.mov	n/a
166.0302	9.966204	attention_check	n3.mov	Neutral
182.0473	9.973289	experimental_trial	11.mov	n/a
194.0476	9.967757	experimental_trial	13.mov	n/a
208.048	9.972899	experimental_trial	34.mov	n/a
220.0482	9.973274	experimental_trial	44.mov	n/a
234.0485	9.967689	experimental_trial	50.mov	n/a
246.0488	9.967782	experimental_trial	21.mov	n/a
260.049	9.967752	attention_check	a3.mov	Friendly
276.0714	9.969957	experimental_trial	29.mov	n/a
288.0717	9.967447	experimental_trial	20.mov	n/a
300.072	9.968607	experimental_trial	10.mov	n/a
312.0722	9.966978	experimental_trial	2.mov	n/a
324.0725	9.967635	experimental_trial	37.mov	n/a
336.0727	9.971529	experimental_trial	39.mov	n/a
350.073	9.971696	experimental_trial	45.mov	n/a
