onset	duration	trial_type	identifier	response
4.000006	9.970088	experimental_trial	41.mov	n/a
18.0003	9.967647	experimental_trial	29.mov	n/a
30.00062	9.969055	experimental_trial	43.mov	n/a
42.00095	9.971064	experimental_trial	19.mov	n/a
54.00119	9.973041	experimental_trial	21.mov	n/a
66.00146	9.970796	experimental_trial	42.mov	n/a
78.00175	9.969423	experimental_trial	17.mov	n/a
90.00204	9.96911	experimental_trial	33.mov	n/a
102.0023	9.969056	experimental_trial	20.mov	n/a
114.0026	9.96718	experimental_trial	26.mov	n/a
126.0028	9.967215	experimental_trial	14.mov	n/a
138.0031	9.96736	experimental_trial	44.mov	n/a
150.0034	9.967907	experimental_trial	31.mov	n/a
162.0037	9.974389	experimental_trial	25.mov	n/a
174.004	9.967486	experimental_trial	32.mov	n/a
186.0043	9.967292	attention_check	n1.mov	Neutral
202.0291	9.970803	experimental_trial	2.mov	n/a
214.0293	9.967828	experimental_trial	1.mov	n/a
228.0297	9.972845	experimental_trial	40.mov	n/a
242.03	9.967976	experimental_trial	18.mov	n/a
254.0303	9.970236	experimental_trial	49.mov	n/a
266.0306	9.972157	experimental_trial	47.mov	n/a
278.0309	9.966532	attention_check	a1.mov	Adversarial
294.0639	9.97561	experimental_trial	24.mov	n/a
308.0642	9.969926	experimental_trial	46.mov	n/a
320.0645	9.96567	attention_check	f3.mov	Friendly
336.0911	9.968689	experimental_trial	27.mov	n/a
350.0914	9.96901	experimental_trial	11.mov	n/a
