onset	duration	trial_type	identifier	response
4.000004	9.968744	attention_check	a3.mov	Adversarial
20.02367	9.973046	experimental_trial	19.mov	n/a
32.02395	9.967426	experimental_trial	43.mov	n/a
46.02422	9.969837	experimental_trial	23.mov	n/a
58.02449	9.969001	experimental_trial	4.mov	n/a
72.02484	9.970617	experimental_trial	42.mov	n/a
84.02512	9.973699	experimental_trial	26.mov	n/a
96.02538	9.97121	attention_check	a1.mov	Adversarial
112.0581	9.972084	experimental_trial	16.mov	n/a
124.0584	9.969721	experimental_trial	10.mov	n/a
138.0587	9.976097	experimental_trial	3.mov	n/a
152.059	9.974397	experimental_trial	40.mov	n/a
164.0593	9.971455	attention_check	n3.mov	Neutral
180.0815	9.983432	experimental_trial	24.mov	n/a
192.0818	9.964952	experimental_trial	6.mov	n/a
204.0821	9.968092	experimental_trial	44.mov	n/a
216.0823	9.968828	experimental_trial	18.mov	n/a
228.0826	9.96711	experimental_trial	39.mov	n/a
240.0829	9.970364	experimental_trial	28.mov	n/a
252.0832	9.967613	experimental_trial	31.mov	n/a
264.0835	9.966119	experimental_trial	27.mov	n/a
278.0838	9.967812	experimental_trial	50.mov	n/a
290.084	9.967442	experimental_trial	25.mov	n/a
302.0842	9.973857	experimental_trial	17.mov	n/a
314.0845	9.970537	experimental_trial	14.mov	n/a
326.0848	9.966871	experimental_trial	30.mov	n/a
338.0851	9.968066	experimental_trial	46.mov	n/a
350.0854	9.969	experimental_trial	8.mov	n/a
