onset	duration	trial_type	identifier	response
4.000004	9.973001	experimental_trial	29.mov	n/a
16.00028	9.968154	experimental_trial	47.mov	n/a
28.00053	9.97105	experimental_trial	11.mov	n/a
40.0008	9.971647	experimental_trial	48.mov	n/a
52.0011	9.96913	experimental_trial	40.mov	n/a
64.00145	9.977036	experimental_trial	7.mov	n/a
76.00173	9.967432	experimental_trial	25.mov	n/a
88.00199	9.96828	experimental_trial	31.mov	n/a
100.0023	9.971095	experimental_trial	6.mov	n/a
112.0025	9.96888	experimental_trial	39.mov	n/a
126.0028	9.968259	experimental_trial	5.mov	n/a
138.0031	9.973896	experimental_trial	1.mov	n/a
150.0034	9.970985	experimental_trial	43.mov	n/a
162.0037	9.969553	experimental_trial	41.mov	n/a
176.004	9.974639	experimental_trial	44.mov	n/a
190.0043	9.974983	experimental_trial	10.mov	n/a
202.0046	9.969567	attention_check	f3.mov	Adversarial
218.0366	9.969311	experimental_trial	9.mov	n/a
230.0368	9.971111	experimental_trial	33.mov	n/a
242.0371	9.968513	experimental_trial	15.mov	n/a
254.0374	9.965745	attention_check	a1.mov	Adversarial
270.0609	9.975635	experimental_trial	45.mov	n/a
282.0612	9.969625	experimental_trial	16.mov	n/a
296.0614	9.9672	experimental_trial	28.mov	n/a
308.0616	9.972699	experimental_trial	46.mov	n/a
320.0619	9.970836	experimental_trial	2.mov	n/a
332.0622	9.969686	experimental_trial	35.mov	n/a
346.0625	9.969612	attention_check	a2.mov	Friendly
