onset	duration	trial_type	identifier	response
4.000411	9.969433	experimental_trial	24.mov	n/a
16.00079	9.971427	experimental_trial	15.mov	n/a
28.00111	9.972759	experimental_trial	37.mov	n/a
40.00131	9.968521	experimental_trial	6.mov	n/a
52.00166	9.972348	experimental_trial	25.mov	n/a
66.00217	9.977029	experimental_trial	1.mov	n/a
78.00253	9.964694	attention_check	f1.mov	Friendly
96.02652	9.9858	experimental_trial	45.mov	n/a
108.0268	9.971039	experimental_trial	32.mov	n/a
120.0272	9.966803	experimental_trial	48.mov	n/a
132.0274	9.96943	attention_check	n2.mov	Neutral
148.0509	9.974797	experimental_trial	46.mov	n/a
160.0511	9.970499	experimental_trial	19.mov	n/a
172.0514	9.971392	experimental_trial	34.mov	n/a
184.0517	9.968958	experimental_trial	31.mov	n/a
196.052	9.967975	experimental_trial	10.mov	n/a
208.0523	9.97178	experimental_trial	16.mov	n/a
220.0525	9.963865	experimental_trial	20.mov	n/a
232.0528	9.968597	experimental_trial	26.mov	n/a
246.0531	9.970968	experimental_trial	22.mov	n/a
260.0534	9.968918	experimental_trial	18.mov	n/a
272.0537	9.967862	experimental_trial	4.mov	n/a
284.054	9.96651	experimental_trial	8.mov	n/a
296.0543	9.967147	experimental_trial	33.mov	n/a
310.0546	9.972677	attention_check	a2.mov	Adversarial
326.0876	9.978034	experimental_trial	38.mov	n/a
338.0879	9.968478	experimental_trial	13.mov	n/a
350.0882	9.973403	experimental_trial	47.mov	n/a
