onset	duration	trial_type	identifier	response
4.000004	9.971598	experimental_trial	43.mov	n/a
16.00028	9.969784	experimental_trial	25.mov	n/a
30.00054	9.969004	attention_check	a3.mov	Adversarial
48.01979	9.974155	experimental_trial	30.mov	n/a
60.01997	9.96685	experimental_trial	44.mov	n/a
72.02026	9.973223	experimental_trial	41.mov	n/a
84.02055	9.971378	experimental_trial	5.mov	n/a
96.02084	9.973218	experimental_trial	32.mov	n/a
108.0211	9.968737	experimental_trial	26.mov	n/a
120.0214	9.974849	experimental_trial	19.mov	n/a
132.0217	9.968966	experimental_trial	27.mov	n/a
146.0218	9.973939	experimental_trial	42.mov	n/a
158.0221	9.972736	experimental_trial	49.mov	n/a
172.0224	9.968333	experimental_trial	11.mov	n/a
184.0227	9.966304	attention_check	a1.mov	Friendly
200.0442	9.970992	experimental_trial	22.mov	n/a
212.0445	9.96999	experimental_trial	31.mov	n/a
224.0448	9.965075	experimental_trial	38.mov	n/a
236.045	9.967325	experimental_trial	10.mov	n/a
248.0452	9.964279	experimental_trial	4.mov	n/a
260.0454	9.971208	experimental_trial	24.mov	n/a
272.0457	9.966687	experimental_trial	21.mov	n/a
284.046	9.974972	experimental_trial	46.mov	n/a
298.0463	9.971488	experimental_trial	45.mov	n/a
310.0465	9.981709	attention_check	a2.mov	Adversarial
326.0732	9.970752	experimental_trial	2.mov	n/a
338.0735	9.96913	experimental_trial	17.mov	n/a
350.0739	9.97335	experimental_trial	15.mov	n/a
