global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
49865.31530987195	n/a	n/a	2486549670.952949	70622.85891266607	n/a	n/a	4987588200.998337	49600.11866865177	n/a	n/a	2460171771.944338	54065.90524716228	57268.04232641792	n/a	n/a	n/a	n/a	-0.0663349928	-0.0007268598	0.0887621556	-0.108718811	0.0588808299	0.1223394476	0.0498540155	-0.0142710255	0.0592132271	-0.0311036257	0.0461996186	-0.0866077753	0.0044825908	-0.00683252	0.0906113268	-0.1120328638	-0.0048738717	0.0833536761	-0.0047555107	0.1037636391	-0.0990385475	0.039798571	-0.0721791164	0.0390380425	-0.0628574455	0.052380007	-0.1098619335	0.0453757513	-0.0079347621	0.0453430193	-0.0684019993	0.0071200374	0.0261381576	-0.089284013	-0.0227164935	0.0437580452	-0.1573339707	0.0473609961	-0.07160641	0.1731093822	-0.0073343266	0.0303036213	-0.0272876272	0.0812387651	-0.0115122167	0.0169531879	-0.0715217501	0.0041415417	-0.0168369018	0.0467478833	-0.0522114702	-0.0174074274	-0.0147104367	-0.1290137525	0.0361076869	0.069371525	-0.0168534342	0.0615727001	-0.0326382388	-0.1227873689	0.0131834732	-0.0209540986	0.015466538	-0.0202828459	0.0899150539	-0.0163417105	0.0337650557	-0.0404500078	0.0144459097	-0.0125775075	0.1153379867	0.0480373379	-0.0713321408	0.0473557871	-0.0723035516	0.0848074321	-0.0798103528	0.0675810246	-0.1367988982	0.1090283276	-0.125610283	0.0959318558	-0.0298200933	0.1941825787	-0.0867385133	0.0019947721	-0.0700497668	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0190256	n/a	0.00036197345536	n/a	0.0327462	n/a	n/a	0.00107231361444	-0.0305888	n/a	0.00093567468544	n/a	0.00138092	n/a	n/a	1.9069400464e-06	-0.0016976	n/a	2.88184576e-06	n/a	0.0	n/a	n/a	0.0	0.0	0.0
50092.60087141509	227.28556154313992	51658.72648598044	2509268662.062896	71467.58406929347	844.7251566274062	713560.590239196	5107615572.70153	49810.4999002333	210.3812315815303	44260.26260176148	2481085900.311141	54191.53907344801	58642.22636898385	1.521103	25.858294	0.2325277	0.104558	0.0969888433	-0.0126039386	0.0495047813	0.0282592679	-0.0027088128	0.0089287801	-0.1015100939	0.1031950917	0.0082123539	0.0234996662	0.0133789806	0.0723945376	0.1129250589	-0.0896132047	-0.0167093405	0.1223464104	-0.0136806228	0.041952815	0.0936728134	0.0027102045	-0.1228050656	0.0190226046	0.0178422655	0.1626697498	-0.0684120477	-0.0889024465	0.1263891991	0.0998833335	0.0784854964	0.1234146074	0.1012239496	-0.0371250829	0.0533947044	-0.0198753481	0.1341327513	0.0463281848	0.0481784964	0.0602493739	0.0158633197	-0.0044092373	-0.0028086676	0.0218674732	-0.1228888654	0.1242376862	-0.1127891589	-0.0507272749	-0.0816135594	0.1016245053	-0.1348594255	-0.1621562935	0.0490058025	0.0780675936	-0.1131411337	0.0873868782	0.0914512347	-0.0249391234	-0.077277828	0.0264351033	0.0364214843	0.0438526986	0.0491681014	-0.0800956138	0.106945987	0.054894864	0.0071476414	-0.066679226	0.0683281484	-0.0143013721	0.1079185846	-0.1021979852	-0.0209955629	-0.0246763444	0.1586714345	-0.0295697328	-0.024982841	-0.0516077752	-0.0774465719	-0.0074904345	0.1472672197	-0.0926567774	-0.0197347176	-0.1641591406	0.0632377517	-0.0118659467	-0.0412508036	0.0915178207	-0.0053655528	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0198732	0.0388988	0.00039494407824	0.0015131166414399	-0.0223472	-0.0550934	0.00303528272356	0.00049939734784	0.0230574	0.0536462	0.0005316436947599	0.0028779147744399	0.000798029	-0.000582891	3.397619178810001e-07	6.36850284841e-07	-0.00230101	-0.00060341	5.2946470201e-06	3.641036281e-07	0.000511485	0.000511485	2.61616905225e-07	2.61616905225e-07	1.0	0.0
50010.80201506863	-81.79885634646052	6691.052899588885	2501080318.1903925	71435.80875415157	-31.77531514190196	1009.6706523671836	5103074772.359718	49737.95823612475	-72.54166410854668	5262.29303163721	2473864489.49849	54152.81588950392	59121.00799131872	1.393948	23.696693	0.08452817	0.0447204	-0.0148003248	0.1077630441	-0.0890537968	0.0641029279	0.0138259413	-0.0331554308	0.1196904069	0.0915639447	-0.0750764923	-0.0523188866	-0.0174368189	-0.0221861987	-0.027307708	0.0159858857	-0.1006034189	-0.0307857768	0.044767852	-0.0922152456	0.0262306054	0.0350155916	0.1196159853	-0.0535339523	0.0478323554	0.1277888576	-0.0244158374	-0.1025565379	0.0055147609	0.0559201023	-0.0470608931	-0.0440424047	0.0609011573	0.1209983571	0.0408912135	0.0135852409	0.0874228812	-0.1312494825	-0.033453016	-0.0429055488	0.231276278	-0.0500627974	-0.0103895103	-0.08254122	0.0654927213	-0.1136312339	-0.0422423288	-0.0236681575	-0.0523372843	-0.082819216	0.0915881877	-0.02756878	-0.0500912073	0.0294560787	0.0880686679	0.0086832803	0.0571259059	-0.0441412091	-0.0706857352	0.0007696659	0.0420534679	0.0336165443	-0.074587776	0.0489330466	0.1552532803	0.0693076103	-0.0742323013	-0.0391079435	0.0064968156	0.0246936601	-0.0687037418	0.054152878	0.0515840692	0.1741723017	-0.1002106709	-0.0715031592	0.097639078	-0.1607924663	-0.0175133808	0.0085146566	-0.1537845927	-0.0611914763	0.0669763596	-0.0229136353	0.1094117229	0.0344427926	0.0212963018	0.0437057108	-0.0392197164	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0179009	-0.0019722999999999	0.00032044222081	3.889967289999999e-06	0.00592152	0.02826872	0.0007991205304384	3.5064399110400004e-05	0.0111709	-0.0118865	0.0001247890068099	0.00014128888225	0.00125907	0.0004610409999999	2.1255880368099995e-07	1.5852572649e-06	-0.00191955	0.00038146	3.6846722025e-06	1.455117316000001e-07	0.000505973	-5.512000000000052e-06	3.038214400000057e-11	2.56008676729e-07	0.0	0.0
49900.66128007869	-110.1407349899382	12130.9815041238	2490075996.1891446	70929.6487205616	-506.1600335899712	256197.97960380072	5031015067.622266	49715.790589697936	-22.16764642681665	491.4045481043568	2471659833.958698	54245.57329473795	58013.36853449215	1.333915	22.676142	0.13543037	0.0656912	-0.0639496387	-0.046831664	-0.0440944991	0.0232510298	-0.0952147013	-0.0319292265	0.0940830416	-0.096095231	-0.092191635	0.209927468	0.0246285459	-0.0377602418	0.0414753208	-0.0961202513	-0.0749922082	-0.0903276637	-0.1039692966	-0.0570470652	-0.1054721289	-0.0381042555	0.1217093644	-0.0148545044	-0.0613124679	-0.1743111997	-0.0480319093	-0.0824626907	0.0096008752	-0.0003104749	-0.0091999434	-0.1035221755	-0.0350948801	-0.0828841813	0.0055093309	-0.0392692281	0.0889516544	-0.0383786379	0.0430876393	-0.1058208896	0.0491217811	-0.0263891174	-0.0883931883	-0.0586037699	-0.1465402659	0.0012134781	-0.0193485283	-0.0259689843	0.0873138437	0.0106956321	0.0537460603	0.0681449822	-0.0203108518	-0.0818521384	0.0879173363	-0.0421594638	-0.170735564	-0.0623380109	0.0481912875	-0.0517732422	-0.0906042157	-0.0966346107	0.0225273889	-0.0070210914	0.0605958201	-0.0420509659	-0.079952008	-0.0742366311	-0.0076762221	0.1204513232	0.0154819548	0.0858932303	0.0562242398	-0.0042665654	0.0469445324	0.1069525709	-0.0114498424	0.0213949503	0.002512022	0.048595682	-0.0353465645	-0.0953460591	-0.0098383037	0.1364336031	-0.0385288794	-0.0267973764	0.1566282342	-0.0012068642	-0.0026313363	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0148472	-0.0030537	0.0002204393478399	9.325083690000008e-06	-0.0223829	-0.02830442	0.0008011401915364	0.00050099421241	0.0294261	0.0182552	0.00086589536121	0.00033325232704	0.000440332	-0.000818738	6.703319126439999e-07	1.93892270224e-07	-0.00152792	0.0003916299999999	2.3345395264e-06	1.5337405689999985e-07	0.0	-0.000505973	2.56008676729e-07	0.0	0.0	0.0
49821.54870502738	-79.11257505130925	6258.799531249038	2482186715.3674154	70610.86357374697	-318.7851468146255	101623.96982962232	4985894054.630307	49668.38331900786	-47.40727069007698	2247.4493142822325	2466948301.523898	54010.26284858464	57831.53719892044	1.422711	24.185648	0.03488179	0.0182789	0.1045706008	-0.0455225005	0.0304397027	-0.1018455326	-0.0281248594	-0.0306601644	-0.0453139574	-0.1184450495	0.0920704476	0.0243801132	0.0188078871	-0.0257010633	0.0464581579	-0.1177033786	-0.0985985649	0.0182267517	0.0379423751	0.0826351716	-0.0961828045	0.0953695314	-0.0074676537	0.0533583788	-0.0196537661	-0.0358279031	-0.0163917307	0.0032519957	0.1331134398	0.0404038635	0.0434213223	0.0370269424	-0.0454434297	0.0789989147	0.0482066282	-0.0471648522	0.084815245	-0.0050966342	0.0242290535	-0.1521847935	0.0314113991	0.0157876422	0.0274085915	0.0235678974	-0.046083281	0.1058362157	-0.1023125043	0.0613543031	0.1261393721	0.0528033848	0.0168965309	0.0846790801	0.0665009779	0.0648409441	-0.0278001763	0.0600913843	-0.0490344913	0.0848320294	-0.0560656818	0.1186172986	-0.0025889016	0.041845558	0.0701838866	-0.0267746699	-0.0061883741	-0.019580718	-0.0333830618	-0.0116687016	-0.0472615095	0.0985487017	0.058604187	-0.0039544675	-0.0012282719	0.0466887275	-0.0148105226	-0.0704229866	-0.0516539043	0.0477294556	-0.1241928512	0.0796446431	-0.0198474084	-0.0620084831	-0.0145080814	-0.0201400842	0.0664011864	-0.0987277708	0.001029882	-0.1060751723	0.0922291011	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0170365	0.0021893	0.00029024233225	4.79303449e-06	-0.00938316	0.01299974	0.0001689932400676	8.80436915856e-05	0.0211099	-0.0083162	0.00044562787801	6.915918243999999e-05	0.000572503	0.000132171	1.7469173241000012e-08	3.277596850090001e-07	-0.00143256	9.536000000000006e-05	2.0522281536e-06	9.093529600000012e-09	0.0	0.0	0.0	0.0	0.0	0.0
49850.48071636399	28.93201133661205	837.0612799818482	2485070427.6525784	71056.83884359903	445.9752698520606	198893.94131961823	5049074346.445205	49632.105299914045	-36.27801909381378	1316.094669371117	2463345876.501756	54114.97455463495	58509.131405357264	1.154523	19.626534	0.05288071	0.0311232	0.0541959566	0.0655775392	-0.0276324093	-0.1037173266	0.0182839798	-0.0361988301	-0.0030659704	-0.0519442009	0.123656823	-0.0929357312	0.004068154	-0.0786128636	-0.0131404844	0.1011112954	-0.0497346449	0.0151603209	0.1000708797	0.1119202948	-0.0412569756	0.0312831295	-0.0668468506	0.0305930742	0.0336020263	0.0144993074	0.1933267012	0.0485230852	0.0344862676	-0.1546036897	0.062595028	0.0012439037	-0.0357032263	-0.0244401176	0.0885085481	0.0252577539	-0.0592406079	-0.0794897513	-0.0080710022	-0.0462091256	-0.0848325402	-0.007044353	-0.047815191	-0.0256281546	-0.0501506508	-0.0592065526	-0.0484798236	-0.0056883746	-0.0226960722	-0.1105101045	0.0832738071	-0.0355156049	-0.00546889	0.0796995582	0.0059267462	0.0478063174	0.0315236289	0.1268621632	0.0337194316	0.0953265392	-0.1199322733	-0.0018400186	0.0639779068	0.0251143148	-0.0130709001	-0.0655518219	0.0175719097	-0.0232274938	-0.0346594393	-0.1271396428	-0.0040522778	-0.0095050279	-0.208265689	0.052605053	-0.0594866868	0.0161320434	-0.031378388	0.0318863338	0.1263509176	0.0758468272	0.0136404916	-0.0383225244	0.0570654232	-0.0232713013	-0.0426791101	0.0075608947	0.0246818756	0.0146531535	0.0002464815	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0126643	-0.0043722	0.00016038449449	1.911613284e-05	0.00108364	0.0104668	0.00010955390224	1.1742756496000002e-06	0.00305299	-0.01805691	9.320747940099998e-06	0.0003260519987481	0.000956129	0.000383626	1.4716890787599998e-07	9.14182664641e-07	-0.00144863	-1.6069999999999973e-05	2.0985288769e-06	2.5824489999999916e-10	0.0	0.0	0.0	0.0	0.0	0.0
49905.84358002008	55.36286365608976	3065.046672202784	2490593223.433432	70780.6035911081	-276.23525249093655	76305.91471873147	5009893844.721584	49582.01620825147	-50.08909166257217	2508.917103581557	2458376331.275312	54060.34695338775	58107.67409431177	1.23507	20.995811	0.06259282	0.0316239	-0.0636977871	0.0800518265	0.1195594549	-0.0097666254	-0.0092410405	0.0282051347	0.0958942922	-0.0475317734	0.1236657517	-0.1544215316	-0.0181779492	-0.0374919229	-0.1420575668	0.0110091456	0.1622158763	-0.0897506416	0.1521995218	0.0085687725	-0.0601727662	-0.1476306677	-0.0351393288	-0.0567332744	0.038755739	0.0821346081	-0.0212069662	-0.0441471601	0.0403056907	0.0946805968	0.0085294157	-0.1575047019	0.0148483645	-0.1468910798	0.0298041393	-0.0314224013	-0.0663892063	0.0230904076	-0.0692159983	-0.005570143	-0.0212389538	0.0605365622	-0.0425138926	0.0013907026	0.0177705249	-0.0668650701	-0.0354901454	0.0030132584	-0.1385955307	-0.1355622729	0.0398644029	0.0519117246	0.0222382903	-0.1264004124	0.0722720762	-0.0526715315	0.0439717548	0.1424729628	-0.0949960329	-0.0251421907	0.0162736863	0.0573395726	0.0615690522	-0.0147306792	-0.0268418062	0.0747789539	-0.0287583737	-0.000285727	0.0099296813	-0.0327822588	-0.0846131323	-0.0154402942	0.1570088962	0.0566008971	0.1776528067	0.0090456527	0.02752442	0.0230339381	0.1090460013	0.0224571313	-0.0206707616	-0.0026715995	-0.0937552948	0.0160867026	-0.0490986823	-0.0253721504	0.0508720513	0.007345651	-0.0541209632	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00621236	-0.00645194	3.85934167696e-05	4.16275297636e-05	-0.0125242	-0.01360784	0.0001851733094656	0.0001568555856399	-0.0072562	-0.01030919	5.265243844e-05	0.000106279398456	0.000440332	-0.000515797	2.66046545209e-07	1.93892270224e-07	-0.00157731	-0.0001286799999999	2.4879068361e-06	1.6558542399999986e-08	-1.05879e-22	-1.05879e-22	1.1210362640999999e-44	1.1210362640999999e-44	0.0	0.0
49866.45057637818	-39.393003641904215	1551.808735931079	2486662893.086368	70775.4530495169	-5.150541591196088	26.52807868264073	5009164754.364371	49588.19380832514	6.177600073664507	38.16274267013973	2458988965.172016	54064.49766588425	57572.37062261575	1.218243	20.709766	0.101731389	0.0512377	-0.0984439123	-0.0471542421	-0.0348005254	-0.0912863065	0.1098374332	0.102961228	0.0279670066	-0.0605620632	0.0306820296	0.009576627	-0.0661189313	-0.085261679	-0.0302603722	-0.1121017596	0.0830004054	-0.1786506434	-0.0298291989	0.0951910968	0.0150846972	0.0051875724	-0.0113438617	0.0474821173	0.0425111328	0.1189846997	-0.1158693963	0.0111973259	0.0526399321	-0.097741064	0.0485665476	-0.0585366365	0.0054528222	-0.0180025325	0.0074492597	0.0784640768	0.0493180598	-0.0305266229	-0.0620295711	-0.1152550924	-0.0086916109	0.0239678105	0.0415831199	0.1048381377	0.0225491503	-0.013293984	0.0247018973	0.1276548985	-0.017863161	-0.0552235096	-0.0408370247	-0.1208821742	-0.0295045302	0.0538276612	-0.0197706391	-0.1616330471	0.019820408	0.0504228898	0.036639901	0.1138046069	-0.0524708909	-0.0632714252	0.1647797886	0.0259375393	0.1222923796	0.1371807941	0.0459505572	-0.0086644404	0.0137141837	-0.0647158723	-0.0465875009	-0.0324017498	-0.0023184651	0.0453079432	-0.0642276036	0.0813628897	0.0359125034	0.0043774444	-0.0581376404	0.0338910048	-0.0666061876	0.0183423125	-0.0237719262	-0.0079180244	-0.0449036057	-0.018028454	-0.0938578511	0.026730693	-0.0782793195	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.000146929	-0.006359289	2.1588131041e-08	4.0440556585521e-05	0.0271651	0.0396893	0.0015752405344899	0.00073794265801	-0.0219622	-0.014706	0.00048233822884	0.000216266436	0.000742005	0.000301673	9.100659892900001e-08	5.50571420025e-07	-0.00118812	0.00038919	1.4116291344e-06	1.514688561e-07	-0.000128673	-0.000128673	1.6556740929e-08	1.6556740929e-08	0.0	0.0
49978.18161565038	111.73103927219928	12483.825136845737	2497818637.6069336	71034.34556159421	258.8925120773056	67025.33280969782	5045878249.363978	49666.15916625737	77.96535793223302	6078.59703750121	2466727366.328011	54063.38817921455	58063.966359490405	1.123198	19.094032	0.0657271239999999	0.0387043	-0.0040533642	-0.092496402	-0.034939364	0.0052671893	-0.0605433003	0.0616054268	-0.0412770609	-0.0662349421	-0.0770279833	-0.0111302062	0.0247915457	0.0185663051	0.0641681684	0.0111349162	0.128646382	-0.0198310628	0.0121227878	0.0917436625	-0.0110863006	0.0708235204	-0.0554691631	-0.0551105557	0.0464516371	-0.0256521501	-0.0166487427	-0.0548016647	-0.1695359591	-0.0693920293	-0.0656069611	-0.0272597428	-0.0043859568	-0.0915974395	0.069126664	0.0904445937	0.09985351	0.0718586576	0.0983330976	0.0182432715	0.1208237522	0.0400309876	0.0468884744	-0.0676765329	-0.0697277732	-0.071031452	-0.0297839724	0.021536768	-0.0128134643	0.0962587342	-0.0416502501	0.114831002	0.0589860861	0.0020945243	-0.0780807025	-0.0394862835	-0.0392667524	0.0900512002	0.0222367656	0.0568411676	-0.0321576029	-0.0465917934	-0.1511770066	0.0187120212	-0.0033934173	0.1037716558	-0.0217552081	-0.0515362149	-0.0167707101	-0.1149627208	-0.0812556247	0.0715090227	-0.0086433106	-0.0482795125	0.0855572536	-0.0366786055	0.0328638709	-0.055849885	-0.039738759	0.0872068388	-0.1364825309	-0.0838074693	0.0267061337	0.1769919072	0.0918413456	-0.0827135364	-0.0460109643	0.1273907692	-0.0067934745	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.000174503	-2.7574000000000018e-05	3.0451297009e-08	7.60325476000001e-10	0.0193997	-0.0077654	6.030143716000003e-05	0.0003763483600899	-0.0473964	-0.0254341999999999	0.00224641873296	0.0006468985296399	0.00118611	0.000444105	1.9722925102500003e-07	1.4068569321e-06	-0.00137336	-0.0001852399999999	1.8861176896e-06	3.431385759999997e-08	-0.000108019	2.0654e-05	4.2658771599999976e-10	1.1668104361e-08	0.0	0.0
50026.9838359689	48.80222031852463	2381.6567080178183	2502699111.7242937	71299.23836616847	264.892804574265	70168.19791521976	5083581391.595711	49786.61984282907	120.46067657170352	14510.77460011256	2478707515.374381	54144.94873265836	58045.58770935671	1.222683	20.785248	0.0546551529999999	0.0277681	0.0835381886	-0.0575221978	0.1422819058	0.0127521034	0.0796549596	0.0335376505	-0.1136619814	0.1013230522	0.0437128844	0.0479975788	-0.0229022201	0.0638789893	0.1045751921	-0.0708083725	0.0955658552	0.1211684366	-0.0818903282	0.1384745327	0.0677186862	-0.0116016597	0.0342791862	0.1245249708	-0.0187555362	0.0927675812	0.0937202751	0.0358835901	0.1055529252	0.0807506001	0.0462890218	-0.084678158	-0.0163035774	0.0835371142	-0.0386695586	0.0799448091	0.0352295757	-0.064362363	0.0492330859	-0.0671032241	-0.083217135	0.0409673409	0.0698772031	-0.1099346739	0.0147394579	-0.0073685322	-0.0375465167	0.117136181	-0.0427875552	-0.1203317882	-0.1266613448	0.0075640978	-0.1073486312	0.018126473	-0.1537027727	0.0489125816	0.0427059628	0.0026617102	0.0257820604	0.0107473688	0.0392601694	0.0295399885	0.1169611128	0.0195411322	0.0293134099	-0.0802539161	-0.0261689768	0.0057139791	0.0653341168	0.0259422094	0.0326769303	-0.1339170519	-0.0564600528	-0.012656659	-0.0506732495	-0.0810264907	0.0166168073	-0.101763991	-0.0297527144	0.1819305151	-0.0540089787	0.0147433426	-0.0713915215	0.0548675172	0.0534521419	-0.0707857136	-0.0593277944	0.1610586837	0.0182890388	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0082074999999999	0.0083820029999999	6.736305624999836e-05	7.025797429200733e-05	0.0168288	-0.0025708999999999	6.609526809999987e-06	0.00028320850944	-0.0376653	0.0097311	0.00141867482409	9.469430721e-05	0.000791096	-0.0003950139999999	1.5603606019599997e-07	6.25832881216e-07	-0.00119697	0.00017639	1.4327371808999997e-06	3.11134321e-08	-1.05879e-22	0.000108019	1.1668104361e-08	1.1210362640999999e-44	0.0	0.0
