global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
50179.96667961028	n/a	n/a	2518029055.9667983	72576.06725135216	n/a	n/a	5267285537.672791	49920.42239481409	n/a	n/a	2492048572.0766563	54395.3280121921	59549.92267378225	n/a	n/a	n/a	n/a	-0.0113469335	-0.1274557609	0.1131506677	-0.0344593691	-0.0719719801	-0.0858690622	0.0168268132	-0.2102769816	0.0369751837	-0.0539511779	0.158707079	-0.0519236633	-0.0416497716	0.0198077073	-0.1524838441	0.0695454264	0.0103541479	-0.0039463401	0.0695109835	-0.0610507812	0.0196882778	-0.0402450985	0.0883076156	-0.0948655093	0.0230256322	-0.0355699602	0.0309293773	-0.1871162839	0.0223028386	-0.1080897882	0.1581156274	0.0267173804	-0.1121867397	0.2079016998	0.0387757881	-0.0925828104	-0.0320033829	0.0180608954	-0.0036686224	0.0874557837	-0.1303423432	0.03619069	-0.0039883615	0.1209193509	-0.1118940847	0.040841052	-0.0724179616	0.0833781986	-0.2440109691	0.0425959228	-0.0119549121	0.0641881209	-0.0918191724	0.0326457986	0.0651586458	-0.0126499	-0.1162488064	0.1490484942	0.00889298	n/a	7.90850932804e-05	n/a	-0.0193119	n/a	n/a	0.00037294948161	8.04256e-05	n/a	6.468277135360001e-09	n/a	0.000549016	n/a	n/a	3.0141856825600004e-07	-0.000461206	n/a	2.12710974436e-07	n/a	0.000511499	n/a	n/a	2.616312270010001e-07	0.0	0.0
50159.80529386614	-20.16138574414072	406.4814751240405	2516006067.1185617	73184.61522028997	608.5479689378117	370330.6304983358	5355987904.941898	49882.93722480431	-37.48517000978609	1405.1379706625664	2488307426.173767	54537.72325346829	60191.72273817639	1.263711	21.167944	0.0606985987	0.0354807	0.1506104756	0.0603922174	0.1475722371	-0.1170408624	0.1861784048	0.0736780359	0.2314128275	-0.1468874595	-0.142114669	-0.1366179198	-0.1267085001	0.054269207	0.0166282111	-0.1285849595	-0.1699938267	0.139101787	-0.1941220715	0.0184935128	-0.0945163983	0.1968916624	-0.0163926973	0.0363205173	-0.0515912842	-0.165689173	0.1394207549	-0.0690543649	0.070481859	0.0743896765	0.0373688614	0.1127853609	0.0628366898	0.2455334539	0.1140085271	-0.0575560654	-0.0212799025	0.1014703421	0.1319407645	0.164242109	0.1940621998	0.1508628127	0.0414966838	-0.171632136	0.129112308	0.0590316638	-0.2005145977	-0.0802672536	0.0836700599	-0.057443263	-0.0922555553	-0.0423684997	0.1311482837	0.0893723754	-0.0051242	-0.0012088937	0.2947106229	-0.0146573585	-0.0350819902	0.1488669016	-4.32543e-05	-0.0089362343	1.8709344684899997e-09	7.98562834644965e-05	-0.0365125	-0.0172006	0.00029586064036	0.00133316265625	0.00268234	0.0026019144	7.1949478756000005e-06	6.76995854492736e-06	0.0	-0.000549016	3.0141856825600004e-07	0.0	-0.000461206	0.0	2.12710974436e-07	0.0	0.000421318	-9.0181e-05	8.132612760999999e-09	1.77508857124e-07	0.0	0.0
50123.96840772687	-35.8368861392737	1284.2824081592676	2512412208.9388013	71955.64830134466	-1228.9669189453125	1510359.6878619343	5177615322.4668045	49969.31645211595	86.37922731164144	7461.370910956223	2496932586.6917057	54405.884641757504	58331.5097973032	1.579097	26.450846	0.0851429237	0.0547627	-0.1032079739	0.1147234227	0.2289611279	0.1635002536	-0.1752215643	0.1236559897	0.1097174246	-0.0569631507	-0.198829359	0.2675351389	0.0368906025	0.1485042449	-0.0560857361	-0.0407289017	-0.0137039609	-0.1850023636	-0.0721839653	0.1360679234	0.1351997589	-0.0658956112	0.0711529689	0.0027071788	-0.0080634886	-0.1593042108	0.0283841019	0.1510260291	-0.0331080965	0.0355862147	-0.096954631	0.1868463559	0.0805926099	0.0132420612	-0.1085067023	0.0450391866	0.0351766353	0.0957806556	-0.0296729499	-0.1800028981	0.1437574626	-0.109980602	0.0997521278	0.2165078839	-0.1747580446	0.0683101541	-0.1205742085	-0.0516348598	-0.0654388961	0.0767928269	-0.0885698454	0.1675719773	-0.0213476775	0.0706482375	0.1471088801	0.1004090717	0.0247823284	0.1899695569	0.0927356007	0.1485039376	-0.000101994	-5.87397e-05	1.0402776036e-08	3.45035235609e-09	-0.0686201	-0.0321076	0.00103089797776	0.00470871812401	-0.000138794	-0.002821134	1.9263774436e-08	7.958797045955999e-06	-0.000842346	-0.000842346	7.09546783716e-07	7.09546783716e-07	-0.000461206	0.0	2.12710974436e-07	0.0	0.000582081	0.000160763	2.5844742169000005e-08	3.388182905610001e-07	1.0	0.0
50301.874309093175	177.90590136630635	31650.509740957925	2530278559.007808	73265.20096998948	1309.5526686448284	1714928.1919547915	5367789673.172948	49976.25126895792	6.93481684197468	48.09168463173568	2497625690.8980184	54696.91875619337	59428.46129756646	1.455474	24.380096	0.17749055	0.0868033	-0.110766554	-0.1098128845	0.2124108227	-0.0312644089	-0.1927209533	-0.0428898145	-0.2007367176	-0.1667849625	-0.1516979215	-0.0430418614	-0.0120562561	-0.0976607376	-0.0840397805	0.1460859877	-0.1204687399	-0.0328933093	-0.0730319529	-0.2210788533	0.1002902253	0.1403588233	-0.2229094657	0.0057523039	0.0539048933	-0.0632698496	-0.0923847668	0.0765862033	-0.1957916313	0.0200959401	0.0981931459	-0.0183739003	0.0207400788	-0.0121821619	-0.015379836	0.0092284734	0.1781994009	-0.1437501579	-0.1724742681	-0.0849021268	-0.0706014918	0.2085441143	0.1108914933	-0.289783642	0.0104377654	0.250977501	0.0046261456	0.1269462387	0.0215590702	-0.1822838048	-0.0997563335	-0.2312686079	-0.044845557	-0.1110992529	0.2013206918	-0.0775085448	-0.1774459111	0.0070965091	-0.0653305113	0.1479600444	0.0163061	0.016408094	0.00026588889721	0.0002692255487128	-0.0393703	0.0292498	0.00085555080004	0.0015500205220899	-0.0415158	-0.041377006	0.00172356164964	0.001712056625524	-0.000950056	-0.00010771	1.1601444100000002e-08	9.02606403136e-07	-0.00171837	-0.001257164	2.9527954569000004e-06	1.5804613228960002e-06	0.00102632	0.000444239	1.9734828912100002e-07	1.0533327424000002e-06	0.0	0.0
50391.9902691976	90.11596010442736	8120.886265542744	2539352683.290906	72721.34633225661	-543.8546377328748	295777.86698355654	5288394212.376012	50013.078965875735	36.82769691781141	1356.279260270176	2501308067.6469216	54489.91542946631	59755.5540689558	1.443318	24.176477	0.09997321	0.0602074	0.1273633015	-0.0433613423	0.0563016701	0.1601747849	0.096055684	-0.1544727015	-0.1336831874	-0.1442254776	0.1516990794	0.0424081373	0.0242259434	0.0883527666	0.1891478377	0.0184187955	-0.1162885628	0.1653017199	0.0975622461	-0.0930832428	-0.0136647623	-0.0147004165	-0.012034634	-0.1225568424	0.172913314	0.0721512837	-0.0157087298	-0.0338279416	0.0723003086	-0.0631390999	0.0640752709	0.1146617468	0.1651813366	-0.0130689694	0.0572306582	0.0287990661	-0.0380870061	-0.083757286	0.1600382335	0.0200950656	-0.0960531871	-0.0803656371	-0.260748228	-0.052909042	0.0338736665	0.0553551046	0.0586378872	0.053945385	-0.0646346465	0.1160948299	-0.1567879831	-0.1005540126	-0.1138995362	0.0329586746	0.0966737005	0.1406591264	0.0229148539	-0.0617745889	0.1020871711	0.1472358847	-0.00673861	-0.02304471	4.54088647321e-05	0.0005310586589841	-0.0449305	-0.0055602	3.091582404000001e-05	0.0020187498302499	-0.0222768	0.019239	0.00049625581824	0.0003701391209999	-0.000980304	-3.024799999999997e-05	9.149415039999983e-10	9.60995932416e-07	-0.000706032	0.001012338	4.98481185024e-07	1.0248282262440004e-06	0.00102632	0.0	0.0	1.0533327424000002e-06	0.0	0.0
50329.737546174365	-62.2527230232372	3875.4015238078864	2533082481.466793	72836.9372652494	115.5909329927963	13361.263790145123	5305219430.181877	50046.69083292563	33.61186704989814	1129.757606580028	2504671263.3264427	54686.48287310659	60156.935616375886	1.390142	23.285742	0.17595661	0.0807629	-0.0075029354	0.119089368	0.0533441636	-0.0350164743	0.0325647951	0.1436803462	-0.0820112238	-0.1846836684	0.1313505255	0.1016773349	-0.1026534526	-0.1747058466	-0.0176725633	-0.13924485	0.118197093	-0.0550452543	0.0995721117	0.0074106067	0.3479443506	0.2474370644	-0.0575487566	0.009556854	0.0889402333	0.0656250263	-0.0680060378	0.1770805144	-0.0447875403	-0.1398772094	-0.1484570343	-0.0063819218	0.0308089442	0.1517490915	-0.1294057384	-0.1767499965	-0.0895793556	0.1772155043	-0.0155211146	0.0012282377	-0.1853658629	0.1356137555	0.1697450943	-0.0130503618	-0.2306126936	0.0926210942	0.2862546328	0.2105722994	0.0198531538	0.0242025806	-0.2100050749	-0.0629502749	-0.1477672902	0.0563434233	-0.0983708067	0.0287358318	0.0368430586	-0.0612321481	-0.0237194283	0.1463323407	0.0185017	0.02524031	0.0003423129028899	0.0006370732488961	-0.0140624	0.0308681	0.0009528395976099	0.0001977510937599	-0.0576208	-0.035344	0.00332015659264	0.001249198336	-0.00156925	-0.0005889459999999	3.468573909159999e-07	2.4625455625e-06	-0.00180717	-0.001101138	3.2658634089e-06	1.2125048950440003e-06	0.00102632	0.0	0.0	1.0533327424000002e-06	0.0	0.0
50167.43033717108	-162.30720900328745	26343.630094436827	2516771066.634913	73048.7438636193	211.8065983698907	44862.03511302419	5336118980.052658	49957.406899767615	-89.28393315801804	7971.620720165434	2495742504.1489487	54552.02378255946	59651.04943519951	1.372369	22.988024	0.1424339	0.0700969	-0.0681960247	-0.1290250047	0.0667580351	-0.1306750986	0.0422121731	-0.058688608	0.2078091697	-0.1691458873	0.1864567043	-0.1922846086	0.0598661992	-0.1567793129	0.035921076	0.016662099	-0.0118204016	0.1848717793	0.2097596294	0.055360809	0.2099680037	0.0123657704	-0.0219119044	-0.0310858775	-0.1458666798	0.0059416935	-0.0342992337	0.0182012912	-0.1653410796	0.0460030114	0.004808094	0.144787556	0.0638856846	-0.1632202787	-0.1180438657	0.1840513149	0.1125896579	0.0026477884	0.0175431229	0.2067549594	-0.052146406	0.1568488963	0.0681491584	0.1855911215	0.0881775763	0.1203150224	0.1833757732	0.1240353103	0.2909291987	0.0850218037	-0.1638354482	0.0807110219	-0.0105602361	-0.1854004859	0.2035067668	-0.0172146782	0.0324012937	0.1827927279	0.0615718812	0.1452505133	0.0175685	-0.0009331999999999	0.00030865219225	8.708622399999974e-07	-0.037305	-0.0232426	0.0005402184547599	0.001391663025	-0.0413131	0.0163077	0.00170677223161	0.00026594107929	-0.000435487	0.0011337629999999	1.2854185401689995e-06	1.8964892716900002e-07	-0.00142134	0.00038583	2.0202073956000004e-06	1.4886478889999998e-07	0.000506905	-0.000519415	2.6979194222500005e-07	2.56952679025e-07	0.0	0.0
50146.88293928439	-20.547397886686667	422.1955599138157	2514709868.526292	72115.46111121544	-933.2827524038584	871016.6959345217	5200639731.283226	49993.328086778376	35.92118701076106	1290.331676262069	2499332853.192264	54466.518591184176	59275.21613149621	1.447964	24.254292	0.046965	0.0269429	0.1464554297	0.0159651409	0.1168405518	-0.0283977141	0.1455249244	-0.0302288166	0.0737948595	-0.0580910378	-0.0356883635	0.2864354439	0.1483202154	-0.0976766544	0.1225082343	0.011989088	-0.046970947	0.0322017114	0.3493583845	0.1548363314	0.0184617823	0.1184837124	0.0125766008	-0.0357666865	-0.0583744164	0.04463821	0.0793882974	-0.0837963284	-0.05872065	-0.2281497866	-0.0867552017	-0.1059394806	-0.2021985377	0.0435411039	-0.0625119843	-0.0170197241	-0.057605254	0.0082129533	0.1326232609	0.1007041102	0.0066097424	0.2228014463	-0.0582100727	0.2709371161	-0.1521890042	0.0625733377	0.0494093314	0.189562858	0.0807212548	0.1922314041	0.1445049517	-0.108300858	-0.0083063993	-0.0537697969	-0.0941564192	0.0856387216	0.0256376245	-0.088135436	-0.0391228239	0.1439917206	0.0144112	-0.0031573	0.00020768268544	9.96854329e-06	-0.0377446	-0.0004396	1.9324816000000467e-07	0.00142465482916	-0.0246975	0.0166155999999999	0.00060996650625	0.0002760781633599	-0.000538275	-0.0001027879999999	1.0565372943999984e-08	2.89739975625e-07	-0.00180717	-0.00038583	3.2658634089e-06	1.4886478889999998e-07	0.000553337	4.6432000000000005e-05	2.155930624e-09	3.06181835569e-07	0.0	0.0
50159.0766049804	12.193665696009704	148.6854831060438	2515932965.864292	72516.38979867789	400.9286874624522	160743.8124303647	5258626789.433795	49935.638186460375	-57.68990031800058	3328.124598700844	2493567961.08908	54499.09901215671	59189.35513749432	1.374022	23.015715	0.07750428	0.0353317	-0.0726712619	0.1122050278	0.1287157539	0.0842460076	-0.143930142	0.0801869456	-0.1026245844	-0.1508168821	0.0872638358	0.1071131649	0.0679227564	-0.1824014777	-0.1522745096	0.0075433766	0.015008925	-0.1312693984	0.1485836991	0.1552933347	-0.0779472193	0.1574280975	0.1128886781	-0.0173349335	0.0962275021	-0.0799867094	-0.0314667296	0.0792727495	-0.0025085303	-0.1504866473	-0.0569237557	-0.1000419872	-0.0341899739	0.0252449127	0.038698657	0.0975406057	0.1394125451	0.0725005721	-0.1404670159	-0.1347797425	-0.1155108087	0.0377650459	0.0155422412	0.162288988	-0.1513877477	-0.0416762148	-0.1358485628	0.0679509012	-0.0545703416	0.1679094752	-0.0766558054	-0.0351937273	0.0243917567	-0.05462812	-0.0482127734	0.0065519774	0.0800204097	0.0141878315	-0.0322802188	0.1425574961	0.00757447	-0.00683673	5.73725957809e-05	4.6740877092900014e-05	-0.0243103	0.0134343	0.00018048041649	0.00059099068609	-0.0143034	0.0103941	0.00020458725156	0.0001080373148099	-0.000454635	8.363999999999995e-05	6.995649599999992e-09	2.06692983225e-07	-0.00142701	0.00038016	2.0363575401e-06	1.4452162560000004e-07	0.00102632	0.000472983	2.2371291828900005e-07	1.0533327424000002e-06	0.0	0.0
50158.63249108273	-0.4441138976690126	0.1972371541027622	2515888413.3755	72628.76721191406	112.37741323617227	12628.68300565343	5274937826.722404	49937.89152703033	2.2533405699578	5.077543724217742	2493793010.165448	54476.07254875071	59211.63052593462	1.28149	21.46575	0.05837768	0.0308247	-0.0914270115	-0.1259513747	0.0749725106	-0.1078945908	-0.1032387425	-0.0845863443	0.009908012	-0.064511632	0.005991731	0.0450660762	0.1513981128	-0.2105063877	-0.0970804112	0.1550006696	-0.2059170427	-0.0746483891	-0.0160569971	0.0309384516	-0.2184978565	-0.0333674515	0.0277789683	0.0151277875	-0.0132464905	-0.1393817176	0.0330581958	0.0605997539	-0.1150193161	0.042912561	0.0330429603	0.0909968952	-0.0255599731	0.0867313397	0.0704846957	-0.137893692	0.2099184845	-0.1295452924	-0.115574778	-0.0371450979	0.0640593785	0.0971459975	-0.0582563777	0.0285894729	0.0762934781	-0.0378935848	-0.2172065173	-0.0563025533	0.1173749159	0.0717295442	0.0373709125	0.0088609307	-0.0317666595	0.0050851278	0.0852108408	-0.1649689317	-0.0527988031	-0.0859227566	-0.1899897877	0.1409495873	0.0142883	0.00671383	0.00020415551689	4.507551326890001e-05	-0.0243055	4.799999999999249e-06	2.3039999999992796e-11	0.00059075733025	-0.0130202	0.0012832	0.0001695256080399	1.6466022400000044e-06	-0.000693645	-0.00023901	5.71257801e-08	4.81143386025e-07	-0.00111975	0.0003072599999999	1.2538400625000002e-06	9.440870759999996e-08	0.000565073	-0.000461247	2.1274879500900006e-07	3.19307495329e-07	0.0	0.0
