global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
50000.78793226867	n/a	n/a	2500078793.8477044	71390.69145231426	n/a	n/a	5096630826.039536	49586.13452743903	n/a	n/a	2458784737.373281	53823.939278281934	58319.943024092194	n/a	n/a	n/a	n/a	-0.0005029788	-0.1342009771	0.0699789311	0.0983544226	0.104274195	0.0180449391	-0.0227731494	0.0785927216	-0.1690921605	0.0293284955	-0.0402988872	0.0457767281	-0.1064633262	0.0053004861	-0.1370374084	-0.0546710566	0.0055722593	-0.1785367815	0.0055295828	-0.003545632	0.0817462283	-0.0827571591	0.1414890218	-0.1183479986	0.0068679718	-0.0661209103	0.110092227	-0.0363802196	0.0835411177	-0.1266076233	0.0092742835	0.0392541778	-0.038440867	0.1224990739	-0.002168409	0.1133981349	-0.0697375659	0.1081955965	-0.0012945227	0.1224987904	-0.056100727	0.039952278	-0.0102137618	0.0576450814	-0.084349295	0.0682365919	-0.0012222869	0.0742343376	-0.0460825822	0.0197136227	-0.0161535109	0.0302530181	-0.0260924033	-0.038528464	0.0209742152	0.1249904994	-0.0802412891	0.0345896691	-0.140267853	0.1469134919	-0.0229470502	-0.00614271	0.0851347362	-0.0276937555	0.0345131393	-0.0051571557	0.0338852623	-0.0347686724	0.0739862905	-0.0777634636	0.1047192485	-0.0554562387	0.0280012316	-0.1699828465	0.0619599251	-0.0186061764	0.0005549936	-0.1162551565	0.0099269933	-0.0088555778	0.045472761	-0.165127409	0.015584953	-0.0734222007	0.0610902757	-0.0884462937	0.0805335146	-0.0359334865	0.038156683	-0.0643464827	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0398043	n/a	0.00158438229849	n/a	-0.0227283	n/a	n/a	0.00051657562089	-0.0024594	n/a	6.04864836e-06	n/a	0.0	n/a	n/a	0.0	-0.00179324	n/a	3.2157096976e-06	n/a	0.000264894	n/a	n/a	7.0168831236e-08
50062.92279182981	62.13485956114164	3860.7407726827946	2506296238.460713	71641.8330078125	251.1415554982377	63072.08089807442	5132552236.719293	49696.42892530488	110.29439786584408	12164.85420058911	2469735047.92788	54042.039940979805	58708.76842686948	1.050117	16.667259	0.09426925	0.0426683	-0.0268313403	-0.0890261905	0.1302261152	0.1136022355	0.1183672036	0.0950921576	0.005025557	0.0723030211	-0.1147084097	0.0905083107	-0.0849264869	-0.0467637115	-0.085614277	-0.0558927704	-0.0505895955	0.0003206119	-0.0276965209	-0.1506709643	-0.0311433811	0.0836290718	0.0023462214	0.1699145585	-0.0014836979	-0.0371354352	0.0170146374	0.0971635891	0.1457963849	-0.1381469241	0.0507186224	-0.0408056918	0.0396173329	0.0179776997	0.0802637097	0.0938796311	0.0192281748	0.0081890817	0.0834779695	-0.0587116383	-0.0475331147	-0.0381601862	-0.0932452684	-0.022415021	0.0696312405	0.1122638607	-0.0012017813	0.0536258158	-0.0677249104	0.004115022	-0.0047037697	0.0673305687	-0.0609903068	-0.0046948466	0.0115605744	0.0261054512	0.0195621398	0.074710673	-0.1298791897	0.0017105579	-0.1979083506	0.0038388377	-0.0781946797	0.0539769533	-0.068941324	0.0033260265	0.0401304682	0.0060713453	-0.1925345923	-0.040366273	0.0239357695	0.0363261514	-0.0797793001	-0.0046711885	0.0604655328	-0.1429853638	-0.1034467965	-0.1145670456	-0.1283756794	-0.0751419315	-0.0674018548	-0.1179028136	-0.0642702982	-0.0883882913	-0.1075171618	-0.0736874929	-0.0363829292	-0.0316997548	0.0422061199	0.0416671683	0.0568298164	0.0991009737	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.028891	-0.0109133	0.000834689881	0.00011910011689	-0.0225038	0.0002244999999999	5.040024999999955e-08	0.00050642101444	-0.0281513	-0.0256919	0.00079249569169	0.00066007372561	-0.000517077	-0.000517077	2.673686239290001e-07	2.673686239290001e-07	-0.00216006	-0.00036682	4.665859203600001e-06	1.345569124000001e-07	0.0	-0.000264894	7.0168831236e-08	0.0
50084.43659607023	21.51380424041417	462.8437728948629	2508450789.1457787	71452.58959500295	-189.24341280954832	35813.06929180511	5105472559.831924	49629.00606824578	-67.42285705910035	4545.841654011878	2463038243.321976	53933.44130390284	58354.353057450775	1.120264	17.780628	0.05793365	0.0298917	-0.0462384824	-0.0783392078	0.0011316374	0.1851431287	0.0496956595	0.0673647323	0.0185721139	0.0416219419	-0.1491891703	0.117546059	0.075760987	-0.1202857983	0.0196501381	-0.093836564	-0.0812204147	-0.0229692193	-0.0093434033	-0.1845650915	0.0544306764	0.0776940947	-0.0631329079	0.1649774834	-0.0197109128	0.0707885132	-0.1137902087	0.0159171097	-0.0527258495	-0.1153970999	0.0050357125	-0.1068468344	0.0387402509	-0.0965468911	0.0437378764	0.0460623431	-0.081514889	0.0162180167	0.0306497788	-0.0791898198	0.0885162033	-0.0437085501	0.0393819195	0.1300543091	-0.0105565011	-0.0398573579	0.0332984628	0.0031291039	-0.0400352597	0.0137394713	0.0872118252	-0.0641924583	-0.0323478527	-0.0184915547	0.07300812	0.0418197783	0.0259269033	0.0779942504	-0.1584389273	0.0962303132	-0.0173919561	0.088807691	-0.1044275536	-0.0998190579	-0.1649880468	0.0840881196	0.0085299424	-0.0431131506	-0.1008455649	0.0803439436	-0.1056683845	0.0136729719	-0.0771967908	0.0336507554	-0.0113619916	0.015930638	-0.0279080746	-0.0641857774	-0.0200304357	-0.0333271793	-0.0647672039	-0.0082856868	-0.0481625923	0.0010034517	0.0727240695	0.0812038703	-0.1108852853	-0.0608468518	-0.0411657269	0.066451657	-0.057091889	0.0045981925	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0181217	-0.0107692999999999	0.00032839601089	0.0001159778224899	-0.0273288	-0.0048249999999999	2.3280624999999997e-05	0.00074686330944	-0.0271853	0.000966	0.0007390405360899	9.33156000000003e-07	-7.44677e-05	0.0004426093	1.9590299244649e-07	5.5454383432899995e-09	-0.00185439	0.00030567	3.4387622721e-06	9.343414890000004e-08	7.918769999999998e-05	7.918769999999998e-05	6.2706918312899965e-09	6.2706918312899965e-09
50055.5062960846	-28.93029998562997	836.9622572585415	2505553710.557365	71656.98488170696	204.3952867040061	41777.43322681287	5134723482.337179	49735.697130042216	106.6910617964386	11382.982667251476	2473639569.0112896	53945.60063284662	59286.04506064103	1.25395	19.902456	0.06756902	0.029831	-0.0586827598	0.0015497043	0.1050480497	0.1360584436	-0.0643251579	0.0363729688	-0.0280877898	-0.0542102493	-0.1358685852	-0.0756731158	0.0094969462	-0.0501193458	0.0467945418	-0.190782676	-0.0369359962	0.0244181811	0.0411149693	-0.0514469952	0.0001172424	0.0416695956	0.0555837568	0.1726480809	0.0624612526	-0.0296684216	-0.0532335985	0.0600238016	-0.0956784293	0.004337564	-0.0051693989	-0.0769067625	0.0806024202	-0.0724717553	0.0161288247	-0.0712761448	0.1262708055	0.0281444487	0.1013154941	0.0153192304	-0.0033681741	0.0332257915	-0.0796082218	0.0103220804	-0.0793375488	0.0311215552	0.0052110847	-0.0543560008	-0.0387110573	-0.1407788967	-0.0397008915	0.0696918133	-0.018722064	-0.1759213284	0.0064379139	0.0390342741	-0.0465694123	0.0065751928	0.0037136986	-0.0006375396	-0.0900035124	0.108993094	0.0358771934	-0.0756707565	-0.0602550401	-0.0159075601	-0.1012392955	-0.0594325512	-0.0692952301	-0.0366887579	-0.0020514681	-0.1363841116	-0.1674078163	0.0223211292	-0.0476872569	-0.1638873233	-0.0864277655	-0.0975448236	0.0257411918	0.0583796984	0.0341422459	0.0106979669	0.0053441142	-0.0338683002	-0.00401459	0.0068882291	0.0263922227	-0.0037204382	0.0003475753	-0.1465452904	0.0150247689	0.0772734014	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0398388	0.0217171	0.00158712998544	0.00047163243241	-0.0223793	0.0049494999999999	2.449755024999999e-05	0.00050083306849	-0.0149728	0.0122125	0.00022418473984	0.00014914515625	0.000208113	0.0002825807	7.985185201249003e-08	4.3311020769e-08	-0.00164236	0.00021203	2.6973463696e-06	4.49567209e-08	-5.293960000000001e-23	-7.918769999999998e-05	6.2706918312899965e-09	2.802601248160001e-45
50067.65551201456	12.14921592995961	147.60344771278434	2506770128.469762	71851.90594597583	194.9210642688704	37994.2212957091	5162696388.069357	49669.59995749297	-66.09717254924908	4368.836219005206	2467069159.937385	53932.05479837609	59284.24974217436	1.163012	18.459112	0.0632544499999999	0.0324805	-0.0300046793	0.0545401841	0.0182982199	0.0956199057	-0.0226212331	0.0420419995	0.0093476758	-0.0765062551	0.0156571222	0.0660822502	-0.0403818049	-0.0343234028	0.0086480479	-0.0414469862	0.1428255112	-0.0483696534	-0.0512797779	0.0381564158	0.057558664	-0.0008552363	0.0328144982	0.0905661299	0.0264752783	0.0060230738	0.1329240877	-0.0077694252	-0.1266903463	0.0037074957	0.0320521161	-0.0711011074	-0.0364572701	0.0235655907	0.0151837	0.0266106266	-0.0014030799	-0.0375937491	0.1454334174	0.0130838106	-0.0441384548	0.0531492308	0.0703655941	-0.0343707668	0.016197532	0.1174200297	0.0867244328	-0.086078484	-0.0132956711	-0.0312745713	-0.0442842643	0.1011614254	-0.0048973635	-0.0137689124	-0.0505520846	0.0161015786	0.0001765537	-0.0647430213	-0.0170407739	0.0958691009	-0.028279917	0.0242449559	0.0074656617	0.0374715698	-0.0912099705	-0.1014793124	-0.0929704357	0.0578926394	0.0672953948	0.031729703	-0.0422505914	-0.0796297655	-0.0888193508	0.0411009696	-0.0569719847	0.0287302703	-0.0230318022	0.0336402032	-0.0967078061	0.0140816189	-0.0340187551	-0.0768504178	-0.069568519	-0.1116219236	-0.0136832804	-0.0361966	0.1029088495	0.0520255257	-0.0281832608	-0.0174164641	-0.0052315689	0.014896602	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0231338	-0.016705	0.0005351727024399	0.000279057025	-0.0106447	0.0117346	0.00013770083716	0.00011330963809	-0.0367519	-0.0217790999999999	0.0013507021536099	0.0004743291968099	0.000382368	0.000174255	3.0364805025e-08	1.46205287424e-07	-0.00172882	-8.646000000000001e-05	2.9888185924e-06	7.475331600000002e-09	0.0	5.293960000000001e-23	2.802601248160001e-45	0.0
50136.04165233953	68.38614032497571	4676.664188547269	2513622672.5651245	72175.64215433372	323.7362083578919	104805.13260194438	5209323320.390434	49551.24270051595	-118.35725697701857	14008.440279124006	2455325653.165435	53933.08905055949	59382.00399191818	1.02169	16.21607	0.0437633999999999	0.0223062	-0.0007419219	0.0646805548	-0.0428198454	0.022393127	0.0160707654	0.0432553165	0.042639818	-0.0594342614	0.149058427	0.1586676876	-0.0280465228	-0.0200557759	-0.0426230509	-0.0642449363	0.0555178943	-0.1050924738	-0.0744412406	-0.0415052808	0.0519672217	0.0452211583	-0.0918261905	-0.0749750776	0.1052687009	0.1187548743	-0.0389175521	0.0062092819	0.0451866329	0.0701442078	-0.2395126277	-0.0790964956	-0.0140223289	0.0137984839	0.0044875134	0.010170645	-0.059628331	-0.0844277835	-0.1264801703	0.011338911	0.0127141297	-0.0808183934	0.0821652338	-0.0873781248	0.0297638404	0.005195884	0.0501334704	-0.0130235135	-0.1048352139	0.0120163903	-0.0236675603	-0.0128220074	-0.0321514916	0.0070634341	0.006095936	-0.0090401464	0.0679119168	-0.0650856901	-0.136363116	0.1156929125	0.0225658934	-0.0075516174	0.01689678	-0.0357321356	0.0034441972	-0.0661792575	-0.0416109895	0.0777545226	-0.0534018773	0.1221699579	0.0120233758	-0.049922863	-0.0217989529	-0.1350356521	0.0812460392	0.0307877439	-0.0058001823	0.115819364	0.0511634514	-0.0461130533	0.0407903266	-0.0564737476	0.0256335562	0.2470179516	0.0886100016	-0.0433115049	0.0633680257	0.0328699902	-0.0319728653	-0.0337019857	-0.032015481	0.0295812059	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0155986	-0.0075351999999999	0.00024331632196	5.677923903999999e-05	-0.0204178	-0.0097731	9.551348361e-05	0.00041688655684	-0.0315507	0.0052011999999999	0.00099544667049	2.705248143999996e-05	0.00028602	-9.6348e-05	9.282937104000002e-09	8.18074404e-08	-0.00140009	0.0003287299999999	1.9602520081000004e-06	1.0806341289999997e-07	0.0	0.0	0.0	0.0
50239.81830944779	103.77665710826112	10769.594560565603	2524039343.766326	71701.62114902712	-474.02100530659663	224695.91347187653	5141122475.398614	49708.33918415807	157.09648364211898	24679.30517271856	2470918984.447304	53917.52876808133	59516.25622914404	1.090764	17.312408	0.05730455	0.0334962	-0.0038110554	0.0470451167	-0.1113292926	-0.0413006016	-0.0694449927	-0.0606122866	0.0292080426	-0.0737713897	0.0622588633	0.0129718286	0.0662515221	0.1348826203	-0.0369702967	-0.1085107018	0.0394557829	0.0422988392	-0.101407169	0.0546167525	0.0643310996	0.0590486108	0.0044296607	-0.0648968885	0.0365978905	0.1059434962	-0.0468702024	-0.0937772987	0.0788789743	-0.0348630155	0.0087122361	0.0517072132	0.0270016765	0.0704807763	-0.0209713592	-0.070628178	0.0351620567	-0.075391287	-0.1350516114	0.0261487496	-0.0133461452	-0.167948388	-0.0528579128	0.0522970745	0.0381094782	-0.0062610468	0.01030476	0.0319871118	0.0229667146	-0.0136263307	-0.0073034616	0.1064336842	-0.0504810105	-0.0981704508	-0.1173632273	-0.0715549057	-0.0307387154	-0.1050616397	-0.0014863422	0.0533116321	0.0617798661	0.0517866194	0.0523202129	-0.060636074	0.0893380296	-0.0365259268	0.0521226845	0.0070884281	-0.0421141359	-0.0052948727	0.0913061944	0.0931535094	0.0716703907	-0.1061284369	-0.0809135832	0.0537889	-0.1647421959	0.0143165827	0.17633018	-0.1168322159	-0.0528881858	-0.0397954628	0.0467424567	0.0456530126	-0.0119989733	-0.000685489	0.0003365413	0.0009589005	-0.0393116983	-0.0921359413	0.0268291156	0.1324296587	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0174166	0.001818	0.00030333795556	3.305124000000001e-06	-0.0297493	-0.0093315	8.707689224999999e-05	0.00088502085049	-0.0352217	-0.003671	0.00124056815089	1.3476241000000004e-05	-0.000273491	-0.000559511	3.13052559121e-07	7.4797327081e-08	-0.00110992	0.00029017	1.2319224063999998e-06	8.419862890000011e-08	0.0	0.0	0.0	0.0
50217.49842029093	-22.31988915686088	498.177451974556	2521797147.5919223	71907.87790204895	206.25675302182208	42541.84816710491	5170742904.375979	49735.72391680347	27.384732645405165	749.9235820603194	2473642233.5284967	53986.29951470388	59780.8171633049	0.976952	15.506003	0.09243251	0.0523263	-0.0036597674	0.0528150243	-0.0963361374	-0.0728285248	-0.098169669	-0.0986580318	0.0406449559	-0.1128659878	0.0548273143	0.0167843361	0.040879583	0.0784401209	-0.0225366535	-0.0962689159	0.1418425185	0.0223894432	-0.0798906852	0.1124618206	-0.0038948434	0.0127256449	0.0180408291	0.0218908135	-0.1093726317	-0.0270812316	-0.0597015343	-0.0167950187	-0.0047867153	-0.0414492572	-0.0966278265	-0.059085927	-0.0369418294	0.1612929898	-0.059101202	0.0201765843	0.0946068446	-0.0613516769	0.0465370461	0.0088821916	0.1373951775	0.0030350271	-0.0386093523	-0.1179270229	0.1805239192	-0.0179199904	0.0446714258	0.0647321923	0.1499792742	0.0185817126	0.0441584081	0.083933032	-0.1207977038	0.0875449666	-0.0761887242	-0.1051662293	-0.0181470228	-0.1154851887	0.0387797915	-0.0560089428	-0.0209582171	-0.0332259342	0.0749937783	-0.0030886006	-0.0296202476	0.0223452886	0.0820527884	0.0788181168	-0.0371900551	-0.0127921601	-0.1369776375	-0.0891746221	-0.0431480184	-0.1810428827	-0.085207839	0.0127284075	-0.0080555059	0.0863503373	-0.1558046938	-0.01307342	0.0222391141	0.0269005781	0.087510199	0.0443972429	0.0041440863	-0.0087896965	-0.1817680518	-0.0287207682	-0.0561309199	0.048501236	-0.0179736543	-0.0541224788	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0141971	-0.0032195	0.00020155764841	1.036518025e-05	0.00053391	0.0302832099999999	0.000917072807904	2.850598881e-07	-0.0408693	-0.0056475999999999	0.0016702996824899	3.189538575999995e-05	0.000438963	0.000712454	5.07590702116e-07	1.92688515369e-07	-0.00146311	-0.00035319	2.1406908721000003e-06	1.2474317610000012e-07	0.0	0.0	0.0	0.0
50237.94274560703	20.44432531610073	417.9704376305572	2523850891.31089	71570.8943930572	-336.98350899174693	113557.88533239078	5122392924.222146	49823.43833548312	87.71441867965041	7693.819244309005	2482375007.5696893	54096.83180523335	59454.944800133126	0.983248	15.605925	0.08694326	0.0475723	-0.003925083	0.0541406132	-0.0480406535	-0.089224327	-0.0441737939	-0.0269103358	0.0313749736	-0.012228982	0.0751617329	0.0268956973	-0.0753333485	0.1168875634	0.0332007705	-0.0379355425	0.0052947174	0.1001233798	0.0307152659	0.0929977641	0.0370732379	0.0371872192	0.0601669589	0.0530764853	-0.044178438	0.0061654727	0.1063115307	0.0096001991	0.0831515983	0.0671271017	0.0739069631	-0.0540799532	0.0580272215	0.0280538052	0.0634285858	-0.0412247051	0.0429056072	-0.0751968665	0.0497765316	0.0728295016	0.0731844819	0.1010667174	0.0043301266	0.0759037259	-0.0617443148	0.0783389535	0.1178209597	0.0224573715	0.1206594901	-0.0324341664	-0.1186879664	0.0591315277	-0.0029626131	-0.0648799023	-0.0374698452	-0.0101539954	-0.0468692891	-0.0500691918	0.0794002525	-0.022673133	-0.10936693	-0.0981623699	0.0935367556	0.0015974265	-0.0361712788	-0.0079383683	-0.048106729	-0.0144079477	-0.0405502482	-0.0039741928	0.0934544521	-0.0150223025	-0.0340676141	0.0319257772	-0.1777547377	0.0382854936	-0.0088031676	-0.0542420283	-0.1078793823	-0.1194674763	0.0095015985	-0.0481044815	0.0396704014	-0.0726481692	0.0537210434	-0.0157071813	-0.0588250141	0.0125555584	0.0336608511	-0.1146472641	0.0499632975	0.0427391454	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00447778	-0.00971932	2.00505137284e-05	9.44651812624e-05	0.0111913	0.01065739	0.000113579961612	0.00012524519569	-0.053472	-0.0126027	0.0028592547839999	0.00015882804729	0.00116505	0.0007260869999999	5.272023315689999e-07	1.3573415024999998e-06	-0.00110992	0.00035319	1.2319224063999998e-06	1.2474317610000012e-07	0.0	0.0	0.0	0.0
50280.53269806507	42.58995245803817	1813.9040503779515	2528131968.4011908	71533.64400611733	-37.250386939864256	1387.5913271696097	5117062224.793926	49755.32989124062	-68.10844424250536	4638.760177134461	2475592852.586182	54012.98520230622	59559.021913537	1.133054	17.983622	0.1557548499999999	0.109215	0.0034110218	0.0549282731	-0.06266268	-0.0963159516	-0.023175797	-0.023681185	-0.0462837365	-0.0126878918	0.063834728	0.0323103628	-0.0409164191	0.0491945975	0.0620734828	0.1231252055	-0.0246846973	-0.0807265739	0.0728302713	0.0520316752	-0.0128148002	0.0579266196	-0.1528813548	-0.1391489963	-0.0740446075	-0.012790423	-0.0437455303	0.0978057557	0.0307983301	-0.0622152336	-0.0904125828	0.0469080846	-0.1531587845	-0.0140475845	0.0561618369	0.1002963681	0.0512023626	-0.0090752553	-0.0569852458	0.097825492	0.0119538301	-0.0648324167	0.0672693049	-0.0121520965	-0.0452588949	0.0161875938	-0.0065500564	-0.0322024366	-0.0187128864	0.0979282916	-0.057671842	-0.0679117108	0.0862514777	-0.1079368403	0.0456246214	0.0287638547	0.0457628873	0.0344682015	0.0135376447	0.0431858583	0.1532142105	-0.1430841979	0.0833785694	-0.049701376	-0.0342139624	-0.0288576262	0.0918225458	-0.0292752165	-0.1264319209	0.0897416884	-0.1397590004	0.0319633736	0.0547390875	-0.0144780074	0.1033038497	-0.0178680687	0.0819651392	0.0674360924	-0.0169182757	-0.0818848078	0.1511688175	-0.0472888206	0.0784113593	0.0591178152	-0.0095243924	-0.1819255151	0.0202044418	0.0048687634	0.0497315245	0.1170731314	-0.0231995844	-0.0981627471	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0072898299999999	0.0028120499999999	5.314162142889855e-05	7.907625202499439e-06	-0.019265	-0.0304563	0.00092758620969	0.000371140225	-0.024114	0.029358	0.000581484996	0.000861892164	-0.00068938	-0.0018544299999999	3.4389106248999994e-06	4.752447844e-07	-0.00110178	8.140000000000014e-06	1.2139191684e-06	6.625960000000022e-11	0.0	0.0	0.0	0.0
