global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
49662.74504155842	-47.56625869874552	2262.5489665959835	2466388245.062835	71137.38580293063	31.11040296053397	967.8571723668013	5060527658.874996	49740.64649607036	151.80244978792325	23043.98376161496	2474131913.8470364	54283.96402011675	56234.44987987417	1.32371	24.137287	0.07134631	0.032579	0.0210214541	0.0898175169	-0.0158822939	-0.0746749385	-0.0082102069	-0.0818097925	0.0367533831	-0.0265154819	-0.0639705688	0.1681323102	0.0353131079	0.073638607	0.0900065671	-0.0141377903	0.1114931801	0.0614637982	0.0816165454	0.0825653059	0.1416792508	-0.0575664303	0.0298245092	-0.0904752861	0.1538243449	-0.0831107267	-0.0514503432	-0.04893042	-0.0055330642	0.1306717123	0.0766327631	0.1004756298	-0.0715008635	-0.077797502	0.0237078892	0.0728469215	-0.0739414199	0.0496225714	-0.0900651649	0.0762031493	-0.0329007835	-0.0965855101	-0.0846071388	0.0469228853	0.1063761528	-0.0618034239	-0.0753896649	0.0721251772	-0.0219902201	0.0690828739	0.105454015	0.0010522457	-0.0060341094	-0.1523690166	-0.0507719474	-0.0645992074	0.0355165986	-0.057788253	-0.2006528785	-0.0477647405	0.1129870504	-0.0375472113	-0.0010787439	0.0868448325	0.0798937849	-0.0368401108	0.0153070114	0.0501107952	-0.018146757	0.0296064634	0.202264497	-0.0236539843	-0.0697562043	-0.0118711191	0.0091725421	-0.152858391	0.0014173408	-0.0295229027	0.0042392488	-0.0670543601	-0.0072207988	0.0501665045	0.0201211343	0.0914153405	0.0603054945	0.0160498375	-0.0317044747	0.0185921	0.02453756	0.00034566618241	0.0006020918507536	-0.0335779	0.0060964999999999	3.716731224999997e-05	0.00112747536841	0.0311526	0.0064769	0.0009704844867599	4.195023361000001e-05	-0.000351587	-0.000124054	1.5389394915999997e-08	1.2361341856899998e-07	0.000135493	0.000351061	1.8358353049000004e-08	1.23243825721e-07	0.000262856	-0.0002095919999999	4.3928806463999997e-08	6.909327673600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49673.35040889381	10.605367335396297	112.47381631869072	2467441740.844752	70680.26553154904	-457.1202713815874	208958.94250797608	4995699935.610279	49690.68568332086	-49.9608127495012	2496.0828105907217	2469164243.6785884	54445.4512330467	56612.72755202572	1.283351	23.401363	0.08044609	0.0381063	-0.0614829914	-0.0396646658	-0.0003610993	0.0557296113	0.0757977141	0.0372309085	0.0793469878	-0.0267757308	0.0269681982	-0.0049252179	0.0250655488	0.0744690534	-0.0494939192	-0.0221835767	0.0900695858	0.0570488138	-0.0545801617	0.0793450493	0.0185825142	-0.0257287657	0.2073129494	-0.0087429873	0.0403790825	0.0155558041	-0.0631799338	-0.0875366541	-0.1119465168	-0.0313248531	-0.0599602733	0.0120341179	-0.0328588021	0.043909621	-0.0095433906	-0.0929961198	-0.0634292268	-0.048393077	-0.022748988	0.027153241	0.0041799061	-0.1168161788	0.068162039	0.1227822116	0.153810615	-0.0922220289	-0.0766479981	-0.0173957447	-0.04584506	0.0513049327	0.0539143528	0.058472529	0.0268600139	0.0877272138	-0.0088850879	0.0073115788	0.0994206059	-0.0276911765	-0.1049659074	-0.2143864409	0.1197775966	0.0667136619	0.0089236833	0.0046906756	-0.0974040181	-0.1223977771	0.1455020544	-0.0013409167	0.0470890104	-0.0181793043	-0.0667617394	-0.0217663359	0.0004200224	0.0319808873	-0.0639461378	0.0118517425	0.0013052421	-0.0508452579	0.0884304119	-0.0810704607	0.0776524995	0.0492052534	0.077539219	0.0906327191	0.0575281511	0.0110055415	-0.0380840342	-0.00217198	-0.02076408	4.7174971204e-06	0.0004311470182464	-0.0170837	0.0164942	0.00027205863364	0.00029185280569	0.0200114	-0.0111412	0.0004004561299599	0.00012412633744	3.29232e-05	0.0003845102	1.4784809390404e-07	1.0839370982399995e-09	-0.000108471	-0.000243964	1.1765957841e-08	5.9518433296e-08	0.000250398	-1.2458000000000022e-05	1.5520176400000054e-10	6.269915840399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49726.100169756384	52.74976086257084	2782.53727105841	2472685038.092646	70613.40731534091	-66.8582162081293	4470.021074532964	4986253292.682241	49517.714563061374	-172.97112025948445	29919.008443821032	2452004055.5488205	54336.71965665199	56314.44314089075	1.184757	21.603529	0.0241132	0.0146935	0.0690463614	-0.0674373238	0.0282844165	0.030403295	0.1478652461	0.0314670652	-0.1014277432	0.0282650724	-0.0248305525	0.0649574082	0.0612186579	-0.0043121098	-0.1121280283	0.0153187068	-0.1087490152	-0.0507967747	0.025032767	-0.1291087039	0.0372190817	-0.0585985956	0.0813028507	-0.1133775137	0.0528428077	0.0440303406	-0.0348409041	-0.0902023071	0.0913512489	-0.0648647886	-0.0666632036	0.0439030431	0.157954832	-0.0727783143	-0.0579697794	-0.1052125105	-0.063524365	-0.1153936607	-0.1072889711	0.1541782234	0.1083450594	-0.0105189413	-0.043899377	0.0136299022	0.0023901193	-0.023862333	-0.0565198954	0.0660018882	0.0287163115	-0.1066286169	-0.1097215203	-0.0081153919	-0.0473572435	-0.0695669991	0.0953647679	0.0242718774	0.0791789153	0.0014796946	0.0751311492	-0.0409385772	0.1015149526	-0.0260526935	-0.0968840349	-0.1241647657	-0.0519134578	-0.113323548	0.0578368768	0.0707529829	0.0165104774	-0.147535345	-0.056735624	-0.0961421322	-0.0185966283	0.0550667758	-0.0772277997	0.0137635064	-0.0314984776	-0.078204608	0.017756012	-0.0815673583	-0.109912419	-0.0783308776	-0.0863620613	0.0898253196	0.0546879015	0.0059341712	-0.0442970619	-0.00313254	-0.00096056	9.8128068516e-06	9.226755136e-07	-0.0170599	2.3800000000000904e-05	5.66440000000043e-10	0.00029104018801	0.0148599	-0.0051514999999999	0.00022081662801	2.653795224999998e-05	0.00017042	0.0001374968	1.8905370010240008e-08	2.9042976400000003e-08	-0.000108471	0.0	1.1765957841e-08	0.0	0.000472448	0.00022205	4.93062025e-08	2.2320711270400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49661.77912496519	-64.32104479119153	4137.196803030466	2466292305.8568287	70849.88555061303	236.47823527212316	55921.95575741762	5019706282.5349655	49669.362774451096	151.64821138972184	22997.18001770176	2467045598.420028	54307.34302686311	56396.0402911701	1.295323	23.619669	0.08484932	0.040555	0.051144655	0.0921651557	0.0208494913	0.0463184336	-0.0626374945	-0.0957685872	-0.0065547119	0.0275636947	-0.0270074051	-0.0134600318	-0.0607453401	0.0701996267	0.020062849	-0.019557691	-0.0061860727	-0.0010704145	0.0610632042	0.0751602766	-0.0666342808	0.0513436877	0.0860405364	-0.0105070573	-0.0447834203	-0.0698126764	0.0147797952	0.0925251463	-0.110818642	-0.0328668775	0.0259400318	-0.0906136678	0.0706347859	0.0248004299	0.0701281091	0.0912949661	-0.1191348037	-0.0838035307	-0.0222025679	0.0747618917	-0.0577591392	0.050885818	-0.0999328334	0.0447315768	-0.0914766373	0.0155709671	0.0788397347	-0.0386179594	0.0128327319	-0.0729218406	0.0192955706	-0.0670838784	-0.0036234002	0.0070063273	-0.1178141624	0.0146224603	-0.0154146275	-0.0979194331	0.0382452936	-0.0750000674	-0.0159621497	-0.0347448349	-0.0413096454	0.1158266723	0.0337591442	0.1536094294	0.0751806198	-0.018456663	0.0647923454	-0.1168503909	-0.0702447968	0.0763830962	0.0226498852	-0.1609809496	0.1148843986	-0.0185893154	-0.0094808858	0.0817981663	0.0832235827	0.0088730807	-0.0544666378	-0.0512373439	0.012353589	0.0889933628	0.0517878515	0.0008482025	-0.0503163898	0.00787024	0.01100278	6.19406776576e-05	0.0001210611677284	-0.0012815	0.0157783999999999	0.0002489579065599	1.6422422500000005e-06	0.00721791	-0.00764199	5.20982247681e-05	5.840001116010001e-05	0.000677064	0.000506644	2.56688142736e-07	4.58415660096e-07	0.000317741	0.000426212	1.0095934308100001e-07	1.8165666894400002e-07	0.000396781	-7.566699999999997e-05	5.725494888999995e-09	1.5743516196100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49709.69348928972	47.914364324526105	2295.78630862342	2471053626.799133	70626.46879205292	-223.41675856010988	49915.04800550643	4988098094.034825	49799.94864957585	130.5858751247506	17052.670782096957	2480034885.500391	54481.90636797399	56847.23065293574	1.316251	24.001266	0.078005245	0.0394911	-0.1115168133	-0.0268716928	-0.0179678188	0.1061506362	0.1040509994	0.0585395272	0.090452314	-0.0101141988	0.0005895409	-0.0032206726	-0.0575721825	0.0532118046	-0.0719199104	0.0907940998	0.1906085947	-0.0044248584	0.0501667688	-0.0568812776	-0.0867216249	-0.0314353055	0.0391290688	0.0649084842	-0.1147738125	-0.1180194491	-0.0370429045	0.0284421521	-0.0540834915	-0.028007252	-0.0310433168	-0.0576781482	0.0671317338	0.1246701455	0.0117940716	-0.0207478183	-0.0101132479	0.0689579537	-0.0388795868	0.0768147164	-0.0014178721	-0.038940146	-0.0371120887	-0.013776939	-0.0085382014	-0.0478329591	0.0934626428	-0.004425268	0.0236593389	0.0675359205	0.0588503817	0.1120416419	-0.1087696611	0.0630217921	-0.0447504878	0.0460545348	0.0516523543	-0.1233081573	0.0183878013	-0.0996118708	-0.0255232245	0.0993270597	0.0262844128	-0.0157842687	0.0056745332	0.0471272957	-0.0079482255	-0.0340404283	-0.0140471757	0.0145609579	0.0584251785	-0.0678357567	0.1088884454	-0.0572628995	0.053246381	0.1179127137	0.0008129182	0.0394737292	-0.0181428888	0.0005466904	0.0036999159	0.0496745537	0.1059968595	0.088137076	0.0488311722	-0.0042398529	-0.056115697	-0.00453444	-0.01240468	2.05611461136e-05	0.0001538760859024	-0.0170528	-0.0157713	0.0002487339036899	0.00029079798784	0.0109099	0.00369199	0.00011902591801	1.36307901601e-05	8.320199999999998e-05	-0.000593862	3.526720750440001e-07	6.922572803999997e-09	6.45245e-05	-0.0002532165	4.1634111002500014e-09	6.411859587225001e-08	0.000472448	7.566699999999997e-05	5.725494888999995e-09	2.2320711270400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49782.10312980867	72.40964051894844	5243.156040083339	2478257792.026906	70989.12731758373	362.65852553080185	131521.20614017526	5039456197.312112	49670.70088728792	-129.24776228792325	16704.984056435515	2467178526.634425	54395.12218173238	56402.16948274596	1.330604	24.262993	0.034853945	0.023612	0.0558649835	-0.0780052972	0.0234201541	0.005829494	0.1140858734	0.071512894	-0.0501588689	0.0789707189	0.0156919864	0.0659596442	-0.0875499307	-0.0691212817	-0.1035360962	0.0551146537	-0.020265064	-0.131329026	-0.0037128822	-0.1295665375	0.0920748773	0.0356350458	0.1002422812	-0.0209017768	0.1256624565	-0.0399194845	-0.0243258414	-0.0348940512	-0.0497306856	-0.0115097456	0.0587203132	0.0185154588	0.0480804778	0.0385246027	-0.0472265092	0.1162832015	-0.0553431738	0.0579660276	0.0505715416	-0.0811841436	0.0290688512	0.0697088156	-0.1030367239	-0.094647937	-0.0546679261	0.0128835545	-0.0969027654	0.0723093445	0.0821045645	-0.0910545519	-0.0830571248	0.0562211868	-0.0171381686	-0.0796366976	0.0371631505	0.0387542345	0.0559692785	-0.0603649968	0.0114784016	0.0470698781	-0.1026902676	-0.0197590344	-0.1067352038	0.0517733916	0.0230605419	-0.0649586107	0.0335604532	-0.0027455017	-0.0165110093	-0.1303423976	0.0453998935	-0.0316398791	-0.1011452876	-0.048862733	0.0083139218	-0.0663723921	-0.1024910968	-0.0777473386	-0.0487263843	-0.0549642706	0.2454910634	-0.0328114447	-0.1121133707	0.0872566935	0.0458210968	-0.009317478	-0.0616696245	-0.00506033	-0.00052589	2.56069397089e-05	2.765602921000002e-07	-0.0199026	-0.0028497999999999	8.121360039999998e-06	0.00039611348676	0.0121123	0.0012023999999999	0.00014670781129	1.4457657599999984e-06	8.320199999999998e-05	0.0	0.0	6.922572803999997e-09	0.000258702	0.0001941774999999	6.6926724804e-08	3.770490150624999e-08	6.11084e-05	-0.0004113396	1.6920026652815997e-07	3.73423655056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49737.31546149175	-44.7876683169161	2005.9352332660897	2473800549.3159466	70988.96240935258	-0.1649082311487291	0.0271947247006026	5039432783.956473	49706.0928611527	35.39197386477463	1252.5918140448905	2470695667.5215354	54412.28584224692	56481.10167268736	1.160365	21.158766	0.06501571	0.0314096	0.0355260995	0.0534810287	0.0286646177	0.0144314506	-0.1020265996	-0.084998508	0.0148962066	0.0956460237	-0.0027445076	-0.0073779006	-0.1074132844	0.0928454699	-0.0523203078	-0.0190215345	-0.0103732243	-0.0334536763	0.0700518378	0.1280789408	-0.0359167573	-0.0005601433	0.1035338478	-0.0347458172	-0.0393461513	-0.0760285109	-0.0578068677	-0.0299696646	-0.0968107487	0.1220778804	0.0299523531	0.0870437892	0.0315244998	0.1090777637	-0.0482529944	0.1569691274	0.0360175655	-0.0098422049	0.0689876879	0.0547755145	0.0837455814	-0.0607867366	-0.1452271066	0.0629126603	-0.094742437	-0.050526826	0.000863011	0.079345162	0.1148309294	0.0217271099	0.0033447942	-0.0671848337	0.0326013808	-0.004532746	-0.1663608563	-0.0363346742	0.0306805658	-0.1368136893	0.0006621343	-0.0783598178	-0.0100959533	0.0187268986	-0.0533721479	0.1240284306	0.0738929068	3.04484e-05	0.0638604464	-0.0541540548	-0.0068197848	-0.0628624555	0.0980444658	0.0399185425	0.0660193908	-0.0987565928	-0.0931683968	-0.136022012	-0.0073769211	0.0203633828	-0.1195604008	-0.0931427385	0.0236588921	-0.1680480747	0.0273943389	0.0863524559	0.0427609166	-0.0143721814	-0.0669538864	0.0077148499999999	0.0127751799999999	5.951891052249846e-05	0.0001632052240323	-0.0111841	0.0087184999999999	7.601224224999998e-05	0.00012508409281	0.0173579	0.0052456	0.00030129669241	2.7516319359999995e-05	-0.000104515	-0.0001877169999999	3.523767208899999e-08	1.0923385225e-08	9.223e-05	-0.0001664719999999	8.5063729e-09	2.7712926783999992e-08	0.000472448	0.0004113396	1.6920026652815997e-07	2.2320711270400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49707.95117903757	-29.364282454182103	862.2610840489868	2470880410.4175825	71037.57071901167	48.60830965908826	2362.7677679138133	5046336453.658584	49777.778669224055	71.68580807135731	5138.855078843478	2477827249.242257	54486.18891787262	56922.81368937535	1.108192	20.207405	0.1029829499999999	0.0523736	-0.0806310685	-0.0077558379	0.0482213604	0.0824040101	0.0031569559	0.0825440243	0.094535884	0.0912944872	-0.0487539627	0.0111627896	-0.0692700196	0.0415234463	-0.0663849391	0.0352983884	0.091951408	-0.0189500667	0.0350097056	-0.0553169976	-0.1380552063	-0.076684237	0.0697958654	-0.0729814256	-0.0427336276	0.0217403839	-0.0525147123	0.0973955019	0.0113680677	0.0063222316	0.0133232901	0.0404597346	-0.0661421694	0.1447509189	-0.20829135	0.0906393185	0.1804792221	0.0299238643	-0.0377318736	-0.0095308004	-0.0400568673	0.0569460979	-0.0412275754	0.001960989	0.0888393597	0.0244820033	0.0175679236	-0.1081965346	-0.0787455267	0.0337467517	0.0197497615	0.0852310667	-0.0968580926	0.068961381	-0.0319589838	0.0143473707	0.0287926312	0.0135860777	0.0448340436	-0.0877201767	0.0457667404	-0.0249624198	-0.09187207	-0.0349975241	-0.0369253507	0.0810541237	-0.0239730974	-0.0644241028	-0.0667206627	0.1966259649	0.1089278885	-0.0001753812	0.0280498983	-0.0112171318	-0.1023597664	0.0606388805	0.0915806199	-0.0073504969	-0.1227549902	0.0659250173	0.0989222767	0.0674685055	0.0092578929	0.0854246103	0.0396539781	-0.0193915285	-0.071945376	-0.0059168	-0.0136316499999999	3.500852224e-05	0.0001858218817224	-0.0170513	-0.0058671999999999	3.4424035839999975e-05	0.0002907468316899	-0.0220689	-0.0394268	0.0004870363472099	0.00155447255824	0.000232364	0.000336879	1.13487460641e-07	5.3993028496000016e-08	-0.000235585	-0.0003278149999999	5.5500292225e-08	1.0746267422499999e-07	0.000255996	-0.000216452	4.6851468304e-08	6.553395201599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49661.5913689832	-46.3598100543677	2149.231988277053	2466273657.2998667	70632.28843170604	-405.2822873056284	164253.73240368193	4988920169.099714	49563.55520989272	-214.2234593313333	45891.69052788341	2456546005.044084	54469.64368795442	56436.76008970547	1.12554	20.523733	0.04851502	0.0234092	0.0533029242	-0.0815167592	0.0406066368	0.024935854	0.0302566994	0.0928971487	-0.0800916799	0.0549825345	0.0001803933	-0.0270956512	-0.0288359934	0.0189694621	-0.1331730633	0.095176737	-0.085195809	-0.0697131388	-0.0654352813	0.0100855048	-0.0110873087	0.0049086824	-0.1293718542	-0.0619393518	-0.0253616716	0.068032358	-0.1379129691	0.0841951392	-0.0151945289	0.0436737759	0.0045081057	-0.0821033223	0.0517410851	0.0245495351	0.0298336724	0.102746762	0.0905967291	-0.0595939088	0.0837930665	0.03616654	0.114313789	0.0754476867	0.047098435	-0.1968784511	0.0336495701	-0.0684406814	-0.075346444	-0.1763449682	0.0830118368	0.026792038	-0.1442332289	-0.0116858144	-0.0012809192	0.0656009305	0.0171927156	0.0165824661	-0.012573718	0.109581115	0.0491499608	-0.0126527985	0.1083481458	0.0763924194	0.0230550768	-0.0474175853	0.0516367946	0.0652853524	-0.1017789035	-0.0720741821	-0.0177249112	-0.0332872622	-0.0556481814	-0.0408368787	0.0077912432	-0.0561467481	0.0663501569	0.04595089	-0.0067085142	0.056310751	-0.176830767	-0.149704521	-0.0508200656	-0.110538704	-0.0594988089	0.0844734105	0.0365036785	-0.0243631711	-0.0766222668	-0.00342206	0.0024947399999999	1.1710494643600002e-05	6.223727667599998e-06	-0.0170528	-1.5000000000015e-06	2.2500000000045005e-12	0.00029079798784	-0.0374337	-0.0153648	0.00140128189569	0.00023607707904	8.320199999999998e-05	-0.000149162	2.2249302244000013e-08	6.922572803999997e-09	1.18806e-05	0.0002474656	1.4114865635999999e-10	6.123922318336e-08	0.000472448	0.000216452	4.6851468304e-08	2.2320711270400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49591.40227640961	-70.18909257359337	4926.50871630446	2459307179.740684	70921.95537716807	289.6669454620278	83906.93929330139	5029923754.521018	49684.74507235529	121.18986246256829	14686.982763696216	2468573892.904933	54294.687163555645	55979.57746914214	1.307406	23.839985	0.0726086299999999	0.0395002	0.0126203568	0.1298308747	-0.0602622848	0.0201275877	-0.045521866	-0.0645524978	0.0477026524	-0.1019992717	-0.031015328	0.0032219112	-0.0523227536	0.1351205379	0.016115316	0.0038430687	0.0443318015	0.1046887969	0.0509612562	0.0852995958	0.0009399412	-0.077497716	0.0499743307	-0.1320102186	-0.1661044116	-0.0298328647	-0.0699521164	0.0381383202	0.0490602534	0.0126769864	0.1360400195	0.026482049	0.0624822876	-0.0411950359	0.0593794628	-0.0683932399	-0.0051947705	-0.0932827547	0.0839075504	0.0554052961	-0.0772011012	-0.0211726581	-0.0349490181	-0.1975718123	0.0191120264	0.029483025	0.0231944919	0.0040187879	-0.0585516544	0.0325938316	0.0891136914	-0.0541421132	-0.0098890608	-0.0262432124	-0.044614607	-0.103496736	-0.0098362963	-0.0476050262	0.0335580909	-0.0026408426	0.0911692846	0.0007169524	0.0342386088	0.0066342487	0.1046858982	0.0586522197	0.1787025861	0.0633698336	-0.0669585124	0.1276396486	0.0069902111	-0.0802745433	0.0156876151	-0.0328374992	0.084350225	0.0649799483	0.0137121397	-0.0059978518	-0.0380879629	0.0558339643	-0.0701028029	0.0891156196	-0.1130585328	0.0834991166	0.0333134626	-0.0292748789	-0.0809641079	0.018625	0.02204706	0.000346890625	0.0004860728546436	-0.0170544	-1.6000000000009065e-06	2.5600000000028996e-12	0.00029085255936	-0.0124128	0.0250209	0.00015407760384	0.0006260454368099	-0.000186303	-0.0002695049999999	7.263294502499999e-08	3.4708807809e-08	0.000253157	0.0002412764	6.4088466649e-08	5.821430119696e-08	0.000472448	0.0	0.0	2.2320711270400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49659.35964690859	67.95737049898162	4618.204205135857	2466052000.541013	70578.57521400269	-343.38016316537687	117909.93645548084	4981335279.238635	49769.65017621008	84.90510385479138	7208.876660592909	2477018078.662328	54429.47659090115	56553.72920564635	1.284961	23.430717	0.0741844225799999	0.0419584	-0.0824528039	-0.0702223454	-0.0533619544	-0.0663017719	0.0144223192	0.0239869492	0.0619913975	-0.0775254802	0.0772026881	0.0026519975	0.0079255845	0.117547131	-0.0940723243	0.0358102178	0.1189705956	0.0379817553	-0.101212412	0.1299501231	0.0061794507	0.1200304066	0.0203606093	-0.0682916296	-0.134779549	-0.0073503694	0.0328221591	-0.0773088795	0.1036166098	-0.2034254888	0.0151908775	-0.0397338654	0.0688762893	0.0181297857	-0.0507401415	-0.0119808244	-0.0548028891	-0.0029252669	-0.0310179978	0.0335723782	0.0940711411	-0.0028649325	-0.0472158532	0.186907655	0.0592370928	0.0161663352	0.0579788502	0.0123296527	0.1308495628	0.1026005817	0.0644065902	0.0751808438	0.0587347732	0.0604263541	0.014285139	0.0419875863	0.0202690453	0.0298463315	0.0751105806	-0.2068135884	-0.0031831537	0.0303838492	0.0933941195	-0.0863236301	0.0545076665	0.0712723311	0.0870535889	0.0643459129	-0.016982441	-0.2007112568	-0.0081522708	-0.0160968753	-0.0583572237	-0.0306792593	-0.0409767636	0.0216298716	-0.0275241344	-0.0280273591	-0.0614553117	-0.022681343	-0.0987266989	0.0276111682	0.0532488737	0.0825019948	0.030086819	-0.0341145687	-0.0849519136	-9.302580000000002e-06	-0.0186343025799999	8.653799465640004e-11	0.0003472372326429	-0.00716843	0.00988597	9.773240284090002e-05	5.13863886649e-05	-0.029154	-0.0167411999999999	0.000849955716	0.0002802677774399	0.000383952	0.000570255	3.25190765025e-07	1.4741913830400002e-07	0.000261361	8.203999999999991e-06	6.8309572321e-08	6.730561599999986e-11	0.000472448	0.0	0.0	2.2320711270400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49657.84490160653	-1.5147453020617831	2.294453330118243	2465901560.2720094	70717.61506149072	139.03984748803487	19332.079189495995	5000981079.98518	49783.19148421906	13.541308008978376	183.3670225940219	2478366154.354421	54588.27635844869	56021.73527378318	1.25411	22.868162	0.04973527258	0.0323352	0.0856715903	-0.0236219971	-0.0027748335	0.0190189741	0.0212698121	0.0072266209	-0.0933103488	0.0037035493	0.0355266553	0.0333589544	-0.0526193787	0.0692868283	-0.0992962455	-0.0680961063	-0.0510106453	-0.1406858984	0.0381094841	0.1444746172	0.0148460473	-0.0458198227	-0.0248815625	-0.0167802458	0.0395144299	0.0688697144	-0.037952673	0.0721376833	-0.020984542	-0.0272530117	0.0722856851	-0.2269055928	0.067580209	0.1298461594	-0.012471954	-0.0747206864	-0.07440022	0.0691374683	-0.1002523286	-0.1031338725	-0.0223601211	0.0268134408	0.0463211937	-0.1086724634	0.0032424219	0.0983954639	-0.1269146638	0.0019611841	-0.092942757	0.0166570735	-0.0941849837	-0.0148780111	0.0644823927	-0.0185045647	-0.1646216277	-0.04273532	0.0108055476	0.069390851	0.080223018	-0.0566935887	-0.0177520896	-0.0357705156	0.011753265	-0.0321032382	-0.0677502247	0.0167365993	-0.0356778276	-0.0350364428	-0.2129290666	-0.0700123191	-0.0774652547	-0.1015986904	-0.0049778862	-0.1062904294	0.1354411501	-0.0189788338	-0.070502706	0.036695347	0.0607210344	-0.0736475968	0.0848411966	-0.0043755728	-0.0312379407	0.0814823178	0.0268272759	-0.0388703345	-0.0885682462	0.00406119	0.00407049258	1.64932642161e-05	1.656890984383506e-05	-0.00631045	0.00085798	7.361296804000006e-07	3.982177920249999e-05	0.0028556	0.0320096	8.15445136e-06	0.00102461449216	0.000539622	0.00015567	2.42331489e-08	2.91191902884e-07	0.000161087	-0.000100274	2.5949021569e-08	1.0054875076e-08	0.000472448	0.0	0.0	2.2320711270400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
