global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
49242.20343506187	n/a	n/a	2424794599.140019	70259.7987868618	n/a	n/a	4936439325.570306	49812.3119257737	n/a	n/a	2481266419.3905764	54266.2497493199	54650.45635435174	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-7.71151e-07	n/a	5.946738648010001e-13	n/a	1.67607e-06	n/a	n/a	2.8092106449e-12	-0.032972	n/a	0.001087152784	n/a	0.000183905	n/a	n/a	3.3821049025e-08	8.46131e-05	n/a	7.15937669161e-09	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49284.041484568574	41.8380495067031	1750.4223865253396	2428916745.052676	70235.91164631015	-23.887140551640183	570.595483733813	4933083284.788286	49732.36356080754	-79.94836496615608	6391.741060761692	2473307985.344338	54206.58976527623	55252.553350170056	1.123932	21.501852	0.120559632821	0.0756321999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00588075	0.005881521151	3.45832205625e-05	3.459229104966036e-05	-5.71906e-05	-5.886667e-05	3.4652848368889e-09	3.27076472836e-09	0.00510593	0.03807793	2.60705211649e-05	0.0014499287530849	-0.000875021	-0.001058926	1.121324273476e-06	7.656617504410001e-07	7.17778e-05	-1.2835300000000002e-05	5.15205257284e-09	1.6474492609000002e-10	0.000459065	0.000459065	2.10740674225e-07	2.10740674225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49527.79238409606	243.75089952748385	59414.50102045753	2453002218.4421234	70336.18128301056	100.26963670041005	10054.000044032216	4947178397.476525	49773.84767891683	41.48411810928519	1720.9320553051236	2477435912.7640142	54228.71286882673	54485.305085691456	1.480554	28.324362	0.1361464773	0.0914728	-0.1442160856	-0.0326090168	0.2774889094	-0.1900488954	0.0754912577	0.1779637833	0.1228223876	-0.0252834706	-0.1993215045	0.0948000645	-0.1020001815	0.0586960943	-0.0901248514	6.12123e-05	-0.2127794769	-0.1920213347	0.0286936445	-0.0411624601	0.0640998289	-0.05017346	-0.0153253439	0.0660054801	-0.1284450483	0.0750140791	-0.1370919627	0.1187890204	-0.067275915	0.1076100682	-0.0273693592	0.0102736066	-0.1953091882	0.0667437104	-0.0675813772	0.0653544715	-0.1371600167	0.0211473388	-0.0795489847	0.0116281749	-0.0614688905	0.0816731554	-0.1150324724	0.1350518951	-0.0690301417	0.0963723693	-0.0779750985	0.1053029228	-0.2041431424	0.0518876237	-0.0226583554	0.0133353665	-0.0706928691	0.1494076935	0.1005276669	-0.0958327162	0.1512889954	-0.1498764098	0.0011867021	-0.1014445305	-0.1524564739	0.1663930721	-0.2071710025	0.1058966516	-0.1654192684	0.047226901	-0.0614676062	0.2191607639	-0.067485594	0.0192609808	0.0134817691	-0.0286060252	0.0702824594	0.0068452171	-0.0658691734	0.1950977484	-0.1798588353	0.0192612054	-0.1184787222	0.0129378372	-0.0515746179	0.0309449931	-0.0641476693	0.0125368927	-0.0001122915	0.1729808012	-0.0694801152	0.1031385244	0.103127724	0.1031097243	0.1030845263	0.0	0.0	2.82291e-05	-0.0058525209	7.9688208681e-10	3.425200088493681e-05	-0.000109012	-5.1821400000000005e-05	2.68545749796e-09	1.1883616144e-08	-0.0435971	-0.04870303	0.00190070712841	0.0023719851311809	0.00046985	0.001344871	1.808678006641e-06	2.207590225e-07	-6.24323e-05	-0.0001342100999999	3.897792083289999e-09	1.8012350942009996e-08	0.000610766	0.000151701	2.301319340100001e-08	3.73035106756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49807.80443981414	280.0120557180853	78406.75134746812	2480817383.114769	70865.0205674149	528.839284404341	279670.9887292955	5021851140.020138	49947.59777713975	173.75009822292486	30189.09663247604	2494762523.706936	54566.2971169608	55801.140216602	1.849883	35.389961	0.4449326201	0.301945	0.0984203936	-0.0713208305	0.2133359207	-0.0843793318	0.0427961204	0.0721128417	-0.078627829	0.0367537781	-0.1981081606	0.4336224131	-0.1026806514	-0.3002636441	0.0933114711	0.0990550025	-0.1276741666	0.0095096248	-0.0570792601	-0.0754581294	0.2126297737	-0.07282742	0.1023947771	0.1580469209	-0.0137098763	-0.0060872701	-0.0184400652	0.0168015344	0.0333448008	0.0011458345	-0.1428241187	-0.0894108091	-0.069130602	0.0405345017	0.02496423	0.1880089401	0.0224829621	0.127729529	0.0527974715	-0.1663689347	-0.1455217372	0.0331835639	0.0386127859	0.1561664821	-0.0846467661	-0.0769459178	-0.0078923427	0.0116144418	-0.1045691287	0.0578117933	0.0317596132	0.0212985378	-0.0922744655	0.0166980849	0.0609817708	-0.0223230098	-0.1893581588	-0.5629131412	0.0348483251	-0.0342636251	-0.1753560759	0.0420441359	-0.0088535449	0.112572655	0.2151633557	0.0080640553	0.1643722998	0.0228567196	0.0778297001	-0.0668878011	-0.0229753581	-0.16819433	0.1386191528	0.0592119794	-0.1439677809	0.0406552954	-0.1288093028	0.0251696109	-0.053822042	-0.0086518261	-0.0608881181	0.0559412889	0.0168342223	0.0087625056	0.0481190639	-0.0426149011	0.0104731055	0.1031097243	0.1030125435	0.1028506435	0.1026241258	0.0	0.0	-0.000144468	-0.0001726971	2.0871003024e-08	2.9824288348410005e-08	-0.0848482	-0.084739188	0.0071807299828993	0.00719921704324	-0.103462	-0.0598649	0.010704385444	0.00358380625201	-0.0051894	-0.00565925	3.20271105625e-05	2.692987236e-05	-0.000346287	-0.0002838547	1.1991468636900005e-07	8.057349071209e-08	0.000550754	-6.001200000000002e-05	3.601440144000002e-09	3.03329968516e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
49909.177260410775	101.37282059663266	10276.448755717072	2490925974.811104	70792.54750770246	-72.4730597124435	5252.344384083402	5011584782.63031	49917.14991839942	-30.447858740335505	927.0721018714252	2491721855.975962	54309.34235491072	56696.56011901651	1.648893	31.544849	0.207781082	0.107033	-0.0801923583	0.0987647039	-0.0024921731	0.0617302857	-0.0433703828	-0.0037704545	0.0633752334	0.1048644187	0.0894449401	-0.0300312277	0.0493831338	-0.0153045084	0.196817377	-0.2108881428	0.0446615714	0.0687157687	0.0714692384	-0.0631212144	0.0124511278	-0.0998569767	0.0136363745	-0.0022267318	0.0160221339	-0.0541550652	-0.0496239069	0.0735779168	0.0154480193	0.0571894479	-0.1303908629	-0.0142418437	0.1791925953	0.0289778957	0.0111031026	-0.0043652639	0.0055190229	-0.0145950035	0.0041229707	0.087333503	-0.1425398982	0.134432111	0.0580484963	-0.0383279588	0.0271605019	-0.0526231572	-0.0407177016	-0.1026776493	-0.005062294	-0.0650149346	-0.0210669739	-0.0142284055	0.0510678742	-0.0300755162	0.0437573219	0.0939962302	-0.0104077821	-0.0592437746	0.0290601185	-0.0724197417	-0.1547995697	-0.039270642	0.1186216175	-0.0893784813	-0.0849624925	-0.2022146305	0.1264371267	-0.0996887324	0.0844970404	-0.0646605874	-0.1181941891	0.0711654917	-0.0024735311	0.1023756102	-0.0255533316	-0.0010715119	-0.0099875991	-0.026127	-0.0121097952	0.0227533853	0.0717383494	-0.0225392371	0.0229850863	-0.1068395348	0.1158315522	0.0385730889	-0.0868158842	0.103052132	0.1027823111	0.1023331329	0.101705381	0.0	0.0	-0.0001774	-3.2932e-05	3.147076e-08	1.084516624e-09	-0.0631235	0.0217247	0.00047196259009	0.00398457625225	-0.196642	-0.09318	0.038668076164	0.0086825124	-0.00634908	-0.0011596799999999	1.3448577023999994e-06	4.03108168464e-05	-0.0007942659999999	-0.0004479789999998	6.308584787558412e-07	2.006851844409104e-07	0.000301544	-0.00024921	6.21056241e-08	9.0928783936e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0
49837.80808601318	-71.36917439759418	5093.559054194213	2483807114.8182807	70174.95583003228	-617.5916776701779	381419.4803274649	4924524425.746982	49969.74688708897	52.59696868955507	2766.441115330036	2496975603.959738	54256.72359357561	56242.04326868642	1.372359	26.254496	0.097135116	0.0569609	0.0193263316	-0.1251953728	-0.0068462595	0.1028294123	-0.0022142329	-0.0018008618	-0.0109899766	-0.1461879395	0.0683410327	-0.1032932751	0.0737492266	-0.0885832239	0.0079895604	-0.1219187875	-0.0680391	0.0700600673	0.0401679336	-0.1204793493	0.0117649552	0.0121109291	-0.0150891056	0.0335192604	-0.0769656418	-0.0341573606	-0.0638326753	-0.0566588862	0.1065065249	-0.0459912961	-0.0443549359	-0.0856804337	0.0355402042	-0.0652772365	0.074312499	0.0196108372	0.0284223642	-0.010701347	-0.012401576	0.067884015	0.0867628047	-0.0081692544	0.0030842912	-0.1450018168	-0.0307230847	0.1254127942	-0.0100747184	-0.0686610185	-0.1433972227	-0.0773392813	0.0808143529	0.0492379989	-0.0037384333	-0.012524901	-0.1177521993	0.1130601538	0.0781096744	0.0392120284	-0.0305266728	-0.0854389838	0.0519108914	0.0874922127	0.0921660853	-0.0109228371	0.0264010622	-0.1979846951	-0.0177756041	-0.0766148709	-0.0993790773	0.0956629132	0.0836790096	-0.0203593384	0.0901190585	-0.0456347126	-0.0106683231	-0.031139084	-0.0876238615	-0.0854250557	0.0071945816	0.0134418182	0.0144661909	0.0538222808	-0.0725493768	-0.020670951	-0.0470983432	0.0451911553	-0.0318984636	0.1029657637	0.102437284	0.1015584928	0.1003323953	0.0	0.0	-0.000174634	2.765999999999993e-06	3.0497033956e-08	7.650755999999964e-12	-0.0631826	-5.910000000000637e-05	3.4928100000007532e-09	0.00399204094276	-0.146287	0.050355	0.021399886369	0.002535626025	-0.00573412	0.00061496	3.781758016000004e-07	3.28801321744e-05	-0.000812127	-1.7861000000100056e-05	6.59550264129e-07	3.190153210035742e-10	0.0	-0.000301544	9.0928783936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49810.532704870486	-27.27538114269555	743.946416479312	2481089168.3429723	70741.31128044307	566.3554504107888	320758.4962100074	5004333121.676542	49926.62267287234	-43.12421421663021	1859.6978518018109	2492667651.5193706	54338.322947910856	56605.59229005539	1.194932	22.860151	0.106130284	0.0522691	0.0153794349	0.0907324523	0.0584756501	0.0019298958	-0.0078666005	-0.0391997201	-0.0110984413	-0.0118302974	-0.0594414633	-0.0353884808	0.0746635509	0.0804224793	-0.0895748216	0.0219596964	-0.0489177702	0.039604858	0.0226725982	-0.0036705901	-0.1099097644	0.0723971816	-0.0034378959	0.1110116734	0.0633598215	0.061740613	-0.0452633951	-0.0720422474	0.0619070122	0.0003080079	0.0214776004	-0.0127314865	0.0228458271	0.1120182028	-0.0377243639	0.1023000638	-0.0527140237	-0.0576270304	-0.0434446299	0.0624610701	0.0236184821	-0.030055147	-0.0093101853	-0.0306482028	-0.2846599626	0.0693176217	0.0818961201	0.1013233355	0.1263628754	-0.0174090061	-0.0847714535	-0.030443125	0.0140846086	-0.0766993782	0.0124028193	-0.0199148526	0.0360024324	0.0837577013	0.0471092982	-0.074004862	0.1326408181	0.1035128664	-0.0416809819	-0.0215731271	-0.0262568022	-0.0286452194	0.0220664803	0.0688080817	-0.0237820178	-0.0665181966	-0.0490434692	-0.0098995587	0.0438727432	0.0981105516	0.0379006362	0.1096951175	-0.1333898141	-0.1200598113	-0.0487296046	-0.1396679079	0.0051096132	0.0239129017	0.1190190777	-0.0403177727	-0.0429065904	0.0800853249	0.1042013576	0.1028506435	0.1019778474	0.1005286696	0.0985113008	0.0	0.0	0.0143177	0.0144923339999999	0.0002049965332899	0.0002100277447675	-0.0706986	-0.0075159999999999	5.649025599999992e-05	0.00499829204196	-0.114416	0.031871	0.013091021056	0.0010157606409999	-0.00623311	-0.00049899	2.489910201000004e-07	3.88516602721e-05	-0.000389137	0.00042299	1.51427604769e-07	1.7892054010000006e-07	0.000123039	0.000123039	1.5138595521e-08	1.5138595521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49770.69602797451	-39.83667689597496	1586.9608261143053	2477122183.109038	70431.88032753815	-309.43095290492056	95747.51461564716	4960649766.472655	49790.44717873549	-136.175494136849	18543.765203415	2479088630.258449	54255.019321986605	56086.85928518238	1.061208	20.301891	0.101473	0.0630592	-0.0387754631	-0.0343037546	0.0119787375	0.0302251858	0.0099323844	0.0105306408	0.0451410082	-0.0108444683	0.0110504839	-0.0867412825	-0.030628591	-0.0745459255	0.077040909	-0.0045257352	-0.0380891319	-0.1033306425	-0.0196230093	-0.058597974	-0.06690829	-0.0534495535	0.0079419215	0.0225838153	0.007418312	-0.1060642707	0.11606982	-0.0766821368	0.0803721045	-0.0843394545	0.0613800109	0.1395539555	0.0220485183	-0.0312867431	0.0669928239	-0.0722554651	-0.160963025	0.1264153823	0.0319037626	-0.0840319349	-0.0897156031	-0.1012287162	-0.0865065805	-0.0652420974	-0.1353966975	0.0304942525	-0.0644735792	-0.0509938926	0.0828468406	0.0788051038	-0.1137325083	-0.1296657029	0.0257665747	0.0822722582	-0.0614102296	-0.0811896226	0.0361009906	0.0639843032	-0.0101264376	-0.0143113768	-0.0453859574	0.0573464054	0.006674046	-0.0303280595	0.1670598753	0.0084853903	-0.120614978	-0.1422362976	0.0412173295	0.0149094415	-0.0195413454	0.1027185187	-0.0209720211	0.0425113467	-0.077142286	0.0664268888	0.0933301356	0.0540029619	-0.0179485273	-0.0052632616	-0.0320149635	-0.057907191	-0.0980487208	-0.1391934812	-0.1369138692	0.026052698	-0.067908543	0.1027068035	0.1014045146	0.099246251	0.0962502309	0.0	0.0	0.0203825	0.0060648	0.00041544630625	3.678179904000002e-05	-0.0735621999999999	-0.0028635999999998	8.20020495999941e-06	0.0054113972688399	-0.150703	-0.036287	0.022711394209	0.001316746369	-0.00535826	0.0008748499999999	7.653625224999999e-07	2.8710950227600003e-05	-0.000261874	0.000127263	6.857799187599999e-08	1.6195871169000004e-08	2.11758e-22	-0.000123039	1.5138595521e-08	4.4841450563999997e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49832.74509345043	62.04906547591963	3850.086526434962	2483302483.548808	71119.0869232321	687.2065956939477	472252.90516526497	5057924524.794243	49808.056100398935	17.608921663442743	310.07412214926313	2480842452.500488	54287.35155378069	56663.70072006515	1.025804	19.624575	0.071063862	0.0351707	0.0427253763	0.0251762903	0.0377216007	-0.0547271337	0.0080480506	-0.0078284453	-0.053819012	-0.0236215632	-0.0169987986	0.019627552	-0.0054768066	0.1112933759	-0.0343021654	0.1329086419	-0.0236133444	-0.0768790304	-0.1318312486	0.1543312845	-0.0621757123	0.0030200536	0.0201800524	-0.0141112878	0.0511559756	-0.107352507	-0.0077625605	0.0469994429	-0.0232773301	-0.0378850112	0.0642946576	0.0035717695	-0.0385479903	-0.0093333786	0.0299326037	-0.1700227079	-0.1034955244	-0.0364821397	0.0176160954	0.003018633	0.0322487125	0.0221116585	-0.1217369481	-0.0218773091	0.0118363763	0.0243097744	-0.2428111833	0.0721905669	0.0793714601	-0.0591988132	0.0543133442	0.0379722899	-0.060004717	-0.0451835339	0.0515807349	-0.1700164654	0.0162591201	0.1103257771	0.0158847242	0.0577381431	0.0015063711	0.0137859944	0.0760596164	0.092978565	0.0559220304	0.0842825965	-0.1048355046	0.0553858084	-0.1215604493	0.0169403387	-0.0651992033	0.0801003989	-0.0091313433	-0.0462219688	-0.0098080704	-0.0208005482	0.1036056717	0.0293520972	-0.1017802759	-0.1378088574	-0.0435540939	-0.0960439559	0.0397399218	0.0281270623	0.0359909775	-0.1022017178	-0.0062833663	0.1025342839	0.1007179259	0.0977144592	0.0935592841	0.0	0.0	0.0194741	-0.0009084	0.00037924057081	8.251905600000003e-07	-0.0585491	0.0150130999999998	0.0002253931716099	0.00342799711081	-0.158379	-0.0076759999999999	0.025083907641	5.892097599999982e-05	-0.00489564	0.00046262	2.140172644000004e-07	2.39672910096e-05	1.50624e-06	0.00026338024	2.2687589376e-12	6.93691508224576e-08	0.000223327	0.000223327	4.9874948929e-08	4.9874948929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49850.00352683341	17.25843338298	297.85352283475856	2485022851.6253037	70595.6397722271	-523.4471510049916	273996.9198952425	4983744354.850054	49780.78322956964	-27.272870829292515	743.8094832712745	2478126378.9494023	54307.72103445871	56200.07918974708	0.98176	18.781982	0.096217805	0.0462412	-0.0520874359	-0.0167697574	0.0098209208	-0.0420524712	0.0323213204	0.0170838732	0.0649535149	0.0055630292	-0.0158052758	-0.0561342672	0.0407412369	0.0204238194	0.0404680649	0.1752918292	0.0179377348	-0.1329137903	-0.0046509994	-0.0245065161	-0.0011491289	-0.0747439464	0.0250025293	-0.029810038	0.0209315147	0.0255794873	0.1687786647	-0.0651989338	0.0521767276	0.036785613	0.0423018552	0.0577777531	0.000789431	-0.0140921498	0.0580225644	-0.007201301	-0.0366586371	0.0361223729	-0.0707554695	-0.0064249482	0.0471832947	-0.0744397266	-0.052518723	-0.0012428247	0.0726362699	-0.0694728463	-0.0145455962	-0.0573928566	0.0707479962	-0.1336129045	0.0045511774	0.1275573305	0.0221072032	0.0953476133	-0.0402474575	-0.0615943846	0.1111393105	0.0549051103	0.0135416936	0.0493895637	-0.0260415596	-0.0019657921	-0.0410371347	-0.0798335314	0.1228238789	0.0592164048	-0.0425758154	-0.0430971228	-0.0134300482	0.0087856879	-0.0393012479	0.0441872084	-0.0829448182	-0.0080656381	-0.0859578266	-0.0494796384	-0.0330453299	-0.0019375363	-0.0011117212	-0.0532800163	0.033780629	0.0082777479	0.0014009379	0.1430466212	-0.0504970326	-0.0796548932	0.0881275795	0.1023331329	0.0999188481	0.0959371432	0.0904504788	0.0	0.0	-9.0693e-05	-0.019564793	8.225220248999999e-09	0.0003827811251328	-0.0745939	-0.0160448	0.00025743560704	0.00556424991721	-0.135141	0.0232379999999999	0.018263089881	0.0005400046439999	-0.00539507	-0.00049943	2.494303249000004e-07	2.91067803049e-05	-0.000195464	-0.00019697024	3.8206175296e-08	3.8797275445657615e-08	0.000274331	5.1004e-05	2.601408016e-09	7.5257497561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
