global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
49464.226490857895	n/a	n/a	2446709702.338888	70043.00207638046	n/a	n/a	4906022139.871838	49660.90961771845	n/a	n/a	2466205944.059201	54246.54289860409	57028.57405997703	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-2.04249e-05	n/a	4.1717654001000004e-10	n/a	-1.54725e-05	n/a	n/a	2.3939825625000003e-10	-0.0397563	n/a	0.00158056338969	n/a	0.000329953	n/a	n/a	1.0886898220900001e-07	-0.000435451	n/a	1.89617573401e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49523.16132779555	58.93483693765302	3473.3150048677503	2452543507.8988643	69844.19430275334	-198.8077736271225	39524.53085457319	4878211477.800762	49540.75683404126	-120.15278367718564	14436.691425376572	2454286587.689606	54136.8897920174	56641.28711345307	1.343736	24.591471	0.0927312976	0.0484883	-0.0030695848	-0.1116206776	-0.1404464952	-0.1690786559	0.0776952419	0.0621043788	0.0592879613	-0.0628780083	0.1326667048	-0.202369811	0.0182999452	-0.13338662	0.0220423785	-0.0591002631	0.1702543016	-0.066014389	0.0719327624	-0.0594449773	0.012804835	0.0723972719	-0.1883198858	0.0731990224	-0.0169062394	0.060167994	-0.0107440229	0.0603595904	-0.0043444896	0.1450877647	0.0551136062	-0.0783204597	0.070176474	-0.035925502	0.083589471	-0.0358960181	0.0506183336	-0.028007158	0.0450616896	-0.004268268	0.1060375048	-0.0392787915	0.0778442521	-0.1042857393	0.0020529842	-0.0649089274	0.1242636209	-0.00175762	0.0570036773	-0.0420473819	0.0332869695	-0.0186930571	-0.1630748683	-0.0263750574	0.0599444586	-0.164815244	0.1704230843	-0.0894010051	0.0790511089	-0.1596666553	0.0275856969	-0.0584878581	0.0804215705	-0.0066210919	0.1560292225	-0.0159341948	0.0134809707	-0.0854866105	0.0360202451	-0.0881298945	0.0356431961	0.0005634875	-0.1151626037	0.0876070177	-0.0169867917	0.0300966755	-0.0340367221	0.1020014301	-0.0483006664	0.0067152722	-0.0016683101	0.090636993	-0.067394596	0.1254146854	-0.1510357515	0.1028653472	0.1028546891	0.1028369265	0.1028120605	0.0	-0.00297357	-0.0029531451	8.8421185449e-06	8.721065981654009e-06	0.00334118	0.0033566525	1.1267116005756253e-05	1.11634837924e-05	-0.0747258999999999	-0.0349695999999999	0.0055839601308099	0.0012228729241599	0.000518349	0.0001883959999999	3.5493052815999985e-08	2.68685685801e-07	-0.0008445889999999	-0.0004091379999999	7.133305789208311e-07	1.6739390304391817e-07	0.000431504	0.000431504	1.86195702016e-07	1.86195702016e-07	0.0	0.0	0.0	0.0	0.0	0.0
49713.178164288256	190.0168364927085	36106.39815069673	2471400083.194267	70102.4694563486	258.2751535952557	66706.05496465291	4914356223.878288	49701.58840260922	160.8315685679554	25866.79344802894	2470247889.742379	54186.13665298821	57870.48380352606	1.282187	23.465082	0.126574905	0.0719895	-0.050741102	0.0726493143	-0.0507895811	-0.0511155432	-0.0418487121	-0.0527910456	0.1113652955	-0.0304920503	0.162570535	0.0392913297	0.1127039665	0.0848265113	-0.128491328	-0.0494452981	-0.0612448987	-0.1292109778	0.0607004973	-0.0870581077	-0.0628111878	-0.1102081184	-0.0970829958	0.0882929624	0.1086970645	-0.1381779694	-0.0274307673	0.0472583945	-0.1037077948	-0.1100962942	-0.0388219214	0.0165377143	0.0621935153	0.0857719003	0.1372638499	-0.01088868	0.0130232801	-0.0525397662	-0.1907732784	0.0889143434	-0.0212460114	4.57899e-05	-0.0657412674	0.0102048677	0.0289958201	0.1556318041	0.0258185204	-0.0397291406	-0.0217040612	-0.0327200094	-0.0058970601	0.0694821346	0.065855649	0.0696520431	0.11631305	-0.0444613765	-0.117381706	-0.04335588	0.0829198156	-0.0353628382	0.0122745095	-0.034286595	-0.1418048988	0.0709042007	0.0299163823	-0.1424390807	0.067395986	-0.1409353853	-0.1051371793	-0.0600571646	0.0619905541	-0.0134945947	-0.1204986388	0.0588854622	0.1647414491	0.023096853	-0.0424111648	0.1061778432	0.1726664399	-0.0685206303	0.1201879729	-0.0533076051	0.0560785194	-0.0013011132	0.017906528	0.1028369265	0.1027410258	0.1025812577	0.1023577213	0.0	-0.000601645	0.002371925	3.619767060250001e-07	5.626028205625e-06	-0.0174239	-0.0207650799999999	0.0004311885474063	0.0003035922912099	-0.0152425	0.0594833999999999	0.00023233380625	0.0035382748755599	0.000149348	-0.000369001	1.36161738001e-07	2.2304825104e-08	-0.000435451	0.0004091379999999	1.89617573401e-07	1.6739390304391817e-07	0.000330553	-0.000100951	1.0191104401e-08	1.0926528580899998e-07	0.0	0.0	0.0	0.0	0.0	0.0
49645.6485454325	-67.52961885575496	4560.249422803536	2464690419.4966044	70066.29914574484	-36.1703106037603	1308.2913691724948	4909286275.981004	49735.95527912621	34.366876516993216	1181.0822015342596	2473665247.527242	54262.7299492319	56893.32309483313	1.41942	25.976547	0.0810406649999999	0.0366348	0.0992463041	0.002580637	0.0973950277	-0.1529022973	0.11012067	-0.0233637337	0.0332740976	-0.0681521747	0.1236451379	0.0461346448	-0.1208465106	-0.0639662083	-0.0359364093	0.0639137133	0.049364734	0.1015861837	-0.0071244368	0.0875784324	-0.0955637338	-0.0176484767	-0.0577248485	0.0582495802	-0.0280922801	-0.0167293035	0.1205505783	-0.1280189494	-0.1067034821	0.0366288861	-0.0398053891	-0.0268687091	-0.0921174235	0.0493502414	0.098421364	-0.183629722	0.1064594656	-0.0326247885	-0.1226326327	-0.1118648648	0.0970338239	0.1151321456	0.0278226228	-0.1443151856	0.048320761	0.0420713599	-0.025706503	-0.0739613794	-0.0051733002	-0.0504464377	-0.1019006361	-0.0991362801	-0.0374255792	0.1097455607	-0.0800636327	0.0883826303	0.1068454408	0.0729947954	0.1242873648	0.0695295585	-0.0448754626	0.046436578	-0.092740756	-0.0218749181	-0.0350254753	0.0800561965	0.089034121	-0.1873951932	-0.0880290642	-0.1146528703	-0.0608984239	0.0691446403	0.0007376594	0.0753534792	-0.0813792595	0.0002895915	0.019472792	0.0027692384	0.0442001315	0.0446090546	0.1087595562	0.1037114583	0.2381292421	0.1014305939	-0.0788824359	0.1027800929	0.1025138249	0.1020705557	0.1014510507	0.0	0.012775	0.013376645	0.000163200625	0.000178934631456	-0.00238213	0.01504177	0.0002262548447328	5.674543336900001e-06	-0.0307635	-0.0155209999999999	0.00094639293225	0.0002409014409999	-0.000397896	-0.000547244	2.99475995536e-07	1.5832122681600002e-07	-0.000545015	-0.000109564	2.9704135022500005e-07	1.2004270096000009e-08	0.00041577	8.521700000000001e-05	7.261937089000001e-09	1.7286469289999998e-07	0.0	0.0	0.0	0.0	0.0	0.0
49732.57856646472	86.93002103221806	7556.828556661875	2473329370.869586	69931.91224685224	-134.38689889259695	18059.838593969074	4890472350.501442	49766.67455248786	30.71927336164663	943.673755867572	2476721896.0132422	54315.00869151585	57610.54007168708	1.529623	27.993355	0.078619809	0.0378191	-0.0625241741	-0.1049043456	-0.1222978787	0.0211723459	-0.0110916866	0.0945129411	-0.1157557832	0.0279427434	0.0678064409	0.0163617399	0.1301157926	0.0011219982	0.1041626499	-0.0019428351	0.0131284615	0.0497231683	-0.1193770405	-0.0636799967	0.0344852747	0.0126966234	-0.0888220687	-0.0225536299	-0.0133451802	-0.0304606121	-0.0110723878	0.0494576613	-0.0184742796	-0.0359402796	-0.0719156726	0.0492986238	-0.0513772874	-0.149933809	0.0517964886	-0.0334744603	-0.0602652269	0.0077581739	-0.035488378	0.0061581339	-0.0636492997	-0.0446546221	-0.088279789	0.0065501417	0.0266058621	-0.1025213292	0.0498002515	0.017347983	0.0175209445	-0.0427389995	0.0964305351	0.0340068745	-0.0729728987	-0.1048846538	-0.0762331904	-0.0189483738	-0.0582526008	-0.0254982527	0.0042721693	-0.0466308872	0.1286088162	0.0439868736	-0.0515642583	0.0521842515	-0.0073922231	-0.0391888124	0.0912342409	-0.0502404848	-0.0860290999	-0.0504522729	-0.0049683537	-0.0810554492	0.0599771467	0.0135789409	0.0065297663	0.0173052222	-0.0734270156	0.0739184886	-0.0888922715	0.1400851958	-0.0549585655	-0.0121658924	-0.0519376949	-0.0456640962	-0.0595915598	0.1026948621	0.1021733373	0.1013060902	0.1000960555	0.0	0.000374591	-0.012400409	1.40318417281e-07	0.0001537701433672	0.00769727	0.0100794	0.00010159430436	5.92479654529e-05	-0.0204549	0.0103085999999999	0.00041840293401	0.0001062672339599	0.000149348	0.000547244	2.99475995536e-07	2.2304825104e-08	-0.000175631	0.000369384	3.0846248161e-08	1.3644453945600005e-07	0.00041577	0.0	0.0	1.7286469289999998e-07	1.0	0.0	0.0	0.0	0.0	0.0
49747.3622430953	14.783676630577247	218.55709471747585	2474800050.1457434	70127.76400845722	195.8517616049794	38357.91252377368	4917903284.825868	49782.51853762136	15.843985133506068	251.03186491076124	2478299151.9486146	54262.99425022797	57933.75805174694	1.169578	21.404238	0.113884656	0.0509326	-0.0741799064	0.0685898381	0.0225992167	0.0186575629	-0.1130712303	0.0051384848	0.032575001	0.0294615495	-0.0600335041	0.0180427346	-0.0097442668	0.0036390783	0.1891799431	-0.0284931404	-0.0755839001	0.0055823558	-0.0425804927	-0.0703845243	-0.0069911569	-0.0540802158	-0.0245211016	-0.0291965135	0.021873285	-0.1036247399	0.0342530935	0.0432585279	-0.0223178504	0.2027813467	0.0699339559	-0.0708318439	-0.0009875654	-0.0187542919	0.0782041657	0.0411179964	-0.0644090394	0.0281232303	-0.1215278045	0.0096076404	-0.1185863394	-0.1171309798	-0.0136021044	-0.0538140092	-0.0310948208	0.1105703848	-0.1138978196	0.0406274423	0.0114898682	0.0586992491	0.0174835283	0.0746629101	0.0925065927	0.0086161164	-0.0040853697	0.0308542376	-0.049315614	0.0070805694	0.0864322157	-0.0630416878	0.0471793313	0.0498341677	0.0290956116	-0.0408480642	-0.0273901389	-0.0290209674	0.1255345268	0.0160771532	0.0462421712	-0.0663327769	-0.0183277134	0.1823861952	0.0615140128	-0.0063956999	0.1116476912	-0.0487365999	-0.017765902	0.0503108701	-0.0948551811	-0.0359211503	0.0617941717	-0.1138245843	0.0605384709	-0.0933086747	-0.0308133493	0.1025812577	0.1017199394	0.1002897619	0.0982987234	0.0	-0.0110618	-0.011436391	0.00012236341924	0.0001307910391048	-0.0174419	-0.02513917	0.0006319778682888	0.00030421987561	0.00313337	0.02358827	9.8180075569e-06	0.0005564064815929	-8.252009999999998e-05	-0.0002318680999999	5.376281579760999e-08	6.809566904009997e-09	0.000229017	0.000404648	5.244878628900001e-08	1.63740003904e-07	-2.21304e-05	-0.0004379004	1.9175676032016e-07	4.897546041600001e-10	0.0	0.0	0.0	0.0	0.0	0.0
49748.82137529442	1.459132199124724	2.1290667745225536	2474945228.230952	70122.12871188561	-5.635296571606887	31.75656744996433	4917112935.086252	49761.26985740291	-21.24868021845032	451.5064110259618	2476183977.821276	54327.21074240671	57629.09565799433	1.190394	21.785194	0.178375855	0.0905945	0.0614760498	0.0505760222	-0.0146526195	-0.024911458	0.0549372505	-0.0795418184	-0.0612187589	-0.0824180247	-0.0177544677	-0.0531420635	0.0066789789	-0.0046700297	0.1717133343	0.1132578181	0.0335865651	0.0325945931	0.1492169464	0.0503854432	0.0348169891	0.077284616	0.0379032131	-0.0454539634	-0.0731629219	0.001633101	0.0113505306	0.0621538857	0.0914541895	-0.0339002516	0.0483172595	0.0989630324	-0.072546256	-0.0469543093	-0.0552499216	-0.1139621165	-0.1395944731	-0.1034556901	0.0817963845	-0.0729855531	0.0332989691	0.0999842188	0.035946388	0.0393684984	-0.1226223362	0.0051170745	0.0544038873	0.0147548039	0.0764415336	0.0311176711	0.0167962653	-0.1100098497	-0.0078297055	0.0809400938	-0.0458357981	-0.063125034	0.0526247708	0.0044447704	-0.1146615895	0.0634754054	0.054106324	-0.0046130653	-0.0222377126	-0.0042936024	-0.0594835443	-0.015360855	-0.0527756373	0.0589142313	-0.0308692212	0.0795012092	-0.0196901294	0.0312834295	0.0883814629	-0.0125233373	-0.1043020338	-0.0722749274	-0.0868542783	0.0136101726	-0.0394976349	-0.156282144	0.0466424978	0.1625795771	0.1039640639	-0.0073854095	0.1198667613	0.102439311	0.1011541321	0.0990240974	0.0960669971	0.0	-0.00947521	0.00158659	8.97796045441e-05	2.5172678281000018e-06	0.0083667199999999	0.0258086199999999	0.0006660848663043	7.000200355839834e-05	-0.0330403	-0.03617367	0.00109166142409	0.0013085344012689	0.00111125	0.0011937701	1.42508705165401e-06	1.2348765625e-06	-0.000435451	-0.000664468	1.89617573401e-07	4.41517723024e-07	0.000415771	0.0004379014	1.9175763612196e-07	1.72865524441e-07	0.0	0.0	0.0	0.0	0.0	0.0
49761.7999533311	12.97857803668012	168.44348785419558	2476236734.595343	70450.69711392597	328.5684020403569	107957.1948193536	4963300723.838137	49665.67998331311	-95.58987408980464	9137.424028504707	2466679768.2048683	54275.72496887275	57832.057859968765	1.206897	22.087206	0.09494322	0.0536563	0.0536860186	-0.0897003032	-0.0082448426	0.1128642074	0.084395343	0.0470159108	-0.0865943631	0.0694541293	-0.0579847308	0.1080292227	-0.0070669346	0.0729958019	-0.0422502203	-0.0129871625	0.1137166956	-0.0078285835	-0.0967743583	0.0076831701	-0.029456095	-0.0568206065	0.0251000158	-0.0290557082	0.0025121748	-0.1074473628	-0.1353541232	0.0287624176	0.0057096874	-0.0145084984	0.0291469076	-0.0341981272	-0.0469303721	-0.0292252276	-0.1024641708	0.098569125	-0.0576308405	0.0654500524	-0.02175227	-0.0235885794	0.0384060835	-0.0647260846	0.0217803718	0.0293617058	-0.0433235114	-0.0840080999	0.0082898177	0.0182245657	0.0030163836	0.0295422747	-0.0140504106	0.0016245843	-0.0755952777	-0.1028455138	0.0860207266	0.0742793093	-0.0597207624	0.000985467	-0.0274811465	0.1100265994	-0.0912905024	-0.076639099	0.0306529713	0.0532880153	-0.012180389	-0.1412337599	0.0247088889	0.04619496	0.020853497	0.1012429711	0.0237674171	0.0181458519	0.0884341755	-0.0549464617	0.058265891	0.0123059554	-0.0828428723	-0.0908912135	0.0122369202	0.0859635439	-0.0848547798	-0.0079517252	-0.0938198776	0.0413009885	-0.0569088793	0.1022690613	0.1004765409	0.0975122434	0.0934107389	0.0	-0.0133198	-0.00384459	0.00017741707204	1.4780872268100002e-05	0.0203475	0.0119807800000001	0.0001435390894084	0.00041402075625	-0.0422767	-0.0092363999999999	0.00178731936289	8.531108495999998e-05	0.000610679	-0.000500571	2.50571326041e-07	3.729288410410001e-07	0.000461607	0.000897058	2.13081022449e-07	8.04713055364e-07	0.000415771	0.0	0.0	1.72865524441e-07	0.0	0.0	0.0	0.0	0.0	0.0
49727.91272920497	-33.88722412613424	1148.3439589748546	2472865304.403425	70179.63660971633	-271.0605042096431	73473.79694238595	4925181394.671836	49691.99496359223	26.31498027912312	692.4781870906387	2469294363.461676	54201.48909450407	58077.12335680853	1.338773	24.500652	0.132025176	0.0651677	-0.1103850429	0.0363060131	0.133881057	0.0247593003	-0.1203555037	0.0689999644	0.0051214128	-0.030397167	-0.0858961559	0.0091563857	-0.0526383527	-0.1058209537	-0.0084715953	-0.141826292	-0.0131543335	-0.029266387	0.0050202322	0.1204595626	-0.0511143784	-0.0288340076	0.0732624167	0.093919829	-0.1580003191	0.0217193334	-0.1041883082	-0.0012701577	-0.0111961	-0.019668116	-0.0096684784	0.070972131	-0.0419789372	0.0886768888	-0.080641602	0.1014466418	0.0691994579	-0.1023889198	0.0289795237	-0.0350235107	-0.0203253865	-0.0284744872	-0.0530592601	0.0111642652	-0.087846913	0.005887117	-0.1533103324	0.1445279751	0.0021749404	-0.1746410697	-0.0341321654	0.1209699145	0.0490966119	0.017374681	0.0384977709	0.0626216288	0.1161612024	0.0665293435	0.0128507009	0.1615363356	0.0032805238	-0.0616351942	-0.003724207	0.0225644884	0.030844829	0.001581663	0.0345840749	0.0619325281	0.0575250998	0.0511740057	0.0324943811	0.009708046	0.0819903534	0.0544087994	-0.0050271276	-0.0855610076	0.1738453162	-0.0209668636	0.0691430668	-0.0612889183	-0.188644748	-0.0315972404	-0.0026551483	-0.0567116607	0.0294352416	0.1020705557	0.0996879144	0.0957579585	0.0903416872	0.0	-0.016304	-0.0029841999999999	0.0002658204159999	8.905449639999996e-06	-0.000483131	-0.020830631	0.0004339151878581	2.3341556316100003e-07	-0.0191636	0.0231131	0.0003672435649599	0.00053421539161	-0.000251971	-0.00086265	7.441650224999999e-07	6.348938484099999e-08	2.53333e-05	-0.0004362737	6.4177608889e-10	1.9033474131169e-07	1.27498e-05	-0.0004030212	1.6242608764944e-07	1.6255740003999998e-10	0.0	0.0	0.0	0.0	0.0	0.0
49659.13318544481	-68.77954376015987	4730.625639855746	2466029508.729746	70100.39501005007	-79.2415996662603	6279.231117667864	4914065380.565052	49686.47140473301	-5.5235588592186105	30.5097024712524	2468745440.653352	54286.21301666842	57799.903694951456	1.315183	24.06893	0.093960476	0.0420414	0.0634484747	0.0816907011	-0.1003950857	0.0100956399	0.0234427152	-0.0985149676	-0.0925788855	-0.1396573212	-0.0283076791	-0.1078050171	-0.0006073902	-0.1528121583	-0.0461254478	0.0806775308	-0.0201295003	-0.0672788726	0.1378099311	-0.1092795721	0.0333691682	0.0743310142	-0.0632931734	0.132200996	0.052901356	0.0270520658	-0.0399024961	-0.0194973216	0.0722325252	-0.0427224786	-0.1090258766	0.0713362966	0.0139758502	0.0489838777	-0.0348883644	0.0771789747	-0.1134443477	-0.0496030933	-0.0898972916	-0.0617901045	-0.0009455882	-0.0308338592	0.0066883672	0.0493894596	-0.0216264039	-0.0571775662	0.0136637508	-0.0233357776	-0.0189748324	0.0721366324	-0.1360092076	-0.1040123889	0.0454735793	0.0476702818	0.0308843922	-0.1591873399	0.0178682383	-0.0438641694	-0.0207567376	-0.0140198298	0.0400160939	-0.0126240352	-0.119496652	-0.0645125054	-0.1069172657	-0.0497556739	-0.0432811931	0.0686371786	0.0626941697	0.1415926429	0.1588483086	0.0055977298	0.0351930592	0.094493177	-0.0211541861	-0.0936542854	0.0608661197	-0.0369430218	-0.0531553829	-0.0258638437	-0.0192196077	-0.0351544963	0.0028047692	-0.0763080973	0.0676428139	0.1018438489	0.0987891242	0.0937656043	0.0868734044	0.0	-0.00331125	0.0129927499999999	1.09643765625e-05	0.0001688115525624	0.0198042	0.020287331	0.0004115757991035	0.00039220633764	-0.00197713	0.01718647	3.9090430369000005e-06	0.0002953747510608	-0.000513916	-0.000261945	6.861518302500003e-08	2.64109655056e-07	-0.000435451	-0.0004607843	1.89617573401e-07	2.1232217112649e-07	0.000159899	0.0001471492	2.165288706064e-08	2.5567690201e-08	0.0	0.0	0.0	0.0	0.0	0.0
