global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
49625.33046524144	n/a	n/a	2462673423.78442	70139.0061377616	n/a	n/a	4919480181.992958	49682.396616046346	n/a	n/a	2468340533.514133	53944.6053802589	57558.92576464735	n/a	n/a	n/a	n/a	-0.0038547586	0.0436207252	-0.05238189	0.0660954249	-0.0314464951	0.0549694697	-0.0214184876	0.0082572305	-0.1225859002	0.0342429259	0.0365986895	-0.0552760603	0.0098774102	-0.0672213806	0.0968913233	0.139763883	-0.0352720801	0.0384187038	-0.0273182896	0.0434814021	-0.2022318738	0.0233161596	-0.0478088479	0.0370225274	-0.1244658787	0.0273798104	-0.1298137551	0.035420129	-0.0891752044	0.130190723	-0.0903087957	0.0678891372	-0.0240935774	0.0461641633	-0.0901485753	0.0416479411	-0.0657842821	0.0518744692	-0.0050772373	0.0168508676	0.0119185305	-0.0586706633	0.0075037646	-0.0229737639	0.0118879373	-0.0658788188	0.2183531097	-0.0403969094	0.055993724	-0.0344055121	0.1811560879	-0.1507797633	0.0195420858	-0.0107593017	0.0635143655	-0.1274959857	0.2065450266	-0.0752840391	0.0385441405	-0.0710347207	0.0809032377	-0.0793864699	0.0245581547	-0.0409613723	0.0252706705	-0.011608649	0.0537912828	-0.0777981402	0.1997691105	-0.0912926073	0.1281802917	0.1203780544	0.1203546593	0.1203156708	-0.0812811999999999	n/a	0.0066066334734399	n/a	0.0987027	n/a	n/a	0.00974222298729	-0.207943	n/a	0.0432402912489999	n/a	0.00337423	n/a	n/a	1.13854280929e-05	-0.000789434	n/a	6.23206040356e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49652.46160107637	27.13113583493396	736.0985316936375	2465366943.046364	70028.26290299774	-110.74323476385324	12264.064045961915	4903957605.2113695	49590.08298952481	-92.3136265215362	8521.805641557674	2459176330.907958	53973.48190567691	57789.08344247535	1.25281	22.058758	0.2298689	0.111625	0.0182385295	-0.0391442715	-0.0592913711	0.0894353114	-0.1116542914	0.0125195887	0.0976780757	0.0469938581	-0.093966584	-0.0175373146	0.0173137794	-0.1453636752	0.0106862197	0.0039001367	-0.0617720011	-0.0903351449	0.051589583	0.0713949418	0.0060673292	0.1009774463	-0.1379057145	0.0273970548	-0.0010033993	-0.0665129077	0.08617028	0.0502163467	0.0007566521	-0.2206825061	-0.0530733301	0.1696739343	0.0964480857	-0.0069556058	-0.024040389	0.0588457518	-0.0153925472	-0.0782047815	-0.0973836218	0.0373894313	-0.0705922766	-0.0673590198	-0.0173923187	0.0666922467	0.047534202	0.0443400162	-0.0450268989	0.136113114	0.0825547556	0.0308494324	-0.0871157975	0.0381951118	0.0707139617	-0.098688379	0.0678527519	0.1067558759	0.1045631624	0.1370816748	0.0108876224	0.0377299317	0.0524198704	0.0615608256	-0.1333244318	0.0285597695	0.0537605342	0.05582855	0.1364523418	0.0216729651	0.018425907	0.0589065582	0.0843630267	0.0661544045	0.1379535052	0.1203156708	0.1201052059	0.1197547036	-0.0578437	0.0234374999999999	0.0033458936296899	0.0005493164062499	0.0458351	-0.0528676	0.00279498312976	0.00210085639201	-0.161023	0.0469199999999999	0.025928406529	0.0022014863999999	0.00202871	-0.00134552	1.8104240704000009e-06	4.1156642641e-06	-0.00132679	-0.000537356	1.7603717041e-06	2.887514707360001e-07	-0.00025	-0.00025	6.25e-08	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49535.698728509655	-116.7628725667164	13633.568410031252	2453785448.521673	69779.42157451923	-248.8413284785056	61922.00675894752	4869167675.274481	49486.14505793539	-103.93793158941844	10803.093623086628	2448878552.6950235	53922.7102569613	57382.60019836086	1.134918	19.982986	0.0557437	0.0459275	-0.01346987	0.0872589358	-0.0660626533	0.071279639	-0.0753479903	0.0776057268	-0.0351449321	0.0340800482	-0.090521199	-0.0767446281	-0.0357352422	-0.0908846648	-0.1900540757	0.0183924183	-0.0006485839	-0.1166650462	0.057225866	-0.0591504671	0.0384704962	0.1019543962	-0.1545844552	-0.0116810346	-0.1310852625	0.0740155795	0.1325530849	-0.0719461087	0.0273095126	0.0168497839	0.1132575547	-0.0995265284	-0.1448117126	-0.2024967326	0.0143342486	0.1504090357	0.0924428495	0.0252414337	0.0248243915	-0.0748451178	-0.0530799914	-0.0933107499	-0.0929072139	-0.0340681775	0.1152153973	-0.1592604751	-0.0606876174	0.0979447978	0.0746948232	0.172470373	0.0152992906	-0.019632952	0.097098774	-0.087843777	-0.031747547	0.0650785014	0.0353183163	-0.0494496633	-0.1711611805	-0.0206850881	0.1154948938	-0.1449874252	-0.037013424	-0.1648438856	0.0810372448	-0.0954614588	-0.1663781616	0.0974437009	0.1169977215	0.0174627189	0.0617919866	0.0055045172	-0.0427219079	0.120190936	0.1196068161	0.1186353847	-0.0578436	9.999999999593669e-08	0.00334588206096	9.999999999187334e-15	0.0459987	0.0001635999999999	2.6764959999999956e-08	0.0021158804016899	-0.161112	-8.900000000000574e-05	0.025957076544	7.921000000001023e-09	0.00116889	-0.00085982	7.392904324000002e-07	1.3663038320999995e-06	-0.00132679	0.0	1.7603717041e-06	0.0	0.0	0.00025	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49534.18735475517	-1.5113737544816104	2.2842506257358397	2453635716.8959875	70316.8084788603	537.3869043410668	288784.68495727493	4944453554.65272	49553.60802902622	67.46297109082661	4551.252468401707	2455560068.694372	53945.68558901362	57360.20180141487	1.229518	21.648647	0.11040165	0.0631659	-0.0129866082	-0.1168473775	-0.105641537	0.0105718313	-0.0028941976	-0.0408635319	0.1016984579	-0.0541731084	-0.1161055683	-0.0614920583	-0.0616953811	-0.1639944721	0.0432412767	0.056726534	-0.107953425	0.1215879791	-0.0517982185	0.0530057814	-0.0909124274	0.0150588691	-0.196773971	-0.0009108539	-0.155649328	0.0611651461	0.1056580396	-0.0430101574	0.0508363362	-0.0582007859	0.1470094716	-0.0750803929	0.061767054	-0.0175579605	-0.0121268475	-0.1548306027	-0.1155095521	-0.0442811756	0.1724348758	0.0202603573	-0.0395602869	-0.0021364212	-0.0780504398	0.0186728966	-0.0330671643	0.0469210488	0.016205667	0.1497654447	0.1814697625	-0.0547153149	0.0002058537	0.004689893	-0.0090594809	-0.0778904942	-0.1345934662	0.1265680821	0.044861439	0.0691460727	0.0343890315	-0.0487756789	-0.1324505451	0.0421420113	-0.1525754089	-0.0459956389	0.1088091854	0.0231478104	-0.1406817191	-0.1319539128	-0.1021085139	-0.0065521424	-0.0842954386	-0.089273744	-0.081472705	0.1200039147	0.1188605229	0.1169629329	-0.0513161	0.0065274999999999	0.00263334211921	4.260825624999998e-05	0.0755461999999999	0.0295474999999999	0.0008730547562499	0.0057072283344399	-0.162986	-0.0018739999999999	0.0265644361959999	3.5118759999999504e-06	0.00216914	0.00100025	1.0005000625000002e-06	4.7051683396e-06	-0.00115302	0.0001737699999999	1.3294551204e-06	3.0196012899999994e-08	0.000275033	0.000275033	7.564315108899999e-08	7.564315108899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49518.90224147853	-15.285113276644552	233.63468787985556	2452121679.201107	70196.68045637726	-120.1280224830407	14430.74178568593	4927573947.094737	49475.03855044476	-78.56947858145577	6173.162964561837	2447779439.5679955	53908.78890658711	57768.991953089615	1.318225	23.210543	0.0460061499999999	0.0228187	-0.0638833085	0.1237921501	-0.0429551139	0.0096464776	-0.0056781371	0.0519267229	-0.0684380063	0.0899433895	0.0512455182	-0.1378710047	-0.0744875999	-0.075371573	-0.1467353096	0.0571252886	0.014492608	-0.1477900023	0.0025669961	-0.1195064884	-0.1090886972	-0.1437824424	-0.084069044	-0.0753790737	-0.016191179	0.0077818195	-0.0566012089	-0.0458289614	0.0578369278	-0.028745148	-0.0764090567	0.0428132058	0.04641629	0.0358302366	0.088967932	0.0475098036	-0.0476115395	0.0405032672	-0.1351805448	0.1248503729	-0.0565072157	0.0148224697	-0.0554271454	0.0253197267	0.0196809286	-0.1337671446	-0.0693766591	0.0495633918	-0.0264110522	0.0552493312	0.0869838158	-0.115061908	0.1301962156	-0.0221174454	0.1148463355	0.152602765	-0.1191545233	-0.0359641811	0.0202605555	-0.0649579831	0.0996871492	0.1134633602	-0.0094309397	0.081668908	0.0397613043	0.00595805	0.0856030419	0.0359558243	-0.0365834578	0.0672023245	-0.1284848069	0.1155568764	0.1012694546	0.1197547036	0.1178678731	0.1147451459	-0.0577746	-0.0064584999999999	0.00333790440516	4.171222224999999e-05	0.0661352	-0.0094109999999998	8.856692099999797e-05	0.00437386467904	-0.161311	0.0016749999999999	0.026021238721	2.80562499999994e-06	0.00194649	-0.00022265	4.957302250000001e-08	3.7888233201e-06	-0.00108147	7.155000000000009e-05	1.1695773609e-06	5.119402500000012e-09	0.0	-0.000275033	7.564315108899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49532.2152974901	13.313056011567824	177.23746036714218	2453440352.276912	69820.2701410492	-376.41031532805937	141684.7254853691	4874870122.569087	49577.68647588951	102.64792544474768	10536.596598110476	2457946996.3015976	53928.16437432578	58053.735071494826	1.325709	23.342327	0.12319635	0.0694151	0.0800213501	-0.0453827235	-0.045313631	0.0596585554	-0.1046549176	-0.0402626295	-0.0022845978	0.0318535235	0.0678314709	-0.2142745599	-0.0597157795	-0.0626612537	-0.0781522601	-0.0491040833	-0.1149737706	0.0464093345	-0.0493317013	0.0282484435	0.010381232	0.0517328049	-0.0956641997	-0.0500617866	0.016488263	-0.1175422463	-0.0794361517	0.0143375732	0.0684974465	0.0684272648	0.0079303411	-0.1535266808	-0.022306764	0.0497795518	-0.0911749757	-0.0731695514	-0.0077674249	-0.0275580177	-0.1277377285	0.0689651642	-0.0417248992	0.2288773413	-0.0073758774	-0.1435906447	0.0973232517	-0.0142691054	0.0272919522	0.0704670807	0.0643108357	-0.0739069141	0.0303681685	-0.0411769181	0.080251645	-0.1106692973	-0.0586376727	-0.073876861	0.0410585102	-0.1438902015	-0.14004535	0.0973359987	-0.095028274	-0.1587656114	0.0593511589	0.0842243878	-0.0687691238	0.1009308811	-0.1437289565	0.0817418167	-0.0675349191	0.0665410084	0.101985599	-0.003820618	0.0697401037	0.1194434321	0.1166309242	0.111992364	-0.057695	7.959999999999912e-05	0.003328713025	6.3361599999998596e-09	0.0459486	-0.0201866	0.00040749881956	0.00211127384196	-0.12946	0.031851	0.0167598915999999	0.001014486201	0.001046	-0.0009004899999999	8.108822400999997e-07	1.094116e-06	-0.000560377	0.0005210929999999	3.140223821290001e-07	2.71537914649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49482.58564108633	-49.62965640376933	2463.102794756202	2448526281.7274427	70877.17553821408	1056.9053971648827	1117049.0185562586	5023574012.274813	49402.221273700845	-175.465202188665	30788.037179109084	2440579466.7757	53906.96447082322	57554.35410814913	1.224431	21.559074	0.10299645	0.0605756	-0.0298858546	-0.0251112278	-0.0197964256	-0.1203107751	0.1219221242	-0.0585924216	0.0458257616	-0.0782956402	-0.0719242085	-0.1183044579	-0.2397572755	0.0979827844	0.0022803905	0.2541661178	-0.0887598861	0.0468050405	-0.1422811922	-0.1049483883	-0.0765571134	0.0639987726	0.022491426	-0.03929874	-0.0840355191	-0.0649475827	-0.0432617786	-0.0554890401	-0.1033429181	0.1117400674	0.0784644307	0.0002261238	0.0628828648	0.0049544884	-0.0104072365	0.0396071769	0.3092635007	0.0060325215	-0.0281834982	0.0159529914	-0.0421563714	0.0201405637	0.1032743035	-0.0504638477	-0.1616630386	-0.0682621782	0.0182878906	0.2163688253	0.0858512057	0.0297223577	0.0742430765	-0.2436030678	-0.0910584186	-0.0639151829	-0.0159698567	-0.0023949812	0.0465489654	-0.0028860814	-0.0785120598	-0.1001280018	-0.1005417902	-0.020488839	0.075918212	-0.0148733874	-0.1071386862	-0.2163953854	0.1089052895	0.0291379161	-0.138132493	-0.1607966123	0.0520612533	0.1580548481	-0.0460104282	0.1190702613	0.1151522399	0.1087174221	-0.0437652	0.0139298	0.0019153927310399	0.00019403932804	0.0578095	0.0118609	0.00014068094881	0.00334193829025	-0.136707	-0.007247	0.018688803849	5.251900900000005e-05	0.00206068	0.00101468	1.0295755024e-06	4.2464020624e-06	-0.000944872	-0.000384495	8.927830963840001e-07	1.47836405025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49675.55843158834	192.97279050201175	37238.497874133325	2467661105.490147	70301.36382476668	-575.8117134474014	331559.1293432323	4942281755.622213	49525.57565250468	123.35437880383688	15216.30277008048	2452782643.7119646	53962.93295324299	57874.00724855421	1.093397	19.251907	0.0464217	0.0212899	-0.0079226377	0.0580733156	0.0497792698	-0.0982860419	0.0475045469	0.0044193962	-0.1086556417	0.0224581114	-0.0718021953	-0.0753285386	-0.0224707895	0.0523666047	-0.1524695056	0.0525702754	-0.0148474447	0.1241845972	0.0139913296	-0.0286260903	-0.0184402496	-0.0441172702	0.0432744844	0.0269154813	-0.026415469	-0.0958231052	-0.0372163354	0.158572006	-0.015090985	0.0022291366	0.060687071	0.001044259	0.2005315812	-0.0983347922	-0.0392483322	0.0479755892	0.129232143	0.0157688151	0.0333968674	-0.1058656213	0.0292774125	0.0170036615	-0.032089445	0.0573830159	0.0164974577	-0.1217372844	0.1423301162	0.0276990708	0.0648727533	0.0018349292	-0.0491368259	-0.0551457698	-0.1169543159	-0.1161474969	-0.0691721396	-0.0573068152	0.0418965408	0.0922473165	-0.0740159995	0.189375477	0.0718391421	0.0219077241	0.0446375608	0.0387439951	0.066229296	-0.1525397113	0.0941597681	-0.0559492366	-0.0218162521	-0.1009863868	-0.0212556088	0.0873955877	-0.0845117976	0.1186353847	0.1134348849	0.1049355893	-0.0519587	-0.0081935	0.0026997065056899	6.713344224999999e-05	0.045834	-0.0119755	0.00014341260025	0.002100755556	-0.144912	-0.008205	0.020999487744	6.73220250000003e-05	0.00193203	-0.00012865	1.655082250000003e-08	3.7327399209e-06	-0.000712568	0.000232304	5.07753154624e-07	5.396514841600002e-08	-2.11758e-22	-2.11758e-22	4.4841450563999997e-44	4.4841450563999997e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49747.10111427026	71.5426826819239	5118.355445326455	2474774069.2734294	70390.59481935803	89.23099459134392	7962.170395760447	4954835839.023033	49612.07323121489	86.49757871020847	7481.83112272871	2461357810.299429	53960.38849278587	58009.43308369479	1.176886	20.721931	0.1485879	0.0917929	0.0393309256	-0.1057202953	0.0702055897	-0.0904322386	0.0495710934	-0.0808220701	0.0923765869	-0.037615366	0.0704030716	-0.0401166374	-0.0391328368	-0.060087299	0.09672215	0.0543449341	0.0439188005	-0.0388059155	0.0575450543	-0.0210874765	-0.1121517434	0.115955696	0.0419049948	0.0049168944	0.0582739373	-0.0228862993	0.1020144666	0.1403012008	-0.0077738397	0.0923404586	0.1759974739	0.0215321797	0.0011955725	-0.0838110792	-0.0196732156	-0.0633989433	-0.0824202908	0.0195526352	0.0236020973	0.0103638795	0.0827915648	0.0071397525	0.0904592027	-0.0671094066	-0.092445555	0.0935661326	-0.0323702008	-0.0453547749	-0.0652658429	0.0197235986	0.0041324949	0.0009757377	-0.0753600594	-0.1524839517	-0.0050333809	0.0125189792	-0.0305470292	0.0517764507	0.0045577941	-0.0405895496	-0.0080152672	-0.091320379	-0.0425229953	0.0570850245	-0.0816436671	-0.0026050414	-0.0903994754	0.0400477372	0.0646352546	-0.1051472053	-0.0464015833	0.1259883646	-0.0106022359	0.1181390277	0.1114824189	0.1006644984	-0.0544981	-0.0025394	0.00297004290361	6.448552360000021e-06	0.0367447	-0.0090893	8.261537449000003e-05	0.0013501729780899	-0.0843746999999999	0.0605373000000001	0.0071190900000899	0.00366476469129	0.0008215069999999	-0.0011105230000001	1.233261333529222e-06	6.748737510488357e-07	-0.000860782	-0.000148214	7.409456515240001e-07	2.1967389796000012e-08	-0.000269701	-0.000269701	7.2738629401e-08	7.2738629401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49721.96917217918	-25.13194209108042	631.6145132694196	2472274218.359137	70649.47890448247	258.88408512444585	67020.96953072133	4991348869.474914	49695.53517088015	83.46193966526334	6965.895372688059	2469646215.9201865	54055.72792568433	58017.16385074816	1.381125	24.31806	0.11670285	0.054759	-0.0357735663	0.1132159277	0.1122424017	-0.0615425977	0.0630258111	0.0182790551	-0.1785615738	0.0266346003	-0.0371967521	0.011087657	-0.0844090025	-0.0798840872	-0.0364545361	-0.1189180958	0.0380974187	0.1935637681	-0.0331857141	-0.0308852444	-0.0447354601	-0.0192734595	0.1131230065	-0.0832538858	-0.121461862	-0.0754774447	0.1011884528	0.0284365764	-0.08091051	-0.0428589027	-0.0353144646	0.0874250631	0.0650810467	-0.0714241999	-0.0423916465	0.1265909688	-0.1761091655	0.0255844161	-0.0289537201	0.0467781	-0.1506137442	-0.0964111528	0.1130185692	0.0373419552	0.0098268482	-0.0651525717	0.1696949488	-0.1320234574	0.1831560142	-0.0817904761	0.0188167709	-0.1059287717	-0.0874837979	0.0590796614	0.0155195956	-0.0624450885	0.0208819125	-0.0354363774	0.042583375	-0.0040472782	0.1371989772	0.1427133711	-0.209934028	0.0408351651	-0.0447741905	0.0202231538	0.0444962404	-0.0100770907	0.0780247908	0.0304643806	0.0604838316	0.0517204941	0.1373400829	0.1175814474	0.1092988885	0.0959240631	-0.0315859	0.0229122	0.00099766907881	0.00052496890884	0.0589242	0.0221795	0.00049193022025	0.00347206134564	-0.103086	-0.0187113	0.010626723396	0.00035011274769	0.00146957	0.000648063	4.199856519691295e-07	2.1596359849e-06	-0.000569871	0.000290911	3.24752956641e-07	8.462920992100003e-08	-0.000150678	0.000119023	1.4166474529000001e-08	2.2703859684000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
