global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
49671.924979857125	-39.91615083742363	1593.2990976759552	2467300131.204554	71604.13867659269	498.321506076376	248324.3234182276	5127152675.616716	49718.2190916998	27.030100646123174	730.6263409395484	2471901309.6502624	54209.64033236379	57002.79050620838	1.323534	24.034319	0.053469347	0.0320017	0.0636113858	0.1300657592	0.1424199348	0.0671051879	0.1707180075	0.0631259757	-0.1341591291	0.1085486729	-0.0902093099	0.1869070402	0.0359150098	0.0071828915	-0.1252726527	-0.12271263	-0.0001574997	-0.1007435271	0.0549749439	0.0978090109	0.0379347983	0.0544996644	-0.0604942858	0.1107094617	0.0575961471	0.0322800052	0.0906109844	0.0342374377	0.0589261018	-0.1303588814	0.0456754291	-0.1466534989	-0.0129409646	0.1040570878	0.0726460106	0.121571262	0.0974946848	-0.1081182077	-0.0066275374	0.0263814699	-0.178845643	-0.0995263457	0.1094236531	-0.0259911358	-0.0843034102	-0.0807801484	-0.0726013992	0.1021016937	-0.0942113635	0.0859136742	0.0999347925	-0.035847678	-0.0769800463	0.1391699531	0.000369507	0.015097507	1.3653542304899998e-07	0.000227934717615	-0.00383851	0.02712119	0.0007355589470161	1.4734159020099998e-05	0.0195751	-0.0063849999999999	0.00038318454001	4.076822499999998e-05	-0.000416724	5.297500000000003e-05	2.806350625000003e-09	1.73658892176e-07	0.000483434	4.4338e-05	2.3370843235600003e-07	1.9658582439999994e-09	-0.000284391	0.0	0.0	8.0878240881e-08
49718.863426119344	46.93844626221835	2203.21773751116	2471965380.3851075	71564.33213503925	-39.80654155343655	1584.5607504454704	5121453633.934212	49695.09194831014	-23.1271433896618	534.8647613659773	2469602163.750999	54198.73171688777	56770.28948629127	1.206214	21.903893	0.1513899	0.0966062	0.0574370001	-0.1464227694	0.1002398735	0.1105063235	-0.1054639507	0.0661557547	-0.1667022091	0.1106799425	0.0739543737	-0.1044892913	-0.0264077296	-0.0547282635	0.0137183185	0.0306445528	0.1077385874	-0.0473043272	0.011748725	-0.0322848074	0.178031559	-0.0221179472	0.0906576997	0.1264668851	0.0849812229	-0.0582594842	-0.0333454737	-0.0695190956	-0.0963171357	0.0222045481	-0.0937623817	0.0691358624	-0.1069354123	-0.0279534878	0.0312872754	-0.1002728936	0.12683392	0.0646475724	0.1035401645	0.0155970886	-0.0128987261	0.0490062771	-0.0815729465	0.0481400812	0.006416886	0.0403380069	-0.0441305585	-0.1623362249	0.1104786524	0.0220114011	-0.1879213786	-0.0334708688	0.0484927758	0.1372207617	0.000355102	-1.4404999999999997e-05	1.2609743040399998e-07	2.0750402499999987e-10	-0.0027628	0.0010757099999999	1.1571520040999993e-06	7.63306384e-06	-0.0473982	-0.0669733	0.00224658936324	0.00448542291289	0.000667889	0.001084613	1.1763853597689998e-06	4.460757163209999e-07	0.000273928	-0.0002095059999999	7.5036549184e-08	4.389276403599999e-08	8.801969999999998e-05	0.0003724106999999	1.3868972947448997e-07	7.747467588089997e-09
49798.05696280064	79.1935366812977	6271.616252092044	2479846477.2703376	71514.006982186	-50.32515285325644	2532.621009703625	5114253194.648148	49705.79487916253	10.702930852392456	114.5527288310943	2470666044.5693803	54157.29452947645	57208.926501613874	1.227427	22.289106	0.168747757	0.0990951	-0.1093962198	0.0652775347	-0.0394425169	-0.1251581912	0.0651819307	-0.0493252207	-0.0804269653	0.0117321862	0.1108991975	0.0025255389	0.1244401938	0.030865031	0.1987147	-0.0211038467	-0.1225831528	-0.0767500717	-0.0596038664	-0.0144729884	0.1576336773	0.0453406298	0.103408145	-0.0699053962	0.0931550087	0.0867178527	0.0265632964	-0.0638512278	-0.0653040888	0.021348049	0.113266722	-0.0289320371	-0.034752725	-0.1742717427	-0.1692257871	0.0147451668	0.0239269316	-0.1317931552	0.027910761	0.0637396917	0.0711984863	0.1239493478	-0.1048974963	0.059542549	-0.1168657791	0.0992236751	-0.0863804344	-0.0513874661	0.1736742248	0.0647239901	0.0383236815	-0.0348209656	-0.0105067754	0.135104388	-0.00513047	-0.005485572	2.63217224209e-05	3.0091500167184004e-05	-0.0135645	-0.0108017	0.00011667672289	0.00018399566025	0.01567	0.0630682	0.0002455489	0.00397759785124	-0.00053713	-0.0012050189999999	1.4520707903609997e-06	2.8850863690000004e-07	0.000484344	0.000210416	2.34589110336e-07	4.4274893056e-08	-0.000284391	-0.0003724106999999	1.3868972947448997e-07	8.0878240881e-08
49730.05371805451	-68.00324474613444	4624.441296002661	2473078242.8005867	71462.37790609903	-51.629076086959685	2665.5614975930725	5106871455.994111	49666.016021061136	-39.7788581013956	1582.3575518509665	2466713147.404301	54247.81934369679	56835.44722511554	1.310889	23.804693	0.1234525099999999	0.0622561	0.114346689	0.0527071957	-0.0749540462	0.1549345659	0.0373842695	-0.1559583723	0.1722037679	0.1427308802	-0.0819113588	-0.0725095662	0.0515798338	-0.0559066144	-0.0934752663	-0.0635778651	0.0551356339	-0.0373843461	-0.0704538779	0.0741727433	-0.1054985776	0.0796296104	-0.0357089957	0.025913945	0.1245008	0.0841000466	0.0529611603	-0.2306066785	-0.0792097729	0.0859153642	-0.1289292095	0.0518963682	-0.0225732025	0.1760373488	0.1152187762	0.0207524385	0.1201553484	0.0304481206	-0.0611772951	0.1135109649	-0.0130754564	0.1384554353	0.0684391081	-0.1415560792	-0.0728906533	0.0349560631	0.1005366251	0.0773922139	0.1447551453	0.0011938458	-0.0047039644	-0.0748761095	-0.0084200365	0.1328234104	-0.00270857	0.0024219	7.3363514449e-06	5.86559961e-06	0.0154688	0.0290332999999999	0.0008429325088899	0.00023928377344	-0.0245525	-0.0402225	0.00060282525625	0.00161784950625	-4.73252e-05	0.0004898048	2.3990874210304e-07	2.23967455504e-09	0.000178282	-0.0003060619999999	3.1784471524e-08	9.367394784399999e-08	-4.47616e-05	0.0002396294	5.742224934436e-08	2.00360083456e-09
49804.63944288081	74.58572482630552	5563.030347865368	2480502110.0353594	71496.72905344203	34.35114734299714	1180.0013237802991	5111782265.341302	49736.15819924205	70.14217818091129	4919.925159962708	2473685432.420032	54153.455798630814	57193.46283927689	1.301567	23.635416	0.050098444	0.0305899	-0.0596944728	-0.1794756465	-0.1386238841	-0.0102609716	-0.2170239307	-0.1598212173	0.0531119657	0.1190710068	0.1699564421	0.1447460953	-0.1162797749	-0.0331556311	0.0668966956	-0.0364130158	0.1213504808	0.0078660801	0.2121157628	0.0238310918	-0.0669562775	-0.0571701672	0.1116641783	-0.0949806321	0.0935889597	-0.212249944	0.0797467533	0.021544664	0.1372512785	-0.1018643826	-0.040086895	0.1313173299	0.0001816316	0.1746510516	-0.0445994418	-0.1212340028	0.1177599075	0.1145068382	0.125133117	-0.1058265196	0.0693693226	-0.0826481395	-0.0239162001	0.0984268272	0.1249073343	0.1257761538	0.1937959002	0.1630370146	0.0161782255	0.1777924103	-0.0741797441	0.0011392199	0.092636041	0.130380608	0.000369569	0.003078139	1.3658124576099998e-07	9.474939703321e-06	0.0133234	-0.0021453999999999	4.602741159999994e-06	0.00017751298756	-0.0526516	-0.0280991	0.00277219098256	0.0007895594208099	-8.672789999999998e-05	-3.940269999999998e-05	1.5525727672899982e-09	7.521728638409997e-09	0.000121799	-5.648300000000001e-05	1.4834996401e-08	3.1903292890000007e-09	-0.000284392	-0.0002396304	5.7422728604160004e-08	8.087880966400002e-08
49898.10424373776	93.4648008569493	8735.66899922919	2489820807.1189203	72123.28136322464	626.5523097826081	392567.7968939213	5201767714.598866	49904.08053243042	167.92233318836952	28197.909983425787	2490417253.7873006	54330.33488666997	57784.82078777487	1.28139	23.269032	0.121323882	0.0736606999999999	-0.11156944	0.1165203773	-0.2372696065	-0.0779931829	0.1400099845	-0.1676313074	-0.0066422156	0.0474648177	0.3050980308	-0.1929410596	0.0062274561	0.2165006349	0.0960947796	0.1036745205	0.0065165488	-0.1209213504	0.1730321288	0.0087254831	-0.0506535547	0.0084524523	0.0246131303	-0.1082636604	-0.0523564366	0.2790420568	-0.0140920336	0.1619151597	0.0209858018	-0.0605772276	-0.1476766939	0.0673887088	-0.0562754421	0.0548872205	-0.1598268176	0.1496757354	0.0431292778	0.0665443103	0.2291469583	0.0531101724	0.2435044686	0.03581046	0.115254099	-0.0464624261	-0.1118446011	0.066112344	-0.0424325206	-0.0432405383	-0.2028024197	-0.047161124	0.1164208278	0.0764409828	-0.1049213977	0.1277789568	0.000375886	6.317000000000041e-06	1.41290284996e-07	3.9904489000000516e-11	-0.00420459	-0.01752799	0.0003072304334401	1.7678577068100003e-05	-0.0167897	0.0358619	0.00028189402609	0.00128607587161	-0.00114817	-0.0010614421	1.12665933165241e-06	1.3182943489e-06	0.000178282	5.648300000000001e-05	3.1784471524e-08	3.1903292890000007e-09	-4.37636e-05	0.0002406284	5.7902026886560004e-08	1.9152526849600003e-09
49843.16974536601	-54.93449837175285	3017.799111356117	2484341570.2653694	71691.2357714372	-432.0455917874351	186663.39338295505	5139633286.435798	49771.00640687128	-133.0741255591347	17708.722893328348	2477153078.7528224	54392.4787860918	57407.30281017782	1.383887	25.13028	0.1633820725	0.0818693999999999	0.1286021651	0.0269271568	-0.2017371399	0.1199916109	0.0499818514	0.0712706047	0.1484569122	-0.0394286072	0.0903393714	-0.0679458084	0.0086025928	0.0013911608	-0.1369297978	0.0876109246	-0.0422738202	-0.118433432	0.1135678836	0.0566637399	-0.2007834845	-0.1289289486	-0.0861786471	-0.2924860716	-0.0965213245	0.0329449219	-0.0754809654	0.0379030092	0.1590196479	-0.0521793007	0.0192157084	0.0551039814	0.0163720579	-0.0619668104	0.1370617452	0.0205401313	-0.0965758478	0.0125147262	0.1731591528	0.1601815108	0.1832888	-0.031655062	0.0921410004	-0.0414266839	-0.0132444318	0.0218269626	0.3608235819	0.1649026524	-0.1348765094	0.0588527367	-0.0573893694	0.0079245149	-0.0284635196	0.1250216267	-0.0202338	-0.020609686	0.00040940666244	0.0004247591570185	0.0357037	0.03990829	0.0015926716107241	0.00127475419369	-0.0316885	-0.0148988	0.00100416103225	0.00022197424144	3.98453e-06	0.00115215453	1.3274600609995206e-06	1.5876479320900002e-11	-0.000188241	-0.000366523	3.5434674080999995e-08	1.34339109529e-07	-0.000284392	-0.0002406284	5.7902026886560004e-08	8.087880966400002e-08
49794.86347451363	-48.30627085237938	2333.495803663438	2479528428.445452	71884.63217561142	193.3964041742147	37402.16914751621	5167400343.022948	49768.57253354871	-2.4338733225740725	5.923739350337756	2476910812.0270987	54307.74096153164	57806.02443519787	1.3398	24.32971	0.0967242335	0.0487494	-0.0824015495	-0.1336946866	-0.0664088685	-0.1584011481	-0.0965485191	0.2099603391	0.1180978749	-0.0554687523	0.0190325164	0.1181223223	-0.2866876312	0.0044899237	0.0214488078	0.2427103275	0.1268184439	0.1488013793	-0.0262309653	0.0489446586	0.1104393021	-0.0678664204	0.0765905132	-0.2311782163	0.0205769723	0.0537638877	-0.0802579845	0.0483580139	0.1015976681	0.0635855922	0.0486286788	0.0367847418	-0.1739742204	-0.179189451	-0.0508386449	-0.0771725521	-0.2216731299	0.1416498172	-0.0280613422	-0.1293473578	-0.1230243959	0.0692089837	0.0680755782	0.11300395	-0.0567471174	0.1820694103	0.1274937327	-0.0018905115	-0.1170316302	-0.0622097443	0.0965574934	0.1378686173	0.0213105843	0.122111977	-0.0126654	0.0075683999999999	0.00016041235716	5.728067855999999e-05	-0.00420176	-0.03990546	0.0015924457378115	1.76547870976e-05	-0.0147305	0.016958	0.00021698763025	0.000287573764	0.000283309	0.00027932447	7.802215954078088e-08	8.026398948099999e-08	0.000178282	0.000366523	3.1784471524e-08	1.34339109529e-07	-0.000284392	0.0	0.0	8.087880966400002e-08
49691.15482344899	-103.70865106464043	10755.484305647346	2469210867.687978	72179.11188009511	294.4797044836887	86718.29635280062	5209824191.799287	49865.78655411282	97.2140205641117	9450.565794239534	2486596668.660339	54326.07490156782	57657.28079477664	1.30345	23.669609	0.1146306	0.0663703	-0.1097631303	0.1415530163	-0.0219637737	-0.1617714475	0.1823733599	-0.0178168964	-0.0310114896	-0.0604171373	-0.0067307664	-0.0945563218	-0.3027276371	0.2504067805	0.0076621824	0.0283061199	0.0302759024	0.0489632479	0.1741068807	-0.0109540339	0.1421086537	-0.1664950036	0.1056024699	0.2030933711	-0.0135192602	0.1050553972	-0.0657743803	0.1201538447	0.0658739167	0.1394606474	0.0364753564	0.0597744514	0.1574090827	0.1495367898	-0.1094369977	0.2003037134	-0.0852553771	0.0800416263	0.0400123521	-0.2516748047	-0.083776553	0.0231360254	0.0136208254	0.0961466392	-0.0083675344	0.021977955	-0.0992117682	-0.1594421859	-0.2500578873	0.0633619166	0.0072874752	0.176764156	0.1498552717	0.1190535526	0.00035615	0.01302155	1.268428225e-07	0.0001695607644025	-0.00420346	-1.7000000000003124e-06	2.8900000000010627e-12	1.76690759716e-05	0.0175352	0.0322657	0.00030748323904	0.00104107539649	-0.000528483	-0.000811792	6.590062512639999e-07	2.79294281289e-07	0.000178282	0.0	3.1784471524e-08	0.0	0.000290649	0.000575041	3.30672151681e-07	8.4476841201e-08
49641.347863111136	-49.806960337853525	2480.7332980965143	2464263417.6664085	71344.06836409269	-835.0435160024208	697297.6736176852	5089976090.740331	49619.12663860586	-246.65991550695617	60841.11391789876	2462057728.378006	54267.68896539799	56778.196392300655	1.477232	26.825348	0.127106513	0.0745564999999999	0.1603914456	-0.017744841	-0.0983426141	0.1533451968	-0.0429293714	-0.0624118479	0.0758725083	-0.0863073253	-0.030188776	-0.0795285778	0.0485075203	-0.1344053773	-0.0666227901	-0.0189795181	0.0636547825	0.0895884733	0.026994431	0.0523204181	0.1338034725	0.0714790259	0.0455430624	-0.0225054817	-0.0387159856	0.0104889379	0.0080280936	0.1006640903	0.2086782804	0.0989393922	-0.0089491323	-0.0647107454	-0.1140964661	0.1619330658	0.1464782655	-0.0715405388	-0.0141298399	-0.0342114809	-0.0293986459	-0.0875286409	0.0779103835	0.0795463806	0.0840102006	0.1986388863	-0.1289115906	0.0733660964	-0.1115751339	-0.0339419543	0.0025628568	-0.0630188657	-0.0726701267	0.0276597429	-0.0160389795	0.1158500799	0.000360103	3.953000000000008e-06	1.2967417060900002e-07	1.5626209000000062e-11	0.0178188	0.02202226	0.0004849799355075	0.00031750963344	-0.0298426	-0.0473778	0.00089058077476	0.0022446559328399	0.00030557	0.000834053	6.956444068089999e-07	9.33730249e-08	0.000178282	0.0	3.1784471524e-08	0.0	-2.9348e-05	-0.000319997	1.02398080009e-07	8.613051040000001e-10
49775.23278799034	133.88492487920303	17925.173109909836	2477573799.0986285	71301.47250056612	-42.59586352657061	1814.4075895742285	5083899980.748986	49602.635608225646	-16.491030380217126	271.9540830012442	2460421459.282415	54048.132167370175	57227.501547352986	1.411581	25.633183	0.071828988	0.0383315	-0.1300998383	-0.1523900022	-0.0938182598	-0.009486257	-0.1297909918	-0.1572098089	0.0040629502	0.0464675307	0.0378576386	0.0548972007	0.1093002924	-0.1463204637	0.2377327091	-0.0293228448	0.0407344037	-0.0383278397	0.0232840767	0.1086525772	-0.0396979789	0.1500220929	0.0808078487	0.0703205238	-0.046448756	-0.0250335493	-0.2007901299	-0.1098034715	-0.0863660306	-0.0546613258	-0.046010139	0.0504970701	0.0790418466	-0.0401781407	-0.1479576586	-0.1818867977	0.1223535886	-0.0785970638	0.0424398448	0.0696667967	0.1212115448	-0.0525500661	0.1963990144	0.0982321868	0.0250841897	0.0387960799	-0.0767492352	0.1030931603	0.1063978338	-0.0709437507	-0.1173387027	-0.0327088762	0.006753563	0.1125054616	0.000352045	-8.058000000000023e-06	1.23935682025e-07	6.493136400000038e-11	-0.00423765	-0.02205645	0.0004864869866024	1.7957677522499998e-05	-0.0298423	3.000000000016878e-07	0.0008905628692899	9.000000000101269e-14	-0.000163188	-0.000468758	2.19734062564e-07	2.6630323344000003e-08	-2.82466e-05	-0.0002065286	7.9787041156e-10	4.265406261796001e-08	0.000290649	0.000319997	1.02398080009e-07	8.4476841201e-08
49803.29175504438	28.058967054043023	787.3056321398718	2480367869.6380715	72035.26341240187	733.7909118357493	538449.1022927404	5189079174.894123	49814.906312127234	212.2707039015877	45058.85173487552	2481524890.886013	54306.57485057818	57669.755564834646	1.29194	23.460604	0.074490072	0.0484204	-0.0525228665	0.1253005149	-0.1282472509	-0.0151201672	0.1292759879	-0.1703123498	0.0963539586	0.2184616857	-0.0879647195	-0.0372482758	-0.0806747128	0.1768437252	0.0206811426	-0.2114362545	0.0246298916	-0.1400850418	-0.0376042442	0.0049880514	-0.008526211	0.0059787501	-0.0518991722	-0.0047402217	0.0656166985	0.1542471617	-0.0985861421	-0.0843498182	-0.0237745519	0.0020510821	-0.0136143656	-0.0806046678	0.0377745577	-0.0698677417	-0.0290209564	0.1813047575	0.1976936898	0.0403166532	-0.0276487119	0.0078042521	0.0366202276	-0.0709742064	0.0026187932	0.1138987126	-0.119570809	0.0006618548	0.1408392795	0.0181345739	-0.0080672323	0.1237995761	0.2268763953	-0.1431038227	0.2339437995	0.1090237728	0.000334433	-1.761200000000002e-05	1.1184543148899999e-07	3.1018254400000065e-10	0.0357081	0.03994575	0.0015956629430625	0.0012750684056099	-0.0298706	-2.830000000000193e-05	0.00089225274436	8.008900000001094e-10	2.88148e-05	0.0001920028	3.686507520784e-08	8.3029269904e-10	-0.000526212	-0.0004979654	2.76899068944e-07	2.4796953959716e-07	0.000290649	0.0	0.0	8.4476841201e-08
49755.289044767575	-48.00271027680719	2304.260193919091	2475588787.928368	71811.32543591486	-223.93797648701	50148.217313096655	5156866460.862872	49714.28161499751	-100.62469712972234	10125.32967244835	2471509796.49528	54336.0136607903	57374.21153281294	1.30527	23.702671	0.0271619159999999	0.0165132	0.1355872541	-0.0371144604	-0.1952727841	0.0916876623	-0.0143761961	0.0058320412	0.1984624042	-0.1321237955	0.2262567136	-0.0837398281	0.08035615	-0.0600919415	-0.1365995202	0.0934315926	-0.0516540544	0.0389394295	0.030195878	0.0061992353	0.1391481308	0.0033216395	0.031711134	-0.1798946679	0.1453663752	0.0802599204	-0.1265135176	0.0956673456	-0.0998486407	-0.2397016652	-0.0722422723	-0.1570510542	0.0354974948	0.0569258181	0.1271605885	-0.0482188206	-0.1746192901	-0.0410974715	0.166097461	-0.0450872031	0.0670799426	0.055681736	-0.0749725802	0.1975887772	-0.0966728787	0.0020708859	0.1988889423	0.0487265439	0.0031145619	-0.0639458921	0.1500211437	0.0094300346	-0.2510143393	0.1054092553	0.000334427	-5.999999999986051e-09	1.11841418329e-07	3.5999999999832607e-17	0.0230202	-0.0126878999999999	0.0001609828064099	0.00052992960804	-0.0298762	-5.599999999997968e-06	0.00089258732644	3.1359999999977235e-11	0.000210315	0.0001815002	3.294232260004e-08	4.4232399225e-08	-0.000418344	0.0001078679999999	1.75011702336e-07	1.1635505423999989e-08	0.000290649	0.0	0.0	8.4476841201e-08
49695.51018047816	-59.77886428941565	3573.512615732374	2469643732.098008	71494.77930631039	-316.54612960446684	100201.45216756791	5111503468.058028	49736.89767644135	22.61606144384132	511.4862352316058	2473758990.476797	54181.85640651603	57221.51697387018	1.345679	24.436468	0.0891422129999999	0.0579968	-0.1577361339	-0.027833738	-0.1085883514	-0.22015144	-0.0913527135	-0.0347619163	0.1385253097	-0.1332531089	-0.0432171159	0.1369173989	-0.0378085552	-0.0015408928	0.1303013052	0.0940485393	-0.0141774805	0.1616716258	-0.125041657	-0.1429069788	0.1186037182	-0.1584906252	-0.1309779385	-0.0150633781	-0.0340760813	-0.0054711538	0.0689149398	-0.0208686549	0.0640286512	-0.1083950283	-0.0326302477	0.0560259942	-0.0319868453	-0.0534262793	-0.1550544386	-0.0415566997	-0.155732739	0.0178511592	-0.1506381519	-0.0675085408	-0.1226682155	-0.0096903167	-0.0966672212	-0.0312034567	-0.0051089176	0.131601595	0.1158221209	-0.0569362432	-0.0454508711	-0.1428876202	0.036752806	-0.1682930443	0.0368753222	0.1016663129	0.00345827	0.003123843	1.1959631392899998e-05	9.758395088649e-06	-0.00420882	-0.02722902	0.0007414195301604	1.77141657924e-05	0.0202293	0.0501055	0.0004092245784899	0.0025105611302499	0.000144506	-6.5809e-05	4.330824481000001e-09	2.0881984036e-08	-0.000526212	-0.0001078679999999	2.76899068944e-07	1.1635505423999989e-08	0.000290649	0.0	0.0	8.4476841201e-08
49644.02282985124	-51.4873506269214	2650.947274579544	2464529002.730791	71757.42342712107	262.6441208106844	68981.93419641738	5149127816.899144	49832.09565264662	95.19797620526516	9062.65467357823	2483237757.134522	54338.84175253618	57284.3563304228	1.352804	24.565853	0.05468473	0.0302132	0.082174756	0.1378548248	-0.0313505781	0.079067444	0.1171794196	-0.1162429786	0.0839170998	-0.0611670036	-0.114607531	0.1533851229	-0.0837598451	0.1757483269	-0.1124828989	-0.1676047762	0.1065172917	0.0647931036	-0.0183390243	-0.2115838699	0.1235448885	0.1024606919	-0.151417191	-0.1128592636	0.0672104413	-0.0034435947	-0.0468135256	0.0483397246	0.1164902747	0.0819282667	0.0088234308	0.0366536195	-0.0014670166	-0.0169174742	0.085358153	0.1840622384	0.0852376828	0.0678641279	-0.1184992825	-0.1381868119	0.0344443542	-0.2129415009	-0.0319308114	-0.0049919967	-0.0775086032	0.0964874121	0.1059247894	-0.0746369101	0.0618269035	-0.1794785631	0.0292275155	0.082031718	0.123833939	0.0977995057	0.00823677	0.0047785	6.784438003289999e-05	2.283406225e-05	-0.0042339	-2.5079999999999374e-05	6.290063999999684e-10	1.7925909209999998e-05	-0.00625255	-0.0264818499999999	3.90943815025e-05	0.0007012883794224	-0.000161712	-0.000306218	9.3769463524e-08	2.6150770944e-08	-0.000526212	0.0	2.76899068944e-07	0.0	0.000452417	0.000161768	2.6168885824000005e-08	2.04681141889e-07
49711.58624647387	67.56341662263003	4564.815265723079	2471241807.1406097	71399.30397512832	-358.11945199275215	128249.54189558912	5097860608.132775	49700.06517923708	-132.03047340954072	17432.045908747437	2470096478.8204136	54223.866187659616	56853.0796754691	1.268646	23.037594	0.06810591	0.0441485	0.0755316167	-0.1543299057	-0.0587070641	0.0897061222	-0.1336169784	-0.0523528329	-0.0117627995	0.0138307008	0.0564287737	0.0820434368	-0.083151178	-0.0163197732	-0.020090191	-0.0724717122	0.0904116704	0.0414336693	0.0480651449	-0.0123723546	-0.0994905673	0.0122267745	-0.0260505225	0.162457062	0.010213519	-0.009622075	0.1134531972	-0.1378741388	-0.0587872275	-0.0946713688	-0.0373518472	-0.0385039399	0.1249071209	-0.0314293026	0.0468862264	-0.0926977119	0.071869927	0.0831117007	0.0257334241	-0.1047836475	-0.0073521481	-0.0224355597	-0.1206244506	0.0138542817	0.1268623627	-0.1955847244	-0.1114684365	0.0190234133	0.0343965414	0.0018018077	-0.0139830617	-0.0990952672	-0.0402906851	0.0938135449	0.00356468	-0.0046720899999999	1.27069435024e-05	2.1828424968099985e-05	-0.00423278	1.11999999999942e-06	1.254399999998701e-12	1.79164265284e-05	-0.03271	-0.02645745	0.0010699441	0.0006999966605025	0.000416025	0.000577737	3.337800411690001e-07	1.73076800625e-07	-0.000526212	0.0	2.76899068944e-07	0.0	0.000290649	-0.000161768	2.6168885824000005e-08	8.4476841201e-08
49742.62408798056	31.03784150669526	963.347605394735	2474328651.158144	71705.49039477657	306.1864196482493	93750.12357701382	5141677352.755395	49743.701144694336	43.63596545725886	1904.0974813870887	2474435803.5726647	54250.18026390465	57418.2414231041	1.276189	23.174578	0.09250117	0.0713776	-0.1217080895	0.0453815404	-0.1288570815	-0.1770524712	-0.0004429179	-0.0398991112	0.0787750198	-0.1040812529	0.0744394593	-0.0614657891	0.1622917562	0.0120381741	0.2113430485	0.0887051395	-0.0246909677	0.0223932652	-0.0437719981	-0.0114468513	0.1068033491	0.1203787192	0.0568261325	0.065354876	-0.001551775	0.0424204362	0.0318740012	-0.062437061	-0.0293096638	0.1350079706	0.0288686129	-0.1291501518	-0.2531966122	-0.0049972614	-0.1789417375	-0.0157038193	-0.0624970503	-0.0559712857	-0.0221594373	-0.0001655983	0.0359324686	0.1388863878	-0.058909	0.0870911381	-0.1739000179	0.0869234012	-0.1441125357	-0.0368773208	0.111902914	-0.0365293737	-0.1411103182	0.0290669564	-0.0003328128	0.0897132868	0.00268637	-0.00087831	7.2165837769e-06	7.714284561000003e-07	-0.00428174	-4.89599999999998e-05	2.3970815999999812e-09	1.83332974276e-05	0.0205726	0.0532826	0.00042323187076	0.0028390354627599	-0.000349801	-0.000765826	5.864894622760001e-07	1.22360739601e-07	-0.000526212	0.0	2.76899068944e-07	0.0	0.000290649	0.0	0.0	8.4476841201e-08
49608.72226796667	-133.9018200138962	17929.697403033857	2461025325.060252	71612.86867829107	-92.6217164855043	8578.782364721137	5128402960.334162	49736.74645098161	-6.954693712723383	48.36776463779415	2473743947.529232	54391.47775964813	56952.29221979918	1.348397	24.485815	0.0776530681	0.0394247	0.0994258186	0.0768344966	-0.0455798511	0.1035663457	0.0756032743	-0.0530942113	0.2022122387	0.0492844986	-0.1053262261	0.0953702379	-0.1942946915	0.0697372005	-0.1643002242	-0.1771180795	0.0080014203	-0.0169749065	0.0432793842	-0.1073104829	0.0867998774	0.0518332004	-0.0861913328	-0.0300883888	-0.0449460444	-0.0161077089	0.1565313081	-0.1022645046	-0.0702283932	-0.1993243094	-0.1081834561	-0.0127382519	0.0822510126	-0.0272132016	0.1395966568	0.1282164808	0.0049343159	0.0392270804	-0.0693094332	0.0232985674	-0.0366431409	-0.2802801778	-0.0490488638	-0.0155658133	-0.0616719237	-0.052842309	0.0474227856	0.0969678204	-0.0195463997	0.0460379738	0.0562901688	-0.1954759085	-0.1190107087	0.0855037268	0.0204693	0.01778293	0.0004189922424899	0.0003162325993848	-0.000473194	0.003808546	1.4505022634116e-05	2.2391256163600006e-07	2.24879e-05	-0.0205501121	5.057056464099998e-10	0.0004223071073225	-7.27414e-05	0.0002770596	7.676202195216e-08	5.29131127396e-09	-0.000959382	-0.00043317	9.20413821924e-07	1.876362489000001e-07	0.000290649	0.0	0.0	8.4476841201e-08
