global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
50230.58934790616	n/a	n/a	2523112106.237984	72980.62697190505	n/a	n/a	5326171913.212355	49999.950920336174	n/a	n/a	2499995092.036026	54297.94171668046	60467.53371669031	n/a	n/a	n/a	n/a	-0.061385868	-0.072837695	0.036611288	-0.0502887111	0.03123313	0.0234131271	-0.1307746751	0.0355381813	-0.0582784383	0.0159018321	-0.109027116	0.006971515	-0.0979368337	0.1076441703	-0.1019027208	-0.023215921	0.1170745186	-0.0384687205	0.013973418	0.0250656852	-0.1055858668	0.1065200507	-0.0510104467	0.0419588849	-0.0177360082	0.0251260071	-0.0437904809	0.0948769855	-0.0225574128	0.0653343836	-0.0149478158	-0.0291925507	0.0909311664	0.1180654916	-0.0197108974	0.1124491119	-0.062734295	0.0760298716	-0.1288370778	0.0172640319	-0.1809174599	0.0643416984	-0.0543263402	0.0154637507	-0.0825996932	0.0780048251	-0.0372262093	0.0106060688	-0.1207099755	0.0826549791	-0.018614287	-0.0755047944	-0.0517773977	-0.0704519363	-0.0404018322	0.0087219717	-0.0841708917	0.0024039161	-0.1643927977	0.0821536383	-0.0035281104	0.0508788615	-0.0507856505	0.0049596242	-0.0493432534	0.0338080276	-0.106927289	0.096559465	-0.0841147305	0.0271403453	-0.0020346046	0.03967351	-0.0414682509	0.057946883	-0.1565795312	0.0893601647	-0.057732214	0.0080183388	-0.0880888545	0.0701118904	-0.0917975243	0.0924477318	-0.0223772635	0.007043233	-0.0026889629	0.0283581484	0.0140521143	0.102594329	0.1025838106	0.1025662807	0.1025417406	2.52044e-05	n/a	6.352617793599998e-10	n/a	-0.0283628	n/a	n/a	0.00080444842384	3.54202e-05	n/a	1.2545905680399996e-09	n/a	0.000449896	n/a	n/a	2.02406410816e-07	-0.00102773	n/a	1.0562289528999998e-06	n/a	0.00011022	n/a	n/a	1.21484484e-08
50195.58317160048	-35.00617630568013	1225.4323795443609	2519596569.937062	72733.24630033053	-247.38067157451587	61197.196668658486	5290125117.384545	50032.1455300071	32.19460967092891	1036.4928918634694	2503215586.3358097	54371.14767220268	60163.63140094306	1.284819	22.524242	0.0978245554	0.0448928	0.0778987701	-0.0411819205	0.0259955186	-0.03683607	-0.0870150323	-0.0717454983	-0.0239162971	0.000764548	0.0359741625	0.0083677607	-0.016031101	0.0206903825	0.0566122854	0.0394605003	0.0889063989	0.0241538404	0.0065097564	-0.1418180149	0.0193612548	0.0056917823	-0.0381105938	0.0177501716	0.070543585	0.0919526729	-0.0700205068	0.0945395525	-0.0194964471	0.0394683349	0.0563451198	-0.0288308072	0.0790841553	0.1251655442	-0.0128476909	-0.0274525007	0.0378592984	-0.0904868695	0.0075550619	0.1069533004	0.0716183514	0.0210800728	-0.0151933039	0.13435828	0.0762091625	0.0705185153	0.045846682	-0.0648720739	-0.0920147091	-0.0336653245	0.0922374141	-0.0459147656	0.0325992935	0.0883573864	0.0407137358	-0.1117994044	0.1225084967	-0.0213458341	-0.0127053987	-0.001434837	-0.020861725	-0.0443873885	0.0563041541	-0.0391084211	-0.0982570349	0.0321727572	0.0154128615	-0.0186600498	0.1234335121	-0.0695646728	8.97001e-05	-0.0119945907	0.1168969196	-0.0881210887	-0.0135516997	0.0937161778	-0.0984943379	0.0264322633	-0.1044601577	0.033702361	-0.12450117	0.1382750223	0.0581661517	-0.1747353763	0.0629739723	-0.0259759749	-0.05710113	-0.0467292113	0.0796947408	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.00782705	0.0078018456	6.12627117025e-05	6.086879476623936e-05	0.00196718	0.03032998	0.0009199076868003	3.869797152399999e-06	0.0245942	0.0245587798	0.00060487467364	0.0006031336652648	0.000852864	0.000402968	1.623832090240001e-07	7.273770024960001e-07	-0.0012031	-0.00017537	1.44744961e-06	3.07546369e-08	0.000234561	0.0001243409999999	1.5460684280999994e-08	5.5018862721e-08
50088.02850371917	-107.55466788131162	11568.006583059245	2508810599.3893843	72988.52617938702	255.2798790564848	65167.8166510935	5327324953.839064	50033.49555368134	1.3500236742402194	1.822563921009062	2503350677.3202505	54419.7138671875	60502.13898126479	1.381431	24.217945	0.0774885	0.0417459	-0.0164449877	0.0997309592	-0.124121677	0.07194833	0.0144576196	-0.0092398207	0.1692155565	0.0898623271	0.1554194202	-0.0384691925	0.0730367394	-0.0141919635	0.0655844997	0.0897631786	0.0330402669	0.0025895371	-0.0918143982	0.0850053606	-0.0735514676	0.0893550327	-0.1242107882	0.0582521753	0.0978087611	-0.020537311	-0.002490386	-0.078412292	0.028927875	-0.035831316	-0.0217410785	0.0382955245	0.1229347478	-0.0813569001	-0.0688694676	-0.0702894938	0.0127141226	-0.0061894839	-0.0556270634	-0.016338152	-0.0439130885	0.1053402413	-0.0773748739	0.1148816632	-0.024482174	0.0084921337	0.0940885608	-0.1980526587	0.033390027	-0.0796633052	-0.0450993966	-0.0037558111	0.0333255132	0.0409257001	-0.0059987484	0.1725233734	-0.039080722	0.0109673608	0.0829475027	-0.0173768851	-0.0846130433	0.0510158046	-0.040479911	0.0088506178	-0.0328992207	0.1048390066	0.0638350691	0.1224996652	0.0630130812	0.0221847377	0.1369709874	-0.0113342122	0.057476625	0.0648090717	0.042376687	0.0349018615	-0.1101388986	0.0383415932	-0.0321486772	0.0585421101	-0.0156713879	0.0223442926	0.0344069327	-0.0802556887	-0.0650592856	-0.0101513253	-0.0475709418	-0.1434125321	-0.044279761	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0145907	0.0067636499999999	0.00021288852649	4.57469613225e-05	-0.00819557	-0.0101627499999999	0.0001032814875624	6.716736762489999e-05	-0.0101169	-0.0347111	0.00010235166561	0.00120486046321	0.00103524	0.0001823759999999	3.3261005375999984e-08	1.0717218576e-06	-0.00110565	9.745e-05	1.2224619224999998e-06	9.496502500000002e-09	0.000471755	0.000237194	5.626099363600001e-08	2.2255278002500006e-07
50018.97639753306	-69.05210618611454	4768.193368738438	2501897999.856969	72644.72361403245	-343.80256535456283	118200.20394437845	5277255868.959165	50012.92115737453	-20.5743963068162	423.305783389932	2501292282.6937604	54309.75198977304	60058.98621094837	1.330149	23.318924	0.12073228	0.0584744	-0.0712401022	-0.0737292804	-0.0748228805	-0.0943545249	0.1111249502	-0.0096738739	0.0190290605	0.1905302092	-0.0692734815	-0.0077113039	0.0945114189	0.0325074554	0.1360842682	0.1401387572	-0.0390818041	0.0146604243	-0.0712428539	0.0078829203	-0.0448580738	-0.032096462	-0.0266328374	0.1631456971	-0.0258584439	0.003890822	-0.0338737887	-0.0161667935	-0.0658391155	-0.0104511604	-0.1107187572	-0.0735311931	0.0370334193	-0.0345262981	-0.1015909197	-0.1086600258	-0.0974244976	-0.0734880579	-0.1380219681	0.0669008367	-0.0034375707	0.1007917448	-0.0641367043	0.0263648267	-0.0428175757	-0.0230417068	0.0034590408	-0.0124836957	-0.0251512048	0.0267335246	-0.0678870217	0.0059220408	0.0680569552	-0.0276435595	-0.1054275685	0.0644921692	0.0398725529	0.090177846	-0.0311024464	0.0696154347	0.0113252312	0.1223955583	0.1395552786	0.0787128683	-0.0005898355	0.0879219518	0.0272308639	-0.0399251172	-0.0470905728	0.0045956551	0.1172450588	-0.0429156661	0.0878643927	0.0342600532	0.1021917562	0.0204156037	-0.1991094898	0.034679736	-0.0759160394	0.048745597	-0.0381887981	-0.0294636104	0.1360680945	0.0009873536	0.0420294753	0.0719168695	-0.038653221	0.0160532444	0.0725506844	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0128862	-0.0017044999999999	0.00016605415044	2.905320249999998e-06	-0.0283496	-0.02015403	0.0004061849252409	0.00080369982016	0.0276007	0.0377176	0.00076179864049	0.0014226173497599	0.000678742	-0.000356498	1.2709082400400001e-07	4.6069070256400005e-07	-0.00071078	0.0003948699999999	5.052082084000001e-07	1.559223168999999e-07	0.0	-0.000471755	2.2255278002500006e-07	0.0
50053.30701218204	34.33061464898492	1178.591102177098	2505333542.855752	72633.7067964994	-11.016817533047288	121.37026855645811	5275655362.999844	49905.98792613636	-106.93323123816664	11434.715943035217	2490607630.883668	54298.28049116998	59888.17011001009	1.304923	22.876673	0.11380755	0.0672311	0.0804338972	-0.0614259722	0.0547358178	-0.1486183427	-0.0814516566	-0.0598095918	-0.0532968939	0.0473269222	0.0719232131	0.1455247466	0.1123332783	0.0407568105	0.0506649807	-0.0016248814	0.0814407923	-0.0345906465	0.0947593861	-0.0368467924	0.0683200727	-0.0386505094	0.0328857099	0.1567114861	0.0369784252	-0.0293984503	0.0024984817	0.0919310758	0.1603564805	-0.0109435806	0.0568214894	0.0072543205	-0.0219727575	-0.045353278	0.0140986365	0.010417306	0.0323199277	-0.0871971313	-0.0180826771	-0.0253920438	0.0363860987	0.0024934878	-0.0432818798	0.1196251341	0.0334143243	-0.0718645085	-0.0455203419	-0.0012479191	-0.0195244901	0.0144649634	-0.1075714918	-0.0198425566	-0.0005251163	0.0585450081	0.0349699336	-0.0962678201	-0.0424550439	0.0157261481	-0.0639130193	0.1456770258	7.99119e-05	-0.086427621	0.1340425256	0.1237389147	-0.1149076178	-0.0238146788	0.0376093004	0.0281418304	0.0619993764	0.0797111102	0.0205748125	0.0505489081	-0.0118372298	-0.027308296	0.0757616597	-0.0237764082	0.0233717314	0.0298968159	-0.0445401056	-0.0422405668	0.0006607767	0.0874408775	-0.0427166474	-0.030556219	-0.0192947674	-0.0056931774	0.0713064243	-0.0399324966	-0.0056459333	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0103124	-0.0025738	0.0001063455937599	6.6244464400000055e-06	0.0103211	0.0386707	0.00149542303849	0.0001065251052099	-0.0204848	-0.0480855	0.00041962703104	0.00231221531025	0.00103524	0.000356498	1.2709082400400001e-07	1.0717218576e-06	-0.000843833	-0.0001330529999999	7.12054131889e-07	1.7703100808999985e-08	0.0	0.0	0.0	0.0
50146.18255859185	92.8755464098067	8625.867120920158	2514639625.199621	72834.14243727464	200.4356407752348	40174.44609297896	5304812304.573211	49919.424345999054	13.436419862693583	180.53737872658664	2491948927.035923	54317.429081729446	59796.925623020776	1.179435	20.676748	0.08675714	0.045029	0.0785429413	0.070397313	-0.1216635058	-0.098732182	-0.1140149778	0.012015364	0.0063852471	0.0934818734	0.0343912737	0.0329763399	-0.0304142649	0.1578195894	-0.0062076107	0.09133777	0.0894076565	-0.0992485995	0.0134855174	-0.030023751	0.0341091479	-0.1166531995	-0.0253792245	0.0938745255	0.0796548456	0.0929061712	-0.0197620578	0.1190413851	-0.0294302227	0.1067209055	0.0078002262	-0.0459564255	0.021041074	0.0062794061	0.0539764224	0.1425648007	0.0718848947	0.1303970598	-0.0605327946	0.0906825923	0.0184259831	0.0248231407	-0.0779316752	-0.0611949884	0.0186647188	-0.0634521389	-0.0807607887	0.054513478	0.0380985791	0.0378597187	0.1417238595	0.0957018582	0.0440208046	0.0358332752	0.1179538738	-0.0458399662	0.0495901748	0.0002410674	-0.1207678004	-0.04449888	-0.0601197555	0.0590148911	0.1132058804	0.075756309	0.0589972373	-0.0013445826	-0.0297430432	0.0441905945	0.0606055987	0.1652884729	-0.0357843418	0.032941401	0.0929559577	0.0576133877	-0.1515778282	0.0621514253	-0.0789925616	0.0214377364	0.0237586361	0.0501178148	0.0003389694	0.0246245531	-0.0613186095	-0.0855343875	-0.0639619307	-0.0362049126	0.0335932069	-0.0250860467	0.0847529043	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00637956	-0.0039328399999999	4.069878579360001e-05	1.5467230465599993e-05	-0.017693	-0.0280141	0.00078478979881	0.000313042249	0.00409305	0.02457785	1.67530583025e-05	0.0006040707106225	0.000736839	-0.000298401	8.9043156801e-08	5.42931711921e-07	-0.000537587	0.000306246	2.88999782569e-07	9.378661251600003e-08	0.0	0.0	0.0	0.0
50183.261306433706	37.078747841856966	1374.833541520013	2518359715.3498063	72838.91933969352	4.77690241887467	22.81879671945067	5305508170.574378	49920.05052231297	0.6261763139191316	0.3920967761133509	2492011444.1502795	54284.42151498689	59820.423188683184	1.156922	20.28207	0.102935051	0.0595028	-0.0010157334	0.1016645465	0.0560838826	-0.1439457354	-0.1483519604	0.0618873113	-0.1102683636	0.1040276129	0.0978216907	-0.0738450176	-0.1035458233	-0.1614764472	-0.00163603	0.0110551801	0.0180987695	-0.1565759257	0.1223902156	0.0156722535	-0.050829577	0.0566442392	0.0227275061	0.0023951011	-0.0316860979	0.005724347	-0.0088088737	0.031511005	0.0492644451	0.0607495195	0.0791116434	-0.0312647481	-0.0651373555	0.0764291107	-0.0301455046	-0.0468114519	0.0629121205	-0.035322071	-0.0985513054	-0.0142135943	-0.2501614505	-0.093586617	-0.0403841756	-0.0649576476	0.0287633455	0.0004863073	-0.0295493189	0.0368504363	0.0328782576	0.0031259158	0.0085155418	-0.0407752451	-0.0144943475	-0.0790524294	0.1600157043	-0.0729203377	-0.1354676169	0.0670036913	0.077481677	-0.0954572971	-0.0128517849	-0.0139605294	-0.0551182843	0.0039693267	-0.0044315422	-0.0620991314	-0.0287925559	0.032463403	-0.1027716544	0.0608062658	0.005488742	0.0303153477	0.0073347106	-0.0620296666	0.1758839071	0.0074135581	-0.0058362846	0.0256408015	-0.0418563575	-0.0486622804	-0.0078564087	0.0038555281	-0.2212735129	-0.025759885	-0.0364975005	-0.0393640819	-0.1653902583	-0.0467476457	0.1312099293	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.000819609	-0.005559951	6.71758912881e-07	3.091305512240101e-05	0.0144719	0.0321648999999999	0.0010345807920099	0.0002094358896099	-0.0400664	-0.04415945	0.00160531640896	0.0019500570243025	0.00103524	0.000298401	8.9043156801e-08	1.0717218576e-06	-0.000414973	0.0001226139999999	1.72202590729e-07	1.5034192995999986e-08	0.0	0.0	0.0	0.0
50336.63096210063	153.3696556669238	23522.25127939077	2533776416.614708	72970.93011944111	132.01077974759392	17426.845969567752	5324756642.496358	50181.94188713305	261.891364820076	68587.08696732213	2518227291.5635986	54385.91298246068	60517.160639637565	1.308324	22.936308	0.161659099	0.0910545	-0.1189675317	0.0210267531	0.0500405417	0.0218815901	0.0183708739	0.0972964286	-0.0691678337	-0.036703101	0.0797488949	-0.0320968361	-0.1977875254	0.0215969834	-0.0208254531	0.0857325341	-0.0854190662	-0.0015878102	-0.1310556395	-0.0265151596	0.0269640187	0.1069511755	0.040713152	-0.0361132055	-0.0366374497	0.076566468	-0.16085626	0.0034013289	-0.0299965419	-0.0031264227	0.0226907303	-0.1152914907	-0.0299117257	-0.0120656137	-0.060538331	0.0425793204	-0.0330739432	0.0199404187	0.0488651806	0.0158465559	0.0531074412	0.0570014772	-0.0507831385	-0.0238837629	-0.0243945659	-0.0452467875	-0.0516125228	-0.0426190793	-0.021366463	-0.0918224102	0.0274761926	0.0445298279	-0.067949839	-0.1189709068	0.0102522308	0.0025682606	0.0708993328	-0.1581963668	0.0310756666	-0.0985119161	0.0459907423	0.0544009287	0.0866466897	0.0141000141	-0.0535839686	-0.022208642	-0.0094661777	-0.011322473	0.0579442044	0.0460585909	0.0150288535	0.0752311827	-0.0288828674	0.0187020573	0.0463859034	0.0412429323	-0.0116195173	0.0138728931	-0.0130633715	-0.1331230254	-0.1611885399	0.0534100805	-0.0248117704	0.0841231223	-0.0197742707	-0.0220769564	-0.0115600861	0.0496481929	-0.1217122519	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0122051	-0.013024709	0.00014896446601	0.0001696430445346	-0.0283497	-0.0428216	0.00183368942656	0.0008037054900899	-0.00397406	0.03609234	1.57931528836e-05	0.0013026570066756	-0.000201127	-0.001236367	1.528603358689e-06	4.0452070129e-08	-0.000573015	-0.0001580419999999	3.28346190225e-07	2.4977273763999985e-08	0.0	0.0	0.0	0.0
50266.7883706046	-69.84259149603167	4877.987586881556	2526750013.095149	73134.54678109977	163.61666165865608	26770.41197232314	5348661932.87687	50060.048791134	-121.89309599904664	14857.926852232798	2506008484.970717	54323.28052135072	60743.668138533765	1.197626	20.995651	0.16696062	0.0903559	-0.0245416472	-0.0875423622	0.0265211692	0.060590619	0.0673305765	-0.0310779735	-0.0979100939	-0.0429825911	-0.025101122	-0.0354311168	-0.0104417047	0.0490442522	-0.0205394104	-0.0032233469	-0.0237251624	0.0929469176	-0.0128827424	0.0189154937	0.008828784	0.0405840207	0.0552065383	0.0107739255	-0.0651197793	0.0054075787	0.0569983057	-0.0241645972	-0.1045005426	0.0223546992	-0.0102718522	0.0100344515	-0.0922995204	0.0102892146	0.0908310048	-0.0874518935	-0.1984964172	-0.0132080497	-0.0328703003	-0.1133068582	-0.0022014676	-0.0860209993	0.0861606362	0.0736299849	-0.0542744715	-0.0021381281	0.0056452024	0.0934230161	-0.1628040934	0.0900500024	-0.0026684923	0.0136989547	-0.0238044572	-0.0182251555	-0.0813484756	-0.0438020439	0.0368758165	-0.0702702647	0.0031951224	-0.0046919461	0.0551285115	0.0301272707	0.0150237422	-0.034067216	-0.0226518833	0.0003624792	-0.1321886781	0.0010184833	-0.0669575721	-0.15085668	-0.032159323	0.0347277661	-0.0351150177	-0.0251872243	0.1039660556	-0.0856948184	-0.0215116103	0.0590513733	-0.0858845661	0.0957653307	0.0690699713	-0.0234339788	0.0286851566	0.017724041	-0.0702609357	-0.0185442928	0.0075451652	0.0096068085	0.0175958515	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00172037	0.01048473	2.9596729369e-06	0.0001099295631728	0.0194558	0.0478055	0.00228536583025	0.0003785281536399	-0.0232733	-0.01929924	0.00054164649289	0.0003724606645776	0.00107426	0.001275387	1.626611999769e-06	1.1540345476000002e-06	-0.000466069	0.0001069459999999	2.17220312761e-07	1.1437446915999993e-08	0.00040509	0.00040509	1.640979081e-07	1.640979081e-07
50219.917988060006	-46.87038254459185	2196.8327598763804	2522040162.727473	73343.14916053184	208.60237943207903	43514.95270472507	5379217528.784023	50030.94293767756	-29.105853456443583	847.1507054279689	2503095251.233148	54491.87332928049	60398.2729334502	1.226172	21.496094	0.10657146	0.0478247	0.1142344905	-0.0122067163	0.0114862594	0.0883023132	-0.0252796363	-0.0916675021	0.0353476674	-0.134777527	0.0932315446	-0.0340539218	-0.0261811597	0.0184074954	-0.0867140287	0.0060083691	0.0881912027	0.0723530015	-0.0399264748	0.0070985305	-0.0309498513	0.0215013809	0.0788358431	-0.0435579303	0.0915487201	-0.1411879219	-0.0170518712	-0.0637602782	0.022315099	-0.0035749338	-0.121240578	0.1083962118	0.086874808	0.0298979075	-0.1020440339	-0.0733571706	-0.0085673038	0.0917074805	-0.0194986494	-0.0581886409	-0.0398068659	0.0007151149	0.026548353	0.0693899215	-0.0303998972	-0.0982218059	0.1024282294	-0.0363964856	0.0578961201	0.0405290903	0.0187029351	0.020252205	-0.026189298	0.121905835	0.00124943	0.0472345477	0.0423247557	-0.0573584234	0.0590761404	-0.0497602953	-0.0151764429	0.0051388164	-0.0544190646	0.0380971057	0.0627017028	-0.0796637739	0.1703041497	0.1035761343	-0.0184306608	-0.1316136961	-0.0254366743	-0.0821038839	0.0247532738	-0.0095676089	-0.0286770135	-0.0735864497	0.053820188	-0.0642180989	0.0836391482	0.1253895051	0.0310844821	-0.1309669799	0.0461120673	-0.0905007047	-0.1307464662	-0.0428995612	-0.066340549	0.0625044579	-0.0956579133	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0132541	-0.0115337299999999	0.00017567116681	0.0001330269277128	0.00905947	-0.0103963299999999	0.0001080836774688	8.20739966809e-05	-0.0423454	-0.0190720999999999	0.00179313290116	0.0003637449984099	0.000387967	-0.000686293	4.709980818490001e-07	1.5051839308900002e-07	-0.000246066	0.0002200029999999	6.054847635600002e-08	4.8401320009e-08	0.0	-0.00040509	1.640979081e-07	0.0
