global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
49730.21029699779	n/a	n/a	2473093816.183625	71300.67627186753	n/a	n/a	5083786436.825653	49715.26258076541	n/a	n/a	2471607333.474453	54316.485128603024	56991.30353930582	n/a	n/a	n/a	n/a	-0.0350755759	-0.0698560366	0.0751697632	0.0470317959	-0.0485964684	0.1206321387	-0.0537831962	-0.1104809049	0.0017429475	-0.0157729682	0.0286143764	-0.0459704725	0.0157753431	-0.0189481321	-0.0838862427	0.1122699082	-0.0322278722	0.071711018	-0.0605854602	-0.033622797	0.016646643	-0.097845685	0.1990389984	-0.0361778555	0.0576243709	-0.0666023642	0.04374655	-0.0229795774	0.0056949937	0.0718407956	-0.0392263531	0.0513437323	-0.0669902658	0.0431500133	-0.0326321317	0.1356761295	-0.0095857768	0.0575960199	-0.0564389232	0.0301512545	-0.0777516031	0.0546988894	-0.0823947714	0.0726891387	-0.0731933509	0.087940983	-0.1068946798	0.089872654	-0.0138642743	-0.1287749455	-0.0038844384	0.0252110176	0.0780787161	-0.0100319544	0.1185408015	-0.0077021059	0.1904823537	0.0846109822	-0.0123250847	0.101977116	-0.0792572736	0.0936552759	-0.0839269582	0.0092346932	-0.0514345155	0.0313344244	-0.0682688039	-0.0824977851	0.0675834272	0.0238035961	-0.0941656247	0.0789901885	-0.0237371514	0.0638657685	-0.0273853831	0.1510725717	-0.004506555	0.0459641987	-0.0817495884	0.0275055944	-0.0250686878	0.0512186821	-0.0068057464	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0382571	n/a	0.00146360570041	n/a	0.0129917	n/a	n/a	0.00016878426889	-0.0920461	n/a	0.00847248452521	n/a	0.00100586	n/a	n/a	1.0117543396e-06	-0.00110194	n/a	1.2142717636000002e-06	n/a	0.000410432	n/a	n/a	1.68454426624e-07
49621.6239027086	-108.5863942891956	11791.005024728647	2462305558.7418613	71108.98810369318	-191.6881681743544	36744.35381803956	5056488189.131178	49777.75303646869	62.49045570327871	3905.057054003439	2477824697.359668	54255.35528369364	55835.25522743369	1.171757	21.867521	0.04079905	0.0222956	-0.0227057988	0.129861848	0.0098806419	0.0632968884	0.0979205542	-0.0982281593	0.0141003866	-0.1131516272	0.0287310879	0.1453845775	-0.0163496226	-0.0456473645	-0.0015672248	-0.1050626841	-0.0350824514	-0.0597853764	-0.1746219872	-0.0502279531	0.0321111072	0.0368468368	0.1979721582	-0.0428685531	-0.0338733745	-0.0873614667	0.0176487132	0.0300029743	-0.0400402856	-0.1133592706	-0.069166939	-0.0111647862	-0.0995480733	-0.0979630312	0.0064179093	0.0962432824	0.0703731614	-0.0995965202	0.0805001494	-0.0187765492	0.1111403954	0.099438082	-0.0553904535	0.0301195808	0.0472882597	-0.0495473327	0.0332296624	-0.0343674676	0.0722345396	-0.0967597538	0.0127336158	0.0534791315	-0.142816237	0.0882016405	0.0638883903	-0.04438906	0.0916781315	-0.0854233194	-0.0447815945	0.0831591217	-0.1245940429	-0.0673481682	-0.0326556696	0.0478828581	0.0479871529	-0.1080212061	0.1344599969	0.0057931049	0.0503983569	-0.0122909846	0.1014758939	-0.0912211579	0.0561274362	0.0336141225	0.1121106952	0.0106083788	-0.0742390508	-0.1552591713	-0.1237441336	0.0816654251	-0.0134875328	-0.0677777908	-0.0272094961	0.0851055248	-0.0140822136	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0231332	0.0151239	0.00053514494224	0.00022873235121	0.0218126	0.0088209	7.780827681000002e-05	0.00047578951876	-0.0956787	-0.0036325999999999	0.00915441363369	1.3195782759999998e-05	0.00125289	0.00024703	6.102382090000003e-08	1.5697333521e-06	-0.00110194	0.0	1.2142717636000002e-06	0.0	0.000393029	-1.7403000000000036e-05	3.0286440900000127e-10	1.5447179484099998e-07
49743.52905919318	121.90515648457948	14860.867177529812	2474418683.262796	70775.0020605936	-333.9860430995759	111546.67698531176	5009100916.677029	49856.24239717943	78.48936071073695	6160.579744780177	2485644905.9663115	54172.79770886844	56542.05097623662	1.289327	24.061646	0.1352301819	0.0620133	0.1142702038	-0.0193684333	0.0088118974	0.012986863	0.0676607688	0.0274361696	0.0995774177	-0.0267860358	-0.0148875232	-0.0536563185	-0.1627108211	-0.0579006143	-0.0661441924	0.1044001172	0.0538756956	0.0648505921	-0.0573017563	-0.0651342446	0.0559005555	0.1104648683	-0.0149557938	-0.0029124351	-0.0598080727	-0.0162234475	0.0175946994	-0.1005987962	0.0483513418	-0.0404053574	0.0017036681	-0.0659222714	0.1184191373	-0.0273375878	-0.0816268873	0.0587407904	0.0510315819	-0.1428109011	0.0936912841	0.0052376599	-0.0403962812	0.0625874347	-0.0642403189	0.110870549	-0.0836870887	0.0996876798	0.2242806885	-0.0293341663	-0.0081065081	0.0130275916	0.0962629009	0.0766420057	0.0660357698	0.0578475283	0.0829736655	-0.009028874	0.0227236608	-0.0804325891	-0.0080968429	0.0321450223	0.0282854175	0.0507720018	0.0666910656	-0.0432771726	0.1750082399	0.0600395192	-0.0240013777	0.139322006	0.0095475809	0.0355186758	-0.0980830784	-0.0135283108	0.0889531297	-0.1369625015	0.0743842732	-0.0166969526	0.0198382401	0.0508371461	-0.0306113634	0.0505376519	-0.051268635	0.0215556409	-0.1020598992	0.1182591042	-0.1626580372	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.037572	-0.0144388	0.001411655184	0.00020847894544	-5.11319e-05	-0.0218637319	0.000478022772595	2.6144711976099997e-09	-0.0794302999999999	0.0162484000000001	0.0063091725580899	0.00026401050256	0.000797741	-0.0004551489999999	2.0716061220100003e-07	6.363907030810001e-07	-0.000296533	0.000805407	8.7931820089e-08	6.486804356490001e-07	0.0	-0.000393029	1.5447179484099998e-07	0.0
49752.31946972528	8.790410532099486	77.27131732284556	2475293292.6176047	71294.77987627093	519.7778156773275	270168.97767029377	5082945637.605927	49862.670515966696	6.428118787269341	41.32071114324506	2486285910.9838543	54239.10745085973	56655.71047936292	1.201989	22.431728	0.0902202319	0.0473047	-0.0315795868	-0.0572866803	0.1094754065	-0.0833080234	0.1204676653	-0.0115809562	-0.1100456344	0.0449888768	-0.1320601374	0.0269856569	-0.0694459039	-0.0167609352	-0.0483317896	-0.0141378176	-0.0349759052	0.0159464112	-0.0136706448	0.2036425337	0.0559913451	0.0826809885	0.0935381754	-0.0075865779	0.2344449869	0.0574134459	0.0192386435	0.0259010311	-0.028659792	0.0072239658	0.0764022263	-0.0777167558	-0.0311375241	-0.0512100884	0.0372663843	-0.0344252931	0.0634093737	-0.0891688572	-0.0876557589	0.0088733438	0.0082027782	-0.0387870762	-0.0347579294	-0.0976988542	0.0671023442	0.0459863137	0.0672615839	0.0263856156	0.0219407017	-0.0347125734	0.048651209	-0.0360788538	-0.018814285	-0.1757434979	0.0758611514	-0.0070558006	-0.0026332886	-0.1668261185	0.050298502	0.0341040781	-0.0464157885	-0.0643392991	0.0678592992	0.1229440715	-0.0679660991	0.0346830346	-0.1431944656	-0.0531344129	-0.0947467545	0.0425128433	0.1848488278	-0.0134213299	0.0015890699	-0.0578993173	-0.0341101286	-0.0323300376	-0.034708609	-0.0523137388	0.0011521703	-0.0787129042	0.0246888362	0.0033724576	-0.0213627809	-0.0209476687	0.0059800607	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0308541	0.0067179	0.00095197548681	4.513018041000003e-05	0.0155254	0.0155765319	0.0002426283460317	0.00024103804516	-0.0694147	0.0100155999999999	0.0048184005760899	0.0001003122433599	0.000173714	-0.000624027	3.894096967290001e-07	3.0176553796e-08	-0.00083071	-0.000534177	6.900791041e-07	2.853450673290001e-07	0.0	0.0	0.0	0.0
49821.41649579123	69.09702606595238	4774.399011158902	2482173541.6470985	71250.44758335825	-44.33229291267344	1965.352194895076	5076626280.828882	49838.55347601889	-24.11703994780692	581.6316158441145	2483881412.5819945	54365.28377390125	56391.81413593228	1.284882	23.978687	0.1769062	0.0906571	-0.0718418999	0.0637557408	-0.0336134476	0.1449085586	0.0361681554	-0.0742318979	-0.0601775419	-0.1490182649	-0.0294881862	0.0483214818	0.0499447232	0.0802108477	-0.0891750606	0.0255577858	-0.0018380635	-0.0236765737	-0.0509667345	-0.0762721461	0.0394216435	-0.0803912543	0.0525920302	-0.1158211453	-0.0211309725	0.1220949041	0.0353545105	0.1277506221	-0.0443306359	0.0680159879	0.0260351416	-0.0118739136	0.0137580622	0.0083071521	-0.0023639807	-0.0574025638	-0.0094329473	0.0091343111	0.0704546299	-0.1331287912	0.1142497116	0.0029423274	-0.0613924142	-0.0062278857	-0.1092110475	-0.0191621991	-0.106230487	-0.1020362998	-0.0052362338	0.1028236318	0.0255163942	0.0064363424	-0.1197021192	0.0845526665	0.0525152285	-0.0836226318	-0.0154662726	0.1183514506	-0.0338778874	0.1899158487	-0.0169712913	-0.1119790787	-0.0242862773	0.0140119933	0.0567500581	0.0131631886	0.0201395645	-0.1921618394	0.0079096894	-0.0064985063	-0.0182772852	-0.0782443323	-0.0117236492	0.0415085593	0.0039063647	0.0038446891	-0.1247347772	-0.110548214	-0.0243970145	0.0432996741	0.0409389118	-0.0226613797	0.033055339	-0.076039298	-0.0006559873	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0259045	0.0049495999999999	0.00067104312025	2.4498540159999982e-05	0.0522563	0.0367309	0.0013491590148099	0.00273072088969	-0.117815	-0.0484003	0.013880374225	0.00234258904009	0.00121259	0.001038876	1.079263343376e-06	1.4703745081e-06	-0.00110194	-0.00027123	1.2142717636000002e-06	7.356571290000002e-08	0.000426402	0.000426402	1.81818665604e-07	1.81818665604e-07
49778.36084205801	-43.05565373321588	1853.7893183945864	2477885208.1221347	70964.29527231609	-286.15231104216946	81883.1451147745	5035931203.496463	49819.86913674205	-18.68433927684237	349.1045342121543	2482019360.8021026	54075.482053991866	56598.49321050082	1.401783	26.160307	0.133595	0.0626803	0.1155309066	0.0151733245	0.1399201907	-0.039115622	-0.0599920209	0.0471108808	0.1537965834	0.0070537536	0.0392786423	-0.0679057174	-0.0527204128	0.0659097714	-0.0821919826	-0.0441425475	0.0827226305	0.1540285482	0.0199255322	-0.1319812244	-0.0170294635	0.0024938728	-0.105045991	0.059954451	-0.0568816054	0.0315090586	0.0094388481	-0.085635712	-0.0234495987	-0.0015411168	0.1176489692	-0.0602552315	0.009205304	0.0072546101	-0.0062627912	0.1959676898	-0.0681571528	0.0251676757	0.0249544231	-0.0225948581	-0.0172190758	-0.0409490436	0.0846252754	-0.0785225066	0.0453795393	-0.1115105956	0.0654158902	0.0347207624	0.027376197	-0.0661144916	-0.0283600549	0.0581976179	0.1531956164	0.0815012701	0.0528504431	0.0867590855	-0.0584473086	-0.0559345926	0.0359961979	0.0254432719	0.1268695344	0.0816785926	0.0221297541	-0.0471868855	0.0631626155	0.0060686926	0.0202819061	0.0497821204	0.0393110982	-0.034788906	-0.0483581066	0.0004626071	0.0609788981	-0.0001609591	-0.0540691593	-0.0930081362	0.0787000493	-0.0393055443	0.0364747628	0.0528776465	-0.0849776536	-0.0123541225	0.0642411418	-0.0200180614	-0.0647255593	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0238729	0.0020316	0.00056991535441	4.127398560000006e-06	0.0251127	-0.0271435999999999	0.0007367750209599	0.00063064770129	-0.0831632	0.0346517999999999	0.00691611783424	0.0012007472432399	0.0008342	-0.0003783899999999	1.4317899209999998e-07	6.9588964e-07	-0.000511372	0.000590568	2.61501322384e-07	3.487705626240001e-07	0.0	-0.000426402	1.81818665604e-07	0.0
49733.22408448583	-45.13675757218152	2037.326884129886	2473393577.837682	71501.22701106459	536.9317387485062	288295.6920754941	5112425464.087792	49869.58213220676	49.71299546470982	2471.3819180742594	2486975222.0409155	54272.32311064141	56935.27617627442	1.24011	23.143148	0.0485413499999999	0.0248824	-0.0214187671	-0.0805683289	0.0560824757	0.0504646492	0.0822933238	0.0027107991	-0.0616213062	-0.0274229467	-0.1421032464	-0.0163698626	-0.0035302355	0.0732947449	-0.0468321138	-0.0189145563	-0.031924025	0.0532224215	0.0003138589	0.1146144803	0.1165033711	0.0948794266	-0.0398816478	0.087666162	0.1139570699	-0.0253943894	0.0380660136	0.0116470521	0.002890066	-0.0487788214	-0.2023135503	-0.0141133441	0.1032300605	-0.0765724144	-0.0156462964	-0.0554914304	0.0300736303	-0.080640771	-0.0151044466	0.0558216561	0.0427306718	0.0303545829	-0.0211254475	0.0365087662	-0.0439300352	0.0638043734	0.0128709836	-0.0602812647	-0.03194795	0.0740609184	-0.1395964871	-0.032008793	-0.018997376	-0.1086831917	0.1045575258	-0.0697123797	-0.0229414431	-0.1350604474	0.0474347458	-0.144707079	-0.1080720215	-0.0918460244	-0.0220861091	0.030325712	0.0128837374	-0.065997951	-0.1435066576	0.0276449363	-0.0417366429	0.0224681791	-0.0397833273	-0.0348761452	0.0403322405	-0.0690029209	0.0801210104	0.0453840679	-0.0480150624	0.052955834	-0.0902333167	0.006415747	0.0599911593	-0.042037557	-0.0962663295	-0.0569136166	0.0418005414	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0304252	-0.0065523	0.00092569279504	4.293263529e-05	0.0296091	0.0044963999999999	2.021761295999998e-05	0.00087669880281	-0.101004	-0.0178407999999999	0.010201808016	0.0003182941446399	0.000468899	-0.000365301	1.33444820601e-07	2.19866272201e-07	-0.000539108	-2.7735999999999997e-05	2.90637435664e-07	7.692856959999995e-10	0.0	0.0	0.0	0.0
49810.40208582274	77.17800133690616	5956.443890359489	2481076155.951334	71214.63191537082	-286.59509569377406	82136.74887572351	5071523798.841752	49879.56004597416	9.97791376740497	99.55876314976966	2487970510.379942	54269.2044003282	56150.436544314376	1.194056	22.283672	0.0377536	0.0210602	-0.0846935537	0.0814335742	0.0732781714	0.0212650669	0.0237094338	-0.1095413652	-0.0232273762	-0.0112650759	0.0518190292	-0.0829607349	0.012446396	0.0597440763	0.0279680049	-0.0390748749	-0.0470637366	-0.0310646176	-0.0389618875	-0.0697137088	0.1274608645	-0.0849501032	-0.0591158554	0.0363643689	0.0742922493	0.0581080512	0.0900819769	-0.0745305456	0.1096815651	0.1502794729	0.0418158121	-0.0205101205	0.0104264908	-0.0445342014	0.1368267353	0.0405027152	-0.011864625	-0.0838657532	-0.0981167508	-0.0481221526	-0.0483882784	-0.0264751255	0.1030111415	0.1410685992	0.0475137614	0.0335470274	0.0142027738	0.0201140663	-0.0771458155	0.1167256999	-0.0007111117	0.0128283654	-0.0890941949	0.0571718339	0.0247422827	0.0491223408	-0.1547424607	0.040521059	-0.0246645346	0.0433072486	0.0389797431	-0.0115357187	0.1228068064	0.051920444	-0.0230664293	0.0466611765	-0.1244652772	0.0050691044	0.0037697196	0.0810660257	-0.0769137029	-0.0536887303	-0.0801057628	0.0906429346	0.1413720285	0.0805914668	0.1202201453	0.0485560686	-0.0498755025	-0.0498929706	-0.006925561	0.0930335183	-0.1032545476	0.0437888934	-0.0242741654	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0254321	0.0049931	0.00064679171041	2.4931047610000004e-05	0.0284774	-0.0011316999999999	1.2807448899999986e-06	0.00081096231076	-0.106316	-0.0053119999999999	0.011303091856	2.821734399999997e-05	0.000762786	0.000293887	8.6369568769e-08	5.81842481796e-07	-0.000306659	0.0002324489999999	9.403974228099998e-08	5.403253760099999e-08	0.0	0.0	0.0	0.0
49854.8150245818	44.41293875906558	1972.5091292165096	2485502581.135268	71643.84055397728	429.2086386064621	184220.05545441253	5132839889.323719	49993.10723937624	113.5471934020752	12892.965129488271	2499310771.4477725	54279.71238896618	57050.52776522525	1.344192	25.085546	0.06133655	0.0382792	0.1186934206	0.0216191234	0.0640338939	-0.0137448651	-0.0056262615	-0.0252025052	0.080587955	0.0344652727	-0.0776829609	0.0468321259	0.0292654149	-0.0026075758	0.0629891004	-0.0714186724	0.0769561403	-0.1433037014	0.0154499262	0.0128918278	0.0768365254	0.0743549094	0.0071033182	0.1121228048	-0.0047357963	-0.0415153925	-0.0231214358	0.1486661448	0.0019791615	0.0736783923	-0.0288935762	0.03901613	0.0665394458	0.0332853344	-0.0511352039	0.0888425292	-0.0487017155	-0.1330327269	0.0152019161	0.1024017894	0.0647045381	0.0046881182	0.0353399055	-0.0545655715	-0.0517930506	-0.0652913478	-0.0022676038	0.0327051877	-0.123965698	0.0602835683	0.0872147258	0.1125919614	0.0270366444	-0.0539044196	-0.0667471906	-0.0718134468	-0.07070259	-0.1228003136	-0.0637254862	-0.1517620125	-0.0112055242	0.0514092446	0.1654451696	0.0796851254	-0.0879569628	0.0498064886	0.0366599798	0.0522816585	0.0597223226	-0.0104145915	-0.1489879477	0.0513912958	-2.26283e-05	-0.1247963732	0.1101323927	0.0708120856	-0.0371211179	-0.0417844766	0.0591455187	0.0669996078	-0.0556587983	0.10775449	0.1420639393	-0.0896121158	-0.0796166445	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0237454	0.0016866999999999	0.0005638440211599	2.844956889999998e-06	0.0252061	-0.0032713	1.0701403690000009e-05	0.0006353474772099	-0.0854677999999999	0.0208482	0.0073047448368399	0.00043464744324	0.000232844	-0.000529942	2.808385233640001e-07	5.4216328336e-08	-0.000487324	-0.000180665	2.3748468097600006e-07	3.2639842225000024e-08	0.0	0.0	0.0	0.0
49807.85344300856	-46.9615815732468	2205.3901438607136	2480822264.6002192	71637.34139970843	-6.499154268851271	42.239006210327695	5131908682.818379	49789.76653361083	-203.340705765404	41347.4426211726	2479020851.471473	54243.03149748502	57169.08205840691	1.130023	21.088675	0.094176361385	0.0561495	-0.0003822779	-0.0941393556	0.0851802491	0.0308728302	-0.0099995352	0.1300765046	-0.042988977	-0.0282996882	-0.0595922548	0.0486028187	0.0318696049	0.0392037524	-0.0042550677	-0.0662284682	-0.0832145537	0.1270578869	0.1059484173	0.0146531022	-0.0227553168	0.0155088294	-0.0474395526	-0.0753132334	-0.0045224605	0.0499416066	-0.0056467408	-0.0627015238	-0.0143522693	-0.0232703909	-0.0149788064	0.0896089923	-0.0518348448	-0.0591355889	0.0081156882	0.006428772	0.02360804	0.0411464919	-0.0399273927	0.0661551895	-0.0879412132	-0.0182508197	-0.0074295219	-0.1698312994	0.0782561485	-0.0383821754	-0.0452061302	0.0767662769	0.0644816485	0.0498673811	0.0357306951	-0.0953929129	0.0778181668	-0.0062320805	0.0709696003	-0.0090184545	-0.0745841589	-0.02007861	0.0317346976	-0.0096942645	0.0579024034	-0.0532931009	-0.1506612634	-0.0488035309	0.0155499114	-0.0663263926	-0.0119925025	0.0008160189	0.0337993516	-0.1236340251	0.0501308127	0.0187907613	-0.0416166939	0.0460469099	-0.0138034799	-0.0018444479	0.0583201065	0.0311268607	0.0943200207	-0.190684595	-0.0282026682	0.0113636406	0.0348726734	-0.0186360499	-0.0035180947	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0325418	-0.0087964	0.00105896874724	7.737665296000005e-05	0.0251411	-6.499999999999909e-05	4.2249999999998815e-09	0.00063207490921	-0.105178	-0.0197102	0.0110624116839999	0.00038849198404	0.00105752	0.0008246759999999	6.800905049759998e-07	1.1183485504e-06	9.522770000000001e-08	0.0004874192277	9.06831484729e-15	2.375775035316645e-07	0.0	0.0	0.0	0.0
