onset	duration	trial_type	identifier	response
4.000005	9.97096	experimental_trial	19.mov	n/a
16.0003	9.967401	experimental_trial	20.mov	n/a
28.00059	9.974392	experimental_trial	4.mov	n/a
40.00084	9.968023	experimental_trial	50.mov	n/a
52.00111	9.967472	experimental_trial	32.mov	n/a
64.00141	9.97513	experimental_trial	45.mov	n/a
76.00166	9.971594	experimental_trial	14.mov	n/a
88.00197	9.969569	experimental_trial	30.mov	n/a
102.0021	9.96637	experimental_trial	41.mov	n/a
114.0024	9.970374	experimental_trial	27.mov	n/a
126.0027	9.970321	experimental_trial	21.mov	n/a
138.0031	9.966433	experimental_trial	43.mov	n/a
150.0034	9.967585	experimental_trial	49.mov	n/a
162.0036	9.970941	experimental_trial	8.mov	n/a
174.004	9.972995	attention_check	n3.mov	Neutral
190.0271	9.97604	experimental_trial	13.mov	n/a
202.0274	9.967338	experimental_trial	9.mov	n/a
214.0277	9.965651	attention_check	n1.mov	Neutral
230.0477	9.978805	experimental_trial	22.mov	n/a
242.0478	9.969796	experimental_trial	1.mov	n/a
254.0481	9.971083	experimental_trial	11.mov	n/a
268.0484	9.97068	experimental_trial	17.mov	n/a
282.0487	9.969215	attention_check	a3.mov	Adversarial
298.0779	9.979643	experimental_trial	24.mov	n/a
310.0782	9.970585	experimental_trial	33.mov	n/a
322.0785	9.968189	experimental_trial	25.mov	n/a
336.0788	9.968408	experimental_trial	12.mov	n/a
350.0791	9.970413	experimental_trial	7.mov	n/a
