onset	duration	trial_type	identifier	response
4.000453	9.968165	experimental_trial	50.mov	n/a
16.00078	9.965961	experimental_trial	28.mov	n/a
28.00109	9.973188	experimental_trial	26.mov	n/a
40.00139	9.974096	experimental_trial	47.mov	n/a
52.00168	9.974899	experimental_trial	19.mov	n/a
66.00203	9.970042	experimental_trial	20.mov	n/a
78.00234	9.974143	experimental_trial	29.mov	n/a
90.00265	9.969725	experimental_trial	6.mov	n/a
102.003	9.965098	experimental_trial	3.mov	n/a
114.0033	9.972353	experimental_trial	25.mov	n/a
128.0037	9.967973	experimental_trial	10.mov	n/a
140.0039	9.972862	attention_check	f3.mov	Friendly
156.0237	9.974031	experimental_trial	49.mov	n/a
170.024	9.970405	experimental_trial	48.mov	n/a
184.0243	9.975246	experimental_trial	46.mov	n/a
196.0245	9.967601	experimental_trial	41.mov	n/a
208.0247	9.971643	attention_check	a2.mov	Adversarial
224.0504	9.976401	experimental_trial	7.mov	n/a
236.0507	9.968084	experimental_trial	17.mov	n/a
248.051	9.966275	experimental_trial	38.mov	n/a
260.0513	9.970352	experimental_trial	31.mov	n/a
272.0515	9.97401	experimental_trial	22.mov	n/a
284.0517	9.967334	experimental_trial	27.mov	n/a
296.052	9.966095	experimental_trial	14.mov	n/a
310.0523	9.973601	attention_check	n2.mov	Neutral
326.0773	9.972756	experimental_trial	16.mov	n/a
338.0777	9.969642	experimental_trial	43.mov	n/a
350.0779	9.967825	experimental_trial	39.mov	n/a
