onset	duration	trial_type	identifier	response
4.000004	9.970219	experimental_trial	17.mov	n/a
16.00019	9.966614	experimental_trial	13.mov	n/a
28.00049	9.96726	attention_check	f3.mov	Friendly
44.02573	9.977897	experimental_trial	20.mov	n/a
56.02601	9.973213	experimental_trial	9.mov	n/a
68.0263	9.970737	experimental_trial	31.mov	n/a
80.0266	9.971966	experimental_trial	42.mov	n/a
92.02689	9.969115	attention_check	n2.mov	Neutral
108.0467	9.977779	experimental_trial	5.mov	n/a
120.047	9.96645	experimental_trial	48.mov	n/a
134.0473	9.972143	experimental_trial	16.mov	n/a
146.0476	9.968774	experimental_trial	49.mov	n/a
158.0479	9.968852	experimental_trial	8.mov	n/a
170.0483	9.970065	experimental_trial	46.mov	n/a
184.0486	9.970083	experimental_trial	33.mov	n/a
198.0488	9.97994	experimental_trial	7.mov	n/a
212.049	9.970887	experimental_trial	23.mov	n/a
224.0494	9.970569	experimental_trial	29.mov	n/a
236.0497	9.970148	experimental_trial	44.mov	n/a
248.05	9.967257	attention_check	a2.mov	Adversarial
264.074	9.973069	experimental_trial	10.mov	n/a
278.0743	9.970922	experimental_trial	28.mov	n/a
290.0746	9.966299	experimental_trial	43.mov	n/a
302.075	9.973113	experimental_trial	40.mov	n/a
314.0753	9.970951	experimental_trial	41.mov	n/a
326.0756	9.969419	experimental_trial	6.mov	n/a
338.0758	9.971489	experimental_trial	24.mov	n/a
350.0761	9.966384	experimental_trial	34.mov	n/a
