onset	duration	trial_type	identifier	response
4.000004	9.971175	experimental_trial	18.mov	n/a
16.00035	9.966676	experimental_trial	28.mov	n/a
28.00063	9.9725	experimental_trial	47.mov	n/a
40.00082	9.968322	experimental_trial	44.mov	n/a
52.00108	9.975183	experimental_trial	15.mov	n/a
66.0014	9.966962	experimental_trial	2.mov	n/a
78.00169	9.966964	attention_check	f3.mov	Friendly
94.02396	9.973133	experimental_trial	10.mov	n/a
106.0242	9.970666	experimental_trial	5.mov	n/a
118.0245	9.969726	experimental_trial	6.mov	n/a
132.0246	9.972506	experimental_trial	48.mov	n/a
144.0249	9.967041	experimental_trial	35.mov	n/a
158.0252	9.966522	experimental_trial	23.mov	n/a
170.0255	9.966346	experimental_trial	46.mov	n/a
182.0258	9.971693	experimental_trial	31.mov	n/a
194.0262	9.970995	experimental_trial	34.mov	n/a
208.0266	9.968021	attention_check	f2.mov	Adversarial
224.0493	9.97078	attention_check	n2.mov	Neutral
240.0744	9.969457	experimental_trial	36.mov	n/a
252.0747	9.968792	experimental_trial	38.mov	n/a
264.075	9.976452	experimental_trial	3.mov	n/a
276.0755	9.97346	experimental_trial	16.mov	n/a
288.0758	9.972785	experimental_trial	40.mov	n/a
300.0762	9.967937	experimental_trial	37.mov	n/a
312.0765	9.967623	experimental_trial	39.mov	n/a
326.0768	9.967862	experimental_trial	42.mov	n/a
338.0771	9.968484	experimental_trial	29.mov	n/a
350.0774	9.969486	experimental_trial	26.mov	n/a
