global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
60140.35783389992	n/a	n/a	3616862640.389528	96015.80579348643	n/a	n/a	9219034962.172504	58986.16929639076	n/a	3479368168.262472	n/a	65763.67303284057	58603.65036434357	n/a	n/a	n/a	n/a	-0.080488605	-0.062800467	0.0542295832	0.0405866254	-0.0385102013	-0.0052271492	0.1242429902	0.0141756854	-0.1254272459	0.0555707616	-0.0331951305	0.1089462133	-0.1111762866	-0.0270915599	0.0378006071	-0.0602829537	0.022689771	-0.0942666361	0.07697089	-0.0565266986	0.0271218547	-0.1348414662	0.0347374358	-0.0378543517	0.047231772	-0.1262370467	0.0592906379	-0.0065458967	0.0008416556	0.1117101737	-0.0449265947	0.1114632286	-0.0123707834	0.047880663	-0.0813266115	0.0030969206	-0.0292821501	0.0402950473	-0.0051366232	0.1992109218	-0.0064477002	0.0774535932	-0.0764428961	0.0733173895	-0.1592432535	0.0180195329	-0.0583188848	0.0344389235	-0.0073934284	0.0058743197	-0.0768863734	0.0406287858	-0.013075766	-0.0129693371	0.04666209	-0.0092196862	-0.0571141226	0.0480157536	-0.0081386797	0.0606906456	-0.0476470796	0.0324338762	-0.1303344236	0.1236019466	-0.1169473721	0.0611505922	-0.0590144013	0.053599355	-0.042580095	0.0455244763	-0.0228974828	0.0159774786	-0.021386095	0.005931294	0.1152452961	0.0865681627	-0.052290062	0.0595824071	-0.072403606	0.0905437509	-0.0963075088	0.0384802524	-0.0268125393	0.0992439704	-0.0678437533	0.0274748128	-0.0712781343	0.056303271	-0.1275366589	0.1515811768	-0.1736954591	0.0071946564	-0.0456922904	0.119295431	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.082178	n/a	0.006753223684	n/a	0.0922661	n/a	0.00851303320921	n/a	-0.225167	n/a	n/a	0.050700177889	0.0010325	n/a	n/a	1.06605625e-06	-0.00109846	n/a	1.2066143716000002e-06	n/a	0.000931588	n/a	n/a	8.67856201744e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60123.95992390381	-16.397909996114322	268.891452240666	3614890556.931191	94944.40256141756	-1071.4032320688711	1147904.8856876234	9014439577.744514	58879.3621230953	-106.80717329546314	3466779284.022589	11407.772267367096	65710.62152907727	58688.85816236574	1.23534	21.356602	0.1142545499999999	0.0597269	0.0399365914	-0.0433656922	0.1344987737	-0.0674784589	-0.0348374911	-0.0718292915	-0.1165087542	0.0191575474	-0.1197055038	-0.0110072173	-0.0296889743	0.0752852829	-0.0185420507	0.0653079845	-0.0518290052	0.0496329966	0.0082414005	-0.0249640808	0.0362050796	-0.1916685235	-0.1224144277	-0.1363013908	0.1945691071	-0.028089573	0.0944193424	0.0195141808	-0.0935217359	0.1230171753	-0.1207976414	-0.0100271925	0.0056796223	0.050172145	-0.1715633508	0.0807619164	-0.0189990397	-0.0742252951	-0.0599620494	-0.0458771628	0.051403471	0.0128200252	-0.0520447779	0.0481747098	0.0477021389	-0.1027332309	0.0639313304	0.0946225581	0.0261267733	-0.0182725616	0.0055994714	-0.1005422643	-0.016052173	0.0942859634	0.1031628207	0.054802217	0.0365915326	-0.0463552141	0.1368278986	0.0710304784	0.0252157591	0.004420595	-0.0403287707	-0.00607311	-0.1493568069	0.0380555619	2.88191e-05	0.0397052564	-0.2163532121	0.0437040145	-0.1665753064	0.0142095074	-0.0570330485	0.0721930256	-0.0112933612	-0.0912642882	-0.0232928916	0.1186802785	0.0158641634	0.1801764151	0.0597574319	-0.0144393294	-0.0232031565	-0.0305681449	0.0479359247	-0.0653298643	0.0984184064	-0.0093806894	0.0431684707	-0.0916745428	0.1466064409	-0.004213388	0.0115197027	-0.0009601995	0.0093799625	0.0718832221	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0820778999999999	-0.0001001000000001	0.0067367816684099	1.0020010000020598e-08	0.0921378	-0.0001282999999999	0.00848937418884	1.646088999999945e-08	-0.259285	-0.0341179999999999	0.0011640379239999	0.0672287112249999	0.00178073	0.0007482299999999	5.598481328999999e-07	3.1709993328999995e-06	-0.00141575	-0.0003172899999999	2.0043480625e-06	1.0067294409999989e-07	0.000398945	-0.000532643	2.83708565449e-07	1.59157113025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60142.736279585726	18.776355681919085	352.55153269393514	3617148727.195797	96463.75677710844	1519.354215690881	2308437.232737651	9305256371.553137	59026.667585388685	147.30546229338506	3484147486.2359757	21698.899221467887	65785.66295144087	58944.76648248919	1.196451	20.684294	0.0715583	0.0360081	-0.0592726043	-0.1139490147	-0.0099681553	0.0083663241	-0.0873662187	0.1203828264	0.0841809417	-0.0259994513	-0.0559666873	0.012422397	0.0281393798	0.1098320809	0.0452643177	-0.0511167686	0.0336501156	-0.0744128078	-0.0913753204	0.0364434058	-0.1146419843	-0.0607013985	0.1256118787	-0.2020171613	-0.0037000546	-0.0294773542	0.1432673376	0.0251381442	-0.0063568474	0.0207811156	0.0324199633	0.0823688149	0.051800952	-0.0399957739	0.1059437058	0.0186773766	0.0512390237	-0.0029189264	0.0640019154	0.0625481073	-0.0560914829	0.0501396959	0.0737072197	-0.0449570892	0.0283667426	0.0860317633	0.0989165693	0.0087332973	0.0144518447	0.0987104515	-0.0685838441	-0.0733843704	0.0932672349	-0.0439202049	-0.0405036502	0.0498079283	-0.1878992391	0.032583951	-0.1232326883	-0.0316883962	-0.0346530759	-0.1259323138	-0.1033602216	0.137376185	-0.236771612	0.0093256321	-0.0055002216	-0.0577948307	-0.0857158083	0.0285941418	0.059807387	-0.0683031045	0.0503093475	-0.075551427	0.1339813724	-0.0201457529	-0.0770325032	0.0133924554	-0.1286933195	-0.0919551594	-0.062756576	0.0450794893	0.0218189856	0.0673998621	-0.0397098665	0.0515934756	0.10720621	0.042075564	-0.0418815702	-0.0290280094	-0.0693104889	0.0402979878	0.0138828698	0.0563465666	0.1016688074	-0.004165789	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0841607999999999	0.0020828999999999	0.0070830402566399	4.338472409999995e-06	0.0716961	-0.0204417	0.00514033075521	0.00041786309889	-0.234918	0.024367	0.0005937506889999	0.0551864667239999	0.00186279	8.206000000000012e-05	6.7338436000000206e-09	3.4699865841e-06	-0.00114076	0.0002749899999999	1.3013333776e-06	7.561950009999995e-08	0.000535229	0.000136284	1.8573328656000008e-08	2.86470082441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60018.3452165522	-124.3910630335231	15473.136562609916	3602201762.5332346	94780.00634177336	-1683.7504353350814	2835015.528491076	8983249602.146599	58769.85552524535	-256.8120601433329	3453895918.4582114	65952.43423506284	65500.46319080589	57777.496770093305	1.293069	22.354624	0.0884509	0.0446791	-0.0167837918	0.0512368362	0.1437075026	-0.0431086859	-0.0111042567	-0.1417702341	-0.1193282347	0.0668494435	-0.0724938198	-0.0688735439	-0.0939310864	0.039245974	-0.0569467736	0.1493252736	0.0805589823	-0.0555501468	-0.0033707255	0.0091870693	-0.1361887414	-0.1375679031	0.090735439	-0.1148671373	0.0423777442	-0.0313030008	-0.0321224722	-0.0329687875	-0.0787785325	-0.0074515762	0.1106903011	-0.0907052	0.0368134779	0.0768018274	0.0237430638	0.1740114839	-0.0665347548	0.026787948	0.1195475202	0.0444326706	-0.2003786503	-0.0969160205	-0.0193618545	0.099784188	-0.0206346891	-0.0858220923	0.0540979431	0.0543588874	-0.0142454517	-0.0302570642	-0.0489632855	0.0114702964	-0.034232577	-0.1287846011	-0.076321766	0.029886865	-0.0832898662	-0.1353600221	0.0962755508	0.0773849855	-0.0693765035	-0.0096022546	-0.0247468001	0.0105854227	-0.1823631487	0.0409205225	0.2002971917	-0.152380973	0.0023787391	0.1269845537	-0.0607464014	0.1294331887	-0.004242532	0.0218149866	-0.0789982932	0.0482993791	-0.0648703668	0.0925337351	-0.2063910407	-0.0128843672	0.1156143398	-0.0457630687	-0.0844874437	-0.07568808	-0.0811768804	-0.0065835861	-0.114645623	-0.038785598	0.1440134366	0.0457328885	-0.0418674565	-0.1825775345	0.0057465304	-0.1070097521	0.0410670644	0.0520236047	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.052853	-0.0313077999999999	0.0027934396089999	0.0009801783408399	0.0850312	0.0133351	0.00723030497344	0.00017782489201	-0.259254	-0.0243359999999999	0.0005922408959999	0.0672126365159999	0.00178524	-7.755000000000001e-05	6.014002500000002e-09	3.1870818576e-06	-0.00114638	-5.620000000000017e-06	1.3141871044e-06	3.1584400000000196e-11	0.000228959	-0.00030627	9.380131290000002e-08	5.2422223681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60049.90823952944	31.56302297723596	996.2244194615251	3605991479.575906	95770.42087490587	990.4145331325126	980920.9474400928	9171973514.556606	58912.96036851111	143.1048432657553	3470736899.38176	20478.9961661164	65873.20149154816	58939.68208008965	1.367465	23.640779	0.1953852	0.0995229	0.0185760934	-0.122963191	-0.0642915793	0.0096075722	0.0442947482	0.0181061524	-0.1029833498	-0.088231315	-0.0125474661	0.1054616274	0.0170786328	0.0136699167	0.0356935784	0.0201530419	-0.136164891	-0.0298528815	0.0243951749	-0.0372655394	0.0716928176	-0.0673564415	-0.0204263317	-0.0218192066	0.0025146187	-0.1110799937	0.0383380245	-0.0196238944	-0.0233482569	-0.1092881187	0.1642948236	0.0042875198	-0.0380058559	0.1070470465	-0.0601328803	-0.0691917537	0.0690172718	0.1237368947	0.2029758111	0.011433665	0.0639801207	0.0732542661	-0.1461700168	-0.0377788568	0.0674542977	0.1558351014	0.0715523156	-0.0125897645	-0.0387513059	-0.0035012408	-0.1137595388	0.1348796988	0.115730595	0.0523094353	0.0268222271	0.0262203703	0.0212604596	0.059397037	0.1195921987	-0.0393743696	-0.01087912	0.0072227673	0.0211182559	0.0810734673	-0.0927546802	0.1067989833	-0.0661307107	0.093196315	-0.0266056501	-0.0122848045	0.1011549944	0.0460299507	0.1777865028	0.0967147248	-0.0750718985	0.0112685237	0.0128008992	0.0671000637	-0.0102663209	-0.1081051852	-0.0869887615	0.0367368486	-0.0183992956	-0.1470600099	-0.0235733502	-0.0111788496	-0.0884195994	-0.1383023878	-0.0980306329	-0.0600132207	0.008398105	-0.0382161837	-0.0047287332	-0.071443581	-0.0327756237	-0.1144780156	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0329997	-0.0198532999999999	0.00108898020009	0.0003941535208899	0.0451642	-0.039867	0.00203980496164	0.001589377689	-0.177331	0.081923	0.0067113779289999	0.0314462835609999	0.0012631	-0.0005221399999999	2.726301795999999e-07	1.5954216100000005e-06	-0.000822641	0.0003237389999999	6.767382148810001e-07	1.04806940121e-07	0.0	-0.000228959	5.2422223681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60031.0276202437	-18.88061928573734	356.4777846129567	3603724277.1424623	96055.38118881776	284.96031391188444	81202.38050475973	9226636255.329084	58929.625286512135	16.664918001028127	3472700736.4087305	277.7194919809913	65708.12929999376	57986.48068292058	1.234991	21.350559	0.09095775	0.0471679	-0.0725922232	0.0454570276	0.0127405197	0.0510299378	0.0846153268	-0.044170852	0.0430987122	0.1098817913	-0.0309790559	0.1166855668	-0.0297510503	-0.0314504763	-0.0511561524	0.0324911745	0.0547581272	-0.0935207751	0.0780837496	-0.0647787273	0.0423917903	-0.0188883788	-0.0549549374	0.0739989679	0.0600706737	-0.1391926116	0.0821059111	0.050074026	0.0138265027	-0.0944785861	-0.0243806727	-0.0630889381	0.0473562314	-0.1473012039	0.0405590644	0.0876532545	0.0392735047	0.0828121193	0.0082860712	-0.1296487157	-0.1631298789	-0.0250691694	-0.1338333156	0.1583692299	-0.0493824336	-0.1244036864	0.0254826817	-0.071786948	-0.187435409	-0.0167404744	0.109202446	0.0680298754	0.037891102	0.0039369907	-0.0349800615	0.0570022266	-0.0353576707	-0.0560888675	-0.0171966204	0.0732091247	-0.0919995618	0.1096011587	-0.0042987151	0.0302645963	0.0019182077	0.0812504635	-0.0112032085	0.1343718385	0.0013225866	0.1195094168	-0.0509743249	-0.0167936827	-0.0464552077	0.0263161365	0.1190425672	-0.033489812	-0.1138852839	0.055426796	0.0069306858	-0.1258593626	-0.0336342558	-0.1323140456	-0.1119988922	-0.0111820794	-0.0254546763	-0.0265874397	0.0408508617	-0.181602842	-0.0874490704	0.0086367399	-0.0537201668	-0.0186621733	-0.0182727684	0.0238496058	0.0197450635	0.1183668946	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0251796	-0.0078201	0.00063401225616	6.115396401e-05	0.0654114	0.0202471999999999	0.0042786512499599	0.0004099491078399	-0.188449	-0.011118	0.000123609924	0.035513025601	0.00197481	0.00071171	5.065311240999999e-07	3.8998745361e-06	-0.00114638	-0.0003237389999999	1.3141871044e-06	1.04806940121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60208.84525906726	177.8176388235588	31619.112676785608	3625105047.430306	95435.434917404	-619.9462714137626	384333.3794398266	9107922237.874054	58916.6452132296	-12.98007328253152	3471171083.1815705	168.4823024198886	65780.418135084	58757.65681505068	1.30246	22.516975	0.16001315	0.0717352	0.0989922287	-0.1206603031	0.006891433	0.1041225596	-0.0033521337	-0.0782661908	-0.0666052543	-0.1572966844	-0.0133332009	0.0403675067	-0.0318529078	-0.0168868011	-0.0394447421	0.0237246425	-0.1203056991	-0.0151250178	-0.112058472	0.0446660904	0.0255586651	0.0478633338	0.02729339	-0.0066726827	0.0408500891	-0.0827716213	0.1262590867	-0.113898176	0.0626150046	0.0396145769	-0.0578995775	-0.0328186569	-0.0171482768	-0.0135899046	-0.0726002108	-0.0215882229	-0.1085660866	0.1593724686	0.0502621679	0.0928528507	0.0015724207	-0.051557391	0.0021024366	-0.0555967268	0.0583768485	-0.0980270375	-0.0082555889	-0.0672000049	0.0510687661	-0.1141217628	-0.0648365329	0.0631610111	0.0231039794	-0.0708284558	-0.0151075675	-0.0002599424	0.0509515016	-0.0027067317	0.1352665331	-0.0458160375	0.0642065615	0.0649881943	-0.1362051773	0.0205644858	-0.0415834454	0.0721043352	-0.0474705237	0.1105354704	-0.0001638723	0.1146544158	0.1108078421	0.0124676809	0.0096680159	-0.002736757	-0.0231180285	0.117064608	0.0097338506	-0.0317244249	-0.0464830063	0.0645244476	0.0998002072	0.0475199575	0.0151030258	0.0455326039	0.082052064	0.0782988714	-0.0922273932	0.0021240558	0.0857761863	-0.0597780076	0.0484980799	-0.0486818328	0.0099419026	-0.1411749321	0.0245293099	-0.0306472976	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0129393	-0.0381189	0.00016742548449	0.0014530505372099	0.0735405999999999	0.0081291999999999	0.0054082198483599	6.608389263999847e-05	-0.206389	-0.0179399999999999	0.0003218435999999	0.0425964193209999	0.00119071	-0.0007841	6.1481281e-07	1.4177903041e-06	-0.000514828	0.000631552	2.6504786958400005e-07	3.98857928704e-07	-0.000500849	-0.000500849	2.508497208010001e-07	2.508497208010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60158.39179752324	-50.45346154402068	2545.551781773974	3619032103.664312	95889.02407285392	453.5891554499249	205743.1219417761	9194704937.64436	59172.38082305656	255.7356098269593	3501370652.268832	65400.702133566745	65988.3321482036	58941.11676993654	1.344844	23.249702	0.1209076799999999	0.0540489	-0.1071500166	-0.0822906711	0.0542262196	-0.0536767098	-0.0165597246	0.0681775381	0.0183077566	-0.0099739537	-0.1316219122	-0.0106681322	-0.0756628217	0.0246239371	-0.0279259504	-0.1652393494	9.93217e-05	-0.0107919733	0.0086541032	0.0718216722	-0.0506842923	-0.0274104798	-0.0604224967	-0.0301441758	-0.0467916213	0.0001526002	-0.0438312112	0.1381164256	-0.0262001735	-0.0770465339	-0.0755908697	0.0788768021	-0.0386218024	-0.0104304648	-0.101641734	-0.0227401766	-0.0211477908	-0.0086895184	-0.0189118459	-0.1046955648	0.0698281318	0.0072294004	0.0104558393	0.0360322709	-0.0059436214	0.0165722937	0.0891885283	0.0845358636	-0.0048864873	-0.0066302938	0.0867221762	0.0458864873	0.04407821	-0.0555697981	-0.1011717345	-0.1362964355	0.0029898805	0.1245509155	-0.0605490895	0.0853879315	0.0132827011	0.0281816961	-0.051241073	-0.0066581447	-0.0023213087	-0.0773195522	0.1074025848	0.0076160168	-0.0807489687	0.0617118288	0.0340241558	-0.0075392915	-0.0351464643	0.0400042458	0.1435301904	-0.0428888226	-0.027523192	-0.0563133103	0.0672136908	0.0556633287	-0.0984084695	0.0606398393	-0.0008167899	0.0240774591	-0.063325516	-0.1477707196	-0.0351392626	-0.0654439588	0.0253437107	0.103492984	-0.0797251693	-8.14833e-05	-0.0518819415	-0.0436403652	0.0352304656	-0.0310984322	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00124833	0.01418763	1.5583277889e-06	0.0002012888450169	0.0598643	-0.0136762999999998	0.00358373441449	0.0001870411816899	-0.193346	0.0130429999999999	0.0001701198489999	0.037382675716	0.00184076	0.00065005	4.225650025000002e-07	3.3883973776e-06	-0.00114638	-0.000631552	1.3141871044e-06	3.98857928704e-07	-0.000182436	0.000318413	1.0138683856900003e-07	3.3282894096000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60027.18301308986	-131.20878443338006	17215.745112485198	3603262700.486984	95461.0702183735	-427.9538544804236	183144.5015646516	9112815927.237236	58920.6604750452	-251.72034801136036	3471644230.815554	63363.13360296036	65674.16367785263	58303.33628169448	1.25373	21.674522	0.10041344	0.0491423	-0.0482038661	-0.0232048811	-0.0054475403	0.0614654404	0.100093515	-0.0581957536	-0.0059246203	0.0667140852	-0.039163628	0.090607361	0.0193232684	-0.0376766131	0.0132929743	0.0445474933	0.0486486689	0.0862865186	0.0157172453	0.1296445058	-0.0291691164	-0.0041353927	-0.0855537562	-0.0571687679	-0.0369813009	-0.1357293826	0.0049294064	-0.1343230846	0.0890733972	0.0060583707	-0.1084511979	-0.067172896	-0.0671922875	-0.0391424739	-0.1283430428	-0.2064227406	-0.0060781807	-0.0723860114	0.0317400144	-0.0123370756	-0.0432176841	-0.095132328	-0.0502320011	-0.0273496682	0.023681088	-0.0949218543	-0.0232771128	0.120013222	-0.0277197804	0.0352449004	0.0385984968	-0.1522347073	-0.0901812314	0.1676250366	0.0844674748	-0.0552837906	-0.0050439785	-0.0724136849	0.01785157	0.1130955684	0.0113458927	-0.0803091093	0.007281886	-0.0474502001	-0.1271530646	-0.0242674384	0.032690964	0.1689963588	0.0216934112	0.0942668312	0.0759860791	-0.006181495	-0.029455308	0.0563702022	-0.1568998748	0.1335363275	0.1287256208	-0.1132090326	0.098226903	0.0801083057	-0.0964734031	0.0317508266	0.1236483415	0.002345773	0.0142288455	0.0139132417	0.134592253	-0.0823950753	-0.0450015479	0.0511300611	0.1708325925	0.0933174398	0.0628116951	-0.0228459195	-0.0286829568	0.1227831837	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00515107	0.00390274	2.65335221449e-05	1.52313795076e-05	0.0740640999999999	0.0141997999999998	0.0054854909088099	0.0002016343200399	-0.206364	-0.013018	0.000169468324	0.042586100496	0.00120754	-0.00063322	4.0096756840000013e-07	1.4581528516e-06	-0.000513085	0.000633295	2.6325621722500004e-07	4.0106255702500005e-07	-0.000301779	-0.000119343	1.4242751649e-08	9.107056484100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60234.695074824485	207.5120617346256	43061.25576535507	3628218490.757085	95819.98059817396	358.9103798004653	128816.66072851424	9181468681.834436	59015.11606162836	94.45558658315711	3482783923.7674656	8921.857836768293	65785.98183060961	57914.79478862356	1.219474	21.082315	0.0861593575	0.0429476	0.0267215265	-0.0161088058	0.0793775582	0.0616783519	-0.0752013283	-0.0039758038	0.0512309041	-0.0694350204	-0.0007341193	-0.0241317508	-0.138532762	0.0644042725	-0.026985948	-0.0290198311	0.0414145284	-0.1159409429	-0.0966251278	-0.0429952903	-0.0295206269	0.0002350741	-0.1318812555	-0.1214517982	-0.0402213776	-0.0165398728	0.0401792242	-0.0739837278	0.1043149065	-0.0134567645	-0.0545993408	0.0598970473	0.037521498	-0.0409603388	-0.0263955884	0.0098963966	0.0262636057	0.0715155278	-0.0505957782	0.0027483556	0.047681869	-0.0594567698	0.0650747094	-0.1236618321	0.0275053438	-0.0274737636	-0.0090116132	-0.1313102068	-0.0009858403	-0.0206189746	0.0132792486	0.0242470844	0.1101865522	-0.0109291326	0.0060220249	-0.0203839424	-0.0485704717	-0.001862171	-0.0356021971	0.0106635892	-0.0066478094	0.0924284088	-0.1761550122	0.0365301337	-0.1692266121	0.0181383481	0.0353521448	0.0243880047	0.0687201637	-0.0346038086	-0.0019483407	-0.0516353794	-0.0904184977	0.0048519263	0.0352349748	-0.0301570007	0.0636088054	-0.0410805133	0.009207132	0.0551248535	-0.0410425752	-0.005275717	0.1022072039	-0.0019586103	0.0461698544	-0.036553386	-0.0691290723	0.0849974666	-0.0390421361	-0.0493139021	-0.0857215507	-0.0238526309	-0.0706633961	0.0643324266	0.0209122558	-0.0668850505	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0127522	-0.01790327	0.00016261860484	0.0003205270766928	0.0779987999999999	0.0039346999999999	0.0060838128014399	1.5481864089999995e-05	-0.215227	-0.008863	7.855276900000017e-05	0.046322661529	0.0013649	0.00015736	2.4762169600000018e-08	1.86295201e-06	0.000132553	0.000645638	1.7570297808999997e-08	4.16848427044e-07	4.39075e-06	0.00030616975	9.37399158150625e-08	1.9278685562500004e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
