global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
60711.59119045991	n/a	n/a	3685897304.8775296	100144.70697682856	n/a	n/a	10028962335.474855	59636.48541377022	n/a	3556510392.5068283	n/a	67181.76122669339	60500.487718764656	n/a	n/a	n/a	n/a	-0.0567223523	-0.0195322059	0.0032129929	-0.0480168253	-0.1568292257	0.0264680898	-0.0288530145	0.1220016801	-0.0619819597	0.0580487886	0.1144949848	-0.1616677095	0.0954613067	-0.0728521278	0.1349463821	-0.1012228366	0.0280062324	-0.0922439836	0.0985969011	-0.1373497106	0.2795161761	-0.1071648211	-0.0380649233	0.1539602712	-0.1332921217	0.0603371896	-0.0598514983	0.1277299596	-0.1047210373	0.0369022233	-0.0735448026	0.1293748667	-0.0788931819	0.1084299198	-0.0103000788	0.0296679798	-0.0293296066	0.0193228129	0.0047942031	-0.1285568251	0.079250748	0.1091415518	-0.0495317522	0.1652100039	0.0347070096	-0.0104139567	-0.1005564139	0.100612719	-0.0107926099	-0.1717125857	0.0272005262	0.0975079198	-0.0331210587	0.0534021434	-0.1635754817	0.0333519109	0.055669983	-0.0370618411	0.0839897017	-0.128223801	0.0954582974	-0.143624643	0.2672493695	-0.2170451825	0.102384947	-0.1405940976	0.0452428142	-0.2941792286	0.0695742094	-0.0314224101	0.0282926161	-0.1206570654	0.0414358262	-0.0005180077	0.078030339	0.020609412	-0.0128240721	0.0871358139	-0.0905359135	0.0847188242	0.0177732079	0.0723645346	-0.1288869423	0.0647490502	0.0628281527	-0.1308510955	0.1203780544	0.1203546593	0.1203156708	-0.0256348	n/a	0.0006571429710399	n/a	0.0360668	n/a	0.00130081406224	n/a	-0.0172237	n/a	n/a	0.00029665584169	-0.000394546	n/a	n/a	1.55666546116e-07	-0.000565844	n/a	3.201794323360001e-07	n/a	0.000249622	n/a	n/a	6.231114288400001e-08	0.0	0.0
60535.14157324187	-176.4496172180443	31134.467416394356	3664503365.292436	100144.59145220587	-0.115524622684461	0.013345938446387	10028939197.129229	59590.08417593529	-46.40123783492891	3550978132.0950537	2153.074872613638	67300.51034703206	60029.547438515954	1.127985	19.372717	0.0255577	0.0171166	0.0431570144	0.0237153885	0.0889988493	-0.0566858423	0.0954852804	-0.0603527946	-0.0427287638	0.0422731861	0.0203256354	0.1518105975	0.0387700993	-0.0327931284	0.0076731815	-0.0277825728	-0.130306568	-0.1343601368	-0.0298258572	-0.0131316146	-0.0919537572	-0.0765141087	0.01288916	0.033309518	-0.0083533377	0.0243688685	0.1861103918	0.1093188996	-0.0120748867	-0.0561063282	0.1469032754	-0.012934608	0.1072502097	-0.0037130785	-0.086507644	0.0615489529	0.0173417198	0.0422713081	-0.0087708446	-0.0299281977	0.2265926556	0.0183286494	-0.1154384434	0.0765349657	0.0670002538	-0.0057859658	0.063252908	0.0272821343	0.0384406435	-0.038670419	0.1015623206	-0.0031402409	0.0984292219	-0.112083243	0.0669152208	-0.069885057	-0.0860559879	-0.0495441248	0.0494366128	-0.130500846	-0.0175179919	0.1299189435	-0.0103229488	0.0420589111	-0.082092441	-0.0341784685	-0.0663651262	-0.0003551866	-0.1455376491	0.0087284936	0.051177475	-0.0421366153	0.1173306721	-0.011774478	-0.0201677973	-0.0545500754	0.1098298834	0.0599520708	0.0521657136	-0.1597423283	-0.0456373963	-0.0107216904	-0.0955781949	0.0200914989	-0.1818243795	0.071511527	-0.0209446687	-0.026338489	0.1203156708	0.1201052059	0.1197547036	-0.0284643	-0.0028295	0.00081021637449	8.006070250000012e-06	0.0196201	-0.0164467	0.00038494832401	0.00027049394089	-0.0196873	-0.0024636	6.069324959999999e-06	0.00038758978129	-0.000426692	-3.214599999999999e-05	1.0333653159999992e-09	1.82066062864e-07	-0.000565844	0.0	3.201794323360001e-07	0.0	0.00020541	-4.4212000000000016e-05	1.954700944000001e-09	4.21932681e-08	0.0	0.0
60530.42667939324	-4.71489384862798	22.230224003829967	3663932553.989401	100349.9249407411	205.3334885352233	42161.841514044674	10070107435.612371	59513.18050903691	-76.90366689838265	3541818654.3012104	5914.173982417396	67097.20338109597	59907.03514187868	1.197349	20.564014	0.05916003	0.0325992	0.0566329428	0.0033214622	-0.148944273	0.0967448051	0.0045362364	0.0668709974	0.1186592597	0.0088346038	-0.1084383683	0.1615083553	-0.0409158757	0.0688123244	-0.0142081609	0.0577894728	0.0344540365	0.1098604003	0.1452583789	-0.0459254156	-0.0357822997	-0.0217953855	0.0781882894	0.0209312257	-0.0012001109	0.0312207514	-0.070300691	0.0135414321	0.0387918996	0.046259753	0.0631538148	0.0359197647	0.0326975431	-0.0583625306	-0.0308963461	-0.229091488	0.0203959516	0.0665658285	-0.113366455	-0.0309163282	0.2230806497	0.0514503106	-0.006158377	0.0003059713	0.099685504	0.0833235543	0.0792709952	-0.0548480248	0.0048161434	-0.0871527368	0.0615142855	-0.1307753695	0.0036065494	0.0962153219	-0.0697546122	-0.0853965813	0.0791104419	0.0066783403	0.0086121007	-0.0327613352	0.0631442014	-0.0264908875	-0.0191865579	0.0467616185	-0.0104658097	-0.0580505713	0.0375855613	-0.0669245795	-0.0317385523	-0.1244248782	-0.0194021752	-0.0300831387	-0.0140707543	0.0649288641	0.0136122961	-0.0373975594	0.0941262173	0.1126260093	0.0161068072	-0.2544570029	-0.0788249366	-0.028967171	-0.1212265836	0.0841317369	0.176653362	-0.0647477752	0.0720824347	0.0004535691	0.120190936	0.1196068161	0.1186353847	-0.0022899	0.0261744	5.243642010000001e-06	0.00068509921536	0.00809687	-0.01152323	6.555930379690002e-05	0.0001327848296329	-0.0103763	0.009311	8.669472100000003e-05	0.00010766760169	-0.000666868	-0.000240176	5.7684510976000026e-08	4.447129294240001e-07	-0.000565844	0.0	3.201794323360001e-07	0.0	0.000202558	-2.8519999999999923e-06	8.133903999999957e-12	4.1029743364000006e-08	0.0	0.0
60683.0985645284	152.67188513516157	23308.70451072397	3682438451.392269	100116.954485536	-232.9704552050971	54275.23299847015	10023404575.458887	59589.67072563827	76.4902166013635	3550928857.189991	5850.753235723504	67335.30251477429	59764.575543774	1.21807	20.919899	0.11747175	0.0767843	0.0420950302	0.0603268286	0.0850373943	-0.0095975784	0.0590248994	-0.061736553	-0.0614616029	-0.0770979611	0.048438418	-0.0280613146	-0.0208336701	0.0479870589	-0.0042982441	-0.0085639349	-0.0942532777	0.0473165859	-0.0704389943	0.0389776673	0.0569354232	-0.0915271004	-0.050279154	-0.0155759196	-0.0595090305	0.1100692362	-0.055520898	-0.0102745876	0.0986408406	-0.1350694995	-0.0247230485	-0.1525898691	-0.0557573972	-0.0348095205	0.0626529787	0.0905998022	-0.0950549011	0.1318533772	0.0430257424	0.013478164	0.0578838868	-0.1206830667	-0.0723329711	-0.0761172657	0.0201338174	-0.0579450153	0.0498229739	-0.0365450924	-0.0506016435	-0.0808609876	-0.0501995981	-0.0844950793	-0.0121711029	-0.0943650249	0.0115807779	0.0504193625	0.0539582656	0.0280389865	-0.0916036001	0.0366673145	0.1012681607	0.0165194825	0.03806377	0.1021022801	0.0296880754	-0.0308756554	-0.1059931246	0.0672713564	-0.0549645378	-0.0591753727	-0.08801444	0.0657348001	-0.0149966549	0.1251467048	0.0594223203	0.1996394371	-0.1129987863	-0.011221492	0.1198958803	0.0164116584	-0.0156812874	0.0589467382	0.0078837571	0.0800082874	-0.0782389432	0.0080788927	-0.0698991474	0.0558922405	0.1200039147	0.1188605229	0.1169629329	-0.00150873	0.00078117	2.2762662129e-06	6.102265689000002e-07	0.0193013	0.01120443	0.00037254018169	0.0001255392516248	-0.0831984	-0.0728221	0.00530305824841	0.00692197376256	-0.000248038	0.00041883	1.7541856890000005e-07	6.1522849444e-08	-0.000388436	0.000177408	1.50882526096e-07	3.1473598464000015e-08	0.000259601	5.7042999999999975e-05	3.253903848999997e-09	6.739267920099999e-08	0.0	0.0
60794.556868684944	111.458304156542	12422.953565452228	3695978144.859768	100505.80148872871	388.8470031927136	151201.9918919542	10101416132.891745	59606.72173597068	17.051010332404985	3552961276.1094394	290.7369533557816	67116.25301022874	61037.19971642127	1.287219	22.107492	0.067586111	0.0364685	-0.0899910448	-0.0846142351	-0.0715396375	0.0438548415	-0.0795532548	0.0585381966	0.0800294428	0.0466898732	0.0613511775	-0.1233624958	-0.0422991605	0.1059291927	-0.0232097545	0.0010029779	0.078930679	-0.0249052354	0.0082663906	-0.0852933578	-0.0030727123	0.0925296579	0.0011582784	0.0448754494	0.0926048117	0.1347598238	0.092011747	-0.0763543363	-0.0157651347	0.0770837773	0.2083688409	-0.0133039272	-0.079643067	-0.1324213062	0.000267564	0.1184875898	-0.0198008126	-0.0460507052	0.052220209	-0.0686606394	-0.0991630102	0.0451630317	-0.1064398345	-0.0445888422	0.1094390466	0.0464704792	0.0688275543	-0.14461235	0.1619628513	0.1435277475	-0.0444141324	0.1315942953	0.1479267225	0.1574767075	-0.0454132252	-0.0555938842	-0.0506845163	-0.1169171487	-0.0523219584	0.0995264295	0.0293299399	0.0550392382	0.0061494962	-0.0238303208	-0.0485363374	-0.0746941031	-0.1293909159	-0.0924846749	-0.0427518987	0.0172644138	0.032781098	0.1551069139	-0.0220087261	-0.0013795022	0.0412448944	-0.1961575105	-0.0566176127	-0.1335592128	-0.0285912467	-0.0491648217	0.1182613605	0.0256402991	0.0411441807	-0.1604100375	0.0212842375	0.0975769185	-0.0974518747	0.0425085523	0.1197547036	0.1178678731	0.1147451459	-0.00404029	-0.00253156	1.6323943284100003e-05	6.408796033600002e-06	0.000198949	-0.019102351	3.9580704601e-08	0.0003648998137272	-0.0543918	0.0288066	0.00082982020356	0.0029584679072399	-0.000229928	1.811e-05	3.279721e-10	5.2866885184000013e-08	-0.000565844	-0.000177408	3.201794323360001e-07	3.1473598464000015e-08	0.000406995	0.000147394	2.1724991236000007e-08	1.65644930025e-07	0.0	0.0
60617.16238339517	-177.39448528977664	31468.80341122478	3674440375.414898	100119.33005998452	-386.4714287441893	149360.165235575	10023880251.66012	59522.96933060541	-83.7524053652669	3542983877.9321923	7014.465404467987	67287.88687102328	60477.5745197747	1.36837	23.50124	0.061064831	0.0333784	0.0017997053	0.1231681042	0.0507067801	-0.0938823258	0.0880963228	-0.0530810308	-0.1436479067	-0.0831197889	0.0030871687	0.0027326751	0.098810757	-0.0893482197	-0.0101159488	-0.0289540369	-0.0420120119	0.0669165629	0.0625642833	-0.0163730494	0.0523816998	0.0506737902	0.0776650194	-0.065279108	-0.0349484587	-0.0962926183	-0.0850852359	-0.1019183916	0.1631807157	0.0665903362	-0.0012353309	0.0449558792	0.0050867721	0.0063759205	-0.0780460124	-0.0067488683	-0.0158411083	-0.0230389019	-0.0316913278	0.1048690876	0.0429368546	0.0869911407	0.0896064931	-0.0114316193	-0.1281368957	0.0079454668	-0.0302754599	0.1033010385	0.1098107619	-0.0194421673	-0.0797102307	0.0141185792	0.0534996485	-0.1124169154	-0.0179362518	0.0709626322	0.05731228	0.0393272431	-0.1069415558	-0.0642214092	-0.0056174342	-0.0928539495	0.0521003411	-0.022289474	0.066526686	-0.030637268	0.157262417	-0.0416995026	0.0920048849	-0.024514444	-0.0787780629	-0.0066904086	-0.0237920263	0.0614873693	0.0536699066	-0.0922804435	-0.0014151663	0.019914981	-0.0253358175	-0.0169159096	-0.0050410147	-0.0053436771	0.0090478125	-0.0118333398	0.0932002441	0.0379672305	0.1168299591	0.0938291471	0.1194434321	0.1166309242	0.111992364	-0.00402276	1.7529999999999976e-05	1.61825980176e-05	3.0730089999999916e-10	0.0193306	0.019131651	0.0003736720963599	0.0003660200699858	-0.0543923	-5.000000000005e-07	2.500000000005001e-13	0.00295852229929	-0.000116134	0.000113794	1.2949074436000005e-08	1.3487105956e-08	-0.00024833	0.000317514	6.16677889e-08	1.0081514019600003e-07	0.0	-0.000406995	1.65644930025e-07	0.0	0.0	0.0
60672.519446677885	55.35706328271772	3064.404455286814	3681154616.007506	100102.27693861262	-17.053121371907764	290.80894852501734	10020465848.294697	59506.85367953741	-16.11565106800117	3541065634.837875	259.71420934556727	67192.74847789646	60605.46695146686	1.335658	22.939426	0.0582966199999999	0.031965	-0.067837985	-0.1387588935	0.0444013932	0.0547864375	-0.0210239352	-0.1324820898	-7.00265e-05	0.0608408059	-0.0277797141	-0.0965614205	0.1438171096	0.0551027114	0.0850306148	0.0797165263	-0.1052323492	-0.0513027343	-0.1176367909	0.0571084703	-0.01915361	-0.0400285549	-0.0654631103	0.1626762364	-0.1000227387	-0.0601314255	-0.1559251409	0.0850959252	-0.0724766036	0.0364651581	0.0378318787	0.2385497195	0.1437575847	-0.0901415311	-0.0657282688	-0.0845805154	-0.0893849124	-0.0047851328	-0.0381498073	0.0724933258	-0.0201048254	0.0538550668	0.1032947331	-0.1044331147	0.1101763513	-0.0639064685	0.0641161271	-0.0593180732	0.0300370061	0.0086625368	0.0947866287	0.0355100402	-0.097709246	-0.0298938766	0.1499645988	0.0146569929	-0.0124082173	0.0848457848	0.0710817966	0.0843935869	0.0084136916	-0.0238472543	-0.1540415008	0.1163278025	-0.1313053221	0.1353882582	-0.0050257416	-0.0177138725	-0.1672990045	-0.1281039015	0.0453295522	0.0067551935	-0.0330056478	0.0598462993	0.0507157021	-0.1242776308	0.0192625591	0.0851351316	-0.0688442644	-0.0062545622	-0.0728399352	-0.00519135	-0.1213737449	0.0390323825	0.0980805699	-0.0778720581	-0.0289751391	0.0679528553	0.1190702613	0.1151522399	0.1087174221	0.0142941	0.01831686	0.00020432129481	0.0003355073602596	0.0193038	-2.6800000000000435e-05	0.00037263669444	7.182400000000233e-10	-0.0646437	-0.0102514	0.00010509120196	0.00417880794969	-1.01338e-05	0.0001060002	1.123604240004e-08	1.0269390244e-10	-0.000233457	1.4872999999999991e-05	5.4502170849e-08	2.212061289999997e-10	0.000473158	0.000473158	2.23878492964e-07	2.23878492964e-07	0.0	0.0
60708.4415514571	35.92210477921617	1290.3976117689851	3685514875.6066833	100855.95150445048	753.6745658378641	568025.3511908929	10171922953.868069	59577.663687278815	70.81000774140557	3549498010.4345007	5014.057196337917	67122.117537351	60885.63432652687	1.348558	23.160971	0.095666827	0.0419443	-0.0302820073	0.1042204855	-0.1052762445	0.0933797262	-0.0945369792	0.1704755549	0.0785668381	-0.0626550451	-0.0220582856	0.0787540283	-0.1111018567	-0.0553302461	-0.135703037	0.0479511211	0.1013227373	0.048835769	-0.0145457787	-0.0338268512	0.0761236247	0.0099267092	-0.1410705758	0.0618743832	-0.0757836874	-0.03959597	0.0685031657	0.1773676667	0.0491098027	0.079879068	-0.0319883541	-0.03916064	-0.0172581086	-0.1599173117	-0.0579402435	0.0851532856	0.0075319326	-0.082415859	0.0837099308	-0.0312272276	-0.0382881505	-0.0430440924	-0.0099528121	-0.0084053068	0.0079949591	0.0828998077	0.1054500591	0.0519888178	-0.0311471293	-0.0020634561	0.1518191295	0.0201413288	-0.0495101879	0.1759793227	-0.0990269513	-0.0053359469	0.0543192335	0.0032018329	-0.1176585237	-0.02040175	0.0225691249	0.0884826914	0.0969811355	-0.0066563417	-0.1216312339	-0.0400801743	-0.040107201	0.0756805111	-0.110509497	0.0043287208	0.1512968429	-0.0879652731	-0.0352252526	0.1176720546	0.074971826	0.0714437705	-0.0155888005	0.0172499632	-0.0142471834	0.0060245511	-0.0813633249	-0.1216750937	0.1640616506	-0.0906233423	-0.0261934854	0.0350403124	0.0076004574	-0.0657462821	0.1186353847	0.1134348849	0.1049355893	-0.00402792	-0.01832202	1.62241395264e-05	0.0003356964168804	-0.000495347	-0.019799147	2.453686504090001e-07	0.0003920062219276	-0.0406842	0.0239595	0.00057405764025	0.0016552041296399	-0.000202423	-0.0001922892	3.697513643664e-08	4.0975070929e-08	-0.000110331	0.000123126	1.2172929561e-08	1.5160011876000003e-08	0.00011685	-0.000356308	1.26955390864e-07	1.3653922499999998e-08	0.0	0.0
60759.41936665073	50.97781519362616	2598.7376419155016	3691707041.772532	100070.0931150832	-785.8583893672767	617573.4081389302	10014023536.061422	59652.90799181623	75.24430453741661	3558469431.8800926	5661.7053653194935	67355.82446855368	60719.7708874214	1.241684	21.325445	0.122323137	0.0664928	-0.0524155408	0.0532336324	0.0805649058	-0.028100278	0.0314885292	-0.1005875588	-0.120292724	-0.0496744339	-0.0029311674	-0.0030846176	-0.0719863992	0.0636679109	0.0800647621	-0.1467072892	-0.0686455146	0.0853314123	-0.1420614691	0.0054165263	0.0285545044	0.0242191318	0.0257221707	0.0728899405	-0.1417607563	0.0012624988	-0.0440835561	-0.0992856834	-0.0552791074	-0.063976307	-0.0931873254	-0.0472285688	0.0357509442	-0.0044548761	0.0459134119	0.1405038393	0.0385827351	0.0427553091	0.0003952426	0.0949446449	0.0602385027	-0.1105193496	-0.0148212427	-0.0780330089	-0.08753498	0.05021331	-0.0765251741	0.0229712768	-0.075370741	-0.0100417238	-0.0102159881	0.1311915841	0.0050537645	-0.1229204523	0.0313711613	0.1630697617	-0.0258002141	0.0206855469	-0.0544262175	0.0121869013	0.1181893176	0.0181061088	0.0120308445	0.0217998891	0.0281450124	0.1547068176	0.0178509021	-0.1010236114	0.0130576018	-0.0680772775	-0.0451835773	0.0281483028	0.0466649221	0.0771277071	0.003126375	0.2349735072	0.0656433566	-0.0664737515	0.0263732215	-0.0054489041	-0.0529044613	-0.0750148632	0.0858904851	-0.0959776285	-0.0325125759	-0.0151595416	-0.0962603909	-0.0087758951	0.1181390277	0.1114824189	0.1006644984	-0.0204091	-0.01638118	0.0004165313628099	0.0002683430581923	0.00322976	0.003725107	1.04313496576e-05	1.3876422161449e-05	-0.096734	-0.0560498	0.00314158008004	0.009357466756	0.000383273	0.000585696	3.43039804416e-07	1.46898192529e-07	-0.000331126	-0.000220795	1.09644427876e-07	4.8750432025e-08	0.0	-0.00011685	1.3653922499999998e-08	0.0	0.0	0.0
60826.53347597705	67.11410932632134	4504.303670665413	3699867174.704157	100273.8120888158	203.71897373259708	41501.420258662576	10054837390.82314	59623.04376263903	-29.864229177204837	3554907347.521569	891.8721843486124	67265.27135097858	61129.209792146095	1.224583	21.03175	0.09631686	0.0464401	-0.1125026143	-0.0904286946	-0.0230940939	0.0372435248	-0.0570461282	-0.0632467184	-0.0188623312	0.1031860072	-0.0079394679	-0.0675844851	0.0260941669	0.1220937852	-0.0510349248	0.0169852145	0.0853243187	0.0175739225	-0.1321795671	0.0712887551	0.0313409139	-0.0815043513	0.0192591092	0.0055605488	0.1442092694	-0.0085667304	-0.0417349998	-0.0091550776	-0.2139931447	-0.0154625801	-0.1092682573	0.202718234	0.0427089977	-0.1129776785	0.1478975024	-0.0355019644	-0.0611791434	0.1399852032	-0.0211691155	0.026983838	0.0040333717	-0.0261453698	-0.192638771	-0.0632999649	0.0627203181	0.0088667786	-0.0184650175	-0.0235849548	-0.1052177824	-0.1445863652	-0.0005094719	0.0215039131	0.0848567395	0.0129169875	0.0918937386	0.0285027131	-0.0862268417	0.0837753282	0.0877702229	0.2139935494	0.0221691447	0.0259249474	-0.0805061406	0.0306318241	0.0441174052	0.0074337196	0.0875685454	-0.0222844643	0.0481489228	0.137881996	0.0176754479	-0.1374890725	-0.0387735526	-0.0001934986	0.0259154848	-0.062511703	0.1580408794	-0.1120779808	0.1538690546	-0.1054138143	-0.0562858904	-0.0440057306	0.0766029437	0.0350219275	0.0177111555	-0.1439918809	-0.2285432901	-0.1268766066	0.1175814474	0.1092988885	0.0959240631	-0.0326867	-0.0122776	0.00106842035689	0.00015073946176	-0.0194915	-0.02272126	0.0003799185722499	0.0005162556559876	-0.0738814	0.0228526	0.00052224132676	0.00545846126596	-0.00016524	-0.000548513	3.008665111690001e-07	2.7304257600000004e-08	-0.000110331	0.000220795	1.2172929561e-08	4.8750432025e-08	0.0	0.0	0.0	0.0	0.0	0.0
