global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
60464.16961042202	n/a	n/a	3655915806.677881	98605.10794309016	n/a	n/a	9722967312.468462	59646.61150098551	n/a	3557718263.549497	n/a	66734.24024314464	62129.79615703981	n/a	n/a	n/a	n/a	-0.0789451037	-0.0417383901	-0.0320830263	0.1056884952	-0.0588380519	0.017579767	0.0392532415	0.0262625056	-0.1460103099	-0.0383116245	-0.0364201749	0.0244518795	-0.000676929	0.0929202233	-0.0166302387	-0.0313046861	-0.0608029854	0.0409611638	-0.1067301777	0.0679225407	0.0152328781	-0.1364757488	0.0309086768	-0.2013601489	0.0355039291	-0.0645784245	0.0819169515	-0.0531448996	0.0073570945	-0.1306803729	0.1099952559	-0.0422596043	-0.0548183712	0.0394993045	-0.0474805289	0.0011358525	-0.1540693426	0.1015770191	-0.0218870435	0.1919733369	-0.0865086088	0.1500536168	-0.1521972469	0.0598785413	-0.1000426431	0.1141402216	-0.0252400408	0.0636363716	-0.0440379539	0.0144606652	-0.0309719924	0.0438464284	-0.0895514539	0.0380861181	0.0394894742	-0.0494769555	0.0984593624	-0.0020725788	-0.0385082655	-0.047852538	0.0288514883	0.0228268515	-0.1212293963	0.0219032459	-0.0207293444	0.2078568675	-0.0127411168	0.1176856602	-0.0544314719	0.0328115999	-0.0045552834	0.0422470122	-0.1354931816	0.0136073692	-0.0018334459	0.0675606259	-0.0170747076	0.0245477057	0.0345037951	0.0694849438	-0.015631839	0.0446617507	-0.1587520867	0.1308284879	-0.0785207665	0.0708296452	-0.0308409597	0.2361152341	-0.0206697266	0.0883360684	-0.0213738196	0.1622662131	-0.0146072584	0.1155943476	-0.0021035743	-0.0743562495	0.1028180449	-0.0647279552	0.0359046671	-0.0432351686	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0122506	n/a	0.00015007720036	n/a	0.0462658	n/a	0.00214052424964	n/a	-0.130024	n/a	n/a	0.016906240576	0.00301697	n/a	n/a	9.1021079809e-06	-0.00132343	n/a	1.7514669649e-06	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
60507.29844194771	43.12883152568975	1860.09610877133	3661133164.742928	97552.43110795454	-1052.676835135615	1108128.5192311348	9516476815.072218	59619.66904167726	-26.942459308251276	3554504936.63913	725.8961135767756	66579.34124689305	60605.43117967292	1.142575	19.603855	0.0849455	0.0420168	-0.0406185369	-0.0784907438	0.0411972831	-0.0322025645	-0.0901138411	0.0353670269	0.0256918566	0.0671580586	-0.0108173907	0.0318289699	-0.0345221273	0.0535907773	0.0507559086	0.0092523761	-0.0513999678	-0.0384144514	-0.0278218108	-0.0002740057	-0.0946190329	0.0639128262	0.0296260979	0.0234037784	-0.2126029218	-0.0622473726	0.0097510205	0.0499598968	-0.0817494178	0.0743671163	0.041363631	-0.0545678291	0.0116921407	0.0241471199	-0.0431669338	-0.0593737829	0.0887750426	0.0221193513	-0.0137041911	0.1148725417	-0.0153646948	0.005185156	0.0455985719	-0.0092105648	0.0235523718	-0.0498912116	0.0396014386	-0.0024248928	0.0208066984	-0.0213007681	0.1042307667	0.0165987204	0.0501795142	-0.0670069098	-0.1268698844	0.0092514041	-0.0298977767	0.0795049551	-0.040434037	0.0066252188	0.0300085734	-0.0205177264	0.0811130687	0.039382648	-0.0583731495	0.0720044917	0.0876310681	0.0167919574	0.0158307824	0.0602843178	-0.1037184296	0.0115278136	-0.0540110313	0.0435232521	0.1346290067	-0.1361763472	-0.1009783928	0.0283675531	-0.0139896154	0.070568971	0.0296829365	-0.0689490736	0.1117986555	-0.0930149468	-0.0305170829	0.0303769318	-0.0491301703	-0.0657969856	0.0426709418	-0.0461380879	-0.0596640858	-0.0079542987	0.0308306477	-0.0245395184	0.0149012172	-0.0509257488	0.0368896328	-0.0408626267	0.058378774	0.0145328669	-0.0579684004	-0.0467950933	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0169104	-0.029161	0.00028596162816	0.0008503639209999	0.0266105	-0.0196553	0.00070811871025	0.00038633081809	-0.140667	-0.0106429999999999	0.0001132734489999	0.0197872048889999	0.00301697	0.0	0.0	9.1021079809e-06	-0.00123475	8.868000000000005e-05	1.5246075624999998e-06	7.864142400000009e-09	-0.000421044	-0.000421044	1.7727804993599997e-07	1.7727804993599997e-07	0.0	0.0	0.0	0.0
60418.25484576118	-89.04359618652961	7928.762021829751	3650365518.607344	97642.72459791972	90.29348996517363	8152.914330090914	9534101666.905195	59565.47522332782	-54.19381834944216	3548045838.58088	2936.969947292333	66577.77956622835	61649.2723500266	1.116843	19.162355	0.0850088499999999	0.0401872	-0.0629097565	-0.0416427563	-0.0011499666	0.0916053578	-0.0578135384	-0.0308683813	0.0466611848	0.0945075407	-0.0400765886	0.0367870328	-0.0206878843	-0.0432092016	-0.0215808014	-0.0307157489	-0.07981194	-0.0792749731	0.0632257842	-0.0089697159	-0.0346686831	-0.0145206019	-0.0548325629	-0.0526141251	0.0240070723	0.0183982478	-0.070157669	0.0680594693	-0.0084515894	-0.114810625	0.0028342827	-0.0158326139	0.0499020268	0.0397442252	-0.143537488	0.0050372313	0.0990486566	-0.0555911813	-0.0547297573	0.005349913	0.0206713441	0.1229495471	-0.0811265855	-0.0067189288	0.1020657583	0.0072001734	0.0990405221	0.0780276669	-7.38739e-05	0.0577830901	0.0865312462	-0.0380905148	0.0488074705	-0.0503565575	0.0616014537	-0.2229949017	0.000476336	-0.0877817643	-0.1731423362	-0.0263845345	0.0153809197	0.0170039802	0.0780711029	0.0350399732	-0.0468706411	-0.0268561752	-0.0757473599	-0.0093536607	-0.0728496287	0.0677049856	0.0560249346	-0.0633808231	-0.0774914994	0.0858181279	-0.0284675956	0.0624814419	-0.022018388	0.1433736279	0.1362220442	-0.0363058645	0.1194773137	0.0774861984	0.0511947768	-0.0596473389	-0.0090918325	0.0214759332	-0.0727496355	-0.117684614	0.070693444	0.0024811432	0.0115485271	-0.0456939685	0.0008653689	0.004629415	-0.0241242457	-0.0555453422	-0.0728844132	0.0381425631	0.1338642772	0.0910956369	0.16237371	0.0026596239	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0279463	-0.0110359	0.00078099568369	0.00012179108881	0.0582761	0.0316656	0.00339610383121	0.00100271022336	-0.124715	0.0159519999999999	0.0002544663039999	0.015553831225	0.00274945	-0.0002675199999999	7.15669503999999e-08	7.559475302500001e-06	-0.00132871	-9.396000000000014e-05	1.7654702641000005e-06	8.828481600000026e-09	-0.000586671	-0.000165627	2.7432303129000002e-08	3.44182862241e-07	0.0	0.0	0.0	0.0
60386.73319140358	-31.521654357595253	993.6146934397038	3646557545.529763	98376.23642549486	733.5118275751447	538039.6011926288	9677883893.244862	59600.468225457786	34.993002129966044	3552215812.693804	1224.510198067808	66909.52001733884	61472.18319769048	1.148973	19.713621	0.145364675	0.0712666	-0.0944968455	-0.0299663552	0.0380601569	0.1112442965	0.0477187586	0.0995603585	0.1386728664	0.0111371083	-0.1577970958	-0.1436777795	0.1502346418	-0.0379590923	-0.0055467388	-0.0047694301	-0.100791398	-0.0344142734	-0.1096493619	0.0973858867	-0.0173859187	-0.0015574169	0.1960486349	-0.0458705741	-0.0317187029	-0.0643219336	0.1199313279	-0.1290640188	-0.1492926002	-0.1094061219	-0.0381810375	0.0342742789	0.0032847084	-0.0035584276	-0.0633705355	-0.0093980404	0.0243246549	0.0412089798	0.0861933499	-0.0481430228	-0.0103171701	0.040043422	-0.1073161009	0.0018119706	0.0905188321	-0.0075597509	-0.0635519552	-0.018749052	0.0694842064	-0.0706687154	0.1176248216	-0.0799507063	0.000889267	0.0395666322	-0.0824526365	0.0655338752	0.1109191445	-0.0086245246	0.0438538414	0.0332543942	-0.1404291784	-0.1775126105	0.0518502198	-0.0548627601	-0.156973507	-0.1204549756	-0.1194471137	0.2203913897	0.085046752	0.0045108524	-0.1367260967	-0.0031717656	0.0403434896	-0.0453593563	0.1710405657	0.0566540935	-0.013260888	0.2167881183	0.0177195657	0.1130806473	0.0018135263	0.1184263433	-0.0530622465	0.0984377228	0.0803947018	-0.1084120395	0.0928211744	-0.0634697773	0.1868204784	-0.0565110578	0.1035730208	-0.0685710555	0.1213164789	0.0482311558	-0.0108495968	0.0129096609	0.0328000516	0.0603147728	-0.0581773445	-0.0299436337	-0.0120497908	-0.0949946071	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.00598573	0.02196057	3.58289636329e-05	0.0004822666347248	0.0481035	-0.0101725999999999	0.00231394671225	0.0001034817907599	-0.180583	-0.0558679999999999	0.0031212334239999	0.0326102198889999	0.00240631	-0.00034314	1.1774505960000001e-07	5.7903278161e-06	-0.0016003	-0.0002715899999999	2.56096009e-06	7.376112809999996e-08	-5.41309e-05	0.0005325401	2.8359895810801e-07	2.93015433481e-09	0.0	0.0	0.0	0.0
60422.21106080153	35.47786939794605	1258.6792170177168	3650843589.476047	97448.38820793622	-927.8482175586396	860902.3148267446	9496188364.324644	59585.8507995295	-14.617425928285227	3550473615.5037904	213.6691407689053	66511.10680799992	60579.927264085454	1.218336	20.90373	0.142330075	0.0813017	-0.0313808232	-0.0504966156	0.1122435198	-0.027543332	-0.0597244786	0.0136969495	-0.0104708226	0.1155397771	0.0157818942	0.1317384904	0.025525197	0.0255665333	-0.0890171311	0.0840112257	0.0080673912	-0.0796327147	-0.0572275323	-0.0169442724	-0.0529427831	-0.1104029257	-0.0047393978	-0.0476015345	-0.0578189661	-0.0374935086	0.0966904434	-0.011938639	-0.1624319878	0.0123220016	0.0417802482	0.0491355338	-0.0401832144	0.1035885542	-0.0714353687	-0.0907517333	-0.0062740958	-0.0743148979	-0.0815098698	-0.0411392609	0.1374272365	0.0408721449	0.0370282457	-0.0902210545	-0.0188243301	-0.1646637948	0.0287405455	0.1285387916	-0.0825758928	-0.0833732144	-0.0896031191	0.1057619793	-0.012116948	-0.0765109829	-0.0097693864	0.0324264208	0.0539964855	-0.0319294061	0.0653893349	-0.0468620783	0.0752440716	0.0214109976	0.0946014777	0.0429637395	0.037874484	0.0517007537	-0.0571891728	0.0533163845	-0.0232798303	0.0584049976	-0.0704757548	-0.1143115675	-0.0202386831	0.0129315519	0.1947341551	0.0298082174	-0.080536095	-0.1059035495	0.0865081161	-0.0986767612	-0.0058915978	-0.0848378477	0.0284187643	-0.0644888344	-0.0413398326	0.0685782732	-0.0077353372	0.0525448125	0.0286906467	0.0244239246	0.1038185913	0.0788026868	0.0298760873	-0.0503897949	0.0488430834	0.0106089364	-0.0971291239	0.1085763564	0.1223678763	0.013976565	-0.0611966105	0.041980713	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0152361	0.02122183	0.00023213874321	0.0004503660685489	0.0638543	0.0157508	0.00407737162849	0.00024808770064	-0.10659	0.0739929999999999	0.0054749640489999	0.0113614281	0.00267634	0.00027003	7.291620090000006e-08	7.1627957956e-06	-0.00147995	0.0001203499999999	2.1902520025000003e-06	1.4484122499999994e-08	0.000182778	0.0002369089	5.612582689921001e-08	3.3407797284000005e-08	0.0	0.0	0.0	0.0
60640.19273440039	217.9816735988643	47516.01002496181	3677232974.865226	98046.22417980206	597.8359718658321	357407.849256764	9613062075.916	59655.36782330875	69.51702377924812	3558762910.1342607	4832.616595124548	66540.29977023533	61169.31926476777	1.010515	17.338011	0.0890192899999999	0.0430704	-0.0714241046	-0.0504539052	0.0319676874	-0.1081943067	0.0044595476	0.0649868335	-0.0570471746	0.1103253992	0.0345367808	-0.0282741235	-0.0660426813	-0.050834944	-0.0421713483	0.0924609436	-0.0231220494	-0.0184194086	0.0128756473	-0.0129128225	-0.0606945808	-0.0708046622	-0.0172640995	-0.0012565923	-0.0294712843	-0.0644493282	0.0958974726	-0.1982619072	-0.0495864206	0.0801321127	0.0660319949	-0.0469901835	0.1027434176	-0.1402230852	0.0910084944	0.1659771405	0.0577054682	-0.0444536599	0.055759995	0.0336755953	-0.0267630512	-0.0498740713	0.0137852225	0.0327450722	-0.0224617862	-0.0414781564	0.1005307671	-0.006538333	0.083361246	-0.0222240938	0.026326241	-0.0922779033	-0.1048717226	0.099169693	0.063903136	0.0149276397	0.0925866491	0.0856329648	0.0186009271	0.0583028096	0.0728100816	0.056133527	0.0724502968	-0.0448720671	0.0057180898	0.0999235117	-0.0961954211	0.1243484211	0.0180274642	0.0070526625	-0.1524891474	0.0727504303	-0.0243064935	-0.0064633695	0.0361947656	-0.0846438041	-0.0588709938	-0.0656124461	0.0015375098	0.0219068017	-0.0542977285	0.0318438526	0.0609292025	0.0650011997	0.2259938644	0.1250343541	-0.0760294502	0.0428263743	-0.1399784666	0.063509356	-0.0492554859	-0.034015542	-0.0424551977	0.0559669129	0.0675242567	-0.0320705716	-0.0801055144	0.0334237905	-0.0966076399	-0.0660388731	-0.0425713987	0.0344687933	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0077267	-0.0075094	5.970189289000001e-05	5.639108836e-05	0.0544883	-0.009366	0.00296897483689	8.772195599999998e-05	-0.143055	-0.0364649999999999	0.0013296962249999	0.0204647330249999	0.00287445	0.00019811	3.924757210000001e-08	8.2624628025e-06	-0.00116377	0.00031618	1.3543606129e-06	9.996979240000009e-08	-1.65098e-05	-0.0001992878	3.971562722884e-08	2.7257349603999994e-10	0.0	0.0	0.0	0.0
60750.13738631064	109.94465191024938	12087.826483665902	3690579192.455618	98191.38701658724	145.16283678518084	21072.249183521053	9641548484.241217	59674.98323849186	19.61541518311424	3561103624.5142846	384.7645128059485	66541.34295196239	62715.14305080585	1.246675	21.38995	0.07784368	0.0353562	-0.0582453905	0.0730795633	-0.1306693613	-0.0181197783	0.0268197133	-0.0267452174	-0.1148491763	-0.0061842586	-0.0487872098	-0.0444864361	-0.0540125558	-0.0322604309	5.99456e-05	-0.0047924917	0.0311848861	0.0074368581	0.0685918341	-0.0077065096	0.0103024609	0.0759260297	0.079119405	-0.0338976244	-0.1683999	0.0270369675	0.0635148396	-0.053881553	-0.0804821464	-0.0991487378	0.1164831472	-0.1074220276	-0.0467741751	-0.0280211371	-0.0350141919	-0.0711251178	-0.0426312683	-0.1246363709	-0.1233742756	-0.0315473519	0.0197902838	0.0036064876	0.0129662296	0.1217340831	-0.055517633	-0.0778932164	0.0662304088	0.0033595415	-0.0711035847	0.1204472073	0.0030137058	0.0744673208	0.0173946882	-0.070167059	-0.0490696785	0.0144379761	-0.1939585874	-0.0798366251	0.0439981361	0.0184933906	-0.0293256915	0.1041391584	-0.0296346339	0.0186033641	-0.0366283466	0.0138274972	0.0504993052	0.056900364	0.0507103643	0.1268490161	-0.0522933815	-0.0532132183	0.1554939972	0.1100555409	0.1289255381	-0.0883946872	-0.0737251806	-0.0145215012	-0.077975602	-0.0852094467	-0.0150952948	-0.0406882601	-0.0232676139	0.027468849	-0.0074762529	-0.0297161581	-0.056109176	-0.0242185301	0.0163648306	0.0250671277	0.0269712121	0.1092633919	-0.0633207566	0.0896064757	-0.0560448812	-0.1108009432	0.1552190209	-0.0317245122	0.1810123992	0.0512506198	-0.1064099215	-0.1292816821	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.00991777	-0.01764447	9.836216177289998e-05	0.0003113273215808	0.0474855	-0.0070028	0.00225487271025	4.903920784000005e-05	-0.121125	0.0219299999999999	0.0004809248999999	0.0146712656249999	0.00255646	-0.00031799	1.0111764010000012e-07	6.5354877316e-06	-0.000966587	0.0001971829999999	9.34290428569e-07	3.888113548899999e-08	-0.000126665	-0.0001101552	1.213416808704e-08	1.6044022225e-08	0.0	0.0	0.0	0.0
60433.62544574257	-316.51194056807435	100179.80852216824	3652223084.516304	97998.22455782624	-193.16245876099856	37311.73547459447	9603652016.486135	59599.23629832146	-75.7469401704002	3552068967.3431587	5737.598945178186	66707.45776539449	61520.27550221913	1.252935	21.497368	0.04586173	0.0268984	0.0782802657	0.0707585028	0.0042578322	0.0595360286	-0.081569056	-0.1004750016	0.0561229258	-0.145095621	0.0231136526	-0.0036011593	0.1164680336	0.0323876056	0.0721042899	0.0174481846	-0.1000202378	-0.0106993835	-0.117254382	0.015502277	0.1398396298	0.0313368294	0.0288891815	-0.1028881677	0.1133860318	0.0256488805	0.0815860148	0.0789864729	-0.0736903143	-0.0339353935	0.2053552081	-0.1723128076	-0.0052044049	0.0260735453	-0.0084356203	-0.0358771342	0.0001380334	0.0501780783	-0.0534712211	-0.0628448592	-0.1230572296	-0.1021173285	0.0725863034	-0.084096813	0.1104466136	-0.0745373027	0.1370965469	-0.0491229376	0.0563609791	0.1170111712	-0.0634659366	0.0068601523	-0.0079511512	-0.0355144258	0.0353010858	-0.1137258363	0.0613192125	0.0209975082	-0.0078901618	-0.1472488339	-0.0606664454	-0.0519073437	-0.0756810227	0.0021194887	0.0543155574	-0.1467879152	0.0543358291	0.153561266	0.0102579622	0.144900356	-0.0455268408	-0.0867922715	0.0689507185	0.0980049317	-0.0873969078	0.0694064567	0.0124052687	-0.2358932296	-0.0010732434	-0.0357871153	0.053658864	-0.0080872487	0.1434480489	-0.0399061899	1.35e-06	-0.0070364251	0.0386925935	-0.0664573675	-0.037684072	-0.1512123802	0.0166459577	-0.0687295283	-0.0509763296	-0.0371903764	0.025352996	-0.1169768586	-0.0029015895	0.0545308499	0.0144149064	0.0562409986	0.0725664567	-0.0577258696	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00991965	-1.880000000000978e-06	9.83994561225e-05	3.534400000003678e-12	0.0583819	0.0108964	0.00340844624761	0.00011873153296	-0.0988671	0.0222578999999999	0.0004954141124099	0.00977470346241	0.0027159	0.0001594399999999	2.5421113599999953e-08	7.376112809999999e-06	-0.000966586	1.000000000015745e-09	9.34288495396e-07	1.0000000000314906e-18	-0.000221335	-9.467e-05	8.962408899999997e-09	4.8989182225e-08	0.0	0.0	0.0	0.0
60525.453109407485	91.82766366491704	8432.319814157128	3663330474.099085	97599.73307482588	-398.4914830003545	158795.4620238218	9525707896.277262	59634.63279660478	35.3964982833204	3556289428.7858906	1252.9120907211038	66705.67761285279	61020.04055171226	1.018998	17.483574	0.06090656	0.0300236	0.0664834634	0.0500685848	0.0722000423	-0.0668504183	-0.0228506904	0.003016753	0.0238477373	-0.0569981628	0.069552331	0.0330619481	0.0933722663	-0.1119774027	-0.0091604013	-0.0268986178	-0.1349832175	0.0142562049	0.0140064039	-0.0284673618	0.1637013587	-0.0512615199	0.0938127393	-0.0972439981	0.038077596	-0.0377977307	0.0353004245	-0.0908472978	0.0112019823	0.018962797	0.0986364258	0.0912475366	-0.1268893259	-0.0128889574	0.0441814475	-0.0441109166	-0.025669016	-0.0353875548	0.0411062858	-0.0378324164	0.0399009901	0.0545208113	-0.0133873149	0.0614350081	0.0465659351	-0.0205621605	0.0290368998	0.0326991428	-0.06337136	-0.0787896398	0.0156763727	-0.0782603012	0.0549998298	0.08908221	-0.0080198039	0.0074275099	0.0632018209	0.0374095436	-0.0860728347	-0.1002104382	0.0021930879	-0.0413581965	-0.0369189786	-0.0103631056	0.047426154	-0.1179869472	-0.0474922712	0.0230708208	0.0024420708	0.0416223408	-0.1446159565	0.1081105037	-0.0094344811	-0.0373378069	0.0042082101	0.0046417508	-0.0110722206	-0.0314315534	0.105955681	-0.0704376682	0.0721030789	-0.1306778327	0.0096411034	0.0375741823	0.1470427385	-0.0721129811	0.0611458841	0.0885084267	-0.0415253077	0.0024372321	0.0399205529	0.0178446546	0.0108375817	0.0022481513	0.0889151512	0.0784172122	0.0092092694	0.0791076732	0.0415295634	-0.0382158302	0.1536877877	-0.0113647342	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00165826	0.01157791	2.7498262276e-06	0.0001340479999681	0.043186	-0.0151958999999999	0.001865030596	0.0002309153768099	-0.121106	-0.0222389	0.00049456867321	0.014666663236	0.00277338	5.748000000000038e-05	3.3039504000000435e-09	7.691636624400001e-06	-0.000813325	0.0001532609999999	6.614975556250001e-07	2.348893412099997e-08	-0.000194199	2.713600000000001e-05	7.363624960000002e-10	3.7713251601e-08	0.0	0.0	0.0	0.0
60731.82645519108	206.3733457835988	42589.95784991683	3688354744.583448	97981.71882445933	381.9857496334444	145913.11292302443	9600417223.795406	59608.06640625	-26.566390354782925	3553121580.69191	705.7730964827032	66494.55719060695	61641.36002002545	1.118212	19.185841	0.05643751	0.0320201	0.0682305716	0.086422978	-0.022848075	-0.1386282941	-0.0573612983	-0.0820937866	-0.1217927902	-0.0870872486	0.1190484288	0.0103571141	-0.0047113913	0.059258038	0.0153847526	-0.0108152275	0.0136497109	-0.0230865993	0.0980531697	-0.0337015084	0.1211654892	0.0802986256	-0.1390360182	-0.0531140655	0.0192211141	0.1092047788	0.0178261891	0.0239306426	-0.0249932935	0.0002811979	-0.0030835812	-0.012500606	-0.1306876786	-0.1040473327	-0.0945709653	0.0248952215	0.0111540174	0.0185423775	-0.0960203673	0.0276709661	-0.0655868092	-0.0348744128	0.0166365728	-0.0382603002	0.0335213254	0.0700860258	0.0260044267	0.0386141649	0.0868407516	-0.0057536211	0.0958759413	0.0497452258	-0.0955875494	0.0388365128	0.0124244186	0.0471425056	-0.038300149	0.1007801471	-0.1972021715	0.1460064051	0.0789676053	0.1166255853	-0.0462929779	0.0469482697	0.0924802814	-0.071143099	0.1326224958	-0.1256632811	-0.0531389796	0.0855893028	-0.0405523111	-0.0563574653	-0.0332239238	0.0627643769	-0.0367643371	0.0771478773	-0.0242286962	-0.0431175185	0.049679166	-0.0683108192	-0.0177155158	-0.006506685	0.0939621762	0.0281323671	0.0610026231	0.0232404096	-0.0137359082	0.0330842294	0.0603735713	0.0525218071	0.0163878742	-0.0986639429	-0.0432937286	0.0634065211	-0.1238675921	-0.0162727834	0.0174683362	-0.0763339582	-0.089579912	-0.0177824414	-0.0320198406	-0.0272300379	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00987035	-0.01152861	9.74238091225e-05	0.0001329088485321	0.0148145	-0.0283715	0.0002194694102499	0.00080494201225	-0.118175	0.002931	8.590761000000018e-06	0.013965330625	0.00268514	-8.824000000000028e-05	7.786297600000051e-09	7.209976819599999e-06	-0.000966587	-0.0001532619999999	9.34290428569e-07	2.3489240643999977e-08	-0.000224825	-3.0626000000000015e-05	9.379518760000008e-10	5.0546280625e-08	0.0	0.0	0.0	0.0
