global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
60442.65623469681	n/a	n/a	3653314692.705733	98558.02856143905	n/a	n/a	9713684993.917437	59479.88418856534	n/a	3537856623.085145	n/a	66630.66455995828	60291.14714511206	n/a	n/a	n/a	n/a	-0.0188267541	-0.0679165781	-0.0188104664	-0.0471470608	0.0644699342	-0.0859958528	-0.0323494233	0.0632125833	0.0206382667	-0.0592007875	0.0861316058	-0.110411756	0.0913208783	-0.0633382894	-0.0536069493	-0.0117052303	0.1316755003	-0.0141796344	0.04209895	-0.0499398453	0.0573755015	-0.0561242712	0.138932477	-0.0678420883	0.0673403246	-0.1284693581	0.0764614265	-0.1051462115	0.0396236455	-0.1166767822	-0.0256912577	-0.053937733	0.0155888223	-0.0084486107	0.0689519924	-0.0758715806	0.0172818121	-0.0581890058	0.1008226986	-0.0733078919	0.0672845293	-0.0922391137	0.1303269627	-0.1204490846	0.0142984217	-0.0183432086	0.030629867	-0.0461010245	-0.1262394571	0.0307075197	-0.0296960799	0.0154877621	-0.0155545092	0.0321796226	0.0561827631	-0.0150462195	0.0698374743	-0.088195553	-0.0340786587	-0.021693755	0.0265134387	-0.0684163702	0.039047348	-0.0662522841	0.0263726602	-0.123150112	0.033335232	-0.1855658061	-0.1295710692	0.1134420625	-0.0616625554	0.0976349179	-0.0269417073	0.0559667856	-0.0243677942	0.0127296408	-0.0210309063	0.1071418209	0.050858705	-0.00418649	0.0939704893	-0.0300985099	0.0412823115	-0.0074822643	0.0806626461	-0.094497003	0.0737566311	-0.0859212082	0.1342180528	-0.0464649536	0.0580929387	-0.1261839493	0.0520177065	-0.0945788018	0.0133133381	-0.0254508353	0.058440172	0.0021405515	-0.0067901787	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.101986	n/a	0.0104011441959999	n/a	0.0114621	n/a	0.0001313797364099	n/a	-0.0185444	n/a	n/a	0.00034389477136	-0.00120408	n/a	n/a	1.4498086464e-06	-0.00105852	n/a	1.1204645904e-06	n/a	0.002	n/a	n/a	4e-06	0.0	0.0
60189.998558649655	-252.657676047158	63835.901265550645	3622835926.490248	98720.06987244406	162.041311005014	26257.38647222367	9745652195.620235	59412.87380552686	-67.010383038476	3529889573.83146	4490.391434963271	66672.61342301928	59906.893621791816	1.183768	20.746389	0.10489586	0.0482527	-0.0500590391	0.0353005799	0.1259407857	-0.1361614876	0.1114489942	-0.0177444397	-0.0205251613	-0.1160472046	-0.0795084022	-0.0682159474	0.1230157504	0.0261385348	-0.0226081634	-0.0507312754	0.0208157123	-0.0588454475	0.06042477	-0.0350511259	0.0687079624	0.1361815718	-0.0270994809	-0.0153698305	-0.0665487916	0.0241445102	-0.0210184403	-0.2143570729	0.0284835252	-0.0186595978	0.0031234043	-0.0174851705	-0.0048579303	0.0758952784	0.0437737073	-0.0381123395	0.0739179005	0.0134800312	0.1591695901	-0.1512393215	-0.0779509834	-0.0867321937	-0.0461249499	-0.1957085662	-0.0514976376	0.0626189152	-0.0500110009	-0.0946197714	0.0217944185	0.0608637997	-0.0439657064	-0.0742846815	-0.1846432091	0.0338175958	-0.0124937003	0.0439064457	-0.0479074872	-0.1113615546	-0.0386048889	-0.0154501324	0.1036164779	-0.0297137659	-0.0194175931	0.1097090378	-0.0060275523	-0.1286717809	-0.0053567298	-0.1364471354	0.0792417806	0.0349361658	-0.0819801459	-0.0671971901	-0.0655580714	0.1060965586	0.0608646539	-0.0006215162	-0.0578014545	-0.1775133698	0.0612912644	0.0162209234	0.0916766139	-0.0903323247	0.0594806548	-0.0028304531	-0.0025781839	-0.1054058649	0.0335556187	-0.0797888046	-0.0458496031	-0.0335469266	-0.0020001367	0.0553874199	0.0980461762	0.0725857779	0.052777077	0.0191725455	-0.0376758861	0.1739541895	0.0038393547	0.0128927179	0.020982081	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.117781	0.015795	0.0138723639609999	0.000249482025	0.0244814	0.0130193	0.00059933894596	0.00016950217249	0.00244016	0.02098456	0.0004403517583936	5.954380825599999e-06	-0.00113207	7.200999999999996e-05	5.1854400999999945e-09	1.2815824849e-06	-0.00166069	-0.00060217	2.7578912761000003e-06	3.6260870890000005e-07	0.00157224	-0.00042776	1.829786176000001e-07	2.4719386176e-06	0.0	0.0
60320.25920385993	130.2606452102773	16967.835690597734	3638533670.420849	98186.2778742284	-533.79199821566	284933.8973590672	9640545162.795193	59365.72233341942	-47.151472107441805	3524288988.168653	2223.2613218988627	66500.48678760936	59334.86372681809	1.218629	21.357351	0.09347879	0.0451415	0.0340941777	-0.0363758423	0.1758143437	0.156183992	0.0467361856	-0.0165340604	-0.0563060282	0.0615171541	-0.0054421647	0.160683886	0.0711104292	0.0024383297	0.049471897	-0.1734865323	0.085579829	-0.0341683018	-0.0431214738	0.1411783026	-0.0403746162	0.1230726752	0.1171589703	0.1558851852	-0.0898955667	-0.0314367108	-0.0061746809	0.095266156	0.1700488662	-0.2072390035	-0.0272018586	0.0031352278	-0.0789446261	0.0528848315	0.0379782667	0.0356671068	-0.0098977892	-0.2132489298	0.1035766911	-0.0684108655	-0.10499615	0.024544743	0.0554077878	0.059873399	0.0627806498	-0.065311635	-0.0059171365	0.0699382938	-0.0191831995	0.1005116413	-0.0437987847	0.0937312051	0.0732398809	0.0712676879	0.0240016285	-0.0987587891	-0.0131517259	0.0482262671	-0.0193280949	-0.0577846178	-0.0970057859	0.0123959155	0.1110120339	0.0179094156	-0.0668946919	0.1199484963	0.0977426984	-0.0904760361	-0.0095008041	0.1526033994	-0.2293233148	0.0940465156	-0.1037846281	0.1525767712	-0.0905936458	0.0017463697	0.1507243626	-0.030456119	0.0353538753	0.1137223976	0.0598144365	-0.0693001111	-0.0588222122	0.0007522395	0.0146105914	0.0767485848	-0.0472161658	-0.0382773801	0.0144787103	0.0011350756	0.0157412089	-0.034503552	-0.0559608665	0.1128868984	-0.0469409972	-0.0481913923	0.007378661	0.0430317656	-0.0342343219	-0.1334675664	0.124936352	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.112083	-0.0056979999999999	0.012562598889	3.246720399999994e-05	0.013309	-0.0111724	0.000177129481	0.00012482252176	0.0077535499999999	0.0053133899999999	2.8232113292098945e-05	6.011753760249845e-05	-0.00150477	-0.0003726999999999	1.3890528999999993e-07	2.2643327528999995e-06	-0.00108727	0.00057342	1.1821560529e-06	3.288104964000001e-07	0.00205202	0.0004797799999999	2.301888484e-07	4.210786080399999e-06	0.0	0.0
60499.28446449837	179.02526063843834	32050.04394666078	3660163420.716294	98306.9463553723	120.6684811439045	14560.882341576837	9664255701.718048	59557.70670034866	191.9843669292386	3547120427.404756	36857.99714522053	66625.51015042733	60091.21009800895	1.17942	20.670187	0.18368365	0.0809948	-0.0344725059	0.0484935348	-0.0120744464	0.0408024993	0.0837751188	-0.1158494808	0.0412529652	-0.030372888	0.0365087881	-0.0211135949	-0.1111584209	0.0364845604	-0.0407983907	-0.0272526024	-0.1509194921	0.0199539886	-0.0724722938	0.034876722	-0.0298385967	0.0182781564	0.0211722641	-0.0082826314	-0.0249384188	0.0016443637	-0.0711501098	0.0037301755	-0.0006982931	0.0832352635	0.0327259352	-0.0560361234	0.0354425866	-0.0179672376	-0.0319033961	0.0997119728	0.0745209866	-0.1320097791	0.0611412019	-0.0819825589	0.0384904335	-0.127587265	-0.1173477132	-0.0118597336	0.0579339643	0.1126919468	-0.0992961054	-0.1175648581	-0.0611895008	0.047148847	0.1314566079	0.090398563	-0.1139470742	-0.0060635461	0.065823273	-0.0368403037	0.1421558862	0.0142288035	-0.0203060157	0.0119282966	0.0644190257	0.0525507364	-0.1367454402	-0.0674106313	0.0462401242	0.077576438	0.053189213	-0.0596541295	-0.0342294485	0.0610457586	0.0486168848	-0.0246589719	-0.0252393965	0.0628691216	0.022069014	0.0789503096	-0.0494079449	0.0122303477	-0.0582879547	0.0007023149	0.0380082377	-0.0227745637	0.0632368403	-0.0471149791	-0.0613511749	0.0192138842	-0.0841336197	-0.1077751243	0.1101534446	-0.1134026373	0.0044646207	0.0140674366	0.0054885042	0.0900767012	-0.0510474048	-0.138800418	-0.0500323778	0.0591728616	0.0556487886	-0.0517433625	0.00640648	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0767999	-0.0352831	0.00589822464001	0.0012448971456099	0.00192715	-0.0113818499999999	3.713907122500001e-06	0.0001295465094224	-0.0322152	-0.0399687499999999	0.0015975009765624	0.00103781911104	-0.00110593	0.0003988399999999	1.5907334559999996e-07	1.2230811649e-06	-0.000548951	0.000538319	3.01347200401e-07	2.89787345761e-07	0.00104818	-0.00100384	1.0076947456e-06	1.0986813123999998e-06	0.0	0.0
60520.21185029942	20.92738580104924	437.95547646595736	3662696042.405122	98466.81649064428	159.87013527197996	25558.46015188117	9695713949.802216	59413.0563904313	-144.65030991735694	3529911269.65257	20923.71215918741	66662.11220658822	60852.74959588543	1.146997	20.101952	0.1170902	0.0524759	0.0731935847	-0.0848340125	-0.0184810069	-0.0947320327	0.0941425513	-0.0007946635	-0.022746919	0.0878627672	-0.0812205798	-0.0819622233	0.0203231727	-0.0553278642	-0.0042939489	-0.0369495804	0.0574193146	0.0560004291	0.0305543768	-0.022725332	-0.0501296549	-0.0320158992	0.0029779394	-0.098357179	0.0452498091	0.0382371622	-0.0476725848	-0.000683824	0.1007599471	-0.1050555585	0.0982396936	-0.0966197183	-0.1060861699	-0.0615626229	-0.0442001746	-0.0013557799	0.1123396245	-0.0621357602	-0.0213186668	0.1332891205	-0.0697084742	-0.0461501735	-0.0847928522	0.0944714714	0.0604548321	-0.0551563418	-0.093913722	0.0274394255	-0.0881981533	0.0603688408	0.0072765788	-0.0978200234	0.0327600452	0.0768319869	-0.0354435456	0.2436244644	-0.0555947091	-0.0199442432	0.0436528317	0.0658360194	-0.0388108436	-0.0412336504	0.0822948313	-0.0329785105	0.0810163745	-0.0273077099	-0.0621733297	-0.0502828111	-0.0594112673	-0.0387308519	0.0224921747	0.0697620511	0.0261060628	0.1170904577	0.025979408	-0.0836808604	0.0876558908	0.0316510298	-0.0232782218	0.1696594811	0.0498851505	0.0613354007	0.0195667167	-0.0763320307	-0.0760806587	0.0590734383	-0.0560345907	0.0493096683	0.0289398616	-0.024960182	-0.0197130847	0.2196205289	-0.0613838473	-0.0368430361	-0.0837206736	-0.0321585898	-0.1578619517	0.0881808567	0.0727244867	0.1061380264	0.0193482983	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.059434	-0.0173659	0.003532400356	0.00030157448281	0.0295714	0.02764425	0.00087446769796	0.0007642045580625	-0.0601183	-0.0279031	0.00077858298961	0.00361420999489	-0.000610793	0.000495137	2.45160648769e-07	3.73068088849e-07	-0.000260186	0.000288765	6.769675459599998e-08	8.3385225225e-08	0.000948543	-9.963699999999986e-05	9.927531768999971e-09	8.997338228490001e-07	0.0	0.0
60324.61044723777	-195.60140306164976	38259.90887968597	3639058625.610988	98451.15529755015	-15.661193094128976	245.27296913159316	9692629979.422338	59337.12085162706	-75.9355388042386	3520893910.960595	5766.2060534900265	66618.63487195196	59739.41749947782	1.180155	20.683071	0.12199519	0.0619328	-0.1067448757	0.0537743434	0.0771182634	-0.1001272382	0.0848125569	0.0150961465	-0.0105407429	-0.081106742	-0.0349936827	-0.0184188573	0.0716219766	0.066334786	0.0383191011	0.0313944277	0.0338960188	-0.1131742213	0.0249137194	-0.1441193414	0.1007685585	-0.0012226582	0.0557819903	-0.0842084178	0.0870604453	0.0652797257	-0.0951725021	0.0739595437	0.0650023063	0.0085992959	-0.0437793934	0.0486984691	0.0483295416	0.0143601522	0.0069803558	-0.0649961938	0.0258213068	0.0230580285	0.0456546335	-0.0660385167	0.0406072724	-0.0118634282	0.0312549811	0.0480063572	-0.0933507088	-0.0614439211	-0.0585779682	0.0869003582	0.0306794921	-0.0771301592	-0.0620573752	-0.0052761083	0.1016938633	-0.1011017983	0.001674219	-0.0437022265	0.2009608019	0.0603006748	-9.74265e-05	-0.0620755919	0.0205864076	-0.0511882204	-0.0388336581	0.0879725916	-0.0280653136	-0.1260798614	-0.0891638558	-0.0825118609	-0.0103533613	-0.087348247	-0.0119583488	-0.1517285259	-0.1050350421	0.0826083895	-0.0849650094	-0.001599348	0.0612971436	0.0283999837	-0.0279700089	-0.0489226398	0.0203160848	-0.0435468052	0.0433409581	0.1257321559	0.0368342602	-0.0427299787	0.0230416993	0.1007226522	0.0936660053	0.0479783243	0.0095522881	0.0133483291	-0.0226564844	-0.0644451039	-0.0299669439	-0.0063354859	0.0261220659	-0.0734228471	-0.0625516939	-0.0626164537	0.0945674182	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.05942	-1.4000000000000123e-05	0.0035307364	1.9600000000000343e-10	-0.0089710899999999	-0.0385424899999999	8.048045578809821e-05	0.0014855235354	-0.0215044	0.0386139	0.0014910332732099	0.00046243921936	-0.000775773	-0.00016498	2.7218400400000004e-08	6.01823747529e-07	-0.000803965	-0.000543779	6.463597212250001e-07	2.956956008410001e-07	0.000760806	-0.000187737	3.5245181169e-08	5.78825769636e-07	0.0	0.0
60434.3725798652	109.76213262743111	12047.72575892178	3652313389.121963	98093.416347174	-357.7389503761515	127977.15661623055	9622318330.660025	59319.325804655215	-17.795046971848933	3518782413.918834	316.6636967303099	66532.2676641992	60060.258533470624	1.352878	23.710173	0.20000009	0.091995	0.0776358183	-0.1003475293	0.1060856638	0.1010836444	0.0014882566	-0.0228006968	-0.1141908038	0.08378717	-0.0011547362	0.0869065522	-0.0191981637	-0.0086151209	0.0830450843	-0.1650908415	0.1507947974	-0.0252238283	0.0047467106	0.0230499825	0.0029164685	-0.1446789843	0.0273004207	0.0267051565	0.0299705183	0.1090153941	0.003621801	0.1261821947	0.0393667623	-0.1612389829	0.0992364031	0.0235764081	0.0214183969	0.0304852995	-0.058559045	-0.0506867083	0.0359207821	-0.0534289491	-0.0842175657	-0.0528756834	-0.0529422599	-0.0522805165	-0.0521654936	-0.190844226	-0.0876899219	0.1373236272	0.0393901558	-0.1255628296	-0.0323819207	-0.0835195304	0.1090838193	0.0484200974	0.0569301469	0.0155103314	0.064668713	-0.061867673	0.0544458396	0.0651774168	0.1433270233	0.0050077976	0.0466360793	-0.0595114273	0.1568936422	0.0071857466	-0.0350030271	0.111107769	0.0018021016	0.0690660445	-0.0425038971	-0.0398733913	-0.1168216714	-0.03699778	-0.1000675732	0.0007605135	-0.0173977103	-0.0334149686	0.0444905478	0.0909316205	-0.1034307413	0.0605624665	0.1063374862	0.0057531685	0.0216982936	0.0835433746	-0.1055131717	-0.0163778563	-0.0074360414	0.144145713	0.1945832681	-0.0294228821	-0.1495608364	0.010339552	0.0323992206	0.1353070897	0.0915751635	0.0372489494	-0.0709021463	-0.0836149441	-0.0400542712	0.1300607308	-0.051748861	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.079741	0.020321	0.006358627081	0.000412943041	0.0451584	0.0541294899999999	0.00203928109056	0.00293000168766	-0.0668607	-0.0453562999999999	0.0020571939496899	0.0044703532044899	0.000223779	0.000999552	9.99104200704e-07	5.0077040841000007e-08	-0.000487025	0.00031694	2.37193350625e-07	1.0045096360000005e-07	0.00104818	0.0002873739999999	8.258381587599992e-08	1.0986813123999998e-06	0.0	0.0
60688.52106634353	254.14848647832696	64591.45317922434	3683096589.220022	98464.91321855708	371.4968713830749	138009.92544741288	9695339135.137976	59420.52328012009	101.19747546487632	3530798586.8832936	10240.929040464249	66623.71629941672	60506.62097577351	1.417946	24.850523	0.1756813496549999	0.084133	-0.0967016683	0.1122260701	-0.0670235229	0.0614920605	-0.0175277469	-0.0792496721	0.0729517959	-0.0220485391	0.0484684899	0.010734922	-0.1314928189	0.0466049359	0.0205663168	0.0502581614	0.0381864756	0.0573352891	-0.0161498371	-0.0775544306	0.0921144165	-0.0142064135	-0.2302664694	0.0100236422	-0.1817746551	0.04845288	-0.0619438092	0.0829409704	0.031726983	0.1005803371	0.1331349474	0.0310084703	0.0231728737	0.011313845	-0.0367542015	0.0189613623	0.0211779106	-0.0703828922	0.0583509994	0.0268684673	-0.1136804923	-0.0034642865	0.0965842604	0.0237410628	-0.0160754928	-0.0387263492	-0.094402331	0.0334785644	0.0383995058	-0.0574133189	-0.039518004	0.049168609	-0.0044386701	0.1101819322	-0.0879099758	-0.0135558351	-0.056355845	0.0892952233	0.1284750929	-0.1419195217	0.1107527239	0.0356043729	-0.0034508748	0.0250165398	0.0386655417	0.025747695	-0.0868954086	0.1364697944	0.1839499763	-0.0072106962	0.0560921209	-0.1637323241	-0.1151629509	0.0302980517	0.1214968655	-0.0098115545	0.0471549144	0.0256426874	-0.0459594424	-0.0554466994	-0.0535886468	-0.0686784072	0.0682171939	-0.0872458267	0.0505787063	0.0221008186	-0.0368154806	0.0930468229	-0.0245731837	-0.0610154248	0.0330776594	-0.0314615312	-0.0521345971	0.0863717779	-0.0373744153	-0.0707962184	0.0387933277	0.0116249953	0.1321148633	0.0041200876	-0.0004216714	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0181919	-0.0615491	0.00033094522561	0.00378829171081	0.0087766	-0.0363818	7.702870756e-05	0.00132363537124	-0.0484467	0.0184139999999999	0.0003390753959999	0.00234708274089	-9.09931e-08	-0.0002238699931	5.0117773810594056e-08	8.279744247610001e-15	-0.000642754	-0.000155729	4.1313270451600004e-07	2.4251521441000025e-08	0.00024105	-0.0008071299999999	6.514588368999998e-07	5.81051025e-08	0.0	0.0
60713.74545978001	25.22439343648148	636.2700242384099	3686158887.7549577	98280.02730758104	-184.88591097603785	34182.800077439395	9658963767.578876	59501.83229758523	81.309017465137	3540468046.7699566	6611.156321145954	66573.37727463747	60875.72284084413	1.240787	21.745691	0.063537990345	0.0279987	-0.0194887973	-0.1373851182	-0.0751698399	-0.0173418145	-0.1168926236	-0.0218172638	-0.0167416699	0.0872628919	0.0503045211	-0.0293125803	0.0434872312	-0.0780474432	0.1092221061	0.0106449711	-0.0414633839	-0.0248299657	0.121898566	0.0592341133	-0.097021756	0.0463945764	0.0053818495	0.0697924256	0.0277024848	-0.0122554494	0.0416010379	-0.0207395429	-0.0523361494	-0.0622153368	-0.0242201382	0.0813554236	0.1538465301	-0.043845796	0.0268610739	0.0895807286	0.034395007	0.0373552704	0.0545085921	0.0654620072	0.0333673713	-0.0037849155	0.0431219406	0.0451229733	0.0196558399	0.1009912304	0.0013520324	-0.0576353152	0.0397994652	-0.0158655808	0.0607761571	0.152364753	-0.0305078812	-0.1013530512	-0.036294869	0.0345464043	-0.0457671936	0.024983468	0.0281339023	-0.0047543919	-0.0274525037	-0.0255525856	0.0461700593	-0.13855415	-0.0304905317	-0.023874326	0.076593347	-0.0009817696	0.0486076898	0.0031058097	-0.0689576073	0.0329787301	0.026491723	-0.0638823609	-0.1049979838	0.0890430634	-0.0983857017	0.0318696399	0.0141334993	-0.0153540397	-0.0587756716	0.0154545057	-0.0721086498	-0.0462630583	-0.0544258961	-0.0795094368	-0.0299869067	0.0382830068	-0.1252440227	0.020048558	0.0334515764	-0.0640835816	0.0317959028	0.0392576207	-0.0279518799	-0.0993000655	-0.0911402507	-0.1234367079	-0.0126659263	-0.0745196384	-0.1724426342	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0032565	-0.0149354	1.060479225e-05	0.00022306617316	0.0254981	0.0167215	0.0006501531036099	0.00027960856225	-0.0586341	-0.0101874	0.0001037831187599	0.00343795768281	-8.819079999999998e-05	-8.809980689999998e-05	7.761575975817285e-09	7.777617204639997e-09	-0.000469985	0.000172769	2.2088590022500005e-07	2.984912736100001e-08	6.8045e-05	-0.000173005	2.9930730025e-08	4.630122025e-09	0.0	0.0
60617.316366927786	-96.42909285222412	9298.569948302862	3674459043.528211	98819.7568841628	539.7295765817544	291308.01583711983	9765344350.64504	59507.60422585227	5.771928267044132	3541154960.700671	33.31515591990307	66779.05287487849	61430.32141943497	1.295124	22.69799	0.071932955	0.0395568	-0.0034684765	0.1515354349	-0.0429484762	-0.0683080038	-0.1023288822	-0.0676691475	0.0994594853	-0.0727020877	-0.0699421719	-0.0889644261	-0.0212432642	0.0254663692	0.0656485446	0.0169558079	-0.0635063605	0.0548923935	0.0266667644	-0.0328482373	0.0953513766	-0.0040227182	-0.1056035439	0.1235550789	-0.0187379786	-0.063866387	-0.0874186643	-0.1090272265	-0.0900979412	-0.1362491967	-0.0285654749	-0.0738268695	-0.055275147	0.0569541968	-0.0090895028	-0.0387323454	0.0522768717	0.0912675914	0.008004961	0.1319113044	0.0173058064	-0.0215568067	-0.0140379569	-0.0159357516	0.0869323192	0.0607516609	0.0567591721	-0.0142599497	-0.0007335396	0.0024575629	-0.0161089875	0.0377622164	0.0272110055	0.0330919097	-0.0608771069	0.0358873644	-0.0350325429	-0.0433429835	-0.0602536068	-0.0279784433	0.0738842377	0.0164969332	-0.0394721868	0.0667840155	0.1532675658	-0.0565134734	-0.0117772708	0.0580308839	0.1174346883	-0.0093883764	-0.0091919911	-0.0271609092	-0.0729568571	-0.0139554078	-0.0846449886	0.0090798587	-0.0718157997	-0.1258940623	0.0596119327	0.045071567	-0.0228210469	0.1575458006	-0.0178592057	-0.0507955169	-0.0660853958	0.0077318325	0.1709781137	-0.0434605385	-0.0980039402	-0.0594743734	-0.0456205404	0.0043279672	-0.0112504137	-0.030645806	0.0573289545	-0.0746950021	-0.0139198295	0.0419686912	0.0146192407	0.0227079855	-0.0397499418	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00303701	-0.00629351	9.2234297401e-06	3.9608268120100006e-05	0.00712723	-0.0183708699999999	5.07974074729e-05	0.0003374888645568	-0.0256033	0.0330308	0.00109103374864	0.00065552897089	-2.89097e-05	5.9281099999999984e-05	3.514248817209998e-09	8.357707540899998e-10	-0.000316582	0.000153403	1.0022416272400001e-07	2.353248040900001e-08	-4.0264e-06	-7.207140000000001e-05	5.194286697960001e-09	1.6211896960000002e-11	0.0	0.0
