global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
59674.30145331598	n/a	n/a	3561022253.94123	96573.34645936548	n/a	n/a	9326411246.36064	59123.55807586074	n/a	3495595119.549678	n/a	66206.87503189297	59504.9744576181	n/a	n/a	n/a	n/a	-0.0661943155	-0.081664952	-0.0026743929	-0.1144658433	0.032095379	-0.0360040479	0.057600687	-0.1148133966	-0.0775584991	-0.0903501912	0.0409294681	-0.1015811522	0.0595282487	-0.0444981791	-0.0141999516	-0.1172079573	0.0241164502	-0.0349745355	0.1131656638	-0.0542686945	0.0239051392	-0.0247410452	0.0138624802	-0.0447891779	0.0012721813	-0.0356081206	0.0115965182	-0.0228001691	0.0439264634	-0.0133701921	0.133125293	0.1318606209	-0.0346842877	0.0219230227	-0.0286400893	0.1060600023	-0.0256405216	0.0313273578	-0.0485944635	0.1504205074	-0.0701786652	0.062338564	-0.0572805135	0.1249684159	-0.0306085993	0.0117518373	-0.1270717598	0.0327449157	-0.0056268268	0.0304441198	0.0245711548	-0.070549616	0.0168804171	-0.0129937728	-0.0273746883	0.0875056971	-0.082935239	-0.0470765623	-0.1431090877	-0.0016762728	0.1146040581	-0.0514358009	0.1307009955	-0.0220134038	0.032796645	-0.0136104473	0.0321616326	-0.0146256755	0.0227991664	-0.094413783	0.0779572788	-0.0559965638	0.035246733	-0.1220488041	0.0545147536	-0.0427591933	0.0081808	-0.0656215135	-0.1824951774	-0.0330179668	0.0223195972	-0.0301620529	0.0043262374	-0.0082349879	0.0372949292	-0.050432123	0.1424194666	-0.101445735	0.019119114	-0.1251102403	0.0752725794	-0.0060322956	0.096418211	-0.0888373612	0.1419253608	-0.0092493686	-0.0684658487	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.00408775	n/a	1.6709700062500003e-05	n/a	-0.0180852	n/a	0.00032707445904	n/a	-0.102202	n/a	n/a	0.010445248804	0.00100648	n/a	n/a	1.0130019903999998e-06	0.000434187	n/a	1.88518350969e-07	n/a	0.000162671	n/a	n/a	2.6461854241e-08	0.0
59706.86121701141	32.55976369542623	1060.1382119019956	3564909276.3874607	96182.0204720846	-391.3259872808849	153136.02832135928	9250981062.0925	59058.93867227646	-64.61940358427819	3487958237.095712	4175.667319587825	65811.74976271637	59928.45935161752	1.158612	20.690943	0.1147964299999999	0.0549448	0.0543267581	0.0204231428	-0.1359811379	0.0137009332	-0.0059375179	-0.0844930117	-0.0075273915	0.0622416968	-0.0793161721	0.036151235	-0.1275508806	-0.0145736083	0.0296963353	0.1233794548	0.0953104108	0.0148037212	-0.0343635645	0.0402509971	-0.0570139495	0.1096179762	-0.020828692	0.0263159265	-0.0623754495	-0.027890752	0.0501779818	-0.0976227719	0.0076430968	0.1405683991	0.0981650284	0.0279337107	0.0455272556	-0.0763734116	0.0740522807	-0.0385124255	0.0560231481	-0.0491338748	-0.0103905715	0.0211922527	-0.0887625942	-0.0273363504	0.0115475491	-0.0031417784	-0.1290362905	0.0492054178	-0.0576153737	-0.0998660991	-0.0141991345	0.0038834944	0.0127426578	0.0999289239	-0.0131830573	0.092820359	0.0862831975	-0.0268377608	0.0551662829	-0.0018598629	0.0520011611	-0.0127148185	0.0546643301	-0.0792391226	0.023940851	-0.0127309697	-0.0970117348	0.0125121788	-0.0658473616	0.0322399669	0.0936419326	-0.0566937515	-0.0247074322	0.1136750353	-0.0251872324	-0.0988514715	-0.0405681667	-0.119284541	0.0912715098	-0.1096065907	0.0130776225	-0.008195435	0.0290809251	0.0054076295	-0.1543738026	0.0365129701	-0.1157150751	-0.0089631578	-0.0526527307	-0.0757936744	-0.0941310057	0.0500959911	-0.120624209	-0.0618672798	-0.0077764098	-0.1358604172	0.0819050294	-0.083888606	0.1423591949	-0.0095933608	-0.0280533341	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.00940798	-0.00532023	8.85100876804e-05	2.8304847252899995e-05	-0.0090425	0.0090426999999999	8.176680625e-05	8.177042328999999e-05	-0.0756861	0.0265158999999999	0.0007030929528099	0.00572838573321	0.000371282	-0.0006351979999999	4.0347649920399996e-07	1.37850323524e-07	0.00061508	0.000180893	3.783234064000001e-07	3.272227744900002e-08	-0.00049959	-0.0006622609999999	4.38589632121e-07	2.495901681e-07	0.0
59791.75137780934	84.8901607979351	7206.339400299276	3575053532.825765	96155.02734970464	-26.993122379950364	728.6286558189772	9245789284.622448	59139.34912962487	80.41045734840736	3497462615.4756618	6465.84165098004	65959.47267921294	59406.22563086855	1.1607	20.728235	0.0899665535	0.0499884	-0.0861739367	-0.0399578598	0.0060804639	0.0883866438	0.0212069395	-0.0400360434	0.0150475939	-0.0411094758	-0.0040565711	0.1388282587	0.0748309207	-0.0122094344	-0.02714871	-0.1146557603	-0.0283741313	-0.0737857787	-0.0020995774	-0.0400195741	0.0970914219	0.0836684296	-0.0666472253	-0.1596595839	-0.0649935995	-0.0429401077	-0.0336577951	0.0303647728	0.0388229863	-0.0940619813	-0.075550689	0.1414754628	-0.0095318946	-0.0191440224	-0.0639134484	0.0153199493	0.1074153681	-0.0152345858	0.0324082875	-0.0620594361	-0.0395790603	-0.0681270647	0.109711483	0.0562759121	-0.0554027775	-0.0388085155	-0.0221447339	0.0638227066	0.0461827668	-0.1099556381	-0.1217341933	0.0403112518	0.0869012712	0.0124141158	-0.045408623	-0.0933446814	0.0122849093	0.0362984018	-0.0809797242	0.0720933995	-0.0200355218	0.0301581512	0.0703823954	0.1368375181	0.0540315343	0.0261584146	0.048626542	0.0347844957	0.0516560345	-0.0812417762	0.0979855842	-0.1047401612	0.0906866744	0.0111714685	0.0635523083	0.0493254905	-0.0181660104	0.0687958689	-0.0557909046	0.0765567747	0.1101207605	0.0222191439	-0.0441745381	0.090445277	-0.0354801706	-0.0221472062	-0.1296687229	0.082825058	0.0145139812	-0.0719514221	-0.0822337001	-0.0787154342	0.0416305675	0.1582733118	-0.0067512114	0.0806343876	0.1757445681	0.0949036826	-0.0627140056	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0224567	-0.01304872	0.00050430337489	0.0001702690936384	-0.050564	-0.0415214999999999	0.002556718096	0.0017240349622499	-0.0623209	0.0133652	0.00017862857104	0.0038838945768099	9.97333e-06	-0.00036130867	1.3054395501716888e-07	9.94673112889e-11	0.000535766	-7.931400000000003e-05	2.870452067560001e-07	6.290710596000005e-09	-0.00049959	0.0	0.0	2.495901681e-07	0.0
59908.27691852987	116.5255407205259	13578.201640210938	3589001643.3472586	95857.48391351468	-297.5434361899679	88532.0964197335	9188657222.229725	59199.72403327338	60.37490364850965	3504607325.615725	3645.128990566823	65907.73912513778	60297.98078361117	1.122153	20.039833	0.0636110515	0.0352128	0.0606261263	-0.0226687523	-0.0277590557	0.0512943255	0.0998143666	0.0512731453	0.0776102493	0.1100030214	0.0295911693	0.0152595027	0.025496558	0.127690036	0.1017756399	0.0423317734	0.0314929145	0.0751196505	0.1157604064	0.0578178265	-0.0391216266	0.0476503315	-0.0623823834	-0.0866463769	0.0611736619	0.0454039603	-0.1246223761	-0.1016309551	-0.0745530691	0.0487623305	0.0711781773	-0.0133609508	-0.0319648656	0.057041749	-0.036364929	-0.1834455251	-0.0230810166	-0.1408583464	-0.0221442651	0.0143529502	0.0801074686	-0.0342063592	-0.0762881687	-0.0642872678	-0.0317109734	-0.0155407533	0.018062877	-0.03253054	0.0894668329	-0.0835680659	-0.0410920482	-0.0795802421	-0.0162069103	0.1625083023	-0.0281266815	0.0056755665	-0.0242955115	-0.0164676958	-0.0001361281	-0.0129408305	0.0535094515	-0.0946426315	-0.1233711996	-0.0043782458	-0.0081711632	0.0647032421	-0.081096064	0.0713532219	-0.0021067065	0.0206093346	-0.0144465942	0.0693713478	-0.0195569594	0.1777239412	-0.0410870301	-0.0698741524	0.0814956692	-0.0248066744	0.0671062257	0.0242634801	0.0142343201	0.1594727241	-0.0571614385	-0.09414197	-0.0449036229	-0.0009311823	-0.1049397131	0.021887433	0.0689670842	0.1123569858	-0.0373321877	0.0034509248	0.1143953292	0.1154101928	-0.0087862057	-0.0025897386	-0.078898036	-0.082351238	0.0658050268	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0474502	-0.0249935	0.0022515214800399	0.0006246750422499	-0.0338901	0.0166739	0.00114853887801	0.0002780189412099	-0.0804142	-0.0180933	0.00032736750489	0.00646644356164	-6.70337e-05	-7.700703e-05	5.930082669420901e-09	4.49351693569e-09	0.000535766	0.0	2.870452067560001e-07	0.0	-0.00049959	0.0	0.0	2.495901681e-07	0.0
59826.287471519405	-81.98944701046275	6722.26942108148	3579184672.62488	96667.48985327744	810.0059397627629	656109.6224509566	9344603594.533497	59236.691619026205	36.96758575282729	3508985633.9676094	1366.602396392639	66175.88308103874	59928.757930329375	1.150023	20.537554	0.107333165	0.0467505	-0.0522519492	0.0167997948	0.0343770162	-0.0300214416	-0.0332810565	0.0507056111	-0.0164322255	-0.0992376715	0.0697404878	-0.0777019854	0.0508189969	-0.0386857218	0.0294064195	-0.0303885846	-0.1478419364	-0.0198883884	-0.0217284528	0.0267756603	-0.0144369486	-0.1976213456	-0.023242209	0.0575948563	-0.0174428973	0.0370685224	-0.0291250888	-0.0008069117	0.0639185669	0.0044449152	0.0897620172	-0.1073737788	-0.0124294326	-0.0499198436	0.0851548886	0.1089194608	0.0254050956	0.0778097069	-0.0965024484	-0.0459334939	0.1201986656	-0.029782889	0.0423091686	-0.0330905211	0.0348044096	0.0332116101	-0.0044758935	-0.0308769123	0.1092329601	0.1021323101	-0.0088076656	0.0292058824	-0.0435380772	0.0346722424	-0.0778642337	-0.0156516645	-0.0071349041	0.1054455	0.079368859	0.1512310027	-0.0647845833	0.146084794	-0.0350170264	-0.0257156276	0.0417417783	-0.0307689661	0.0025812344	-0.0051531796	-0.2106530085	-0.0302510164	-0.0328705431	0.1061329497	0.0401508482	-0.0104667781	0.0056617722	-0.0164077357	-0.0422744268	-0.0651875506	0.0924752624	-0.0442613033	0.0057238598	-0.0878508785	0.0513797851	-0.0240960053	-0.1106287167	-0.0823464188	0.138686919	-0.0388559084	-0.0688809548	0.0909569999	0.0241491964	0.0156064276	-0.0129774808	-0.0018712716	-0.0967913231	-0.1069780118	0.093101409	-0.0578854248	0.0340471034	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0648322	-0.017382	0.00420321415684	0.000302133924	-0.0201514	0.0137387	0.00040607892196	0.00018875187769	-0.0519131	0.0285011	0.00081231270121	0.0026949699516099	-0.000329232	-0.0002621983	6.874794852288999e-08	1.08393709824e-07	0.00096615	0.000430384	9.334458225e-07	1.8523038745600005e-07	-0.0007612349999999	-0.0002616449999999	6.84581060249477e-08	5.794787252248478e-07	0.0
59820.57770124886	-5.709770270543231	32.601476542379324	3578501516.5111527	96284.26682783918	-383.22302543825936	146859.8872260528	9270660038.574532	59137.12493175103	-99.56668727517535	3497199545.193529	9913.525214952566	65924.55529601772	59306.52033187078	1.105693	19.745892	0.1198063	0.0612212	0.0117469214	-0.0898452903	-0.0354105755	0.0953286372	-0.030141169	0.1067217475	0.0286076645	0.048926645	-0.0023198051	0.0890511005	0.0514634131	-0.0814180114	0.032170878	-0.120045493	0.0260860485	-0.0744007179	0.0877831827	0.0347135649	0.0269163466	-0.0275463204	-0.0188448247	-0.0446038962	0.1092802196	0.0180184347	-0.1050818672	0.058382429	0.0622703992	-0.0274377256	-0.0627019306	-0.0889358955	-0.0266738836	-0.037285297	-0.0476097912	0.0528675125	0.001821857	0.0528529223	-0.0477936269	-0.0755836564	0.0357408994	-0.0446412569	0.0398333877	-0.0415478085	0.0893002867	-0.0353625096	-0.0752762557	-0.0122377944	-0.0241273893	0.0388106095	0.0401048723	-0.1008855659	-0.0379061678	-0.0115746363	-0.1021254032	-0.1015413457	-0.0739602802	-0.0760358651	-0.0188092312	0.0371641542	0.008263519	-0.0644140054	-0.0032136537	0.06443878	0.0669862959	-0.0001090478	-0.0328378124	-0.0640893984	-0.0787721489	0.0056613683	0.0140126103	-0.0631975019	0.0423315296	0.1182954784	0.0177052092	0.0616191941	-0.100310986	0.1140765092	0.1104844833	-0.0334576844	0.0085175533	-0.1159821051	0.01469535	-0.0486128298	0.0158469854	0.0093874066	-0.0756927872	0.0063877538	0.0257256209	-0.1576780784	-0.0613843707	0.0404061949	0.0138980294	0.0984149801	-0.0416229086	0.0315394511	-0.0047787035	0.0282664094	0.0368662148	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0574206	0.0074116	0.00329712530436	5.4931814560000064e-05	-0.0339261	-0.0137747	0.00115098026121	0.00018974236009	-0.0417032	0.0102098999999999	0.0001042420580099	0.00173915689024	0.000709244	0.001038476	1.078432402576e-06	5.030270515360001e-07	0.000624454	-0.000341696	3.89942798116e-07	1.1675615641600005e-07	-0.000373205	0.0003880299999999	1.505672808999224e-07	1.39281972025e-07	0.0
60073.5125641194	252.9348628705411	63976.04485533944	3608826911.791412	96409.23774533156	124.97091749237734	15617.730218886583	9294741122.635862	59166.08935396326	28.96442221222969	3500626129.4411645	838.9377540883048	65872.20752527198	60368.41483710204	1.160853	20.730961	0.13085551	0.072534	0.0411017138	0.0454780171	0.0517686999	0.0919873405	-0.1074993777	-0.044746439	-0.0060859961	0.1374726979	0.0802161053	-0.0428099082	-0.1227562439	-0.0100436764	-0.0569829451	0.1696950236	-0.0118862239	0.0924225726	-0.0760962795	0.1231231729	-0.0516013425	0.0086118298	0.0527622432	-0.0272997634	-0.0662296699	0.074670576	-0.0996300299	0.0189119939	-0.0914973591	-0.0549458349	-0.0623194218	0.0034445239	-0.0666177652	-0.068147362	-0.0059381745	-0.1634941068	0.0306125242	-0.0070107156	-0.0148452527	-0.0335146787	0.0614236967	0.0076357175	0.0012488106	-0.0051346907	0.0762689987	-0.0910509507	0.034505742	-0.0550673218	0.0324438599	-0.0327774451	0.0759396658	0.0244684908	0.0794840644	-0.0958928293	0.0443554112	0.0688325494	0.0056235188	0.222971122	-0.0839973974	-0.0466281517	0.0582760651	-0.0318602072	-0.1286500526	-0.000750993	-0.1125470394	0.1060544488	0.0106860572	0.0843889434	0.0471122073	-0.0982696854	-0.1877904406	0.0219894552	-0.039843986	0.0094394347	0.1176191652	0.0226587343	-0.0167759275	-0.0595002894	0.0259223858	0.0673366757	-0.0281658622	-0.0490875434	-0.0146972318	0.0317995173	0.0516139319	-0.0017248732	-0.1093333898	0.0694605975	0.020497695	-0.0032547438	0.0814962617	0.0998708901	-0.0615049385	0.0919790342	-0.2329827156	0.0919559247	-0.0430475304	0.0097011609	0.0048157521	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0496834	0.0077372	0.00246844023556	5.986426383999999e-05	-0.00716689	0.02675921	5.136431227210001e-05	0.000716055319824	-0.0734441	-0.0317408999999999	0.0010074847328099	0.00539403582481	-0.000467971	-0.001177215	1.3858351562250003e-06	2.1899685684100005e-07	0.000611253	-1.3201000000000011e-05	3.73630230009e-07	1.7426640100000028e-10	-0.000475153	-0.000101948	1.0393394704000006e-08	2.2577037340900002e-07	0.0
60000.488038040334	-73.02452607906889	5332.581409072613	3600058564.803021	96226.52858827171	-182.70915705984223	33382.63607351811	9259544804.149471	59085.48429470709	-80.60505925617326	3491094454.340078	6497.175577691203	65888.69440099914	60937.83723144532	1.169481	20.885044	0.0725019599999999	0.0347509	-0.0278366894	0.0360695743	0.1319012263	-0.0237043164	0.0031119395	0.1558708203	-0.0056007564	-0.0193896577	0.0394853022	-0.0133899468	0.1083819809	0.0645620466	-0.1315062514	0.0063096495	0.0999955821	-0.0011276388	0.0162197533	0.0597544133	0.0538851519	-0.127671292	0.0275318334	-0.0365689444	-0.0121445883	0.0059983245	0.0429040556	0.1440885775	0.1247316867	0.0993009841	-0.0501075242	0.0608295362	-0.0247508653	0.0687291077	0.0574412212	0.0086786915	-0.0638920626	-0.038086616	0.0230993277	-0.210090648	-0.0381197522	0.0198306053	-0.1278560452	-0.1093165904	-0.0334533322	0.0001532842	0.078015303	-0.0266279278	-0.1127074998	0.1524201594	0.0578344337	-0.0618998093	0.0197001877	0.0156531906	-0.0143328282	-0.1422764979	0.1081171892	0.0480990982	-0.1005337605	0.0234305216	0.0294079428	-0.0462583234	0.0767108041	0.0118250707	0.0471574871	0.0701160629	0.0720689077	0.1232715962	-0.0876655807	0.0873059811	0.1202084497	0.1004480048	0.0150568764	-0.1124796188	-0.061697978	0.0670717452	-0.088772171	0.0890212933	0.0394783509	0.1320585032	-0.098416518	-0.14545917	-0.0507633561	0.0598685834	0.0664457419	0.0835376702	0.0788806936	-0.0295733099	0.1011278209	0.1036152737	-0.0016535883	-0.1004512463	-0.0651089727	0.0206473158	0.0142829796	-0.0067598609	0.0389278915	0.0069654121	-0.0352534443	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0437252	0.0059582	0.0019118931150399	3.550014724000005e-05	-0.0239517	-0.0167848099999999	0.00057368393289	0.000281729846736	-0.0508505	0.0225936	0.0005104707609599	0.00258577335025	-0.000467971	0.0	0.0	2.1899685684100005e-07	0.000326346	-0.000284907	1.0650171171600001e-07	8.117199864899999e-08	-0.000216753	0.0002584	6.677056e-08	4.6981863009e-08	0.0
59846.24224625227	-154.24579178806016	23791.764284325607	3581572710.9971104	96945.3203244093	718.7917361375876	516661.5599396873	9398395132.802328	59126.14715281346	40.66285810637055	3495901277.136151	1653.4680293788251	66137.50943648964	60465.21370694872	1.171878	20.927856	0.07139312	0.0373158	0.0265681748	0.0094803071	-0.041075416	-0.1154761767	-0.0171038583	0.001165171	-0.0413736852	-0.0969621309	-0.0309359118	-0.1088011709	0.0163500088	0.016190109	0.0358811899	-0.0077598586	-0.0004778578	-0.0039797517	-0.0574721346	-0.0101472098	0.0376189158	-0.1429974002	0.0249447982	0.1082341018	0.1027187128	-0.0341625433	-0.028078753	-0.1082523601	-0.0084275152	0.0052421427	-0.1472772576	0.1047511267	-0.0045331385	-0.0125411966	-0.1309747025	0.0178551938	0.0779111883	-0.0025145769	0.0782579693	0.0802524674	0.0918194843	-0.1260714103	-0.0089793881	-0.0513293881	-0.0005356713	-0.023863316	-0.0933091074	0.0446868611	-0.0037739322	-0.0379810116	-0.0910987378	0.0771914118	-0.0856378223	-0.1549408504	0.2233303136	0.0741458047	-0.0229691248	0.0067569069	0.0909161603	0.0089522473	-0.0271881984	0.0632873966	0.067126341	-0.1088649783	0.0118460526	-0.047482228	0.0045873522	-0.0087417735	-0.1222452406	0.1035578737	-0.0213555521	-0.0167064925	-0.0724666169	0.1128833841	0.031003718	-0.0163975429	0.1909085496	0.022674462	-0.0705941664	-0.0028535558	0.1401325733	-0.1694739842	0.0225788923	-0.0139327176	0.0617693635	0.0116926337	-0.0439852084	-0.0687460714	-0.0374166107	-0.0126347027	-0.0470133632	-0.0118400461	-0.0610408697	-0.0536867483	-0.0610412113	0.0061268472	-0.1139825545	0.0383060942	-0.021871142	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0476305	-0.0039053	0.00226866453025	1.5251368090000004e-05	0.00495317	0.02890487	2.45338930489e-05	0.0008354915097168	-0.0452877	0.0055628	3.094474384e-05	0.00205097577129	-0.0002241	0.000243871	5.947306464100002e-08	5.022081e-08	0.000430722	0.0001043759999999	1.85521441284e-07	1.0894349375999998e-08	-0.000528909	-0.000312156	9.744136833600005e-08	2.7974473028100005e-07	0.0
59735.6354326602	-110.60681359207229	12233.867212991428	3568346140.543689	96169.28767506668	-776.0326493426255	602226.6728457344	9248531891.929731	59042.47145988567	-83.67569292778353	3486013436.0914145	7001.621586944722	65990.73921954095	59710.845821412855	1.035949	18.500385	0.07302047	0.0361179	0.047143262	-0.0923802381	-0.0330014085	-0.0484036047	0.066529659	-0.0080347858	0.056572431	-0.0061302206	-0.1537320925	0.0070685564	0.0025935319	-0.0404001667	0.03552073	-0.046176391	0.1162590763	0.0192235252	-0.0229899354	-0.0245295524	0.0396365543	-0.0218008818	0.0545130803	-0.04378076	-0.0957251649	-0.0332716611	0.2331587714	0.0765679281	0.0270162325	-0.0998393834	-0.0284156168	-0.0636970138	0.1306101077	0.0648295205	0.1930639522	0.0270032634	0.0429029253	-0.0079025781	-0.046685519	0.1777341735	0.0217347519	-0.1192960802	0.0104122532	-0.0225089947	-0.0907642721	-0.0083349519	0.1256663133	0.0085407372	-0.0057905412	-0.0390280238	0.0377262776	0.1089950541	0.0458589187	-0.0822747721	-0.0798685089	0.0079678015	-0.0704448309	-0.0005140982	0.1268264887	-0.0618820567	-0.0120138056	-0.0980670486	0.1085949329	-0.0934400987	-0.0016991291	-0.0164832364	0.0139842611	-0.0513598586	-0.0126955371	-0.0896435539	0.118056729	-0.1106332713	-0.0129391811	-0.167276058	-0.0003020738	-0.0450294703	0.0194028557	-0.081795285	-0.0056109282	0.0376263429	-0.1891302434	0.1127305239	0.1073975862	0.1865630286	0.0022147282	0.0560012542	0.0650072537	-0.0545869057	-0.1798189302	0.04742519	-0.0020390661	0.0088829546	-0.0111815553	0.0471837378	-0.0934725368	0.019482789	-0.102758878	-0.0102308564	0.031656651	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0339009	0.0137296	0.0011492710208099	0.00018850191616	-0.0107869	-0.01574007	0.00011635721161	0.0002477498036049	-0.0551014	-0.0098137	9.630870769000004e-05	0.00303616428196	0.000333614	0.000557714	3.11044905796e-07	1.11298300996e-07	0.000430722	0.0	1.85521441284e-07	0.0	-0.000411881	0.000117028	1.3695552784000008e-08	1.6964595816100001e-07	0.0
