global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
60155.032336840864	n/a	n/a	3618627915.44637	100497.8939120416	n/a	n/a	10099826680.755968	59457.96899242993	n/a	3535250076.704759	n/a	67192.18486769153	58200.68202841806	n/a	n/a	n/a	n/a	-0.0847512527	-0.0537801527	0.0486191119	-0.1146968249	0.0303299994	-0.0701745411	-0.1474276401	-0.0568373408	0.0580155544	0.0048065932	-0.0534053405	0.0905402971	-0.0338571883	0.0695949599	-0.0593546832	0.1338832808	-0.014607189	0.0629555614	0.069067632	-0.1345843568	0.04738813	-0.0165048522	0.1244226823	-0.0624753357	0.0431944364	-0.1088392171	0.0611420218	-0.0633893766	0.0893122575	-0.0196051602	0.0094293426	-0.0277308446	0.0502967037	-0.0556928886	0.021875073	-0.004570473	0.0291973357	-0.0123027781	0.0286132074	-0.1068536419	0.0227112571	-0.0104135257	0.04819644	-0.1047252398	0.0098771748	-0.1015452492	0.0528607522	-0.0237108672	0.1497382775	-0.0132655006	0.0240864746	-0.0770639261	0.1443984573	-0.0549929088	-0.0834952803	0.0263330704	-0.0189594441	-0.0482604404	0.0078702331	-0.1098884673	0.0736641301	0.0222088413	-0.026933561	0.0792364959	-0.1167819303	0.0570514989	-0.1500317478	-0.0087004217	0.1066729367	-0.0576596624	0.0617228577	-0.0551199419	0.0094864338	-0.0216911416	0.056667343	-0.1834233448	0.0095239955	-0.0882203758	0.0097499965	-0.0525602368	0.0479167597	-0.0497100025	0.0637822097	-0.0692901051	0.0358198781	-0.0332203408	0.0468063769	-0.043282614	0.0688570177	-0.064029791	0.0484450655	-0.0143766823	0.0444608677	-0.10154305	0.0035428394	-0.0464835935	0.1106278492	0.0081130585	-0.0183361145	-0.0228588832	0.0929594767	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.132174	n/a	0.017469966276	n/a	0.0383168	n/a	0.0014681771622399	n/a	-8.048899999999998e-05	n/a	n/a	6.478479120999997e-09	-0.000378007	n/a	n/a	1.42889292049e-07	-0.000574363	n/a	3.298928557690001e-07	n/a	0.0012548	n/a	n/a	1.57452304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59912.906148332215	-242.12618850864965	58625.091161726144	3589556323.138864	101035.45775828075	537.5638462391507	288974.8887834293	10208163724.425337	59523.05661520896	65.0876227790286	3542994268.817371	4236.398639025124	67213.51210811493	58235.33539183771	1.207431	20.881132	0.119624259	0.0597663	0.0115505092	-0.1373187635	0.1415719824	-0.1593195685	0.0698909229	-0.1769968524	0.0132823382	-0.0668270475	0.1717504121	-0.0585178938	-0.1396856101	0.0209176106	-0.0144305149	0.0546621709	0.0061298452	0.068174859	0.0662088271	0.1182658105	-0.041404329	-0.0884662383	0.0659238391	-0.0257204539	0.004388621	0.0019825884	-0.0611278562	0.0904940672	-0.0520285484	0.0750795269	0.0111593931	-0.1504158477	0.0558917644	-0.02079785	-0.0475559698	0.0908690113	-0.0735241279	-0.020677141	0.057351626	-0.0559290561	-0.0621551018	0.0370776772	-0.0505218116	0.0934247056	-0.1383277288	-0.0832351918	0.0312610072	0.0659733359	0.0229630389	0.2015967656	0.0247428603	-0.1156400028	0.0975152163	0.1299562707	-0.0646396284	0.0163808539	-0.0072941566	0.150504819	-0.0500072095	-0.0883330578	0.0687360624	-0.0641646922	-0.0965124696	0.1606732325	-0.0687055092	0.044298604	-0.14653985	0.0297856333	-0.05968825	0.0085754212	-0.0392319125	-0.0027513987	-0.0652086678	-0.0409849782	0.0311889506	-0.0420465815	-0.050685878	0.0294199454	-0.0848572573	0.065625249	-0.0628619026	-0.0513308286	0.2469764137	0.0557410238	0.1045563424	-0.0161183954	-0.0350978722	0.0347129457	0.1504791066	0.0226494888	-0.0976941421	-0.0112646485	0.1762029859	0.0440694283	-0.1000400633	-0.1150871392	-0.0549679827	0.0391451251	0.1174915006	0.037582271	0.1506860829	0.1488293321	-0.1082497705	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.115927	-0.016247	0.013439069329	0.000263965009	0.00158198	-0.03673482	2.5026607204e-06	0.0013494470004324	0.015703	0.015783489	0.0002491185250131	0.000246584209	-0.00112564	-0.000747633	5.58955102689e-07	1.2670654096e-06	-0.000843909	-0.0002695459999999	7.12182400281e-07	7.265504611599999e-08	0.0012548	0.0	0.0	1.57452304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59820.01411571992	-92.89203261229704	8628.929722844057	3578434088.80493	100295.87817305796	-739.5795852227893	546977.962878313	10059263178.504885	59370.895614364366	-152.16100084459322	3524903246.05175	23152.9701780283	67038.7071062248	55975.63716226833	1.337433	23.12937	0.10428423	0.0544283	-0.0382402789	-0.2731136175	-0.0298399283	-0.0564487275	-0.0295211128	0.0053759701	-0.1058492423	-0.1486094094	0.0796354986	-0.0470453147	-0.0751061597	-0.0525172542	-0.1006119123	0.1481507414	-0.1483562657	0.003571714	0.0746771791	0.1350809095	0.0900162806	-0.1474825209	0.0270694902	-0.1492925229	0.0860541981	0.0684466616	0.1483313461	-0.0880013125	-0.0528958421	0.0026523845	0.0803170994	-0.0449634061	-0.1218614019	0.0325341847	0.0171050123	0.052959226	0.0697621664	-0.0243920766	0.0023913851	0.0257788073	0.1577285001	-0.1497570158	-0.0110216444	-0.0604843985	0.01093911	0.0284462135	-0.0403252356	0.0138891821	0.0212995967	0.0035217972	-0.0243671046	0.0357634452	0.0541504354	-0.0091668436	0.0064456781	0.0383381317	0.0007165359	0.0948982504	-0.0746492643	-0.0590786247	-0.1352465893	-0.0233914651	0.1272766359	0.1317938299	-0.009904397	-0.0140665816	-0.2055290596	0.060712956	-0.1640476226	0.0536410113	0.0259998589	-0.0217865377	0.0439054794	0.0024668302	-0.0642567398	-0.1075207618	0.0213394915	-0.0585477979	-0.1300170564	-0.0173259053	0.0380269135	-0.0088822087	0.0137297421	-0.0452607544	-0.0778077279	0.0771037736	0.0387550208	0.0244878364	0.0599934202	-0.0706259175	0.1223704145	-0.0108175506	0.0620367973	-0.0836311441	0.0831729642	0.1660785345	0.0838123693	-0.0315041431	-0.1749111082	0.1423631329	-0.0060277527	0.0092720287	-0.0653188171	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.149353	0.033426	0.022306318609	0.001117297476	-0.00209245	-0.00367443	4.3783470025e-06	1.3501435824900002e-05	0.0170346	0.0013315999999999	1.7731585599999969e-06	0.00029017759716	-0.000958117	0.000167523	2.8063955529000016e-08	9.17988185689e-07	-0.00143659	-0.000592681	2.0637908281e-06	3.51270767761e-07	0.00181164	0.00055684	3.100707856000001e-07	3.2820394896e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59989.97592026828	169.96180454836576	28887.015005336885	3598797210.9143686	99996.82027553231	-299.05789752565033	89435.62607246237	9999364065.21711	59400.3657837525	29.470169388136128	3528403455.243595	868.4908837654357	67154.92066028225	57160.42721754597	1.310568	22.66477	0.1242323	0.056217	-0.1239036384	-0.1296576905	0.1615009999	0.0291884274	-0.0264310657	-0.0406570842	-0.118594403	0.0110029765	0.082870677	0.0924567192	0.0147172306	-0.068365485	-0.1567438992	0.0756137641	-0.1218806991	0.0981307834	0.0138357302	-0.0344938915	0.0003481369	-0.0663583168	-0.1189109828	-0.0831905138	-0.0459645934	-0.0162503764	-0.0408812515	-0.0568584078	-0.0586447045	0.0462289472	-0.1074964797	0.055454969	-0.0125915035	0.0044897306	0.0934106498	0.0082281202	-0.0831739207	-0.0822209254	-0.0592967787	-0.0645725909	-0.0276633086	0.0316133287	0.0466163428	0.0149450767	0.0064191166	-0.0790198407	-0.0414464628	-0.0282255189	-0.075904654	-0.0339294507	-0.0148648197	0.0073921109	0.003767791	-0.0384744524	-0.017328627	-0.0149607104	0.0819243643	-0.0206392912	0.1166481765	-0.038300152	0.1717130642	-0.1134792626	0.1098131208	-0.0009328273	-0.0934473419	-0.0435946066	-0.0257435029	0.0679266006	-0.0549531049	0.055667327	-0.0236981123	0.0312963481	-0.1516387235	0.1031814911	-0.0954446746	0.1136417744	-0.0348266504	-0.1191330238	-0.0012533614	-0.0292631972	0.0899504264	0.0198859326	0.0307454114	-0.1095766218	-0.0088402545	0.0342565261	-0.0006951815	0.0055290605	0.0389280055	-0.025778028	0.0674664081	-0.0251497276	-0.0527898003	0.0274753339	0.052895128	-0.1700838421	0.0438878074	0.0537143835	0.0256451651	0.0076072856	-0.0823189502	0.0143958636	0.0248014936	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.14445	-0.004903	0.0208658025	2.403940900000018e-05	0.0186017	0.0206941499999999	0.0003460232428899	0.0004282478442224	-0.0134432	-0.0304778	0.00092889629284	0.00018071962624	-0.000723057	0.0002350599999999	5.525320359999998e-08	5.228114252490001e-07	-0.0008653429999999	0.0005712470000001	7.48818507648827e-07	3.263231350091142e-07	0.0012548	-0.00055684	3.100707856000001e-07	1.57452304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60117.174688561405	127.19876829312123	16179.526655287147	3614074692.535008	100658.8122227425	661.9919472101901	438233.3381711391	10132196478.093336	59442.07295967843	41.70717592592701	3533360037.7437334	1739.488523716225	67159.77822391634	57272.20952678284	1.20885	20.905682	0.0941846999999999	0.0429961	0.0053713317	-0.1721377005	0.0305507951	0.0188609091	0.1751796884	-0.0019536068	0.0272099288	0.0126425308	0.1205017038	0.0356056226	-0.0868700048	0.0643346643	-0.1818807015	-0.0418078182	-0.0794626056	0.056333673	0.1683138713	-0.0211157603	-0.0034185115	-0.0126799853	-0.0563139158	-0.0444479708	-0.1099363091	0.0309917541	-0.0064383673	0.1205600364	0.2141981474	0.0257904236	-0.1148065552	-0.1429696049	-0.0638032888	0.0039114654	0.0021576063	-0.0584393974	-0.0687953717	-0.0162770142	-0.0629530682	-0.0336164523	-0.0179534732	-0.0076453094	0.1645462964	0.0230906937	0.0123250096	-0.0586367254	0.065748048	-0.0198679474	-0.0326947579	0.0257452846	-0.1162559379	-0.0320519056	-0.0362259901	-0.1706771361	0.1027754926	0.0047858048	-0.000527672	-0.0087918695	0.0112166113	0.114763624	-0.0508016846	-0.0439026382	0.0310850463	0.0916036524	-0.0790938911	-0.1274963694	0.0196752592	0.0926450408	-0.0330610473	0.0576901281	-0.086022176	-0.0999194643	-0.0158734921	-0.1164377707	0.0058841479	0.0697141167	0.0013237436	0.0076661923	-0.0571214848	0.1550685015	0.1555056717	0.0963960055	-0.1136661941	0.0313325002	0.112051955	0.0583179438	0.0119650492	-0.0332384211	0.0956483244	-0.0501302755	0.0448413474	0.0495935976	-0.1445432481	-0.0045251329	0.1065517503	-0.1722479468	-0.004725247	0.0567535188	-0.0186911181	0.0372120651	0.0378257545	0.0624214389	-0.0371654327	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.120855	-0.0235949999999999	0.014605931025	0.0005567240249999	0.00641068	-0.0121910199999999	4.10968180624e-05	0.0001486209686403	0.00164638	0.01508958	0.0002276954245764	2.7105671044e-06	-0.000306362	0.000416695	1.7363472302500005e-07	9.385767504400003e-08	-0.0008653429999999	0.0	7.48818507648827e-07	0.0	0.000805313	-0.0004494869999999	2.0203856316899996e-07	6.485290279689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60311.8274604048	194.6527718433936	37889.70158631623	3637516531.6136384	100475.77716507296	-183.03505766954916	33501.832336095176	10095381796.925396	59435.65046296296	-6.422496715465968	3532596545.9555097	41.248464060171145	66980.56975680444	57470.20692002784	1.282684	22.18255	0.14809528	0.0688277	-0.1446181059	-0.0796876612	-0.0687973775	-0.0006824854	0.0787132358	0.1594719581	-0.0527318108	0.0611112074	-0.000658579	-0.0599762047	-0.0145852509	0.1974372774	-0.1276130498	0.1403562154	-0.1168494649	-0.0128919016	-0.1047421463	-0.0230118691	0.2129360761	0.0507164388	0.089366003	-0.0859334385	0.1255001866	0.0152240677	-0.0799973096	0.0550779651	0.1462704663	-0.0199905635	-0.0687641807	0.0509108455	0.0720435833	-0.0608200144	0.0074334337	-0.102959816	-0.0412633087	0.1258254481	0.0018807018	-0.0415389114	0.0053495819	-0.0663114345	-0.1683596747	0.0061396222	-0.0975457119	0.0338243648	0.0151168002	-0.0173296017	-0.0466047017	0.1340926007	0.0055484557	0.1488413316	0.0836073289	0.0904946899	-0.1203225257	0.2719218374	-0.1091710372	-0.1331680495	0.0472281411	0.0511389393	-0.0493659853	0.0654456219	0.1474213523	-0.1231382637	-0.0391426524	-0.0172422376	-0.0917398254	0.1589993809	-0.0583918129	-0.0211533852	0.1252241646	-0.1236595852	0.054825594	-0.0520289817	-0.0401276468	0.1529706456	-0.1074195219	-0.0701300949	0.0470690001	-0.0017768591	0.0621533348	-0.0312858909	-0.0390859362	0.0884670342	0.1106200784	-0.0166988591	-0.1124837907	-0.0381998975	-0.0023071146	0.106621213	-0.0792601572	0.148324186	0.0481762822	0.1034457441	-0.061745516	0.1502438453	0.0137583721	0.0112969759	-0.0222909344	0.0365759665	0.0020194392	0.0014078305	0.0474195433	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.102401	-0.0184539999999999	0.010485964801	0.0003405501159999	0.0439987	0.03758802	0.00193588560169	0.0014128592475204	-0.0240558	-0.0257021799999999	0.0006606020567523	0.0005786815136399	-0.000829001	-0.000522639	2.73151524321e-07	6.87242658001e-07	-6.09604e-05	0.0008043825999999	3.71617036816e-09	6.470313671825991e-07	0.000805313	0.0	0.0	6.485290279689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60491.691896903	179.86443649820285	32351.21551681605	3659244788.549841	100807.10289949724	331.3257344242884	109776.74229179409	10162071994.989826	59602.687609484485	167.0371465215212	3552480370.273795	27901.408318052145	67150.86957157258	58838.701493893976	1.275944	22.065987	0.11975735	0.0620239	0.0279260229	-0.0172130161	0.0462367087	0.1038933167	0.0202394687	0.0138820805	0.0696569712	0.1056649437	0.0150120644	0.022625846	0.0542849748	-0.0527692038	-0.0699639192	0.0507814272	0.056137319	0.035732725	0.1134645023	-0.0488580798	-0.0407323373	-0.0883552319	0.0427183003	0.0669456904	-0.0192896013	0.0554073144	-0.1650531671	-0.1053185708	0.021812619	0.1241199464	0.0237343606	0.056639938	-0.0257400394	0.0482583666	-0.0928320898	0.0365864479	-0.0400397093	0.103496434	-0.0239629303	-0.0161514187	-0.076670059	0.1048998516	0.0234624607	-0.0477629276	0.0932786791	-0.0278964172	-0.0123784074	-0.082246063	0.0952591687	-0.0153369106	0.0389267947	-0.0279309594	0.0495124336	-0.0069622544	-0.0812092238	0.0695989152	-0.1168872785	0.0598369593	0.0635259034	0.0403764823	0.0195030787	0.0107287847	-0.0699278737	-0.021678668	-0.1188121567	-0.0201020631	0.0414911339	-0.0597838105	0.0104428523	-0.039922422	-0.0211582333	-0.0201167048	-0.1485890493	-0.1126324495	-0.0516535547	0.0126115044	-0.0386078303	-0.0617605386	0.134774054	0.0943851087	0.0400613261	-0.0753682875	-0.0575359064	-0.0451974031	-0.075033453	0.0821787366	0.0277455876	-0.0565621915	0.094718598	-0.0009137567	-0.007733238	0.0474686842	-0.045262622	0.0874693998	-0.1261694654	0.0106031585	0.1455531023	-0.1099192111	0.114042756	-0.0698208324	-0.1070843546	-0.0315999383	-0.0290477275	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0803042999999999	-0.0220967000000001	0.0064487805984899	0.00048826415089	0.0077036099999999	-0.0362950900000001	5.934560703209846e-05	0.0013173335581081	0.0198061	0.0438618999999999	0.0019238662716099	0.00039228159721	-0.00067021	0.000158791	2.521458168100001e-08	4.491814441e-07	-5.83202e-05	2.6402000000000023e-06	3.40124572804e-09	6.970656040000012e-12	0.000616671	-0.000188642	3.5585804164000013e-08	3.8028312224100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60417.245147554415	-74.44674934858631	5542.318488571236	3650243511.219688	100729.46046308162	-77.64243641562643	6028.347932554594	10146424205.183523	59568.57128221972	-34.11632726476819	3548414684.604892	1163.9237860367653	67051.3065593498	58222.60971665985	1.137051	19.664001	0.21803199	0.106795	0.0325909785	-0.04195854	-0.047148949	0.0603873319	-0.1001549692	0.1297004315	0.059313153	-0.0205161212	-0.087071619	0.0993594384	-0.024342726	0.0035422829	-0.0268680695	-0.0647711412	0.0156321627	-0.1373740921	-0.0003103736	0.0506983542	0.0059904433	0.0338588563	-0.0212772512	0.0835752936	0.0574759943	0.0561489764	-0.0514402283	0.0939816768	-0.0163359246	-0.0724020991	0.0061837562	-0.0486315173	-0.0392341449	0.0544919276	0.0952822079	-0.0453759635	-0.0653809941	-0.0111180499	0.0206387069	-0.0745478241	0.027901136	0.0554432652	-0.229622913	-0.0317425511	-0.0713056879	-0.1990677318	0.0698213719	0.0336696758	-0.0785661215	0.0466282814	0.1111958408	-0.0126591193	-0.0940984476	-0.0210013922	0.0793689518	0.0304750111	0.0704991768	0.0779323187	0.0417252864	0.0110207685	0.0554983279	0.1299026315	0.0226956812	-0.0584788893	0.0519449287	-0.0695218472	-0.0677476611	-0.0965893174	0.0477277417	-0.0381416965	0.0795096366	-0.0437626937	-0.0667964318	-0.0659473915	-0.0623799387	0.080607673	0.0016224706	0.0058525984	-0.142751492	-0.0796026266	0.0337953506	-0.0832825603	-0.0578843973	0.006721649	0.0786154087	-0.0514282895	-0.0087324757	0.0847070692	0.0017799496	0.1092889991	0.0185839057	0.0062636296	0.1936455737	-0.0193868038	0.0538016232	-0.0689456031	-0.0396910449	0.0306875314	0.0747233547	-0.0594683744	-0.0597873426	0.0941362516	-0.0195814445	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0659777	-0.0143265999999998	0.00435305689729	0.0002052514675599	0.0574505	0.0497468900000001	0.00330055995025	0.0024747530646721	-0.0444831	-0.0642891999999999	0.0041331012366399	0.00197874618561	0.000527397	0.0011976069999999	1.4342625264489997e-06	2.78147595609e-07	-0.000129783	-7.146279999999999e-05	1.6843627088999997e-08	5.106931783839998e-09	9.23548e-05	-0.0005243162	2.7490747758244e-07	8.529409083040001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60606.8386792691	189.59353171468683	35945.70726804796	3673188894.694949	100590.0252550769	-139.4352080047247	19442.17723132084	10118353180.817007	59618.26004911161	49.688766891893465	3554336931.2834973	2468.973555236928	67194.81891192036	58750.29396175602	1.073205	18.559845	0.121315495	0.0597036	-0.0499360592	0.0468624789	-0.0446499944	0.0930893423	-0.0347376348	0.0506279169	-0.0089310945	0.1276533726	-0.0728438211	0.0500072374	0.0065160585	0.0051540149	0.0737561393	-0.0914477621	0.0574266363	0.0599100041	0.0484107838	-0.058655716	-0.0060204509	0.1042825383	0.0249380446	-0.0097065815	0.1861624724	0.0102041201	0.0408442134	0.0294048531	0.0153850262	0.0126167888	0.0328012141	-0.1067356005	-0.021019704	0.0113647901	0.0037163168	-0.0396641383	-0.0041221457	0.0580578199	0.0120414888	0.0249573966	-0.0378086778	-0.0019237978	-0.1529418648	0.0758310797	0.0676562761	0.042587273	0.2149817884	-0.01652929	-0.026023918	0.0838661617	0.0283382093	-0.0935095245	0.002985509	-0.0815622395	-0.059279772	-0.0784260593	-0.0501144866	0.0158649467	-0.0534308807	0.0950075999	-0.1112186617	-0.0232078295	0.00058991	-0.1324411847	-0.0198718213	-0.0839141045	0.0993851031	-0.0897523065	-0.0123796017	0.0143301278	0.0745774754	-0.081258924	0.1673637203	0.0067655919	0.0247764467	0.0199014865	-0.0415523789	0.0322483348	-0.0240534031	0.0594560631	0.0114125276	-0.0340363191	-0.0759860463	0.0393937243	0.1538185154	0.0055691752	-0.0423357228	0.0207620773	0.0811483804	-0.0989697639	-0.0224390409	0.0205080845	0.0779906747	-0.018510735	-0.1108585247	0.0532195255	-0.1029881749	-0.1546820179	-0.0838580089	-0.1466377975	-0.173242431	0.077340119	-0.0550785399	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0609499	-0.0050277999999999	0.00371489031001	2.5278772839999988e-05	0.0150498	-0.0424007	0.00022649648004	0.00179781936049	-0.0652038	-0.0207207	0.00042934740849	0.00425153553444	-2.02657e-05	-0.0005476627	2.9993443297129e-07	4.1069859649000006e-10	-0.000451363	-0.00032158	2.0372855776900003e-07	1.0341369640000003e-07	0.000286438	0.0001940832	3.7668288522240006e-08	8.204672784400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60879.72591319028	272.8872339211812	74467.44243715346	3706341027.265173	101446.30599985212	856.2807447752275	733216.7138728183	10291353001.015633	59617.27504457583	-0.985004535781627	3554219483.740604	0.9702339355103786	66990.87614163307	59867.60533994241	1.261497	21.816153	0.090457895	0.0461631	0.0964444606	0.0900696331	-0.1014913693	0.1392439512	-0.0335068342	0.1633883963	0.1509585665	0.0756767785	-0.0216921235	-0.0656815358	-0.0478444546	-0.036089987	0.0695360125	-0.2243906618	0.01887018	-0.1753921041	0.0216914185	-0.0553875314	-0.0012973011	0.0401018276	0.1542915198	0.0392109268	-0.0021897572	0.0803274524	-0.0535817654	-0.0075051811	-0.140606001	-0.0902889133	-0.1442198539	0.085034465	0.0368304373	-0.0210006799	0.0182453471	-0.0145850011	0.0285652277	-0.0938966527	-0.0677986723	-0.0238525451	0.0253634776	-0.0007439081	0.0541279595	-0.0469684723	-0.0797899325	0.1326910895	0.0020324795	-0.112960764	-0.0187017172	-0.1359810787	0.0495274716	-0.0152192958	0.015891843	-0.1156036973	0.0347239384	-0.0618829341	-0.1041776603	-0.0930039968	-0.0967815902	-0.0538168738	-0.0193950434	0.2316032236	-0.0316756283	-0.0729574233	-0.0517412224	0.0485144927	0.0555797492	-0.0885382163	0.0457865514	0.0222655538	0.039814665	-0.0362228217	-0.0090359364	0.1398582622	0.0462914777	-0.0172207332	-0.0764389657	-0.0062776499	-0.0410635301	-0.0098747375	0.0179838023	0.0978783503	0.0870133895	-0.0521381217	-0.0852645301	-0.0526846164	-0.0080094496	-0.041782409	-0.0525936171	0.0736762026	-0.0310712391	-0.0272959324	-0.0843333918	-0.0690065708	0.1193653473	0.0567051992	-0.0088708835	0.0664540568	0.0419422111	-0.090865356	-0.1654007811	0.1134516651	0.019855165	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0553448	-0.0056051	0.00306304688704	3.141714601000002e-05	0.00388337	-0.01116643	1.50805625569e-05	0.0001246891589449	-0.0482433	0.0169605	0.00028765856025	0.00232741599489	-0.0007675759999999	-0.0007473102999999	5.584726844859405e-07	5.891729157758465e-07	-0.000180925	0.000270438	3.2733855625e-08	7.313671184400001e-08	0.000169669	-0.000116769	1.3634999361000005e-08	2.8787569561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
