global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
60491.191690354026	n/a	n/a	3659184272.119156	98479.0608080832	n/a	n/a	9698125417.642147	59424.1553123404	n/a	3531230234.585154	n/a	66791.12688831733	59932.21165796772	n/a	n/a	n/a	n/a	-0.0960120428	-0.0111328345	-0.0296322795	-0.0664357686	-0.0476770608	0.1101726493	0.0650395272	0.0057897459	-0.1463174244	0.0710316658	-0.0005345714	0.0159314509	-0.0111280319	0.0366231957	-0.0017118787	-0.0199051725	0.0149835603	-0.1201247495	0.0098069502	-0.1270121129	0.0106766064	-0.0249465367	0.0495245786	-0.0540664106	0.0335048689	-0.0170753574	0.0775099777	-0.0180460094	0.0147753158	-0.0701350365	0.0418919294	-0.054401862	0.0854505552	-0.0661127846	0.0707609513	-0.0021981554	0.0593685653	-0.0679347391	0.0382403287	-0.0729585584	0.0150329726	-0.0624187716	0.0590623718	-0.1491778819	0.0341340059	-0.0355192512	0.0132638661	-0.0770237352	0.0224436207	-0.0077529896	0.050750489	-0.0041381667	-0.0315822184	0.0555520676	-0.1497118568	0.1815342344	-0.0348741795	-0.0346078031	0.0735234632	0.0508803305	-0.0219846006	-0.0127145515	0.0142880089	-0.10836641	0.1006880054	-0.0364177383	0.0535052318	-0.1519915997	-0.058298378	0.0253087387	-0.0630380036	0.0382356818	-0.0405142645	0.0499494417	-0.0344497507	0.0440162884	-0.0065497315	0.020933867	-0.0160823826	0.0067950434	-0.0254528331	0.0422073419	-0.0639921333	0.0718512871	-0.0074982317	0.1632071224	-0.0142898139	0.0210118306	-0.080854228	0.0100787776	-0.1460228515	0.0552088129	-0.0154451236	0.1356139476	-0.0903108263	0.119279809	-0.1246780956	0.0185254107	0.0655667715	-0.0135779861	-0.0213062722	0.0280778084	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0866467999999999	n/a	0.0075076679502399	n/a	0.0283866	n/a	0.00080579905956	n/a	-0.110892	n/a	n/a	0.012297035664	0.000558501	n/a	n/a	3.11923367001e-07	-0.000702773	n/a	4.938898895289999e-07	n/a	0.00146387	n/a	n/a	2.1429153769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60599.77822961215	108.5865392581254	11791.036508056412	3672333121.478175	98397.5814138488	-81.47939423439675	6638.891684804246	9682084028.095003	59463.08102176966	38.9257094292625	3535858004.6015434	1515.2108545713752	66741.86559526472	61667.40790611023	1.167847	21.149242	0.0384027	0.0241734	0.0040947966	-0.0687310272	0.0324237113	0.0083601797	-0.1216933121	-0.0499522801	-0.0119043367	0.081552154	0.0214455507	-0.0683002942	-0.0353857585	0.1012850956	0.0619002972	-0.032014821	0.0919272041	-0.0083784939	0.0491103662	0.1938192532	-0.1191488735	-0.0998362692	-0.0673464396	-0.0796542293	0.0342151641	0.0545632315	0.0056318479	0.0799971233	0.1684233974	0.0341211152	0.1082950177	0.0726896618	0.003496852	0.0877893793	0.1504389329	0.038270492	0.0328710952	-0.047636909	0.077364566	0.0772285454	-0.0879330907	0.1031995029	0.0416320816	-0.0989497226	0.1048152381	0.0410751707	-0.0836070998	0.0480520498	0.0235582196	-0.0439669407	0.1205472933	0.1070913186	0.009917401	-0.0030664087	0.0468221907	-0.0037242966	0.1153589739	0.1108609456	-0.1735028519	0.0467547037	0.0502164573	0.0434911943	0.0265744303	0.0847636922	-0.1222414419	0.071746493	-0.0839156398	0.0801489766	-0.0002039748	-0.0768852709	0.0503201592	0.1050224947	0.0818167737	0.0860765517	0.0142889561	0.0325872329	0.0382731788	0.0512994159	0.0958627832	-0.1875736195	0.032146934	-0.0444255343	-0.0072205922	0.181154305	-0.0703251792	-0.0642525215	-0.1051818889	-0.0528102144	0.0003719244	0.1167078401	-0.0036046942	0.1153660738	-0.1517783855	0.0023655224	0.1135294683	0.0545514986	0.0369228904	0.0833038307	0.053200441	-0.1312012846	0.0816619752	0.0115040328	-0.0416514177	0.0209502969	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0861397	-0.0005070999999998	0.00742004791609	2.571504099998979e-07	0.0223434	-0.0060432	0.00049922752356	3.6520266240000027e-05	-0.101895	0.008997	8.09460090000001e-05	0.010382591025	0.000584388	2.5887000000000045e-05	6.701367690000022e-10	3.415093345440001e-07	-0.000693952	8.821000000000002e-06	4.81569378304e-07	7.781004100000003e-11	0.00188627	0.0004224	1.7842176000000006e-07	3.5580145129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60585.79838975518	-13.979839856969193	195.4359224265044	3670638966.5240617	98952.34716351634	554.7657496675383	307765.0370041858	9791567009.169062	59504.30766806052	41.22664629085921	3540762631.0552063	1699.6363643916152	66922.13870364346	61399.78073758055	1.020683	18.484152	0.0848051999999999	0.0388242	0.0387873429	0.0183149682	0.0551645751	0.024991428	-0.0152735774	0.0192842732	-0.0203506399	-0.0585350281	0.0386388306	-0.0272515921	-0.0463051754	-0.0484137002	-0.0170334672	-0.1528641647	0.1005475391	0.0303007539	0.017471303	0.0174988331	0.1107099944	-0.0757780903	0.0806151078	-0.076893811	0.0813877193	-0.0049253311	0.0455969769	0.0130250463	-0.0888536912	-0.0526922587	-0.0190084366	0.0172268151	-0.1861696206	0.0484252576	-0.0851943726	0.1021208674	-0.0579486403	-0.0506130203	0.0981125593	-0.0640919737	0.0055300721	0.0402952045	0.0717429699	-0.0104196873	-0.1759977565	-0.0149494493	0.0051188701	0.1544133821	-0.0273091007	-0.0212857401	0.0503797556	-0.0904940272	-0.0327097181	-0.0293419716	0.0377114536	0.0018087302	-0.0645473044	0.1150600666	0.0953972295	0.0687650278	-0.033731153	-0.1018006807	-0.0165806634	-0.043287932	0.0254815101	0.0964349054	0.0310542201	-0.0591606421	-0.0046822342	0.0182371883	-0.0183933969	-0.1238161132	0.040265436	0.0827827631	-0.1487098401	-0.0432506992	0.0110424593	-0.0450198808	-0.0991362794	-0.0701579084	0.102734882	0.0788215868	-0.0223478993	-0.1841924066	-0.1012828708	0.1171596292	-0.122292792	-0.0181640675	-0.0770443708	0.0147418376	0.080572429	0.072404706	0.0301030497	0.1446434655	-0.0412230398	-0.0043204059	-0.0123485879	0.0993071561	0.043868257	-0.0163083861	-0.0626072048	0.1417201031	-0.0398750226	0.1197111719	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0748826999999999	-0.0112570000000001	0.0056074187592899	0.000126720049	0.0382977	0.0159542999999999	0.0014667138252899	0.0002545396884899	-0.0806266999999999	0.0212683000000001	0.00045234058489	0.0065006647528899	0.000633574	4.9186e-05	2.419262596e-09	4.014160134760001e-07	-0.000439026	0.0002549259999999	1.92743828676e-07	6.498726547599998e-08	0.00146387	-0.0004224	1.7842176000000006e-07	2.1429153769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60268.7922329338	-317.0061568213787	100492.90346266051	3632327317.216542	98893.9018806991	-58.4452828172507	3415.85108358842	9780003829.18934	59437.98765880363	-66.32000925689499	3532874376.9280925	4398.343627834637	66827.3503730888	61327.15669184396	1.200079	21.732941	0.0455870499999999	0.0251352	-0.0382985516	-0.0734372465	0.0155216411	0.1941711312	-0.075942061	-0.0514393945	0.0945127475	-0.0400528458	0.1000309616	0.018478526	-0.0614587474	0.0506115199	-0.0178730105	-0.0535439177	0.0346213894	-0.0008827557	-0.0945400534	0.0601257552	0.0329692471	0.0045300407	-0.0343231675	-0.1748162909	-0.0448505055	0.010125609	0.1124970262	-0.0518535624	0.0473086993	-0.0466897094	-0.0758373387	-0.1055272459	0.0078775265	-0.0543849207	-0.0887633233	0.1230149037	-0.0466045908	-0.0645845297	-0.0714211313	-0.0489410038	0.1347753128	0.0855068279	-0.1475138147	-0.0964921351	-0.0156723245	0.0587923219	-0.1416735065	-0.0242317946	-0.1077241102	0.0589114681	0.0050511212	0.0271151472	-0.0217221889	0.0638355533	-0.0877124142	0.0631538726	0.1325429371	0.0836089877	0.0186762203	-0.0399237566	0.0328673032	-0.0077318424	-0.0433275403	-0.0206289519	0.0581726718	0.0401600393	-0.1086788251	0.0772621586	0.1259850421	-0.0694893329	0.0792112448	0.0291397831	0.0729830131	0.1008487881	-0.0871591764	0.0659741912	-0.1008294443	0.1216876835	-0.0177299187	0.0152133881	0.0016969571	0.0461957865	-0.0171434179	-0.0702844673	-0.0743852871	0.0060162008	0.0610794083	-0.0143821503	0.0088006296	0.060256664	0.0591083888	-0.0224870432	0.2313589375	-0.1797483384	-0.0909985248	-0.0423002797	-0.0991932108	0.050951351	-0.0742951671	-0.0773951342	-0.074574216	-0.1330723285	-0.0068397722	0.0454429979	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0718419	-0.0030407999999998	0.00516125859561	9.246464639999386e-06	0.0239521	-0.0143455999999999	0.00057370309441	0.0002057962393599	-0.0613685	0.0192581999999999	0.0003708782672399	0.00376609279225	0.000619104	-1.4470000000000044e-05	2.0938090000000122e-10	3.83289762816e-07	-0.000369907	6.911900000000003e-05	1.36831188649e-07	4.777436161000004e-09	0.00155913	9.526e-05	9.074467600000001e-09	2.4308863569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60320.910997741135	52.1187648073319	2716.365645041978	3638612303.5974073	99090.14802787804	196.2461471789429	38512.55028257932	9818857436.18678	59443.950044688456	5.962385884828109	3533583196.9154167	35.55004543959747	66917.39331134109	60648.57060169859	1.269682	22.993433	0.074356	0.0403086	0.0155748723	0.110003819	-0.1479225521	0.0790682413	0.0086583415	0.0200452277	0.0102255768	-0.0607436948	0.0517184248	0.0205704657	0.1239584717	-0.0506817474	0.0360473548	-0.1605986749	0.0117024562	-0.0433934645	-0.0108559787	-0.0948182485	0.0388550576	-0.0170684379	0.0077174887	-0.0635599472	0.0250881312	0.0470210137	0.1084817284	-0.0021496835	-0.0517050921	-0.0831816941	0.0889773918	-0.1508576374	0.0963439744	-0.1303781923	0.0211866491	0.0594969938	0.0245053171	-0.0704053327	-0.1348481959	-0.06625237	-0.1058025696	0.0139326424	0.0069643734	0.0650380631	-0.0211375414	0.0952770764	-0.0186847306	-0.0420658812	-0.0199218848	-0.0908720369	0.0547836102	0.0966653764	-0.0257143572	0.0441094835	-0.0482292718	-0.0984703974	-0.1326806362	-0.0251783635	-0.0958253401	-0.0052446324	0.0196357856	-0.0743306636	-0.0383867469	-0.0027243799	0.0892448325	0.051042093	0.1149599595	-0.0043131214	0.022411577	0.0276806346	-0.0226268957	-0.0447603685	0.1020420903	0.0642355987	-0.0302332694	0.0231917247	-0.0787316516	0.0080786317	-0.102532782	-0.0993997588	0.0051950427	0.0950740655	0.0661450574	0.0027080108	0.043350785	0.1232506462	0.0091060594	0.0373322026	-0.0726562499	-0.050939027	-0.2013890508	-0.103638857	0.0462882606	-0.1116841456	0.0172146926	0.0142539849	-0.1097014155	-0.0738784921	0.0671826999	-0.150220621	0.0546107239	0.0348922739	0.0601488581	-0.000158945	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0749251999999999	0.0030832999999999	0.0056137855950399	9.506738889999384e-06	0.0316401	0.0076879999999999	0.0010010959280099	5.910534399999995e-05	-0.0855853	-0.0242168	0.00058645340224	0.00732484357609	0.00122751	0.000608406	3.70157860836e-07	1.5067808001e-06	-0.000282975	8.693200000000001e-05	8.0074850625e-08	7.557172624000002e-09	0.00165115	9.202000000000017e-05	8.46768040000003e-09	2.7262963225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60495.465250052286	174.55425231115078	30469.186999904887	3659701315.820284	98417.5691815872	-672.5788462908386	452362.30447791546	9686017923.612503	59389.50934866573	-54.440696022727934	3527113820.675254	2963.789383439065	66707.78953902693	60884.800391648	1.148418	20.797394	0.06610815	0.0431284	-0.045819926	0.0146312705	-0.0296046254	-0.0718109208	0.0474747958	0.0202935582	-0.0190766284	0.0778389612	-0.0519168023	-0.0266139407	0.0332865579	0.1552485939	0.1034115199	0.0307999721	0.0789028531	-0.0450545011	-0.0424584377	0.0633483959	-0.1335008168	-0.0794285424	-0.0916418576	0.0040476257	-0.0551591154	0.0509970001	-0.1054127822	0.0121898198	0.0576630981	0.1074434579	0.0728961246	0.0625739601	-0.0291142073	-0.0197145086	-0.0507864614	0.0357942096	-0.0132608581	-0.0777762111	-0.0653479373	-0.077962258	-0.164830854	-0.0866275192	-0.1590010077	0.0846620051	0.0174454383	0.046971528	0.0582668331	0.2043073315	0.109835434	0.0694613702	-0.0314802462	-0.0760895901	0.0452365466	-0.0437078103	0.127183471	-3.20028e-05	0.1187752738	0.1037272926	-0.0160789424	0.0552741716	-0.0865004914	0.0078331165	-0.0061050094	0.0504129767	-0.0772234137	-0.038150897	-0.0271736808	0.1698319888	-0.1310815548	-0.0799342202	0.0382756729	0.0190275154	-0.0797112267	-0.0266271567	-0.0088464126	-0.0654173182	0.0578371087	0.0581694596	-0.0313951184	-0.1795171273	0.0200193061	-0.0363911375	0.1400056275	0.0723289285	0.0565545764	0.0053772298	-0.1059105569	-0.0405321209	-0.0283321233	-0.167856811	-0.0056738515	-0.0300700783	-0.045979456	-0.0245727887	-0.0423849394	-0.0266632575	-0.0646050338	0.1521569109	0.0576654774	0.0404569403	0.0726366392	0.0926604892	-0.0983541882	-0.1083399881	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0689752	-0.0059499999999999	0.00475757821504	3.5402499999998806e-05	0.0317338	9.370000000000211e-05	0.00100703406244	8.779690000000396e-09	-0.0986558	-0.0130704999999999	0.0001708379702499	0.00973296687364	0.000447742	-0.000779768	6.08038133824e-07	2.00472898564e-07	-0.000439026	-0.000156051	1.92743828676e-07	2.4351914601000013e-08	0.00164709	-4.060000000000175e-06	1.6483600000001417e-11	2.7129054681e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60541.20656035333	45.74131030104036	2092.267468056061	3665237691.7833686	98904.28954929711	486.7203677099169	236896.71634367676	9782058491.251202	59417.79888598059	28.289537314863992	3530474824.4548364	800.2979214890822	66701.23071908548	61058.98097243372	1.048452	18.987047	0.107730095	0.0521812	0.0775647385	-0.0050021299	-0.0605835265	-0.0234157041	0.0685145812	0.0124455815	-0.0613668463	0.046208715	0.0797312319	-0.0256594422	-0.0216849912	-0.1277200704	0.0020120426	0.0323701814	-0.0059766593	-0.0586165932	0.0068819284	-0.0559304396	-0.0431833547	-0.0767004821	0.0941280692	0.0145491732	0.0237103797	-0.1423500905	-0.0857048534	0.0466148272	-0.0877544266	0.0873803451	0.0690169146	0.0056705843	-0.0732184179	-0.0675177835	-0.0610220071	0.0451521489	-0.0503976819	-0.1031465252	-0.0182112293	0.0155720292	-0.0508508628	0.1352003845	0.0663439492	0.0451866696	0.0743718724	0.0400092129	-0.0017408207	-0.0300714812	-0.1792543899	-0.0832463863	0.0468793952	-0.027124436	0.183433881	0.0512714534	-0.0312609911	0.0634323322	-0.05261706	-0.0044208991	-0.0153003536	0.0495097688	-0.0233339895	-0.0618065945	0.0324709151	0.0637263225	-0.0210106209	-0.0230887765	0.0781901281	-0.0151270744	0.0200776357	-0.0327076596	-0.0618770325	-0.050711561	-0.0381664759	-0.2022235793	-0.1069644973	0.0303672726	0.0145028301	-0.0809624777	-0.0637589767	0.0147812665	-0.0315846371	-0.0433790026	0.0067278939	-0.0100960617	-0.0979881951	0.0404163847	-0.0069970975	-0.1563473623	-0.0345655625	0.0581160434	-0.008713816	0.0404103435	0.05274838	-0.1456209041	0.1164722335	0.1639010586	-0.0130678033	-0.1041761432	0.1146078367	-0.0536655749	-0.0265663914	0.0650356837	-0.0690736034	-0.0665755356	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0477243	-0.0212509	0.0022776088104899	0.00045160075081	0.0174191	-0.0143147	0.00030342504481	0.00020491063609	-0.0986238	3.200000000000425e-05	1.024000000000272e-09	0.00972665392644	-4.19109e-05	-0.0004896529	2.3975996247841e-07	1.7565235388099999e-09	0.000228951	0.000667977	5.2418560401e-08	4.4619327252900004e-07	0.00136207	-0.00028502	8.12364004e-08	1.8552346849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60443.60205778055	-97.6045025727799	9526.638922479797	3653429029.7193327	98328.32906297492	-575.9604863221903	331730.48180449393	9668460296.31668	59340.88713371425	-76.91175226634368	3521340885.816213	5915.417636679423	66688.12801927456	60863.25291497469	1.120888	20.298832	0.12387102	0.0532874	-0.098473983	0.0541406079	0.0191035496	-0.0245466864	0.0549441947	-0.0438329174	0.0614774712	0.0697834688	-0.0411170303	-0.0535349757	0.0355059148	-0.0901240998	-0.0109009168	-0.1002830182	0.024222078	-0.1153309608	-0.0695316732	-0.0353758279	0.056265718	0.0353925537	0.0253746437	-0.0604028261	0.0409233903	-0.0174224769	0.0542901663	0.1641297905	0.2094019618	-0.035739107	0.0377782894	0.039875387	0.0812909526	0.0605942649	0.0317340351	-0.0253617346	0.0541938748	-0.0518630013	-0.0374648499	-0.1082269429	0.1501308401	0.0723304364	-0.0131556586	-0.0437626095	-0.0978170859	-0.0521787903	0.1350664373	-0.0297273675	-0.0174716464	0.0771887683	0.0552802761	0.1476151756	0.0119712161	-0.0380711858	-0.099474536	-0.0021712525	0.1110694634	0.0037014028	0.1233574308	0.0598444325	-0.0337361096	-0.0534920484	-0.0670579325	0.0966690313	0.053299612	-0.0740513411	0.0294092038	-0.0133946499	0.0106811045	-0.0708070469	0.124726613	0.0598085618	0.1293661885	0.0480286029	-0.0595450377	-0.073482388	0.0597295231	0.0221871869	-0.1146722812	-0.0357816027	-0.0374258166	-0.1006390464	-0.0895616762	0.0780599437	0.0610562216	-0.0464728889	0.0101229844	0.0989549591	0.0276808259	0.2114191571	0.1333905826	-0.0879747062	0.0083605396	-0.0448135122	0.0622621558	-0.1212301737	-0.0371329081	-0.0298374319	-0.0390098113	0.0469259529	-0.0377995503	0.0307700043	0.1438349823	-0.0406896179	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0278559	-0.0198683999999999	0.0007759511648099	0.0003947533185599	0.0355174	0.0180982999999999	0.0012614857027599	0.0003275484628899	-0.0642083	0.0344155	0.00118442664025	0.0041227057888899	-0.000370658	-0.0003287471	1.0807465575841e-07	1.37387352964e-07	4.02037e-05	-0.0001887473	1.61633749369e-09	3.5625543257290004e-08	0.0008497879999999	-0.000512282	2.624328475241024e-07	7.2213964494383e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60445.98663049998	2.3845727194348	5.686187054272678	3653717299.7345824	98283.13968702508	-45.18937594984891	2042.079698736783	9659575546.739285	59476.08022376149	135.19309004724346	3537404118.783313	18277.17159652208	66807.60197294853	60857.30066285789	1.240594	22.466663	0.151751585	0.0746451999999999	0.0735093366	0.0402646012	-0.107727609	0.0103299108	-0.0778628508	0.020773319	-0.0668299711	0.0271355878	0.0738812654	-0.155618641	0.09231856	0.0320659838	0.040040337	-0.1072478276	0.0070804015	-0.0154676281	0.0658249784	0.0595205708	-0.0753403713	-0.0603346601	-0.0881285455	0.0186626355	-0.0951372433	0.0020597383	0.0637246785	0.0808239658	-0.0246362214	-0.0831386262	0.0793591217	-0.1721729539	-0.0669922025	0.1504659863	-0.1109477491	0.0312535023	0.1536716773	0.0710254258	-0.0050505037	-0.0110564774	0.0534013109	-0.0406627067	0.0647565361	0.0505795137	0.0331455635	0.0478570047	-0.1268668953	0.0986597644	0.065292491	-0.1126835113	-0.0024345179	-0.0130645517	-0.1432017469	-0.0844239543	-0.0097303709	-0.0718789595	-0.1281724759	-0.0909402748	0.1012866695	-0.0466625132	0.0170715322	0.1393220905	0.0157903785	0.0450332668	-0.0923255748	0.1528520695	0.0853090981	0.0858878141	-0.0786356984	0.0780006026	-0.0130820087	0.0636836522	0.07837229	-0.0495459492	-0.009745719	0.0130834413	-0.0373299791	0.0813376295	-0.0220893358	-0.1478478607	0.0793804692	0.0111480769	-0.1043362497	-0.0697854714	-0.0329440041	-0.0132562474	0.0871183875	0.136404976	0.0301290842	-0.0873179987	-0.1206658515	-0.0173964909	0.09974702	0.1273739306	0.0850668012	-0.1079402794	0.0651001899	0.1267318757	0.0023825849	-0.1070873973	0.0229188539	-0.0095298651	0.0150621097	-0.1349234737	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0181248	-0.0097311	0.00032850837504	9.469430721e-05	0.0286866	-0.0068307999999999	0.00082292101956	4.6659828639999975e-05	-0.0986754	-0.0344671	0.00118798098241	0.00973683456516	0.000590226	0.000960884	9.23298061456e-07	3.48366731076e-07	-0.000809782	-0.0008499857	6.55746887524e-07	7.224756902044899e-07	0.00105337	0.0002035820000001	4.1445630724040746e-08	1.1095883569000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60983.14349726235	537.1568667623651	288537.4995099612	3718943790.8076906	99209.7218815302	926.5821945051284	858554.5631739397	9842568915.810574	59659.95028409091	183.87006032942008	3559309667.9001994	33808.199085544584	66871.7793133946	61265.25145518848	1.535078	27.799644	0.09375744	0.0500377	-0.0784736963	0.0288198863	0.0863157097	-0.23423603	-0.0458086777	0.0615442213	-0.0668669587	0.0562151622	-0.2413366583	-0.0683719028	-0.048033619	-0.1126711685	0.0172641844	0.1088380246	-0.1890694168	0.17379717	-0.0456133387	-0.0518417074	-0.0649039781	0.1592495078	0.0312318037	0.0780856469	0.1700617523	0.0321204937	-0.0421920877	0.0428515934	0.0056288656	-0.0414998595	0.1129422624	0.024106663	-0.0746262279	0.1100260611	-0.0047199832	-0.0931415162	-0.0124292647	0.0551059294	-0.1502794419	0.0125518545	-0.0948538533	-0.0938458997	-0.0106123581	-0.0739651164	-0.03773454	-0.0584059376	0.0434368532	-0.0583913543	-0.0129750702	0.1407966496	0.0408154645	0.0105645906	0.0080843707	0.0496851433	0.0299486734	0.0806029006	-0.1267390213	-0.0748997054	-0.0650607626	0.0410960894	0.0135445166	0.1071919124	0.0358883191	-0.07843843	-0.159702236	-0.2245519214	-0.0041986429	-0.1702127256	0.01463943	0.0293906229	-0.003518485	0.0878232528	0.0813518574	0.0971507552	0.0307827055	-0.0802405829	0.0860060277	-0.102042624	-0.0129138226	0.0022699537	-0.0389166153	-0.2379232169	0.1171293982	-0.0762979436	-0.0324038683	0.0086865946	0.1160659126	-0.0648513466	-0.0549101079	-0.1398554615	-0.0913196597	0.0104090308	0.0284465765	-0.0617614917	-0.0560887976	-0.0043206331	0.0860563382	-0.0012924641	0.13676363	0.0268913774	0.0694345287	0.0004260951	0.0875891872	-0.015247869	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0130355	-0.0050893	0.00016992426025	2.590097449e-05	0.00960526	-0.01908134	9.22610196676e-05	0.0003640975361956	-0.10375	-0.0050745999999999	2.5751565159999984e-05	0.0107640625	0.000124518	-0.000465708	2.16883941264e-07	1.5504732324e-08	-5.8202e-05	0.00075158	3.387472804e-09	5.648724963999999e-07	0.000980414	-7.29560000000001e-05	5.3225779360000155e-09	9.61211611396e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
