global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
60559.88103646395	n/a	n/a	3667499191.1506658	99047.05732237616	n/a	n/a	9810319564.222069	59795.58101345263	n/a	3575511508.736377	n/a	67275.70501948026	58505.12828629741	n/a	n/a	n/a	n/a	-0.0385075123	-0.1221026093	-0.0552777673	0.0910863643	-0.0095815333	0.0057871624	-0.1189192611	0.0270241739	-0.2559855861	0.1173936591	-0.0286898772	0.1624305044	-0.1084681182	0.0648480369	-0.0865333119	0.2142244869	-0.0689751714	0.0447275545	-0.0360789966	0.0166808966	-0.1142184085	0.0696751629	-0.1720095458	-0.1340608233	0.1266508019	-0.0070203851	0.0308327701	-0.0651175039	0.1340880314	-0.0055441848	0.1501633002	-0.1656464285	0.087514113	-0.0055210684	0.1447253147	-0.1256204801	0.0744264269	-0.0264828698	0.0609427619	-0.0371760489	0.0494048651	-0.076685647	-0.0386986957	0.0627369427	0.0933379726	-0.2559310486	0.0030986241	0.0353414829	0.0306922309	-0.1330848532	-0.0670275795	0.0548765421	-0.1417288979	0.1441549941	-0.0417483648	0.0657320643	-0.2297734227	0.0456439366	-0.2072738744	0.0395485319	-0.0917189307	0.0444629945	0.092203644	-0.1512290153	0.0744975603	-0.1296923888	0.015373483	-0.0142484018	0.0138771964	-0.1276806472	0.0148335816	-0.0177229476	0.0582947429	-0.0071553449	-0.139289022	0.1901901327	-0.1329691425	0.1138173384	-0.0038396661	-0.0587116335	0.0731161964	-0.0969617117	0.1096282698	0.0447001695	0.1203780544	0.1203546593	0.1203156708	0.128813	n/a	0.016592788969	n/a	0.0226165	n/a	0.00051150607225	n/a	-0.000174091	n/a	n/a	3.0307676281e-08	0.00027876	n/a	n/a	7.770713760000001e-08	-0.00122023	n/a	1.4889612529e-06	n/a	0.000935045	n/a	n/a	8.743091520250001e-07	0.0
60786.32487000658	226.4438335426312	51276.80974948286	3694977291.2019806	99907.57564981328	860.5183274371229	740491.7918551835	9981523672.223164	59839.818811952886	44.23779850025312	3580803915.4473505	1956.9828161489968	67124.06134495349	60279.62701781769	1.275321	22.033804	0.137558691	0.0641225	0.0294757063	-0.0632168042	0.0546579283	0.1214797076	0.1903471569	-0.0980417594	-0.1133270235	-0.0013285828	-0.0797752054	-0.2783598461	-0.1873801596	0.0079619339	-0.035477223	0.0878882559	-0.0245524109	-0.0509103061	0.0887677995	0.0882919379	-0.07012975	0.0091859374	-0.250172242	0.1500289954	0.1721172938	-0.1244865877	0.0296925698	-0.1455431955	-0.0333922882	-0.0855805562	0.0196742304	0.036523226	0.1032656579	-0.0635758448	0.0342458888	-0.0130103707	0.0688482649	0.0409848632	0.0085488818	-0.0754523167	-0.0299506602	-0.0130167083	0.042854282	0.0925016967	-0.0938945994	0.0991907462	-0.0261835991	0.0540231896	0.004517073	-0.0513906872	0.0789388583	-0.0387547882	0.1129612677	-0.0174403383	-0.1512520154	-0.0229386646	0.2605338066	0.0379457709	-0.156210812	0.0242868513	-0.1524856625	-0.0865305156	0.206480275	-0.1808802332	0.0494789605	-0.0161000533	-0.0497689271	-0.0204169991	-0.0576076813	-0.0149942419	0.0224296773	-0.0354800831	-0.0738889096	-0.100914132	-0.0588494786	0.0011986435	0.0385653912	0.0047191897	-0.0878632688	0.0135846523	-0.1144586234	-0.0221379467	0.1075784593	0.0793505565	-0.0458030588	-0.0172746718	0.1203156708	0.1201052059	0.1197547036	0.0944941	-0.0343189	0.00892913493481	0.00117778689721	0.0450456	0.0224290999999999	0.00202910607936	0.0005030645268099	0.0242075	0.024381591	0.0005944619796912	0.00058600305625	-4.60552e-23	-0.00027876	7.770713760000001e-08	2.1210814470400002e-45	-0.000455884	0.000764346	2.07830221456e-07	5.842248077160003e-07	0.000849569	-8.547600000000002e-05	7.3061465760000045e-09	7.21767485761e-07	0.0
60657.24424741494	-129.08062259163853	16661.807128645025	3679301279.690553	100127.65046432785	220.0748145145626	48432.923983619134	10025546387.506613	59866.23087104145	26.412059088565	3583965598.7048364	697.5968652978491	67387.1752610966	60299.60007525383	1.222266	21.117163	0.1532339	0.0661323	-0.0356757756	0.0436894202	-0.0617028521	-0.1027041401	-0.074232111	-0.1084567691	0.0941546185	-0.0306919469	0.0781855129	-0.0496338113	0.0888672168	0.0558648244	0.1386911669	0.102667341	0.029841898	0.0130966126	-0.1205894141	-0.0766432744	-0.0420133052	0.1542222589	-0.0596747578	0.0888482696	-0.0069163971	-0.0510190402	0.12670061	-0.1931034549	-0.0936764379	0.0140728223	0.0083260132	0.0231158972	-0.244118575	-0.0007919021	0.0875194088	-0.1130570782	-0.0235254648	-0.0776771486	-0.0239375643	-0.1790578679	0.049806234	0.065508057	0.1120945666	0.205571891	0.0750086706	-0.1267841878	0.0577635864	0.0583889024	-0.0807709461	-0.0485844607	0.0314263618	-0.0518438147	-0.036149864	0.1083143784	0.083531375	-0.0900816965	-0.0058434555	-0.1210033088	-0.019008951	-0.0491112616	-0.1969607797	0.0457729215	0.042508178	-0.034688749	-0.0319303548	0.1196835973	0.0733078974	-0.139698732	-0.0762501734	0.131469423	-0.0902851323	-0.11037115	-0.1563860395	-0.2463453764	0.111718117	-0.0320894132	-0.00878682	-0.1071248555	-0.1018608694	-0.0631968018	0.0215016245	-0.0640367562	0.0727701062	-0.0083163577	0.010002112	-0.0067046019	0.120190936	0.1196068161	0.1186353847	0.0474044	-0.0470897	0.00224717713936	0.00221743984609	0.0227538	-0.0222917999999999	0.00051773541444	0.0004969243472399	0.0116492	-0.0125583	0.0001577108988899	0.00013570386064	0.000528278	0.000528278	2.79077645284e-07	2.79077645284e-07	-0.000904587	-0.000448703	8.18277640569e-07	2.01334382209e-07	0.000400668	-0.000448901	2.01512107801e-07	1.60534846224e-07	0.0
60491.26930595058	-165.97494146436657	27547.681194099907	3659193662.245039	99265.3244460004	-862.3260183274397	743606.1618844558	9853604637.369726	59798.91960607621	-67.31126496523939	3575910786.053966	4530.806391220664	67221.24274080043	58798.70283971208	1.174859	20.298107	0.09344429	0.0421941	-0.0592761384	-0.1430663484	0.048867112	0.0358223491	-0.0454458055	0.1163591667	-0.0433985871	-0.0071888498	0.0246659296	-0.0662906438	-0.0128416094	-0.117892591	-0.0872456312	0.0768442122	-0.1236135622	-0.1921632344	0.0756439765	0.0477054224	-0.0593238205	0.0352632957	-0.0143581521	-0.1188225018	0.0831205928	0.1037764466	-0.0788042611	-0.0829873702	0.060448328	-0.1222179061	-0.0510304092	-0.1046542656	-0.0587031886	0.0781784137	0.0483693999	-0.0222632138	0.0553853699	0.0358731958	-0.0907760466	0.0240556843	-0.1368838687	-0.0993626391	-0.0218497868	-0.0825363007	0.0087882779	-0.0681651582	0.098712039	0.0230304451	0.1958707358	0.1261610146	-0.0586650585	-0.1216722538	-0.0898743956	-0.0221926464	-0.0289637692	-0.0584446506	0.1666937217	0.1269111758	0.0959700163	-0.0964393154	0.0073104044	0.0429981398	0.0138690047	-0.1904077556	0.0779221657	0.0873456311	0.0649751809	0.0617343294	0.0574842826	0.1132337691	0.1885442193	0.0664767364	-0.0013783282	-0.0108525907	-0.0183996303	0.014770244	0.1195342733	0.0305535039	0.0127788355	-0.0487595047	0.119726069	0.03148455	0.0289336704	0.0361000558	0.0671917885	-0.1398057957	0.1200039147	0.1188605229	0.1169629329	0.043007	-0.0043974	0.0018496020489999	1.9337126760000023e-05	0.0338654	0.0111115999999999	0.0011468653171599	0.0001234676545599	0.0241748	0.0125256	0.00015689065536	0.00058442095504	0.0	-0.000528278	2.79077645284e-07	0.0	-0.000552443	0.000352144	3.05193268249e-07	1.24005396736e-07	-2.71038e-05	-0.0004277718	1.8298871287524006e-07	7.3461597444e-10	0.0
60596.77027437191	105.50096842133644	11130.454337839828	3671968567.6850033	99934.17925756682	668.8548115664162	447366.7589555461	9986840183.8835	59739.64628926365	-59.27331681256328	3568825338.766332	3513.326085962497	67299.37802657882	60467.42225355512	1.317187	22.757113	0.10764558	0.0492333	-0.0402091122	0.1605729273	-0.039626104	0.0112475244	0.014424084	0.0409307994	0.1597913475	0.0434727709	0.0153799608	0.0928936616	0.0816519498	0.0429410257	-0.0686409824	-0.0704002237	-0.0042196644	0.0306772423	0.0585074722	0.0463920762	0.0395564325	0.0767992881	0.0062821485	-0.045420345	-0.0636950573	-0.0758316918	-0.0025890324	0.014997403	0.0473913641	-0.0535687328	0.0696313263	0.0989282666	-0.0841474451	0.0455643186	-0.0764017817	0.0010732571	-0.1083507571	0.0302731933	0.037090375	0.046503257	0.0549932138	-0.0323229621	0.0953797804	0.0594885583	-0.0166560959	-0.2288238304	-0.0952792754	0.0166153863	-0.0125079474	0.0294674946	-0.0375749892	0.0320528241	-0.0065204039	-0.067882134	0.0446238258	-0.0117595155	-0.1145356264	0.0574669344	0.0041022664	-0.1256807249	-0.0855621552	0.1130818639	-0.0764547087	0.0367989293	0.0422311549	0.0072202457	0.0050174871	-0.0785018849	-0.0981873209	-0.1284288258	0.0243584877	-0.0272216697	0.0247713891	-0.042683779	0.0154051526	0.1397308074	-0.0082518829	-0.0569388566	-0.0121715855	-0.0636056367	-0.0925747247	0.1867778023	0.0470090576	0.0369975594	-0.0301700841	-0.0605129865	0.1197547036	0.1178678731	0.1147451459	0.065257	0.02225	0.0042584760489999	0.0004950625	0.0227083	-0.0111570999999999	0.00051566688889	0.0001244808804099	-0.00130414	-0.02547894	0.0006491763835235	1.7007811396000002e-06	0.00032076	0.00032076	1.028869776e-07	1.028869776e-07	-0.000601587	-4.914399999999999e-05	3.61906918569e-07	2.415132735999999e-09	0.000578183	0.0006052868	3.6637211025424e-07	3.342955814890001e-07	0.0
60604.21221538965	7.441941017736099	55.382486111463	3672870538.247984	99095.00096427868	-839.178293288147	704220.2079260072	9819819216.110392	59691.52937532184	-48.11691394180525	3563078679.1649103	2315.2374072830926	67060.908928535	59526.94917085912	1.344084	23.221817	0.1068916649999999	0.049576	0.0468331729	-0.1223401234	-0.0562677072	0.0626184704	-0.0183694815	-0.065161852	-0.162770819	0.1171955166	-0.0088911304	-0.035765718	0.154367357	0.0915873794	0.0694501014	-0.1020353665	0.0121765457	0.1349039442	-0.1228226902	-0.0300201172	0.0262438271	0.0930965977	0.0585199898	-0.0196215377	-0.127576044	0.0719241843	-0.2720651305	-0.0045277456	0.0271324293	0.0027499797	-0.0035782611	0.0199836579	-0.0446118091	-0.029035259	0.0072913712	-0.1045270611	0.0874813777	0.0778786811	-0.2455422103	-0.0045142029	0.0106528746	-0.0313054461	0.0624035242	0.0256663435	-0.0409164975	0.081434365	-0.0530391495	-0.1820130801	-0.0722376831	0.1158982202	0.2073129456	0.0733110852	0.0866246974	0.0542239196	0.0200609245	0.2004564176	0.004893341	-0.0529888704	0.035876232	0.0674562944	-0.0805390735	-0.0421471735	-0.1800311328	0.0088904006	-0.0415663416	0.0434460365	0.0990858198	0.0959782817	-0.0937771139	0.0136218877	0.0771812692	0.001279574	0.1323773805	0.0757404726	-0.0685379519	-0.0761122403	0.1014370079	-0.1271045266	-0.0456911034	0.0564016806	0.0151534642	-0.0041013619	0.0262475048	-0.0071960761	0.0052999741	-0.0160766717	0.1194434321	0.1166309242	0.111992364	0.0473709	-0.0178860999999999	0.00224400216681	0.0003199125732099	0.0227424	3.4099999999998715e-05	0.00051721675776	1.1628099999999124e-09	0.0275393	0.0288434399999999	0.0008319440310335	0.00075841304449	0.0	-0.00032076	1.028869776e-07	0.0	-0.000254384	0.000347203	6.4711219456e-08	1.20549923209e-07	4.35855e-05	-0.0005345975	2.8579448700625e-07	1.8996958102499997e-09	0.0
60531.69298856759	-72.51922682205623	5259.038258868839	3664085856.062203	99815.79068396226	720.7897196835838	519537.82000153937	9963192069.864569	59700.07142282441	8.542047502567584	3564098527.890336	72.9665755361211	67263.73027496737	60370.07421440668	1.189456	20.550303	0.096252125	0.0455933	0.0371929184	-0.0237926602	0.1086827277	0.0071247848	-0.0307870155	0.1160567563	0.005216398	0.0097866066	0.0202408465	0.0659994473	-0.1747123647	-0.0127816066	0.0902069746	-0.050573885	-0.1565405228	0.033919853	-0.0123370137	-0.0027386079	-0.0226019388	-0.0361612291	-0.1123755593	0.1279806986	0.087857329	0.0115483359	-0.0255267142	0.0279269313	0.0195230398	0.1526186886	0.0858949649	0.0428945048	0.0442079475	0.0805376402	-0.249679252	0.0038162642	0.0238151272	0.1247398676	-0.0207431636	0.0673843658	-0.0478911027	0.0876993451	-0.124635685	0.0058603402	-0.0257620853	-0.0376720624	-0.1460506446	0.0401465615	0.1173092482	-0.0162346152	-0.128651092	-0.059898788	-0.1025956611	-0.0889494682	-0.0034677474	0.058960029	0.0656129822	-0.0135959166	-0.0643567485	0.0039734186	-0.0769596442	0.0868106656	0.0890923625	-0.0492360359	-0.112613732	-0.1730269289	0.0236052485	0.1205058402	0.0643554491	-0.1806093617	-0.0265869484	-0.0018818335	0.0906191699	0.099771361	0.0251149997	0.0486124129	0.0430061842	-0.1170433524	-0.0687490767	-0.1136460697	0.0033619802	0.1363844285	-0.0110339941	0.0726327505	-0.0174667422	0.080359804	0.1190702613	0.1151522399	0.1087174221	0.077573	0.0302021	0.006017570329	0.00091216684441	0.0390824	0.01634	0.00152743398976	0.0002669956	0.0101917	-0.0173475999999999	0.0003009392257599	0.00010387074889	0.0	0.0	0.0	0.0	-0.00064279	-0.0003884059999999	4.1317898409999993e-07	1.5085922083599996e-07	0.000302428	0.0002588424999999	6.699943980625e-08	9.1462695184e-08	0.0
60629.822772313055	98.1297837454622	9629.454457931177	3675975409.4020905	99642.51824759238	-173.27243636987987	30023.337205554068	9928631442.72178	59738.95542208419	38.88399925977865	3568742794.921762	1511.9653984344664	67050.49861292428	60260.15546911575	1.22575	21.177351	0.03212845	0.0175037	0.0201638155	0.0910766614	-0.0434422853	0.1449953368	0.0784646053	-0.0627155082	0.0064171747	0.1127104955	0.1216104388	-0.0787487257	-0.0306669587	0.0924813763	-0.0103795557	-0.0726889923	0.0788399369	0.0645302553	-0.0021155203	-0.0223258897	0.0123666106	0.1938955404	-0.1212257864	-0.1349249218	-0.0411324222	0.0773646222	0.0421015211	-0.0400225038	-0.1775088073	0.1460335101	0.0667448024	0.019348905	0.1291113578	0.0603659941	-0.006766172	0.1604313101	-0.0694861183	0.0240485666	0.0892982334	-0.0197693068	-0.0193671068	0.0678625261	-0.0627625557	-0.1056540974	0.0415761834	0.1191459229	0.0361138151	0.0617869288	0.0180051785	-0.0199370082	-0.0826393047	0.005639787	0.1611119886	-0.0230793982	0.0253048149	0.0637976959	0.0613791499	-0.0620092889	0.091049387	-0.0286647424	-0.1250494301	0.0647549212	-0.0364560526	0.0451491719	0.0418421625	-0.0972224289	0.061010649	0.0021035224	0.1520405279	0.0390531901	-0.1853778727	0.0213450135	-0.0886087944	0.026148762	0.070813273	0.0616658646	0.1134870608	0.0407705541	0.1034088609	-0.0241417005	-0.0310011411	0.0288221587	0.0862612965	-0.0092174451	-0.035237591	0.0207994473	0.1186353847	0.1134348849	0.1049355893	0.0744809	-0.0030921	0.00554740446481	9.561082410000004e-06	0.0344405	-0.0046419	0.0011861480402499	2.154723561000004e-05	0.0206401	0.0104484	0.00010916906256	0.00042601372801	0.0	0.0	0.0	0.0	-0.000904587	-0.000261797	8.18277640569e-07	6.853766920900001e-08	0.000319552	1.7124000000000035e-05	2.932313760000012e-10	1.0211348070400003e-07	0.0
60738.6347289983	108.81195668524742	11840.04191767216	3689181748.742679	100106.71791470126	464.1996671088855	215481.3309440001	10021354971.653572	59780.82520034114	41.86977825695067	3573747061.6337423	1753.0783312862188	67182.75902236659	60600.43898701757	1.097072	18.954172	0.05258805	0.0295519	0.0785962588	-0.0363600763	-0.1031042344	0.0700125248	0.0165748932	-0.1811619488	-0.0657411792	0.1144005126	0.0365530882	-0.0522582192	-0.0835573322	0.0047274402	0.221525792	-0.0289192853	0.1103702456	0.1519660056	-0.0485959841	-0.0697123275	-0.0115488961	-0.0446494483	0.0417429317	-0.0921437277	-0.009960506	0.141123992	0.0562474814	0.0096091349	-0.0339343104	0.0925872651	0.1145894553	0.0185709476	-0.0189711594	-0.0743369976	0.0097614972	0.0512259688	-0.186197409	0.091874423	-0.0355234059	0.1161941143	0.1349361282	0.0339823643	-0.1933053372	-0.0378309228	0.0400786206	0.0176658451	0.0731030953	0.1013849263	-0.0114833603	0.0887742392	0.0897200595	-0.0158521817	0.1195436261	0.0818851036	-0.0192290442	0.089466982	-0.0284601023	-0.1518334919	0.0133398185	0.0467668391	0.0598250231	0.0542090719	0.0016266729	-0.0347700349	-0.0350770128	-0.0415618848	0.0553523083	0.0253187029	0.0312289328	-0.0516054843	-0.1576422639	-0.1236620834	-0.053512259	0.1206325503	-0.0360313495	0.0394815152	0.0251071593	0.0463044094	0.1151669988	-0.1517177495	0.0854460265	0.0113382014	-0.1006104306	-0.1133942532	-0.1659052398	-0.0524838486	0.1181390277	0.1114824189	0.1006644984	0.0744588999999999	-2.200000000010527e-05	0.0055441277892099	4.840000000046318e-10	0.0414046	0.0069641	0.0017143409011599	4.8498688810000014e-05	0.0121585	-0.0084816	7.193753856000004e-05	0.0001478291222499	0.000198132	0.000198132	3.9256289424e-08	3.9256289424e-08	-0.00039889	0.000505697	1.591132321e-07	2.557294558090001e-07	0.000280974	-3.8578e-05	1.4882620839999995e-09	7.894638867600003e-08	0.0
60848.300490465626	109.66576146732405	12026.579238208016	3702515672.578	99780.0097901926	-326.70812450865924	106738.1986199656	9956050353.730932	59837.20215145469	56.376951113546966	3580490761.314053	3178.3606168592646	67321.94854051077	60439.97315778982	1.138202	19.664785	0.04706091	0.0250395	0.1171323158	-0.1006687428	0.0129620501	0.1099617306	0.0272168617	-0.0594372185	-0.1342794741	-0.0923614255	0.071972361	-0.0559471149	-0.2427144226	0.0092225142	-0.0671326802	0.0636645202	-0.0648048494	0.0588832559	0.1107207767	-0.2001576299	0.0579835449	0.0236845431	-0.0106836637	0.0378567325	0.0646410339	0.0279222436	0.1124036804	-0.0779103174	0.0282660069	0.0756070005	-0.1129150604	-0.0680625314	0.1579222371	-0.0551433719	-0.1458967888	0.0295371389	-0.0365370071	0.0111150864	-0.0187131885	0.1180825564	0.0031528389	-0.0950196716	-0.0786489141	0.1545531475	-0.140190529	0.0396066847	-0.019193994	0.1285960108	0.0022681677	-0.0674076178	-0.0468681199	0.0332515499	-0.079622585	-0.0093198917	-0.07728719	-0.0204667694	0.1045531069	-0.2313479467	-0.035612331	-0.0603538536	-0.0072368475	0.0152931357	0.06936972	-0.0010032161	0.001425413	-0.1643095721	-0.1753030943	-0.0189594091	0.1205062187	0.083305283	0.0006361602	0.0724049376	0.0421384932	0.1403087405	-0.1551779869	0.0846718362	0.0806605222	0.0389172923	-0.0156443241	-0.0265155991	0.1304950683	0.0459272622	0.0250829492	-0.0996746497	-0.0338188098	-0.0117871567	0.1175814474	0.1092988885	0.0959240631	0.0744999999999999	4.1100000000002246e-05	0.0055502499999999	1.6892100000001847e-09	0.0340233	-0.0073813	0.00115758494289	5.448358969e-05	0.0081902399999999	-0.00396826	1.574708742760078e-05	6.708003125759837e-05	-5.293960000000001e-23	-0.000198132	3.9256289424e-08	2.802601248160001e-45	-0.000795656	-0.000396766	6.330684703360001e-07	1.5742325875600004e-07	0.000399481	0.0001185069999999	1.4043909048999991e-08	1.5958506936099998e-07	0.0
