global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
60743.86612968378	n/a	n/a	3689817272.3809447	99213.28776041669	n/a	n/a	9843276468.231249	59862.15918169276	n/a	3583478101.894323	n/a	66951.93247327303	60742.35949592733	n/a	n/a	n/a	n/a	-0.0970685584	-0.0173176723	0.180881644	-0.0607655484	0.1224082792	-0.0499759103	0.0551884158	0.2158942725	-0.0736820246	0.0490949696	-0.0605659397	0.0421569719	-0.0365285092	0.0205094093	-0.1100540807	0.0708454105	-0.0087415409	0.0045231793	-0.1482072894	0.0269661129	-0.2099902149	0.0948714629	-0.2220198202	0.0219612307	-0.0836850605	0.0077693578	-0.0180604719	0.0825834859	-0.1312652422	0.2700930191	-0.0481727488	0.0196298603	0.0138986696	0.0049749837	0.0075491033	-0.1667865948	-0.0546622345	0.0442133066	0.0360380893	0.2143115634	-0.0520379339	0.1000161716	0.1757222389	-0.0847307173	0.0188757586	-0.1459683418	0.0171122576	0.0310733684	-0.0778859896	0.1225549972	-0.1151959907	0.0088506319	-0.1230338175	0.1037840804	-0.0134122026	0.0099369979	-0.0875383412	0.0003377174	0.146435402	-0.1501751831	0.0383596673	-0.0780273208	0.0715293032	0.0193577591	0.1362418865	0.1490484942	-0.0286899	n/a	0.00082311036201	n/a	0.0463057	n/a	0.00214421785249	n/a	-0.109516	n/a	n/a	0.011993754256	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-0.00141707	n/a	n/a	2.0080873849000003e-06	0.0	0.0	0.0
60695.77791498161	-48.08821470216935	2312.476393241937	3683977456.7047696	98807.1113404088	-406.17642000789056	164979.2841704263	9762845251.43594	59835.13736043378	-27.021821258982527	3580243662.941978	730.1788241524	66929.40327533922	60143.75205759341	1.248456	21.330069	0.04750135	0.0283231	0.0823307873	-0.0212787326	-0.0374669769	-0.2334523619	0.1454802319	-0.1721276221	0.0790834879	-0.0306974537	-0.0691785259	0.0079509117	-0.2905543409	0.0503510036	-0.1477146673	-0.0513073365	-0.074300676	-0.1382882666	-0.0541274649	-0.029535069	-0.0043824465	-0.0087258999	-0.1238259236	-0.0011455489	0.0627938323	0.0865507333	0.1244638886	-0.1302808855	0.0944969609	0.0029630841	-0.0476444206	-0.1057210467	0.1183321371	-0.0269662721	0.1838126282	-0.1246600439	0.1737976689	-0.1170326867	0.0269457131	-0.0119721132	0.0644336232	0.0776685274	-0.1280326024	-0.0913230163	0.0233784394	-0.0677678851	0.15156031	-0.2113191776	-0.1206098664	0.1465029693	-0.0746812095	-0.148485003	-0.0313739772	-0.0102051746	0.0517462965	-0.1007644738	-0.1155448387	-0.0648700869	0.0329495455	0.1372200606	0.0607695954	0.0158135326	0.0979670949	-0.0869170904	-0.0209486589	0.0192412645	0.2525814339	0.1488669016	-0.0287308	-4.089999999999997e-05	0.00082545886864	1.672809999999997e-09	0.0463399	3.420000000000506e-05	0.00214738633201	1.169640000000346e-09	-0.125637	-0.0161209999999999	0.0002598866409999	0.015784655769	-0.000285459	-0.000285459	8.1486840681e-08	8.1486840681e-08	-0.000340636	-0.000340636	1.16032884496e-07	1.16032884496e-07	-0.00141706	1.0000000000157452e-08	1.0000000000314903e-16	2.0080590436e-06	0.0	0.0	0.0
60554.1645368322	-141.61337814941362	20054.348870888814	3666806842.7537465	98967.28965212264	160.17831171384023	25657.091543496168	9794524421.08714	59811.97441686987	-23.16294356391154	3577472283.644296	536.5219545449511	67042.16372841282	60219.763267031325	1.316979	22.500793	0.1278147899999999	0.0599989	-0.1164750278	-0.2048991107	0.082447141	-0.211666206	0.0276989083	-0.1818569766	0.2517066603	0.1670174441	0.0821017166	-0.0395170028	-0.112950708	0.0361712142	-0.0524490468	-0.0982868419	-0.00057922	0.1451553439	0.0353912164	-0.1097586517	-0.1010711778	-0.0109185907	-0.2944715897	-0.1335553243	0.3183064321	0.0433426422	-0.1876219295	0.04940134	-0.1288826558	-0.0896088687	-0.0960777932	0.024368139	0.0083519794	-0.1036263576	0.0475111605	-0.0881913411	-0.1115247774	0.2195962479	0.085877631	-0.1014486998	-0.0551484639	0.0034928609	-0.2080143644	0.1667601074	0.0583973945	0.0075989609	0.1148827599	-0.2908634371	0.1319101498	0.053320205	0.0219334868	0.0402576355	0.1318595512	-0.0517205308	-0.0346968347	0.1887763094	0.0177815295	0.0119332944	0.1673604931	0.2153796025	0.0115648223	0.1300442867	-0.2670073665	-0.1112724302	-0.098456864	0.0222525431	0.0083765321	0.1485039376	-0.00160481	0.02712599	2.5754151361e-06	0.0007358193334801	0.0463059	-3.400000000000625e-05	0.0021442363748099	1.1560000000004251e-09	-0.151421	-0.025784	0.000664814656	0.022928319241	0.0	0.000285459	8.1486840681e-08	0.0	-0.000846504	-0.000505868	7.165690220159999e-07	2.55902433424e-07	-0.000710971	0.0007060889999999	4.985616759209999e-07	5.05479762841e-07	0.0	0.0	0.0
60688.00061325308	133.83607642088464	17912.095351736873	3683033418.434207	99175.99566995872	208.7060178360844	43558.20188099596	9835878117.12767	59761.74974332649	-50.22467354338005	3571466732.383984	2522.5178325391	66811.75693616366	59419.16273607119	1.410875	24.105022	0.13785724	0.0733891	0.0380000236	-0.0801768654	0.0679221976	0.0885011285	0.213270833	0.0624142749	0.0578351508	0.1105127362	0.073898094	0.2777269117	-0.234010338	-0.0059951634	0.0019181009	-0.0280246334	-0.1563916434	0.0572942269	-0.1325140175	-0.2817544836	-0.1016994915	0.0455960103	-0.1124979877	-0.0502221234	-0.231812442	-0.0419736528	0.0856293186	0.0545459859	-0.0919493687	-0.1054812705	0.2641500155	-0.1279665515	-0.1533045772	-0.0120391287	0.0879849437	0.0709609941	0.0290506621	0.0361328965	-0.0820989805	-0.1268666815	0.0298455539	0.0171157206	-0.0233433205	0.083634449	0.0956394428	-0.1200663617	0.0563305185	-0.0252974258	0.2187375665	0.2747295694	-0.1042034873	0.0066092491	-0.0212099654	0.1591079363	-0.1185083443	-0.1768869222	0.0699124694	0.2580644659	-0.1049854799	-0.1279991193	-0.1163368487	-0.0164720242	-0.0148618387	-0.121052923	-0.077517544	-0.1896033006	-0.0850654339	0.1479600444	0.00114348	0.00274829	1.3075465104000002e-06	7.5530979241e-06	0.0211418	-0.0251641	0.0004469757072399	0.0006332319288099	-0.0906834	0.0607376	0.00368905605376	0.00822347903556	-0.000161215	-0.000161215	2.5990276225000004e-08	2.5990276225000004e-08	-0.000441368	0.000405136	1.94805711424e-07	1.64135178496e-07	-0.000293177	0.000417794	1.7455182643600006e-07	8.595275332899999e-08	0.0	0.0	0.0
60594.44276670182	-93.55784655126628	8753.070651310285	3671686494.2071023	98762.20102446934	-413.7946454893827	171226.0086356839	9753972351.197693	59814.69896608701	52.94922276052239	3577798212.40361	2803.620190943422	67009.05125925165	59705.74308896869	1.194964	20.416157	0.080619425	0.0470154	0.0637527056	-0.1819622595	0.0348512391	-0.1646419875	0.1254761349	-0.1416373321	0.1881048802	0.0480984901	0.0098429347	0.0423925787	-0.1733731915	0.0420750481	-0.0462990496	-0.109817861	0.1052963303	-0.0094878429	-0.174275092	-0.1127029745	0.0344021715	-0.0549945302	-0.1457256036	0.1096954464	0.0944449112	-0.1694705002	-0.10727175	0.1844072116	0.0256347143	0.1303351234	-0.2575860135	0.0677862176	-0.0437854987	-0.0929034398	-0.0217962828	0.019558376	0.0812866686	-0.1385109257	0.1912467782	0.0705796665	-0.0211869507	-0.061668557	-0.1583755525	0.0827063339	0.0305827312	0.0446482722	0.0360577026	-0.0945132002	0.0461701524	0.0985965135	0.1936975766	0.0586628267	-0.128363337	-0.1912208964	0.0834646044	-0.1322936535	-0.0924668356	-0.2243600264	0.0746888002	-0.0905781464	0.1194274188	-0.029298281	0.0059102912	-0.001870097	-0.2063875722	0.033135834	-0.2061264484	0.1472358847	0.0350511	0.03390762	0.00122857961121	0.0011497266940644	0.0277142	0.0065724	0.00076807688164	4.319644176000003e-05	-0.091882	-0.0011986	1.4366419600000192e-06	0.008442301924	7.894809999999998e-05	0.0002401630999999	5.767831460161e-08	6.232802493609998e-09	-0.000980021	-0.000538653	9.60441160441e-07	2.901470544090001e-07	-0.000293177	0.0	0.0	8.595275332899999e-08	0.0	0.0	0.0
60673.0831838415	78.64041713968618	6184.315207903847	3681223023.0333514	99094.266067217	332.06504274766485	110267.19261500848	9819673567.400394	59874.21995716761	59.52099108060065	3584922215.479288	3542.7483792169423	66811.49041683799	59032.01429274198	1.292562	22.08363	0.101709065	0.0525449	-0.0851426703	-0.1419066542	0.0799591488	0.1263776262	0.1345896418	0.0687829241	-0.0064874746	0.1289802887	0.0602330088	0.1458013682	-0.1978770855	-0.0878705876	-0.076015153	0.0092488455	-0.0429238041	0.0505507698	0.0468630564	-0.0250369351	-0.1156285104	0.1742720795	-0.0961735914	0.0838871531	-0.0531089725	0.0658698887	0.0269584552	0.0535789828	-0.0707218822	0.2291992457	0.0900536715	0.190318359	0.1596332947	0.0349520296	-0.0357310071	-0.1341380027	-0.0553868635	0.0113669354	-0.0226209	-0.0329804165	-0.1193317198	-0.0095523272	0.0422593726	0.0151770453	0.0640021112	-0.0219549495	-0.0504254708	-0.1057023857	0.1134600654	0.1333012967	-0.1581009947	-0.0231853102	-0.1620233387	-0.0877012877	-0.2017416383	-0.0131687553	0.0235683873	0.070422124	-0.0970181598	0.0227515881	0.0215907319	-0.0164004485	0.0518643586	0.0547034036	0.0688807032	0.0773033503	-0.0357029615	0.1463323407	0.00943014	-0.02562096	8.89275404196e-05	0.0006564335913216	0.0277468	3.2599999999997215e-05	0.0007698849102399	1.0627599999998184e-09	-0.0540763	0.0378057	0.00142927095249	0.00292424622169	-0.000402302	-0.0004812501	2.3160165875001e-07	1.61846899204e-07	-0.000846504	0.000133517	7.165690220159999e-07	1.7826789288999995e-08	-0.000443406	-0.000150229	2.2568752441e-08	1.9660888083600002e-07	0.0	0.0	0.0
60436.78866960747	-236.29451423403225	55835.09745709727	3652605424.694794	98768.53489829008	-325.7311689269264	106100.7944105018	9755223485.954744	59722.53530864989	-151.68464851772296	3566781223.6929326	23008.232595945155	66765.031354081	59787.02288612623	1.435675	24.528744	0.05905066	0.0412483	0.1106809499	-0.2001723517	0.0113271016	-0.2527604734	0.1422824799	-0.0780013224	0.1094111979	-0.0104159572	0.1009100183	-0.1041282934	-0.2572919058	0.094810698	0.0468442244	-0.0406840677	-0.0155960152	-0.0696340034	-0.1084799191	-0.0599892103	0.0314567319	-0.0204292044	-0.0899733116	-0.2205039212	0.1706125244	-0.0162689435	0.2292474359	0.0681224477	-0.0609300295	-0.0687437895	-0.2316963121	-0.0207527421	-0.0855010384	0.1318431864	-0.0356712914	0.0651790425	-0.0256303496	0.0067656226	-0.1052815931	0.1149882569	-0.1432184918	-0.1112901807	0.0351070774	-0.0206932725	0.0410750596	0.0572588956	0.2693287875	-0.1696499893	-0.0413147183	0.0218252024	0.1456150091	-0.1882803142	0.0867568317	-0.0903339488	0.2538783402	-0.07854927	0.2133982445	-0.0731295229	-0.0674791623	-0.1865479332	0.0471677644	-0.1240712971	-0.1141870696	0.1299663214	0.0227053151	0.0386777623	0.0179768037	0.1452505133	0.0442108	0.03478066	0.00195459483664	0.0012096943100356	0.0277227	-2.409999999999912e-05	0.0007685480952899	5.808099999999577e-10	-0.0320565	0.0220198	0.00048487159204	0.00102761919225	-0.000409656	-7.353999999999998e-06	5.408131599999997e-11	1.67818038336e-07	-0.000846504	0.0	7.165690220159999e-07	0.0	-0.000480574	-3.716800000000002e-05	1.3814602240000015e-09	2.30951369476e-07	0.0	0.0	0.0
60447.50047256083	10.711802953359438	114.74272251159998	3653900313.380242	99635.2414504717	866.7065521816257	751180.2475945612	9927181338.893797	59805.30147106006	82.76616241017473	3576674084.0443788	6850.237640107421	67046.68106882196	58786.67160182767	1.338765	22.873013	0.0233297	0.0120187	0.118523277	-0.1770612374	0.2314866096	0.1008033597	-0.0038279904	-0.1483122644	-0.0952651326	0.0304059459	0.0493455052	0.1128060463	0.0913951558	0.2745281925	-0.002266371	-0.0521062302	0.0173582917	0.064400392	-0.2518251597	-0.1252118401	0.0296715471	0.0416213949	0.0050988309	-0.0583348031	0.0567758057	-0.0319404711	-0.070728078	0.0491240051	-0.0719061961	-0.1983689463	0.1155236185	0.0939840932	0.0422297157	-0.0022987652	-0.0483467762	-0.0397194775	0.1096783838	0.0572149063	0.1733263362	-0.0033045305	-0.0692360086	0.0040630894	-0.1200458028	-0.051109936	0.0996659901	-0.0647659147	0.0102074882	0.097046342	0.2317357501	0.0404462645	0.1015024048	-0.1332585764	0.0759462409	-0.0045968501	-0.0414263163	0.0002016389	0.1550561138	-0.0550548487	0.1160894426	0.1641282161	-0.2649832293	-0.0463623397	-0.0196118976	-0.0852981464	-0.0902050188	-0.0094427323	-0.0514028383	0.1439917206	0.0497353	0.0055245	0.00247360006609	3.052010025000002e-05	0.0277159	-6.79999999999778e-06	0.00076817111281	4.623999999996981e-11	-0.0283378	0.0037187	1.3828729690000016e-05	0.0008030309088399	-0.000409656	0.0	0.0	1.67818038336e-07	-0.00068129	0.000165214	4.641560641e-07	2.7295665796000004e-08	-0.000364194	0.00011638	1.3544304400000005e-08	1.32637269636e-07	0.0	0.0	0.0
60694.30325553098	246.80278297014596	60911.61368180895	3683798447.674358	98615.5170867728	-1019.7243636989006	1039837.7779211276	9725020210.291578	59791.91863449692	-13.382836563141607	3575073533.9943	179.10031447575992	66787.79858012953	58958.12776098358	1.26947	21.6891	0.05677065	0.0268905	0.2186226381	-0.0873637855	-0.0198310584	0.1430898099	0.0875960753	0.1022145458	0.1575424695	-0.1237897225	0.0739788102	0.1828449538	-0.0663725321	0.0980529832	-0.0505209939	-0.1390292296	-0.0868643678	0.2459450944	0.1981113175	0.0006990092	-0.090670354	0.0471038027	0.0524873144	0.1336429707	0.0383017865	0.0371275278	0.09750737	0.0204278304	-0.0748086394	-0.0402172362	-0.0073735135	0.0789283215	-0.1083816086	0.0251165927	0.0429003825	0.1069585528	0.038956692	-0.0667318162	-0.2795678998	-0.0006630935	0.1301289654	-0.142634856	0.0058045438	0.1071613236	-0.2404849474	-0.0993784453	0.0114760007	-0.1131532264	0.2036893509	0.0681631519	-0.0584361569	0.0366058044	-0.0899043444	-0.1092196379	0.0283701453	0.0999813059	0.1337461095	0.1927264533	-0.1156183643	-0.1109168475	-0.0807252592	-0.0765119308	0.0472267377	0.1358918398	-0.0130300613	0.256437218	0.0993986237	0.1425574961	0.0421055	-0.0076298	0.0017728731302499	5.8213848040000094e-05	0.0277464	3.049999999999928e-05	0.00076986271296	9.302499999999559e-10	-0.0166959	0.0116419	0.00013553383561	0.00027875307681	-0.00076764	-0.000357984	1.28152544256e-07	5.892711696e-07	-0.000469082	0.0002122079999999	2.2003792272400002e-07	4.5032235263999994e-08	-0.000543371	-0.0001791769999999	3.2104397329e-08	2.95252043641e-07	0.0	0.0	0.0
60813.499794613	119.196539082026	14207.81492913295	3698281757.269396	99440.83061247053	825.3135256977257	681142.4156996106	9888478792.898056	59886.140905736655	94.22227123973424	3586349872.581745	8877.836397574052	66907.2608231394	60625.59710190448	1.355628	23.161131	0.04534305	0.0250794	-0.1026627347	0.0096887686	0.1037909982	0.0415647451	0.1639545931	0.0018463204	-0.1595987864	0.0058101578	-0.0511336603	0.0516717436	-0.1202857429	0.1749247793	-0.128580432	0.0766222025	0.0280000687	0.0907212524	-0.1292553593	0.0581838167	-0.0291922096	0.0591525091	-0.0090250612	0.2018737861	0.0924966477	0.091081112	-0.1493827222	-0.101513679	0.04223503	0.1391493969	-0.0326454272	0.1152180557	0.1632641082	-0.1567638208	0.0250507718	0.1270571499	0.0572461552	-0.0958748795	-0.1275947764	-0.0474836142	-0.0479956997	-0.1055935658	-0.0027996209	-0.1059559777	0.070305774	-0.0397471612	-0.1852554916	0.0131183983	0.1703952295	0.0302725172	0.0024512614	-0.0676742002	-0.1149113708	-0.1447253464	0.0354648076	0.1871257651	-0.0185464202	-0.0042429007	0.0757975627	0.1620192544	-0.0452974218	-0.181659964	0.0620062226	0.1076240626	-0.0971457868	0.186869118	0.0138875582	0.1409495873	0.0298067	-0.0122987999999999	0.0008884393648899	0.0001512604814399	0.0277214	-2.500000000000072e-05	0.00076847601796	6.250000000000358e-10	-0.0166647	3.119999999999859e-05	9.73439999999912e-10	0.00027771222609	-0.000409656	0.000357984	1.28152544256e-07	1.67818038336e-07	-0.00037701	9.2072e-05	1.421365401e-07	8.477253184000001e-09	-0.000333666	0.0002097049999999	4.397618702499999e-08	1.1133299955600001e-07	0.0	0.0	0.0
