onset	duration	trial_type	identifier	response
4.00009	9.974617	experimental_trial	40.mov	n/a
16.00065	9.970922	experimental_trial	28.mov	n/a
30.00112	9.974797	experimental_trial	20.mov	n/a
42.00142	9.96945	attention_check	a2.mov	Adversarial
58.03059	9.977265	experimental_trial	1.mov	n/a
70.03076	9.967905	experimental_trial	30.mov	n/a
82.03104	9.972025	experimental_trial	19.mov	n/a
94.03133	9.973708	attention_check	f2.mov	Friendly
110.0551	9.973483	experimental_trial	26.mov	n/a
124.0554	9.974214	attention_check	a3.mov	Friendly
140.0834	9.974202	experimental_trial	45.mov	n/a
152.0837	9.973106	experimental_trial	6.mov	n/a
166.0839	9.967155	experimental_trial	47.mov	n/a
178.0842	9.967	experimental_trial	10.mov	n/a
190.0845	9.96762	experimental_trial	36.mov	n/a
202.0848	9.974913	experimental_trial	37.mov	n/a
214.0851	9.968616	experimental_trial	22.mov	n/a
226.0855	9.970427	experimental_trial	4.mov	n/a
238.0858	9.971884	experimental_trial	49.mov	n/a
250.0861	9.971891	experimental_trial	46.mov	n/a
262.0864	9.967257	experimental_trial	42.mov	n/a
274.0867	9.966676	experimental_trial	21.mov	n/a
286.087	9.970958	experimental_trial	16.mov	n/a
300.0873	9.967901	experimental_trial	3.mov	n/a
312.0876	9.968995	experimental_trial	31.mov	n/a
326.0881	9.968698	experimental_trial	5.mov	n/a
338.0883	9.971518	experimental_trial	32.mov	n/a
350.0886	9.971773	experimental_trial	8.mov	n/a
