onset	duration	trial_type	identifier	response
4.000009	9.970157	experimental_trial	26.mov	n/a
16.00019	9.97059	experimental_trial	23.mov	n/a
30.00046	9.976877	experimental_trial	32.mov	n/a
42.00076	9.969172	experimental_trial	31.mov	n/a
54.00107	9.968725	experimental_trial	22.mov	n/a
66.00141	9.968414	experimental_trial	43.mov	n/a
78.0017	9.972938	experimental_trial	3.mov	n/a
90.00199	9.972106	experimental_trial	39.mov	n/a
102.0023	9.971711	experimental_trial	2.mov	n/a
116.0026	9.970015	experimental_trial	1.mov	n/a
128.0029	9.967159	attention_check	n3.mov	Neutral
144.0303	9.973236	experimental_trial	33.mov	n/a
156.0307	9.972329	attention_check	a3.mov	NoResponse
172.0595	9.970163	experimental_trial	36.mov	n/a
184.0598	9.97313	experimental_trial	19.mov	n/a
196.06	9.964397	experimental_trial	4.mov	n/a
210.0601	9.971051	experimental_trial	46.mov	n/a
222.0603	9.96968	experimental_trial	45.mov	n/a
234.0606	9.975237	experimental_trial	49.mov	n/a
246.0609	9.971011	experimental_trial	34.mov	n/a
258.0612	9.969417	attention_check	f1.mov	Friendly
276.0916	9.973207	experimental_trial	14.mov	n/a
288.0919	9.966516	experimental_trial	12.mov	n/a
300.0922	9.970435	experimental_trial	50.mov	n/a
312.0925	9.971081	experimental_trial	35.mov	n/a
326.0928	9.970165	experimental_trial	17.mov	n/a
338.093	9.971318	experimental_trial	7.mov	n/a
350.0934	9.966356	experimental_trial	20.mov	n/a
