onset	duration	trial_type	identifier	response
4.000005	9.968427	experimental_trial	48.mov	n/a
16.00029	9.994155	experimental_trial	1.mov	n/a
28.00059	9.970028	experimental_trial	50.mov	n/a
40.00089	9.973972	experimental_trial	46.mov	n/a
52.00116	9.970126	experimental_trial	24.mov	n/a
64.00139	9.974912	experimental_trial	22.mov	n/a
78.00166	9.972932	experimental_trial	39.mov	n/a
90.00195	9.973967	experimental_trial	35.mov	n/a
102.0022	9.974992	experimental_trial	29.mov	n/a
114.0025	9.96889	attention_check	f1.mov	Friendly
132.0208	9.981496	experimental_trial	18.mov	n/a
144.0211	9.969143	experimental_trial	45.mov	n/a
156.0215	9.968435	experimental_trial	25.mov	n/a
168.0218	9.975019	experimental_trial	23.mov	n/a
180.022	9.970123	experimental_trial	13.mov	n/a
192.0223	9.968961	experimental_trial	5.mov	n/a
204.0226	9.967433	experimental_trial	33.mov	n/a
216.0228	9.968586	experimental_trial	15.mov	n/a
228.0231	9.967349	experimental_trial	19.mov	n/a
240.0234	9.967648	attention_check	a3.mov	Friendly
256.0493	9.970193	experimental_trial	28.mov	n/a
270.0496	9.968823	experimental_trial	26.mov	n/a
282.0499	9.96919	experimental_trial	31.mov	n/a
296.0503	9.966546	experimental_trial	6.mov	n/a
310.0504	9.971163	experimental_trial	49.mov	n/a
322.0508	9.970258	attention_check	n1.mov	Neutral
338.0685	9.969934	experimental_trial	16.mov	n/a
350.0689	9.967405	experimental_trial	40.mov	n/a
