onset	duration	trial_type	identifier	response
4.000425	9.974672	experimental_trial	32.mov	n/a
16.00071	9.966539	experimental_trial	20.mov	n/a
28.001	9.968353	experimental_trial	40.mov	n/a
42.00126	9.972203	experimental_trial	8.mov	n/a
54.00148	9.973135	experimental_trial	48.mov	n/a
66.00175	9.97202	attention_check	f2.mov	Friendly
82.02081	9.975685	experimental_trial	35.mov	n/a
94.02112	9.965168	experimental_trial	43.mov	n/a
108.0213	9.967223	experimental_trial	33.mov	n/a
120.0215	9.96832	experimental_trial	13.mov	n/a
134.0218	9.968686	experimental_trial	34.mov	n/a
146.0221	9.967215	experimental_trial	41.mov	n/a
158.0224	9.968905	experimental_trial	49.mov	n/a
170.0226	9.96818	experimental_trial	10.mov	n/a
182.0228	9.965438	experimental_trial	42.mov	n/a
194.0231	9.96986	experimental_trial	12.mov	n/a
206.0235	9.970819	experimental_trial	21.mov	n/a
220.0237	9.969771	experimental_trial	15.mov	n/a
232.0239	9.966463	experimental_trial	11.mov	n/a
244.0241	9.971146	experimental_trial	5.mov	n/a
256.0243	9.967226	experimental_trial	16.mov	n/a
268.0245	9.967635	experimental_trial	2.mov	n/a
280.0248	9.973141	experimental_trial	4.mov	n/a
292.0251	9.970192	experimental_trial	23.mov	n/a
304.0255	9.969465	experimental_trial	46.mov	n/a
316.0257	9.970569	attention_check	n3.mov	Neutral
334.0452	9.96714	experimental_trial	28.mov	n/a
346.0454	9.9754	attention_check	f1.mov	Friendly
