onset	duration	trial_type	identifier	response
4.000142	9.969307	attention_check	a1.mov	Adversarial
22.03044	9.978998	experimental_trial	39.mov	n/a
34.03073	9.966995	experimental_trial	50.mov	n/a
46.03102	9.972028	experimental_trial	27.mov	n/a
58.03131	9.969843	experimental_trial	25.mov	n/a
70.03151	9.973819	experimental_trial	37.mov	n/a
82.03181	9.969692	experimental_trial	47.mov	n/a
96.03211	9.967796	experimental_trial	38.mov	n/a
108.0325	9.969123	experimental_trial	3.mov	n/a
120.0327	9.971195	experimental_trial	36.mov	n/a
132.0329	9.965084	experimental_trial	14.mov	n/a
144.0332	9.970532	experimental_trial	30.mov	n/a
156.0336	9.971449	experimental_trial	45.mov	n/a
168.0338	9.971026	experimental_trial	9.mov	n/a
180.0342	9.972594	experimental_trial	19.mov	n/a
192.0344	9.967024	experimental_trial	26.mov	n/a
204.0347	9.971722	attention_check	n1.mov	Neutral
220.0641	9.973502	experimental_trial	7.mov	n/a
232.0644	9.9682	experimental_trial	1.mov	n/a
244.0647	9.97018	experimental_trial	6.mov	n/a
258.0648	9.968801	attention_check	n2.mov	Neutral
274.0884	9.973482	experimental_trial	22.mov	n/a
288.0887	9.967897	experimental_trial	44.mov	n/a
300.089	9.971985	experimental_trial	17.mov	n/a
312.0893	9.969822	experimental_trial	18.mov	n/a
326.0896	9.967864	experimental_trial	24.mov	n/a
338.0899	9.977418	experimental_trial	31.mov	n/a
350.0903	9.969094	experimental_trial	29.mov	n/a
