onset	duration	trial_type	identifier	response
4.000296	9.970168	experimental_trial	2.mov	n/a
16.00059	9.974026	experimental_trial	11.mov	n/a
28.00087	9.969817	attention_check	a2.mov	Adversarial
44.0234	9.977891	experimental_trial	12.mov	n/a
56.02371	9.967025	experimental_trial	23.mov	n/a
68.02399	9.967344	experimental_trial	39.mov	n/a
80.02435	9.971748	experimental_trial	35.mov	n/a
92.02463	9.972133	experimental_trial	17.mov	n/a
104.0249	9.96585	experimental_trial	38.mov	n/a
118.0252	9.972222	experimental_trial	25.mov	n/a
130.0256	9.967223	attention_check	f1.mov	Friendly
146.0563	9.971161	experimental_trial	34.mov	n/a
158.0565	9.974014	experimental_trial	50.mov	n/a
170.0568	9.968094	experimental_trial	41.mov	n/a
182.057	9.967254	experimental_trial	18.mov	n/a
194.0573	9.967863	attention_check	n1.mov	Neutral
210.0788	9.9789	experimental_trial	44.mov	n/a
222.0791	9.969988	experimental_trial	43.mov	n/a
236.0793	9.969772	experimental_trial	9.mov	n/a
248.0795	9.972929	experimental_trial	24.mov	n/a
260.0799	9.973999	experimental_trial	7.mov	n/a
274.08	9.973576	experimental_trial	29.mov	n/a
286.0803	9.975113	experimental_trial	27.mov	n/a
300.0806	9.967027	experimental_trial	48.mov	n/a
312.0809	9.96955	experimental_trial	14.mov	n/a
324.0812	9.967757	experimental_trial	33.mov	n/a
336.0815	9.975345	experimental_trial	13.mov	n/a
350.0817	9.970586	experimental_trial	15.mov	n/a
