onset	duration	trial_type	identifier	response
4.000006	9.977264	attention_check	a3.mov	Adversarial
20.0176	9.97049	experimental_trial	17.mov	n/a
32.01792	9.975276	experimental_trial	28.mov	n/a
46.01824	9.972951	experimental_trial	44.mov	n/a
58.01855	9.965825	experimental_trial	23.mov	n/a
72.01877	9.968813	experimental_trial	40.mov	n/a
84.01907	9.966907	experimental_trial	18.mov	n/a
96.01936	9.968588	attention_check	a1.mov	Adversarial
112.0369	9.984447	experimental_trial	5.mov	n/a
124.0371	9.96946	experimental_trial	24.mov	n/a
138.0373	9.967543	experimental_trial	16.mov	n/a
152.0375	9.97876	experimental_trial	6.mov	n/a
164.0378	9.968905	attention_check	n3.mov	Neutral
180.058	9.970184	experimental_trial	19.mov	n/a
192.0582	9.966549	experimental_trial	8.mov	n/a
204.0585	9.967336	experimental_trial	45.mov	n/a
216.0588	9.967445	experimental_trial	30.mov	n/a
228.059	9.966715	experimental_trial	39.mov	n/a
240.0592	9.965743	experimental_trial	43.mov	n/a
252.0594	9.96628	experimental_trial	10.mov	n/a
264.0597	9.970267	experimental_trial	42.mov	n/a
278.06	9.970998	experimental_trial	37.mov	n/a
290.0602	9.966125	experimental_trial	9.mov	n/a
302.0605	9.969609	experimental_trial	33.mov	n/a
314.0608	9.967534	experimental_trial	46.mov	n/a
326.0611	9.965841	experimental_trial	12.mov	n/a
338.0614	9.969431	experimental_trial	20.mov	n/a
350.0617	9.966602	experimental_trial	50.mov	n/a
