onset	duration	trial_type	identifier	response
4.000464	9.968298	experimental_trial	2.mov	n/a
16.0008	9.968062	experimental_trial	29.mov	n/a
28.00109	9.969323	experimental_trial	14.mov	n/a
40.00137	9.967967	experimental_trial	18.mov	n/a
52.00154	9.969665	experimental_trial	1.mov	n/a
66.00185	9.970242	experimental_trial	20.mov	n/a
78.00214	9.965909	attention_check	f1.mov	Friendly
96.02093	9.977569	experimental_trial	24.mov	n/a
108.0212	9.967694	experimental_trial	8.mov	n/a
120.0215	9.965621	experimental_trial	35.mov	n/a
132.0218	9.973814	attention_check	n2.mov	Neutral
148.0462	9.970913	experimental_trial	40.mov	n/a
160.0465	9.966436	experimental_trial	21.mov	n/a
172.0468	9.967841	experimental_trial	15.mov	n/a
184.0471	9.972181	experimental_trial	6.mov	n/a
196.0474	9.969766	experimental_trial	43.mov	n/a
208.0477	9.96591	experimental_trial	41.mov	n/a
220.0481	9.968601	experimental_trial	25.mov	n/a
232.0484	9.967466	experimental_trial	16.mov	n/a
246.0487	9.967938	experimental_trial	49.mov	n/a
260.0489	9.968454	experimental_trial	10.mov	n/a
272.0491	9.967256	experimental_trial	26.mov	n/a
284.0494	9.966916	experimental_trial	39.mov	n/a
296.0497	9.966526	experimental_trial	33.mov	n/a
310.0499	9.968003	attention_check	a2.mov	Adversarial
326.083	9.97175	experimental_trial	22.mov	n/a
338.0832	9.968545	experimental_trial	5.mov	n/a
350.0835	9.96734	experimental_trial	46.mov	n/a
