onset	duration	trial_type	identifier	response
4.00014	9.96895	experimental_trial	18.mov	n/a
16.00045	9.965968	experimental_trial	35.mov	n/a
28.00074	9.970025	experimental_trial	49.mov	n/a
42.00104	9.966711	experimental_trial	12.mov	n/a
56.00121	9.967372	experimental_trial	40.mov	n/a
68.00151	9.972269	experimental_trial	1.mov	n/a
80.00182	9.96796	experimental_trial	6.mov	n/a
94.00211	9.96632	experimental_trial	23.mov	n/a
106.0024	9.966936	attention_check	a2.mov	Adversarial
122.0277	9.972754	experimental_trial	33.mov	n/a
134.028	9.966604	experimental_trial	31.mov	n/a
146.0283	9.969162	experimental_trial	17.mov	n/a
158.0286	9.971229	attention_check	n2.mov	Neutral
174.0491	9.970744	experimental_trial	37.mov	n/a
186.0493	9.965362	experimental_trial	41.mov	n/a
198.0496	9.966617	experimental_trial	39.mov	n/a
210.05	9.972367	experimental_trial	38.mov	n/a
222.0503	9.967232	experimental_trial	47.mov	n/a
234.0505	9.965645	experimental_trial	14.mov	n/a
246.0508	9.966594	experimental_trial	10.mov	n/a
260.0511	9.966789	attention_check	a1.mov	Adversarial
276.0717	9.973441	experimental_trial	15.mov	n/a
288.0721	9.968823	experimental_trial	34.mov	n/a
302.0724	9.967301	experimental_trial	5.mov	n/a
314.0725	9.96533	experimental_trial	3.mov	n/a
326.0728	9.971018	experimental_trial	44.mov	n/a
338.0731	9.966532	experimental_trial	21.mov	n/a
350.0733	9.974253	experimental_trial	22.mov	n/a
