onset	duration	trial_type	identifier	response
4.000004	9.968806	experimental_trial	33.mov	n/a
16.0003	9.965838	experimental_trial	41.mov	n/a
30.00058	9.971148	attention_check	a3.mov	Adversarial
48.03365	9.976355	experimental_trial	4.mov	n/a
60.034	9.968741	experimental_trial	29.mov	n/a
72.03431	9.972176	experimental_trial	28.mov	n/a
84.03452	9.96863	experimental_trial	24.mov	n/a
96.0348	9.973084	experimental_trial	10.mov	n/a
108.0351	9.972341	experimental_trial	20.mov	n/a
120.0354	9.967003	experimental_trial	43.mov	n/a
132.0356	9.968325	experimental_trial	22.mov	n/a
146.0359	9.966616	experimental_trial	12.mov	n/a
158.0362	9.974528	experimental_trial	5.mov	n/a
172.0365	9.971383	experimental_trial	7.mov	n/a
184.0368	9.966033	attention_check	a1.mov	Adversarial
200.0582	9.969858	experimental_trial	9.mov	n/a
212.0585	9.969922	experimental_trial	26.mov	n/a
224.0587	9.964773	experimental_trial	50.mov	n/a
236.0591	9.966784	experimental_trial	42.mov	n/a
248.0593	9.965787	experimental_trial	21.mov	n/a
260.0595	9.96981	experimental_trial	34.mov	n/a
272.0597	9.966818	experimental_trial	23.mov	n/a
284.06	9.966205	experimental_trial	27.mov	n/a
298.0602	9.96731	experimental_trial	11.mov	n/a
310.0604	9.969016	attention_check	a2.mov	Adversarial
326.0879	9.96927	experimental_trial	16.mov	n/a
338.088	9.969718	experimental_trial	44.mov	n/a
350.0883	9.967109	experimental_trial	45.mov	n/a
